DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,P7250,P7280,P744,P3074,P7260,P1806,P7430,P7440S1,P7440S2,P7450,P7330,P7350,P7360,P9460,P1519,P1883,P7422,P7422S1,P7440,CLASE,DSI,FFT,AREA,RAMA4D_D_R4,RAMA2D_D_R4,OFICIO1_C8,OFICIO2_C8,MES,PERIODO,DPTO,DSCY,FEX_C18,PER,REGIS
5019471,1,1,1,12,4,,,50,98,1,2,5,8,AYUDANTE DE CONSTRUCCION DE VIVIENDAS,1,3,2,2,,2,,,1,1,,,4111,41,7112,7112,1,20220103,86,1,65.65960615,2022,70
5019471,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,65.65960615,2022,70
5019472,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,145.11265289,2022,70
5019475,1,3,1,6,1,,,48,900000,2,,,,.,,,,2,,2,,,1,1,,,,,7112,,1,20220103,86,1,112.88337915,2022,70
5019476,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,128.94235603,2022,70
5019477,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,65.65960615,2022,70
5019477,1,5,1,4,1,,,40,1500000,2,,,,.,,,,2,,2,,,1,1,,,,,2342,,1,20220103,86,1,65.65960615,2022,70
5019477,1,7,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,65.65960615,2022,70
5019481,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,59.511856629,2022,70
5019482,1,2,1,,,,,,,1,10,5,8,OFICIOS VARIOS,4,1,2,2,,2,,,1,,1,,8121,81,.,9111,1,20220103,86,,59.511856629,2022,70
5019483,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,30.304433608,2022,70
5019483,1,3,1,15,1,,,30,98,2,,,,.,,,,2,,2,,,1,1,,,,,5223,,1,20220103,86,2,30.304433608,2022,70
5019483,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,30.304433608,2022,70
5019489,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,90.71384987,2022,70
5019490,1,1,1,6,1,,,48,900000,2,,,,.,,,,2,,2,,,1,1,,,,,5223,,1,20220103,86,1,83.302014389,2022,70
5019490,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,83.302014389,2022,70
5019491,1,1,1,7,1,,,48,900000,1,4,1,8,OBRERO EN CONSTRUCCION DE VIVIENDAS,1,3,2,2,,2,,,1,1,,,4111,41,7112,9313,1,20220103,86,1,101.84821717,2022,70
5019492,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,66.975070567,2022,70
5019496,1,1,1,,,,,,,2,,,,.,,,,2,,1,98,,1,,1,,,,,,1,20220103,86,,65.65960615,2022,70
5019496,1,3,1,20,1,,,50,98,1,10,5,8,APOYO CONTABLE,2,9,2,2,,2,,,1,1,,,8412,84,5223,3313,1,20220103,86,2,65.65960615,2022,70
5019496,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,65.65960615,2022,70
5019499,1,1,1,,,,,,,1,300,2,5,MANTENIMIENTO DE INSTALACIONES Y EQUIPOS PARA FALLAS  Y AVERIAS,2,6,2,3,,2,,,1,,1,,8530,85,.,7111,1,20220103,86,,220.67113721,2022,70
5019500,1,1,1,8,1,,,48,900000,2,,,,.,,,,2,,2,,,1,1,,,,,5223,,1,20220103,86,1,169.38776101,2022,70
5019500,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,169.38776101,2022,70
5019501,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,65.65960615,2022,70
5019501,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,65.65960615,2022,70
5019501,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,86,,65.65960615,2022,70
5019502,1,1,1,7,1,,,40,1000000,2,,,,.,,,,2,,2,,,1,1,,,,,4110,,1,20220103,86,1,177.34192664,2022,70
5019504,1,1,1,7,1,,,48,1500000,2,,,,.,,,,2,,2,,,1,1,,,,,2163,,1,20220103,86,1,220.67113721,2022,70
5019506,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,32.56664354,2022,70
5019510,1,1,1,,,,,,,1,60,2,4,AUXILIA DE MANTENIMIENTO,1,9,2,2,,2,,,1,,1,88,5511,55,.,9313,1,20220103,88,,35.08617186,2022,70
5019511,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,25.105126347,2022,70
5019513,1,2,1,,,,,,,1,24,2,3,MESERA,1,3,2,2,,2,,,1,,1,88,5611,56,.,5131,1,20220103,88,,39.653917172,2022,70
5019515,1,1,1,,,,,,,1,24,2,3,CAMARERA,1,9,2,2,,2,,,1,,1,88,5511,55,.,9112,1,20220103,88,,31.361832342,2022,70
5019517,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,35.282056264,2022,70
5019518,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,38.681798017,2022,70
5019519,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,31.361832342,2022,70
5019522,1,3,1,12,1,,,48,1117000,1,12,4,1,MESERO,1,7,2,2,,2,,,1,1,,88,5511,55,5131,5131,1,20220103,88,1,37.657689521,2022,70
5019523,1,1,1,28,1,,,48,1117000,2,,,,.,,,,1,1,2,,,1,1,,88,,,5131,,1,20220103,88,2,32.710538603,2022,70
5019524,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,25.246677865,2022,70
5019526,1,1,1,6,1,,,48,1117000,2,,,,.,,,,2,,2,,,1,1,,88,,,9112,,1,20220103,88,1,37.476986819,2022,70
5019526,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,37.476986819,2022,70
5019526,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,37.476986819,2022,70
5019529,1,1,1,36,1,,,48,98,1,90,2,7,CAPITAN DE BARCOS,1,5,2,2,,2,,,1,1,,88,5012,50,3152,3152,1,20220103,88,2,35.266874562,2022,70
5019531,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,40.04850448,2022,70
5019531,1,4,1,2,1,,,48,2500000,1,2,2,8,ABOGADO,4,1,2,2,,2,,,1,1,,88,8412,84,2611,2611,1,20220103,88,1,40.04850448,2022,70
5019531,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,40.04850448,2022,70
5019533,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,39.525203811,2022,70
5019533,1,3,1,4,1,,,48,98,1,3,1,6,AUXILIAR DE ALIMENTOS,1,3,2,2,,2,,,1,1,,88,5611,56,9412,9412,1,20220103,88,1,39.525203811,2022,70
5019535,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,42.406137535,2022,70
5019541,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,19.327407792,2022,70
5019541,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,19.327407792,2022,70
5019542,1,1,1,,,,,,,1,240,2,4,ADMINISTRADOR,1,2,2,2,,2,,,1,,1,88,4762,47,.,1420,1,20220103,88,,33.933350003,2022,70
5019542,1,2,1,,,,,,,1,240,2,5,GERENTE,1,5,2,3,,2,,,1,,1,88,5511,55,.,1120,1,20220103,88,,33.933350003,2022,70
5019543,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,28.888224285,2022,70
5019548,1,1,1,,,,,,,1,66,2,8,ADMINISTRADOR,4,2,2,2,,2,,,1,,1,88,5511,55,.,1411,1,20220103,88,,31.542535044,2022,70
5019548,1,2,1,,,,,,,1,240,2,5,AUXILIAR ADMINISTRATIVO,2,9,2,3,,2,,,1,,1,88,8891,88,.,4110,1,20220103,88,,31.542535044,2022,70
5019550,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,25.234028035,2022,70
5019553,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,64.246263119,2022,70
5019553,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,64.246263119,2022,70
5019553,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,64.246263119,2022,70
5019561,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,88,,,,,1,20220103,88,,35.08617186,2022,70
5019562,1,2,1,,,,,,,1,3,2,4,DABA REFUERZOS ESCOLAR,4,1,2,2,,2,,,1,,1,88,8559,85,.,2359,1,20220103,88,,36.110280356,2022,70
5019566,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,82.826985873,2022,70
5019570,1,2,1,,,,,,,1,3,5,8,ASISTENTE ADMINISTRATIVO,2,10,2,2,,2,,,1,,1,,8891,88,.,3343,1,20220103,91,,120.28396102,2022,70
5019571,1,1,1,,,,,,,2,,,,.,,,,3,,2,,,1,,1,,,,,,1,20220103,91,,80.701718294,2022,70
5019571,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,80.701718294,2022,70
5019572,1,1,1,,,,,,,1,60,5,5,VIGILANTE EN LA GOBERNACION,2,10,2,3,,2,,,1,,1,,8412,84,.,5414,1,20220103,91,,78.684175336,2022,70
5019572,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,78.684175336,2022,70
5019574,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,62.893007529,2022,70
5019574,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,62.893007529,2022,70
5019575,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,58.643971081,2022,70
5019576,1,2,1,48,4,,,48,800000,1,5,2,6,AYUDANTE DE CONSTRUCCION,4,2,2,2,,2,,,1,1,,,4111,41,7112,7112,1,20220103,91,2,84.950754742,2022,70
5019578,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,48.116618652,2022,70
5019578,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,48.116618652,2022,70
5019578,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,48.116618652,2022,70
5019579,1,2,1,4,1,,,48,1000000,2,,,,.,,,,2,,2,,,1,1,,,,,5223,,1,20220103,91,1,70.543508947,2022,70
5019579,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,70.543508947,2022,70
5019579,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,70.543508947,2022,70
5019579,1,8,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,70.543508947,2022,70
5019579,1,9,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,70.543508947,2022,70
5019581,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,78.684175336,2022,70
5019582,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,67.142043977,2022,70
5019584,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,101.31041794,2022,70
5019593,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,121.48237583,2022,70
5019594,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,116.56914865,2022,70
5019595,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,146.1595348,2022,70
5019597,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,146.69274148,2022,70
5019597,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,146.69274148,2022,70
5019597,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,146.69274148,2022,70
5019597,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,146.69274148,2022,70
5019597,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,146.69274148,2022,70
5019598,1,1,1,,,,,,,1,36,5,3,DOCENTE BASICA PRIMARIA,2,10,2,2,,2,,,1,,1,,8530,85,.,2341,1,20220103,91,,61.742377018,2022,70
5019598,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,61.742377018,2022,70
5019598,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,61.742377018,2022,70
5019599,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,91,,147.38380471,2022,70
5019603,1,1,1,,,2,1,,1000000,1,1,4,8,TRADUCCION DEL TEXTO BIBLICO DEL ESPAÑOL A LENGUA NATIVA,4,1,2,2,,2,,,1,,1,,5811,58,.,2643,1,20220103,94,,93.318371723,2022,70
5019603,1,2,1,,,,,,,1,12,5,3,BARRER LAVAR COCINAR,4,1,2,2,,2,,,1,,1,,9700,97,.,9111,1,20220103,94,,93.318371723,2022,70
5019603,1,5,1,,,,,,,1,12,5,2,LAVAR COCINAR BARRER,3,1,2,2,,2,,,1,,1,,9700,97,.,9111,1,20220103,94,,93.318371723,2022,70
5019608,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,40.966924821,2022,70
5019608,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,40.966924821,2022,70
5019609,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,68.804119881,2022,70
5019609,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,68.804119881,2022,70
5019610,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,106.48335664,2022,70
5019610,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,106.48335664,2022,70
5019610,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,106.48335664,2022,70
5019610,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,106.48335664,2022,70
5019622,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,74.895451511,2022,70
5019622,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,74.895451511,2022,70
5019624,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,47.256125325,2022,70
5019626,1,2,1,,,,,,,1,1,4,2,AYUDANTE EN VENTAS DE VIVERES Y ABARROTES,6,2,2,2,,2,,,1,,1,,4711,47,.,5223,1,20220103,94,,63.87061945,2022,70
5019627,1,1,1,998,1,,,72,1500000,2,,,,.,,,,2,,2,,,1,1,,,,,7411,,1,20220103,94,,33.1930074,2022,70
5019627,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,33.1930074,2022,70
5019627,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,33.1930074,2022,70
5019628,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,50.66659716,2022,70
5019630,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,55.368167167,2022,70
5019635,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,40.966924821,2022,70
5019637,1,2,1,,,,,,,1,240,0,4,ORIENTACIONES LINGUISTICAS,4,1,2,2,,2,,,1,,1,,8559,85,.,2353,1,20220103,94,,31.222512563,2022,70
5019640,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,94,,68.121845591,2022,70
5019642,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,95,,108.18737944,2022,70
5019643,1,1,1,1,7,,,54,1000000,1,5,1,3,LIMPIEZA DE POTREROS CON GUADAÑA EN UNA FINCA GANADERA,7,2,2,2,,2,,,1,1,,,0141,01,9212,9212,1,20220103,95,1,108.18737944,2022,70
5019643,1,2,1,,,1,,56,1000000,1,12,1,4,ASEO Y LIMPIEZA EN LAS INSTALACIONES DE UN SUPERMERCADO,1,6,2,2,,2,,,1,,1,,4711,47,.,9112,1,20220103,95,,108.18737944,2022,70
5019644,1,6,1,,,,,,,1,7,1,9,VENDEDORA DE PIÑA EN UN NEGOCIO,1,2,2,2,,2,,,1,,1,,4721,47,.,5221,1,20220103,95,,129.58503505,2022,70
5019647,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,95,,166.1190333,2022,70
5019648,1,1,1,,,,,,,1,127,5,3,PREPARACION DE ENVUELTOS DE ARROZ Y LAVADO DE OLLAS Y LOZA,1,2,2,2,,2,,,1,,1,,1081,10,.,5120,1,20220103,95,,131.94516037,2022,70
5019649,1,1,1,2,4,,,40,500000,1,2,1,8,MANEJO DE ARCHIVO Y DOCUMENTACION EN UNA ENTIDAD PUBLICA,4,10,2,2,,1,1500000,,1,1,,,8412,84,3341,3341,1,20220103,95,1,95.462248083,2022,70
5019650,1,1,1,,,2,5,,900000,1,1,5,3,ASEO Y LIMPIEZA EN LAS INSTALACIONES DE UN JARDIN INFANTIL,1,4,2,2,,2,,,1,,1,,8512,85,.,9112,1,20220103,95,,94.696608131,2022,70
5019650,1,4,1,,,1,,20,1000000,1,8,5,9,ADMINISTRADORA PROPIETARIA Y ATIENDE UN NEGOCIO DE REPUESTOS PARA MOTOS  GASOLINA GAS Y POLLOS DE ENCUBADORA,4,2,2,2,,2,,,1,,1,,4541,45,.,1420,1,20220103,95,,94.696608131,2022,70
5019652,1,1,1,,,2,5,,1200000,1,50,5,7,PREPARACION Y VENTA AMBULANTE  DE EMPANADAS Y CHORIZOS,4,1,2,2,,2,,,1,,1,,5619,56,.,9411,1,20220103,95,,90.740743614,2022,70
5019653,1,3,1,,,,,,,1,2,1,2,ORDEÑO DE VACAS Y CUIDADO DE GANADO BOVINO  EN UNA FINCA GANADERA,7,2,2,2,,2,,,1,,1,,0141,01,.,9212,1,20220103,95,,103.64088793,2022,70
5019654,1,1,1,,,,,,,1,5,5,7,VENDEDORA POR CATALOGO DE ROPA PARA DAMAS CABALLEROS NIÑOS Y PRODUCTOS DE BELLEZA Y DEL HOGAR,4,1,2,2,,2,,,1,,1,,4792,47,.,3322,1,20220103,95,,75.039820742,2022,70
5019654,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,95,,75.039820742,2022,70
5019656,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,95,,75.039820742,2022,70
5019658,1,2,1,6,4,,,48,1115000,1,2,0,8,ACOMPAÑAMIENTO EN TAREAS Y REFUERZOS ACADEMICOS A NIÑOS Y NIÑAS EN SU VIVIENDA,4,1,2,2,,2,,,1,1,,,8559,85,2341,2359,1,20220103,95,1,96.166559502,2022,70
5019666,1,7,1,1,4,,,48,100000,1,96,2,9,ADMINISTRADOR PROPIETARIO Y REALIZA ACTIVIDADES EN UNA FINCA AGRICOLA,4,2,2,2,,2,,,1,1,,,0122,01,7131,1311,1,20220103,95,1,154.27600136,2022,70
5019671,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,17.090709661,2022,70
5019672,1,1,1,,,1,,40,1000000,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,11.628657053,2022,70
5019678,1,2,1,5,4,,,40,2500000,2,,,,.,,,,2,,2,,,1,1,,,,,2634,,1,20220103,97,1,13.477423148,2022,70
5019680,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,39.815154993,2022,70
5019682,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,10.465791348,2022,70
5019683,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,10.465791348,2022,70
5019684,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,28.521298063,2022,70
5019684,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,28.521298063,2022,70
5019684,1,4,1,2,4,,,40,1500000,2,,,,.,,,,2,,2,,,1,1,,,,,1431,,1,20220103,97,1,28.521298063,2022,70
5019685,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,17.611353602,2022,70
5019687,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,10.465791348,2022,70
5019687,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,10.465791348,2022,70
5019698,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220101,97,,13.082239185,2022,70
5019700,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,10.465791348,2022,70
5019700,1,2,1,2,4,,,40,1200000,2,,,,.,,,,2,,2,,,1,1,,,,,2622,,1,20220103,97,1,10.465791348,2022,70
5019700,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220103,97,,10.465791348,2022,70
5019704,1,1,1,,,2,5,,400000,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,13,,1055.5518452,2022,70
5019704,1,5,1,,,2,4,,500000,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,13,,1055.5518452,2022,70
5019705,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,13,,1535.9255104,2022,70
5019706,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,13,,873.05571932,2022,70
5019706,1,3,1,8,3,,,48,300000,2,,,,.,,,,2,,2,,,2,1,,,,,5311,,1,20220104,13,1,873.05571932,2022,70
5019706,1,4,1,,,2,5,,400000,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,13,,873.05571932,2022,70
5019707,1,4,1,,,,,,,1,96,5,3,CULTIVANDO MAIZ YUCA,7,2,2,2,,2,,,2,,1,,0111,01,.,6111,1,20220104,13,,966.38208929,2022,70
5019708,1,2,1,,,,,,,1,1,5,8,COCINERA,1,2,2,2,,2,,,2,,1,,5619,56,.,5120,1,20220104,13,,1372.3893014,2022,70
5019708,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,13,,1372.3893014,2022,70
5019709,1,2,1,,,2,5,,400000,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,13,,1385.3517234,2022,70
5019709,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,13,,1385.3517234,2022,70
5019711,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,13,,1487.6175512,2022,70
5019712,1,2,1,,,2,5,,400000,1,72,0,3,ASEADORA,4,1,2,2,,2,,,2,,1,,8121,81,.,9111,1,20220104,13,,1385.3517234,2022,70
5019712,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,13,,1385.3517234,2022,70
5019717,1,1,1,2,1,,,40,400000,2,,,,.,,,,2,,2,,,2,1,,,,,5223,,1,20220104,70,1,397.34855847,2022,70
5019718,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,70,,390.2443144,2022,70
5019718,1,4,1,,,,,,,1,120,0,4,EMPLEADA DOMESTICA,3,1,2,2,,2,,,2,,1,,9700,97,.,9111,1,20220104,70,,390.2443144,2022,70
5019719,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,70,,534.43350524,2022,70
5019721,1,2,1,1,1,,,40,400000,1,24,0,3,VENDEDORA DE MOSTRADORA EN ALMACEN,1,4,2,2,,2,,,2,1,,,4771,47,5223,5223,1,20220104,70,1,457.69007201,2022,70
5019723,1,2,1,4,1,,,40,700000,1,10,1,2,NIÑERA,4,1,2,2,,2,,,2,1,,,8891,88,5321,5311,1,20220104,70,1,353.82191369,2022,70
5019723,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,70,,353.82191369,2022,70
5019724,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,70,,403.88139224,2022,70
5019724,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,70,,403.88139224,2022,70
5019725,1,1,1,,,,,,,1,132,0,4,COTERO EN UNA ARROCERA,4,3,2,2,,2,,,1,,1,,5224,52,.,9333,1,20220104,70,,184.44146316,2022,70
5019725,1,3,1,,,2,4,,500000,1,6,0,2,VENDEDORA DE BOLSOS EN IRAKA,4,1,2,2,,2,,,1,,1,,4772,47,.,5223,1,20220104,70,,184.44146316,2022,70
5019725,1,5,1,,,,,,,1,480,0,4,ASEADORA POR DIAS EN DIFERENTES HOGARES,4,1,2,2,,2,,,1,,1,,8121,81,.,9112,1,20220104,70,,184.44146316,2022,70
5019727,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,70,,354.46777804,2022,70
5019728,1,1,1,,,,,,,1,48,0,4,SIEMBRA DE ARROZ,4,1,2,2,,2,,,1,,1,,0112,01,.,6111,1,20220104,70,,173.70387174,2022,70
5019728,1,2,1,,,,,,,1,48,0,3,AUXILIAR DE ENFERMERIA,1,7,2,2,,2,,,1,,1,,8610,86,.,5321,1,20220104,70,,173.70387174,2022,70
5019728,1,3,1,,,,,,,1,180,0,4,EMPLEADA DOMESTICA,3,2,2,2,,2,,,1,,1,,9700,97,.,9111,1,20220104,70,,173.70387174,2022,70
5019729,1,1,1,2,1,,,48,1200000,1,0,3,8,AUXILIAR PEDAGOGICO,1,8,2,2,,1,908000,,1,1,,,8891,88,2221,5312,1,20220104,70,1,321.3814072,2022,70
5019729,1,2,1,30,1,,,40,1000000,1,24,0,8,AGENTE EDUCATIVO,1,8,2,2,,2,,,1,1,,,8530,85,9313,9313,1,20220104,70,2,321.3814072,2022,70
5019729,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,70,,321.3814072,2022,70
