DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
673200,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,44,278.135.836.315.068
673200,1,5,80,2,,,,2,,2,,2,,.,,,2,1,44,278.135.836.315.068
673200,1,6,80,2,,,,2,,2,,2,,.,,,2,1,44,278.135.836.315.068
673200,1,7,80,2,,,,2,,2,,2,,.,,,2,1,44,278.135.836.315.068
673205,1,2,80,1,2,2,,2,,2,,,2,,1,1,2,1,44,200.657.136.711.155
673205,1,3,80,2,,,,2,,2,,2,,.,,,2,1,44,200.657.136.711.155
673205,1,4,80,2,,,,2,,2,,2,,.,,,2,1,44,200.657.136.711.155
673205,1,5,80,2,,,,2,,2,,2,,.,,,2,1,44,200.657.136.711.155
673208,1,1,80,2,,,,2,,2,,2,,.,,,2,1,47,118.006.281.144.001
673208,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,47,118.006.281.144.001
673208,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,118.006.281.144.001
673209,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,144.009.502.672.381
673209,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,144.009.502.672.381
673210,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,47,136.244.712.969.277
673210,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,136.244.712.969.277
673210,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,136.244.712.969.277
673210,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,136.244.712.969.277
673210,1,6,80,2,,,,2,,2,,2,,.,,,2,1,47,136.244.712.969.277
673211,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,156.470.930.977.889
673211,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,156.470.930.977.889
673211,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,156.470.930.977.889
673211,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,156.470.930.977.889
673211,1,6,80,2,,,,2,,2,,2,,.,,,2,1,47,156.470.930.977.889
673211,1,7,80,2,,,,2,,2,,2,,.,,,2,1,47,156.470.930.977.889
673212,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,113.647.958.856.836
673213,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,11.852.563.346.996
673213,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,11.852.563.346.996
673213,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,11.852.563.346.996
673213,1,5,80,1,4,3,,2,,2,,,,,9,2,2,1,47,11.852.563.346.996
673214,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,47,102.048.047.199.851
673215,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,47,137.871.046.185.013
673216,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,168.714.261.372.344
673218,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,47,14.603.496.980.989
673221,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,104.470.217.060.689
673224,1,2,80,1,2,0,,2,,2,,,,,1,2,2,1,47,139.594.210.786.008
673225,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,110.211.970.824.728
673225,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,110.211.970.824.728
673227,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,47,170.456.714.618.374
673227,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,170.456.714.618.374
673262,1,1,80,1,4,4,,2,,2,,,,,8,2,2,1,47,100.934.682.346.267
673263,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,988.486.817.008.356
673266,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,126.906.890.982.893
673267,1,1,80,2,,,,2,,2,,1,4,,9,,2,1,47,116.870.063.736.667
673268,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,135.594.516.970.638
673268,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,135.594.516.970.638
673268,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,135.594.516.970.638
673268,1,6,80,2,,,,2,,2,,2,,.,,,2,1,47,135.594.516.970.638
673268,1,7,80,1,1,8,por   enbarazo,2,,2,,,,por   enbarazo,12,2,2,1,47,135.594.516.970.638
673268,1,9,80,2,,,,2,,2,,2,,.,,,2,1,47,135.594.516.970.638
673268,1,10,80,2,,,,2,,2,,2,,.,,,2,1,47,135.594.516.970.638
673269,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,159.667.865.278.461
673269,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,159.667.865.278.461
673269,1,8,80,2,,,,2,,2,,2,,.,,,2,1,47,159.667.865.278.461
673270,1,2,80,1,2,5,,2,,2,,,,,11,2,2,1,47,117.049.432.571.939
673270,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,117.049.432.571.939
673270,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,117.049.432.571.939
673271,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,18.823.904.292.267
673272,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,161.166.914.756.046
673273,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,96.306.293.435.812
673273,1,4,80,1,4,7,,2,,2,,,,,8,2,2,1,47,96.306.293.435.812
673274,1,2,80,1,1,5,,2,,2,,,,,1,2,2,1,47,149.933.340.568.748
673274,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,149.933.340.568.748
673275,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,120.069.429.235.683
673279,1,2,80,1,2,3,,2,,2,,,,,4,2,2,1,47,111.804.575.851.654
673279,1,4,80,1,3,2,,2,,2,,,,,9,2,2,1,47,111.804.575.851.654
673280,1,1,80,1,4,6,,2,,2,,,,,1,2,2,1,47,116.870.063.736.667
673281,1,2,80,1,2,0,,2,,2,,,,,1,2,2,1,47,132.346.342.210.419
673281,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,132.346.342.210.419
673281,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,132.346.342.210.419
673282,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,138.270.180.106.786
673282,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,138.270.180.106.786
673282,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,138.270.180.106.786
673283,1,1,80,2,,,,2,,2,,1,4,,8,,2,1,47,104.590.435.464.875
673284,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,47,110.429.304.712.785
673316,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,144.194.018.003.152
673316,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,144.194.018.003.152
673316,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,144.194.018.003.152
673317,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,154.046.329.918.608
673317,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,154.046.329.918.608
673317,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,154.046.329.918.608
673317,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,154.046.329.918.608
673318,1,1,80,1,2,8,POR  EDAD,2,,2,,,,,8,2,2,1,47,985.463.791.643.221
673318,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,985.463.791.643.221
673318,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,985.463.791.643.221
673319,1,1,80,2,,,,2,,2,,2,,.,,,2,1,47,152.042.866.723.189
673319,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,152.042.866.723.189
673322,1,1,80,2,,,,2,,2,,1,4,,9,,2,1,47,115.371.123.457.831
673322,2,4,80,1,4,4,,2,,2,,,,,8,2,2,1,47,115.371.123.457.831
673324,1,2,80,1,4,5,,2,,2,,,,,9,2,2,1,47,137.871.046.185.013
673325,1,1,80,1,4,3,,2,,2,,,,,11,2,2,1,47,120.316.392.938.657
673326,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,138.928.789.115.399
673326,1,7,80,2,,,,2,,2,,2,,.,,,2,1,47,138.928.789.115.399
673326,1,8,80,2,,,,2,,2,,2,,.,,,2,1,47,138.928.789.115.399
673327,1,1,80,1,4,6,,2,,2,,,,,8,2,2,1,47,110.429.304.712.785
673328,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,159.667.865.278.461
673328,1,6,80,2,,,,2,,2,,2,,.,,,2,1,47,159.667.865.278.461
673328,1,9,80,2,,,,2,,2,,2,,.,,,2,1,47,159.667.865.278.461
673329,1,2,80,1,4,2,,2,,2,,,,,3,2,2,1,47,17.052.674.068.452
673330,1,1,80,1,4,2,,2,,2,,,,,1,2,2,1,47,146.431.672.533.219
673330,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,146.431.672.533.219
673332,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,47,184.062.804.767.832
673333,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,47,114.477.523.690.747
673333,1,5,80,1,4,4,,2,,2,,,,,8,2,2,1,47,114.477.523.690.747
673334,1,2,80,2,,,,2,,2,,1,4,,7,,2,1,47,14.790.787.343.124
673334,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,14.790.787.343.124
673334,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,14.790.787.343.124
673335,1,2,80,1,3,7,,2,,2,,,,,9,2,2,1,47,168.714.261.372.344
673336,1,1,80,1,4,4,,2,,2,,,,,11,2,2,1,47,116.806.814.931.689
673336,1,2,80,1,3,6,,2,,2,,,,,9,2,2,1,47,116.806.814.931.689
673336,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,116.806.814.931.689
673338,1,2,80,2,,,,2,,2,,1,4,,5,,2,1,47,161.540.768.899.811
673338,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,161.540.768.899.811
673338,1,6,80,2,,,,2,,2,,2,,.,,,2,1,47,161.540.768.899.811
673338,1,7,80,2,,,,2,,2,,2,,.,,,2,1,47,161.540.768.899.811
673338,1,8,80,2,,,,2,,2,,2,,.,,,2,1,47,161.540.768.899.811
673338,1,9,80,2,,,,2,,2,,2,,.,,,2,1,47,161.540.768.899.811
673340,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,47,125.427.974.787.817
673340,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,125.427.974.787.817
673340,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,125.427.974.787.817
673340,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,125.427.974.787.817
673340,1,6,80,2,,,,2,,2,,2,,.,,,2,1,47,125.427.974.787.817
673341,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,47,142.864.840.828.431
673341,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,142.864.840.828.431
673341,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,142.864.840.828.431
673341,1,6,80,2,,,,2,,2,,2,,.,,,2,1,47,142.864.840.828.431
673341,1,7,80,2,,,,2,,2,,2,,.,,,2,1,47,142.864.840.828.431
673341,1,8,80,2,,,,2,,2,,2,,.,,,2,1,47,142.864.840.828.431
673343,1,2,80,1,4,5,,2,,2,,,,,3,2,2,1,47,10.220.213.228.293
673343,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,10.220.213.228.293
673343,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,10.220.213.228.293
673379,1,2,80,2,,,,2,,2,,2,,.,,,2,1,47,168.134.091.439.851
673379,1,3,80,2,,,,2,,2,,2,,.,,,2,1,47,168.134.091.439.851
673379,1,4,80,2,,,,2,,2,,2,,.,,,2,1,47,168.134.091.439.851
673379,1,5,80,2,,,,2,,2,,2,,.,,,2,1,47,168.134.091.439.851
673380,1,2,80,1,4,4,,3,,2,,,,,10,2,2,1,47,988.486.817.008.356
673381,1,1,80,1,4,3,,2,,2,,,,,8,2,2,1,47,116.870.063.736.667
673436,1,2,80,2,,,,2,,2,,1,4,,8,,2,1,52,148.506.326.363.559
673437,1,2,80,2,,,,2,,2,,1,3,,1,,2,1,52,845.533.060.588.846
673437,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,845.533.060.588.846
673438,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,105.042.047.553.075
673438,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,105.042.047.553.075
673441,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,231.229.729.182.848
673441,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,231.229.729.182.848
673442,1,2,80,2,,,,2,,2,,1,1,,1,,2,1,52,139.900.481.775.299
673442,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,139.900.481.775.299
673443,1,1,80,2,,,,2,,2,,1,4,,8,,2,1,52,29.754.342.520.926
673443,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,29.754.342.520.926
673444,1,1,80,2,,,,2,,2,,1,4,,4,,2,1,52,139.900.481.775.299
673445,1,1,80,1,4,2,,2,,2,,,,,4,2,2,1,52,139.900.481.775.299
673445,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,139.900.481.775.299
673445,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,139.900.481.775.299
673445,1,7,80,2,,,,2,,2,,2,,.,,,2,1,52,139.900.481.775.299
673446,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,362.476.052.274.061
673447,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,271.486.318.113.221
673447,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,271.486.318.113.221
673447,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,271.486.318.113.221
673448,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,287.347.519.608.501
673448,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,287.347.519.608.501
673451,1,1,80,2,,,,2,,2,,1,4,,8,,2,1,52,312.023.557.742.929
673451,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,312.023.557.742.929
673452,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,227.973.614.664.513
673453,1,1,80,2,,,,2,,2,,1,4,POR NO TENER OJO IZQUIERDO,12,,2,1,52,29.754.342.520.926
673453,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,29.754.342.520.926
673454,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,383.620.302.945.772
673454,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,383.620.302.945.772
673454,1,7,80,2,,,,2,,2,,2,,.,,,2,1,52,383.620.302.945.772
673454,1,8,80,2,,,,2,,2,,2,,.,,,2,1,52,383.620.302.945.772
673454,1,11,80,2,,,,2,,2,,2,,.,,,2,1,52,383.620.302.945.772
673455,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,35.337.435.032.892
673455,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,35.337.435.032.892
673455,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,35.337.435.032.892
673456,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,218.871.912.719.373
673456,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,218.871.912.719.373
673457,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,405.988.755.722.769
673457,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,405.988.755.722.769
673457,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,405.988.755.722.769
673458,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,179.016.857.021.631
673458,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,179.016.857.021.631
673458,1,4,80,1,1,1,,2,,2,,,1,,1,1,2,1,52,179.016.857.021.631
673458,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,179.016.857.021.631
673458,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,179.016.857.021.631
673459,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,139.900.481.775.299
673459,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,139.900.481.775.299
673460,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,269.605.057.949.839
673462,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,208.434.951.211.802
673462,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,208.434.951.211.802
673462,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,208.434.951.211.802
673472,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,169.582.294.752.611
673477,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,309.861.646.880.213
673478,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,317.483.621.894.602
673479,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,52,139.900.481.775.299
673481,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,139.900.481.775.299
673481,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,139.900.481.775.299
673482,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,36.099.632.534.331
673482,1,5,80,2,,,,2,,2,,1,2,,2,,2,1,52,36.099.632.534.331
673483,1,2,80,1,3,2,,2,,2,,,,,1,2,2,1,52,331.722.698.521.459
673483,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,331.722.698.521.459
673484,1,1,80,1,2,2,,2,,2,,,,,9,2,2,1,52,139.900.481.775.299
673487,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,323.601.739.431.694
673487,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,323.601.739.431.694
673488,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,3.686.183.003.577
673488,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,3.686.183.003.577
673492,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,309.861.646.880.213
673493,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,285.250.541.211.251
673493,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,285.250.541.211.251
673494,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,405.988.755.722.769
673494,1,3,80,1,2,1,,2,,2,,,,,2,2,2,1,52,405.988.755.722.769
673494,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,405.988.755.722.769
673494,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,405.988.755.722.769
673495,1,2,80,1,2,7,,2,,2,,,,,9,2,2,1,52,159.537.602.567.907
673497,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,30.516.540.022.365
673498,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,198.955.846.580.578
673498,1,3,80,1,4,3,,2,,2,,,,,4,2,2,1,52,198.955.846.580.578
673500,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,496.978.489.883.608
673501,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,52,317.459.491.348.054
673509,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,179.829.833.166.231
673511,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,52,179.829.833.166.231
673512,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,52,241.372.962.213.726
673514,1,2,80,1,4,7,,2,,2,,,,,1,2,2,1,52,29.754.342.520.926
673516,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,328.722.442.741.041
673516,1,4,80,1,2,7,,2,,2,,,,,1,2,2,1,52,328.722.442.741.041
673517,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,233.827.790.315.765
673518,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,52,299.665.741.279.454
673519,1,2,80,2,,,,2,,2,,1,2,,1,,2,1,52,436.951.509.309.156
673519,1,7,80,2,,,,2,,2,,2,,.,,,2,1,52,436.951.509.309.156
673519,1,8,80,2,,,,2,,2,,2,,.,,,2,1,52,436.951.509.309.156
673519,1,9,80,2,,,,2,,2,,2,,.,,,2,1,52,436.951.509.309.156
673520,1,1,80,1,3,8,AVANZADA EDAD,2,,2,,,,,8,2,2,1,52,29.754.342.520.926
673520,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,29.754.342.520.926
673522,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,52,321.100.467.726.651
673522,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,52,321.100.467.726.651
673525,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,518.839.541.524.855
673525,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,518.839.541.524.855
673525,1,7,80,2,,,,2,,2,,2,,.,,,2,1,52,518.839.541.524.855
673527,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,139.900.481.775.299
673527,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,139.900.481.775.299
673528,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,458.603.161.116.617
673528,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,458.603.161.116.617
673528,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,458.603.161.116.617
673529,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,52,51.472.095.154.227
673529,1,2,80,1,4,2,,2,,2,,,,,8,2,2,1,52,51.472.095.154.227
673529,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,51.472.095.154.227
673529,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,51.472.095.154.227
673529,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,51.472.095.154.227
673530,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,52,249.047.609.797.996
673531,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,307.739.330.810.019
673532,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,206.577.821.594.968
673532,1,3,80,1,4,2,,2,,2,,,,,9,2,2,1,52,206.577.821.594.968
673533,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,317.483.621.894.602
673534,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,317.459.491.348.054
673536,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,52,332.703.441.376.834
673689,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,598.986.522.427.167
673690,1,1,80,1,1,7,,2,,2,,,1,,1,1,2,1,54,904.953.983.142.701
673690,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,904.953.983.142.701
673690,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,904.953.983.142.701
673691,1,2,80,1,4,8,TRANSLADO DE TRABAJO,2,,2,,,,,4,2,2,1,54,837.206.748.329.235
673691,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,837.206.748.329.235
673691,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,837.206.748.329.235
673692,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,933.146.184.461.374
673711,1,1,80,1,3,8,LOS HIJOS YA CRECIERON Y LE AYUDAN,2,,2,,,,NO LA DEJAN LOS HIJOS,12,2,2,1,54,24.888.908.277.689
673712,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,2.086.358.160.622
673713,1,2,80,1,3,5,,2,,2,,,,,9,2,2,1,54,322.610.072.086.161
673713,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,322.610.072.086.161
673713,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,322.610.072.086.161
673716,1,2,80,1,3,3,,2,,2,,,2,,1,1,2,1,54,806.525.180.215.403
673717,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,54,124.821.148.856.249
673717,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,124.821.148.856.249
673717,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,124.821.148.856.249
673717,2,2,80,2,,,,2,,2,,1,4,,9,,2,1,54,124.821.148.856.249
673719,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,54,231.647.475.937.829
673719,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,231.647.475.937.829
673720,1,2,80,1,1,7,,2,,2,,,,,9,2,2,1,54,261.254.310.430.133
673720,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,261.254.310.430.133
673720,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,261.254.310.430.133
673720,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,261.254.310.430.133
673721,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,203.041.895.409.629
673721,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,203.041.895.409.629
673721,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,203.041.895.409.629
673722,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,251.789.797.514.916
673722,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,251.789.797.514.916
673724,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,132.140.286.294.065
673725,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,322.610.072.086.161
673725,1,6,80,1,1,1,,2,,2,,,,,2,2,2,1,54,322.610.072.086.161
673725,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,322.610.072.086.161
673725,1,8,80,2,,,,2,,2,,2,,.,,,2,1,54,322.610.072.086.161
673727,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,54,187.945.174.639.818
673728,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,15.945.093.251.888
673731,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,267.421.903.695.433
673732,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,306.699.376.845.083
673733,1,2,80,1,2,7,,2,,2,,,,,9,2,2,1,54,202.782.233.536.398
673735,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,229.944.185.203.717
673735,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,229.944.185.203.717
673736,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,224.134.657.784.321
673738,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,17.177.582.528.962
673738,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,17.177.582.528.962
673740,1,1,80,1,1,8,ESTA CONSTRUYENDO LA VIVIENDA DONDE VIVE ACTUALMENTE,2,,1,320000,,,NO TIENE DISPONIBILIDAD DE TRABAJAR HASTA NO CONSTRUIR LA VIVIENDA,12,2,2,1,54,221.065.348.284.029
673740,1,2,80,1,1,8,ESTA EMBARAZADA,2,,1,360000,,,ESTA EMBARAZADA Y CREE Q PUEDE TENER RIESGOS,12,2,2,1,54,221.065.348.284.029
673742,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,806.525.180.215.403
673742,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,806.525.180.215.403
673743,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,210.183.713.282.644
673743,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,210.183.713.282.644
673743,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,210.183.713.282.644
673744,1,2,80,1,1,8,EL ESPOSO NO LA DEJA TRABAJAR,2,,2,,,,,9,2,2,1,54,15.945.093.251.888
673750,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,54,122.318.489.465.301
673750,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,122.318.489.465.301
673750,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,122.318.489.465.301
673750,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,122.318.489.465.301
673751,1,1,80,1,4,1,,2,,2,,,,,9,2,2,1,54,375.733.702.254.934
673752,1,3,80,1,3,2,,2,,2,,,,,9,2,2,1,54,602.316.557.403.213
673753,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,392.452.180.571.994
673778,1,2,80,1,2,7,,2,,2,,,,,1,2,2,1,54,143.281.583.168.681
673779,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,202.782.233.536.398
