DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011;P6030S1;P6030S3
1010076;1;2;1;10;2;2;1;54;2;3;1; ; ;1;1;41200;2;1;2; ;5;11;2;05;11;05;1205,39790287514;10;1954
1010076;1;3;1;10;3;1;1;24;3;6;1; ; ;1;1;42000;2;1;2; ;6;3;3;05;14;05;1205,39790287514;8;1984
1010076;1;4;1;10;4;2;1;27;3;6;1; ; ;1;1;24000;2;1;2; ;6;5;2;05;16;05;1205,39790287514;8;1981
1010076;1;5;1;10;2;2;1;6;4; ;1; ; ;1;5; ;2;1;1;2;3;0; ;05;0;05;1205,39790287514;1;2002
1010077;1;1;1;10;1;1;1;49;1;3;1; ; ;1;1;18500;2;1;2; ;5;11;2;05;11;05;1195,2005053641;9;1959
1010077;1;2;1;10;2;2;1;40;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ;05;7;05;1195,2005053641;1;1968
1010077;1;3;1;10;3;2;1;20;3;6;1; ; ;1;4; ;2;1;1;2;6;2;2;05;13;05;1195,2005053641;8;1988
1010077;1;4;1;10;2;1;1;17;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;05;8;05;1195,2005053641;8;1991
1010077;1;5;1;10;2;1;1;10;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ;05;3;05;1195,2005053641;11;1998
1010078;1;1;1;10;1;2;1;20;1;6;1; ; ;3; ; ;2;1;2; ;5;10;1;05;10;05;917,327007194806;9;1988
1010078;1;2;1;10;2;2;1;26;5;6;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;917,327007194806;12;1982
1010079;1;1;1;10;1;2;1;41;1;1;1; ; ;1;1;22000;2;1;2; ;4;8; ;05;8;05;1365,46305673368;1;1968
1010079;1;2;1;10;2;1;1;48;2;1;1; ; ;1;1;22000;2;1;2; ;3;4; ;05;4;05;1365,46305673368;12;1960
1010079;1;3;1;10;3;1;1;22;3;6;1; ; ;1;1;18500;2;1;2; ;5;11;2;05;11;05;1365,46305673368;11;1986
1010079;1;4;1;10;1;2;1;17;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1365,46305673368;3;1991
1010079;1;5;1;10;1;1;1;14;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;05;6;05;1365,46305673368;1;1995
1010080;1;1;1;10;1;1;1;79;1;3;1; ; ;1;2;90000;2;1;2; ;1;0; ;05;0;05;808,187748095788;3;1929
1010080;1;2;1;10;2;2;1;69;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;05;2;05;808,187748095788;10;1939
1010080;1;3;1;10;3;1;1;42;3;4;1; ; ;1;1;26000;2;1;2; ;4;8; ;05;8;05;808,187748095788;11;1966
1010080;1;4;1;10;4;2;1;41;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;05;8;05;808,187748095788;11;1967
1010080;1;5;1;10;5;2;1;48;3;6;1; ; ;3; ; ;1;1;2; ;4;7; ;05;7;05;808,187748095788;6;1960
1010080;1;6;1;10;6;2;1;38;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;05;6;05;808,187748095788;11;1970
1010080;1;7;1;10;7;2;1;32;3;6;1; ; ;1;1;20000;2;1;2; ;6;2;3;05;13;05;808,187748095788;3;1976
1010080;1;8;1;10;8;2;1;29;3;6;1; ; ;1;1;20000;1;1;2; ;5;11;2;05;11;05;808,187748095788;10;1979
1010080;1;9;1;10;8;2;1;8;4; ;1; ; ;1;5; ;2;1;1;1;3;2; ;05;2;05;808,187748095788;9;2000
1010081;1;1;1;10;1;2;1;53;1;4;2;1;60; ; ; ;1;1;2; ;6;3;3;05;14;05;1349,4684288264;4;1955
1010081;1;2;1;10;2;1;1;20;3;6;2;1;60; ; ; ;1;1;1;2;6;3;2;05;14;05;1349,4684288264;3;1988
1010081;1;3;1;10;3;1;1;19;3;6;2;1;60; ; ; ;1;1;1;2;6;2;2;05;13;05;1349,4684288264;9;1989
1010083;1;1;1;10;1;2;1;61;1;6;1; ; ;3; ; ;1;1;2; ;3;5; ;05;5;05;1093,04874755239;10;1947
1010084;1;1;1;10;1;1;1;40;1;3;1; ; ;1;1;18500;1;1;2; ;5;11;2;05;11;05;1488,31605212156;8;1968
1010084;1;2;1;10;2;2;1;38;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1488,31605212156;12;1970
1010084;1;3;1;10;2;1;1;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;05;10;05;1488,31605212156;2;1993
1010084;1;4;1;10;2;1;1;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;05;7;05;1488,31605212156;7;1995
1010085;1;1;1;10;1;2;1;25;1;6;1; ; ;1;1;18500;2;1;2; ;6;2;3;05;13;05;1040,18000258269;3;1983
1010086;1;1;1;10;1;1;1;23;1;4;2;1;2; ; ; ;2;1;2; ;5;11;2;05;11;05;1272,60176401308;1;1985
1010087;1;1;1;10;1;2;1;51;1;4;2;1;24; ; ; ;1;1;2; ;3;5; ;05;5;05;866,830619378769;4;1957
1010087;1;2;1;10;2;2;1;21;3;6;1; ; ;1;1;18500;2;1;2; ;5;11;2;05;11;05;866,830619378769;5;1987
1010087;1;3;1;10;1;2;1;2;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;866,830619378769;1;2006
1010088;1;1;1;10;1;2;1;41;1;1;1; ; ;1;1;18500;2;1;2; ;3;5; ;05;5;05;1210,81884361182;7;1967
1010088;1;2;1;10;2;1;1;31;2;1;1; ; ;1;1;18500;2;1;2; ;3;5; ;05;5;05;1210,81884361182;7;1977
1010088;1;3;1;10;3;1;1;22;3;6;1; ; ;1;1;20000;2;1;2; ;5;11;2;05;11;05;1210,81884361182;1;1987
1010088;1;4;1;10;1;2;1;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;05;10;05;1210,81884361182;3;1993
1010089;1;1;1;10;1;2;1;49;1;4;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;682,372955168602;7;1959
1010089;1;2;1;10;2;2;1;26;3;6;1; ; ;1;1;9250;2;1;2; ;6;6;4;05;17;05;682,372955168602;4;1982
1010089;1;3;1;10;3;2;1;17;3;6;1; ; ;1;1;18500;2;1;1;2;5;10;1;05;10;05;682,372955168602;10;1991
1010089;1;4;1;10;1;1;1;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;05;8;05;682,372955168602;5;1994
1010089;1;5;1;10;1;2;1;12;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;05;7;05;682,372955168602;1;1996
1010089;1;6;1;10;1;1;1;8;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;05;0;05;682,372955168602;6;2000
1010089;1;7;1;10;7;2;1;18;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;682,372955168602;9;1990
1010089;1;8;1;10;7;2;1;0;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;682,372955168602;11;2008
1010091;1;1;1;10;1;1;1;76;1;3;1; ; ;1;2;126000;2;1;2; ;3;4; ;05;4;05;1169,79432914594;11;1932
1010091;1;2;1;10;2;2;1;69;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;1169,79432914594;2;1939
1010091;1;3;1;10;3;1;1;47;3;6;1; ; ;3; ; ;2;1;2; ;6;4;4;05;15;05;1169,79432914594;4;1961
1010091;1;4;1;10;4;2;1;42;3;6;1; ; ;1;3;57700;2;1;2; ;6;3;3;05;14;05;1169,79432914594;6;1966
1010092;1;1;1;10;1;1;1;68;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;05;4;05;1133,63305749815;9;1940
1010095;1;1;1;10;1;1;1;36;1;3;1; ; ;1;1;50000;2;1;2; ;5;11;2;05;11;05;1163,40928763013;5;1972
1010095;1;2;1;10;2;2;1;25;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1163,40928763013;8;1983
1010095;1;3;1;10;2;1;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;05;0;05;1163,40928763013;8;2001
1010096;1;1;1;10;1;1;1;39;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;05;2;05;1195,2005053641;10;1969
1010096;1;2;1;10;2;2;1;32;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;05;2;05;1195,2005053641;5;1976
1010096;1;3;1;10;2;1;1;12;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;05;7;05;1195,2005053641;2;1996
1010096;1;4;1;10;2;2;1;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;05;6;05;1195,2005053641;12;1996
1010096;1;5;1;10;2;1;1;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;05;0;05;1195,2005053641;4;2002
1010097;1;1;1;10;1;2;1;68;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;05;1;05;1093,04874755239;4;1940
1010098;1;1;1;10;1;1;1;32;1;2;1; ; ;1;1;18400;2;1;2; ;5;11;2;05;11;05;1128,53123806181;12;1976
1010098;1;2;1;10;2;2;1;38;2;2;1; ; ;1;5; ;2;1;2; ;3;4; ;05;4;05;1128,53123806181;8;1970
1010098;1;3;1;10;2;2;1;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;05;4;05;1128,53123806181;6;1998
1010099;1;1;1;10;1;2;1;54;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1210,49972231147;12;1954
1010099;1;2;1;10;2;1;1;77;2;2;1; ; ;1;5; ;2;1;2; ;3;1; ;05;1;05;1210,49972231147;3;1931
1010099;1;3;1;10;3;1;1;23;3;6;2;1;1; ; ; ;2;1;2; ;5;11;2;05;11;05;1210,49972231147;2;1985
1010100;1;1;1;10;1;1;1;37;1;2;1; ; ;1;4; ;2;1;2; ;4;8; ;05;8;05;1256,80517418638;11;1971
1010101;1;1;1;10;1;1;1;64;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;05;2;05;1221,07340948207;11;1944
1010101;1;2;1;10;2;2;1;29;3;3;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;1221,07340948207;9;1979
1010101;1;3;1;10;2;2;1;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;05; ;05;1221,07340948207;5;2007
1010101;1;4;1;10;4;2;1;28;3;1;1; ; ;1;1;18400;2;1;2; ;5;11;2;05;11;05;1221,07340948207;1;1981
1010101;1;5;1;10;5;1;1;31;5;1;1; ; ;1;1;18400;2;1;2; ;4;7; ;05;7;05;1221,07340948207;2;1977
1010101;1;6;1;10;6;1;1;20;5;6;1; ; ;1;1;18400;2;1;2; ;5;11;2;05;11;05;1221,07340948207;6;1988
1010102;1;1;1;10;1;1;1;49;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;1179,02762587785;6;1959
1010102;1;2;1;10;1;2;1;52;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;05;4;05;1179,02762587785;7;1956
1010103;1;1;1;10;1;1;1;55;1;3;1; ; ;1;5; ;2;1;2; ;4;6; ;05;6;05;985,871258771426;4;1953
1010103;1;2;1;10;2;2;1;55;2;3;1; ; ;1;3;57700;2;1;2; ;4;9; ;05;9;05;985,871258771426;6;1953
1010103;1;3;1;10;3;2;1;18;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;985,871258771426;12;1990
1010105;1;1;1;10;1;2;1;63;1;4;1; ; ;1;3;57700;2;1;2; ;3;4; ;05;4;05;1247,69296067424;11;1945
1010105;1;2;1;10;2;1;1;23;3;6;2;1;98; ; ; ;1;1;2; ;4;6; ;05;6;05;1247,69296067424;8;1985
1010106;1;1;1;10;1;2;1;51;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;1056,17463048996;5;1957
1010106;1;2;1;10;2;1;1;36;2;2;2;1;1; ; ; ;1;1;2; ;4;7; ;05;7;05;1056,17463048996;3;1972
1010106;1;3;1;10;1;2;1;15;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;05;6;05;1056,17463048996;9;1993
1010107;1;1;1;10;1;2;1;28;1;6;2;1;11; ; ; ;2;1;2; ;6;2;3;05;13;05;989,683614766656;6;1980
1010107;1;2;1;10;1;2;1;7;3; ;2;1;11; ; ; ;2;1;1;2;3;0; ;05;0;05;989,683614766656;12;2001
1010108;1;1;1;10;1;1;1;24;1;6;1; ; ;1;1;18460;2;1;2; ;5;11;2;05;11;05;1272,60176401308;9;1984
1010109;1;1;1;10;1;1;1;56;1;3;1; ; ;1;1;18460;2;1;2; ;3;5; ;05;5;05;857,597322646861;7;1952
1010109;1;2;1;10;2;2;1;55;2;3;1; ; ;1;5; ;2;1;2; ;3;1; ;05;1;05;857,597322646861;5;1953
1010109;1;3;1;10;3;2;1;32;3;4;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;857,597322646861;11;1976
1010109;1;4;1;10;3;2;1;14;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ;05;5;05;857,597322646861;12;1994
1010109;1;5;1;10;3;2;1;6;4; ;1; ; ;3; ; ;2;1;1;1;3;0; ;05;0;05;857,597322646861;7;2002
1010110;1;1;1;10;1;1;1;27;1;2;2;1;36; ; ; ;2;1;2; ;1;0; ;05;0;05;1083,45579098246;1;1981
1010110;1;2;1;10;1;2;1;16;2;2;2;1;12; ; ; ;2;1;2; ;3;4; ;05;4;05;1083,45579098246;12;1992
1010110;1;3;1;10;1;2;1;1;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;05; ;05;1083,45579098246;9;2007
1010111;1;1;1;10;1;1;1;40;1;2;1; ; ;1;1;18460;2;1;2; ;5;11;2;05;11;05;917,703296854357;10;1968
1010111;1;2;1;10;2;2;1;38;2;2;1; ; ;1;1;36000;2;1;2; ;5;11;2;05;11;05;917,703296854357;12;1970
1010111;1;3;1;10;2;2;1;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;05;10;05;917,703296854357;5;1993
1010111;1;4;1;10;4;2;1;18;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;917,703296854357;7;1990
1010111;1;5;1;10;4;1;1;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;05; ;05;917,703296854357;2;2008
1010112;1;1;1;10;1;1;1;74;1;3;1; ; ;1;2;61700;2;1;2; ;4;7; ;05;7;05;1108,72425415931;12;1934
1010112;1;2;1;10;2;2;1;59;2;3;1; ; ;1;2;54000;2;1;2; ;3;5; ;05;5;05;1108,72425415931;3;1949
1010114;1;1;1;10;1;1;1;48;1;2;1; ; ;3; ; ;2;1;2; ;6;2;2;05;13;05;1318,05350075199;7;1960
1010114;1;2;1;10;2;2;1;30;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;1318,05350075199;11;1978
1010114;1;3;1;10;2;1;1;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;05;8;05;1318,05350075199;9;1994
1010114;1;4;1;10;1;1;1;7;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;05;2;05;1318,05350075199;1;2001
1010115;1;1;1;10;1;1;1;28;1;2;2;1;6; ; ; ;2;1;1;1;4;0; ;05;5;05;1132,17261113469;4;1980
1010115;1;2;1;10;2;2;1;29;2;2;2;1;6; ; ; ;2;1;2; ;4;7; ;05;7;05;1132,17261113469;6;1979
1010115;1;3;1;10;2;1;1;10;3;6;2;1;6; ; ; ;2;1;1;1;3;3; ;05;3;05;1132,17261113469;8;1998
1010115;1;4;1;10;2;1;1;8;3; ;2;1;6; ; ; ;2;1;1;1;3;2; ;05;2;05;1132,17261113469;12;2000
1010115;1;5;1;10;2;1;1;4;3; ;2;1;6; ; ; ;2;2;2; ;1;0; ;05;0;05;1132,17261113469;12;2004
1010116;1;1;1;10;1;2;1;39;1;6;1; ; ;1;1;18400;2;1;2; ;3;5; ;05;5;05;1258,44489942381;12;1969
1010116;1;2;1;10;6;1;1;17;3;6;1; ; ;1;5; ;1;1;2; ;3;4; ;05;4;05;1258,44489942381;6;1991
1010116;1;3;1;10;6;1;1;14;3;6;1; ; ;1;5; ;2;1;2; ;3;3; ;05;3;05;1258,44489942381;6;1994
1010116;1;4;1;10;6;1;1;11;3;6;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;1258,44489942381;8;1997
1010116;1;5;1;10;6;2;1;7;3; ;1; ; ;1;5; ;1;1;1;1;3;0; ;05;0;05;1258,44489942381;10;2001
1010116;1;6;1;10;6;2;1;61;5;5;1; ; ;3; ; ;2;1;2; ;3;1; ;05;1;05;1258,44489942381;9;1947
1010117;1;1;1;10;1;2;1;29;1;6;1; ; ;3; ; ;2;1;2; ;4;6; ;05;6;05;866,830619378769;4;1979
1010117;1;2;1;10;1;2;1;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;05;7;05;866,830619378769;8;1995
1010117;1;3;1;10;1;2;1;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;05;2;05;866,830619378769;5;1999
1010118;1;1;1;10;1;2;1;75;1;4;1; ; ;1;2;57700;2;1;2; ;3;4; ;05;4;05;1231,89637084755;3;1933
1010118;1;2;1;10;2;1;1;52;3;6;1; ; ;1;1;30000;2;1;2; ;4;6; ;05;6;05;1231,89637084755;7;1956
1010120;1;1;1;10;1;2;1;80;1;5;1; ; ;3; ; ;2;1;2; ;3;1; ;05;1;05;970,195752164501;9;1928
1010120;1;2;1;10;2;2;1;19;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;05;8;05;970,195752164501;9;1989
1010121;1;1;1;10;1;1;1;35;1;3;1; ; ;1;1;18400;2;1;2; ;6;2;3;05;13;05;1128,53123806181;1;1973
1010121;1;2;1;10;2;2;1;30;2;3;1; ; ;1;5; ;2;1;2; ;6;2;3;05;13;05;1128,53123806181;1;1978
1010121;1;3;1;10;2;2;1;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;05;5;05;1128,53123806181;1;1998
1010122;1;1;1;10;1;1;1;81;1;3;1; ; ;1;4; ;2;1;2; ;5;11;2;05;11;05;1247,57187745447;7;1927
1010122;1;2;1;10;2;2;1;66;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ;05;3;05;1247,57187745447;10;1942
1010122;1;3;1;10;3;1;1;45;3;6;2;1;12; ; ; ;2;1;2; ;5;11;2;05;11;05;1247,57187745447;6;1963
1010123;1;1;1;10;1;2;1;39;1;6;2;1;1; ; ; ;1;1;2; ;3;5; ;05;5;05;1040,18000258269;2;1969
1010126;1;1;1;10;1;1;1;38;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1256,80517418638;9;1970
1010127;1;1;1;10;1;1;1;30;1;3;1; ; ;1;1;60000;2;1;2; ;6;2;3;05;13;05;1072,38575822754;1;1978
1010127;1;2;1;10;2;2;1;30;2;3;1; ; ;1;1;18000;2;1;2; ;5;11;2;05;11;05;1072,38575822754;5;1978
1010127;1;3;1;10;1;1;1;10;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ;05;3;05;1072,38575822754;9;1998
1010127;1;4;1;10;1;2;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;05;1;05;1072,38575822754;6;2001
1010127;1;5;1;10;1;1;1;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;1072,38575822754;2;2006
1010127;1;6;1;10;6;2;1;60;5;5;1; ; ;1;5; ;2;1;2; ;3;1; ;05;1;05;1072,38575822754;8;1948
1010128;1;1;1;10;1;1;1;48;1;3;1; ; ;1;1;80000;2;1;2; ;6;5;4;05;16;05;1210,81884361182;2;1960
1010128;1;2;1;10;2;2;1;46;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1210,81884361182;5;1962
1010128;1;3;1;10;3;1;1;21;3;6;1; ; ;1;5; ;2;1;1;2;6;3;2;05;14;05;1210,81884361182;9;1987
1010128;1;4;1;10;4;2;1;20;3;6;1; ; ;1;5; ;1;1;1;2;6;2;2;05;13;05;1210,81884361182;8;1988
1010129;1;1;1;10;1;2;1;60;1;5;1; ; ;1;2;57800;2;2;2; ;1;0; ;05;0;05;1181,39998303151;11;1948
1010129;1;2;1;10;2;1;1;30;3;6;1; ; ;1;5; ;2;1;2; ;6;3;3;05;14;05;1181,39998303151;7;1978
1010129;1;3;1;10;1;2;1;11;4;6;1; ; ;1;5; ;2;2;2; ;1;0; ;05;0;05;1181,39998303151;1;1998
1010132;1;1;1;10;1;2;1;50;1;6;1; ; ;3; ; ;2;1;2; ;4;6; ;05;6;05;1119,41902454968;8;1958
1010132;1;2;1;10;1;1;1;15;3;6;1; ; ;3; ; ;2;1;1;2;4;9; ;05;9;05;1119,41902454968;12;1993
1010132;1;3;1;10;1;2;1;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;05;2;05;1119,41902454968;7;2000
1010132;1;4;1;10;4;2;1;78;5;5;1; ; ;3; ; ;2;1;2; ;3;4; ;05;4;05;1119,41902454968;12;1930
1010133;1;1;1;10;1;1;1;44;1;4;2;1;24; ; ; ;2;1;2; ;6;12;5;05;23;05;1272,48068079331;3;1964
1010133;1;2;1;10;1;1;1;72;5;4;1; ; ;1;5; ;2;1;2; ;3;4; ;05;4;05;1272,48068079331;2;1936
1010134;1;1;1;10;1;1;1;77;1;2;1; ; ;1;2;72000;2;1;2; ;5;10;1;05;10;05;933,002513801731;8;1931
1010134;1;2;1;10;2;2;1;45;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;933,002513801731;12;1963
1010134;1;3;1;10;3;2;1;23;3;6;1; ; ;1;5; ;2;1;1;1;6;5;4;05;16;05;933,002513801731;10;1985
1010135;1;1;1;10;1;1;1;30;1;2;1; ; ;1;5; ;2;1;2; ;4;8; ;05;8;05;1128,53123806181;12;1978
1010135;1;2;1;10;2;2;1;29;2;2;1; ; ;1;3;57800;2;1;2; ;6;5;4;05;16;05;1128,53123806181;4;1979
1010135;1;3;1;10;1;2;1;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;05;1;05;1128,53123806181;2;2001
1010136;1;1;1;10;1;1;1;28;1;3;1; ; ;2;1;90000;2;1;2; ;5;11;2;05;11;05;1179,02762587785;5;1980
1010136;1;2;1;10;2;2;1;26;2;3;1; ; ;1;5; ;2;1;2; ;6;3;3;05;14;05;1179,02762587785;7;1982
1010137;1;1;1;10;1;1;1;43;1;2;1; ; ;1;1;28000;2;1;2; ;5;11;2;05;11;05;1097,29456156637;9;1965
1010137;1;2;1;10;2;2;1;40;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1097,29456156637;8;1968
1010137;1;3;1;10;2;1;1;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;05;4;05;1097,29456156637;11;1998
1010137;1;4;1;10;2;1;1;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;05;2;05;1097,29456156637;4;2000
1010137;1;5;1;10;2;2;1;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;05;0;05;1097,29456156637;1;2004
1010138;1;1;1;10;1;1;1;34;1;2;1; ; ;1;1;37000;2;1;2; ;6;3;3;05;14;05;1085,6317393216;11;1974
1010138;1;2;1;10;2;2;1;31;2;2;1; ; ;1;1;24000;2;1;2; ;6;3;3;05;14;05;1085,6317393216;10;1977
1010138;1;3;1;10;2;1;1;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;1085,6317393216;6;2006
1010138;1;4;1;10;2;2;1;29;5;6;1; ; ;3; ; ;2;1;2; ;3;3; ;05;3;05;1085,6317393216;10;1979
1010139;1;1;1;10;1;1;1;58;1;2;1; ; ;1;3;57800;2;1;2; ;6;3;3;05;14;05;933,002513801731;9;1950
1010139;1;2;1;10;2;2;1;35;2;2;2;1;1; ; ; ;2;1;2; ;5;11;2;05;11;05;933,002513801731;10;1973
1010139;1;3;1;10;2;2;1;14;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;05;9;05;933,002513801731;1;1994
1010140;1;1;1;10;1;1;1;49;1;3;1; ; ;1;1;80000;2;1;2; ;6;3;3;05;14;05;1302,25691092529;4;1959
1010140;1;2;1;10;2;2;1;46;2;3;1; ; ;1;5; ;2;1;2; ;4;8; ;05;8;05;1302,25691092529;11;1962
1010140;1;3;1;10;3;1;1;28;3;6;1; ; ;1;1;20000;2;1;2; ;6;2;3;05;13;05;1302,25691092529;12;1980
1010140;1;4;1;10;2;1;1;7;4; ;1; ; ;1;5; ;2;1;1;1;3;2; ;05;2;05;1302,25691092529;3;2001
1010144;1;1;1;10;1;1;1;50;1;3;1; ; ;1;1;60000;2;1;2; ;5;11;2;05;11;05;1333,67183899971;11;1958
1010144;1;2;1;10;2;2;1;48;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1333,67183899971;8;1960
1010144;1;3;1;10;2;1;1;14;3;6;1; ; ;1;5; ;2;1;1;2;4;8; ;05;8;05;1333,67183899971;9;1994
1010146;1;1;1;10;1;1;1;76;1;5;1; ; ;2;2;70000;2;1;2; ;3;5; ;05;5;05;1072,02838867587;4;1932
1010146;1;2;1;10;2;2;1;41;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;1072,02838867587;5;1967
1010146;1;3;1;10;2;2;1;15;4;6;1; ; ;3; ; ;2;1;1;2;4;8; ;05;8;05;1072,02838867587;2;1993
1010146;1;4;1;10;2;1;1;14;4;6;1; ; ;3; ; ;2;1;1;1;3;3; ;05;3;05;1072,02838867587;11;1994
1010146;1;5;1;10;2;1;1;9;4; ;1; ; ;3; ; ;1;1;1;1;3;3; ;05;3;05;1072,02838867587;10;1999
1010147;1;1;1;10;1;1;1;53;1;3;2;1;7; ; ; ;2;1;2; ;4;8; ;05;8;05;1195,2005053641;2;1955
1010147;1;2;1;10;2;2;1;47;2;3;2;1;7; ; ; ;2;1;2; ;4;6; ;05;6;05;1195,2005053641;5;1961
1010147;1;3;1;10;3;1;1;17;3;6;9; ; ; ; ; ;2;1;2; ;5;11;2;05;11;05;1195,2005053641;6;1991
1010147;1;4;1;10;4;2;1;21;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1195,2005053641;11;1987
1010147;1;5;1;10;4;1;1;2;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;1195,2005053641;8;2006
1010148;1;1;1;10;1;2;1;33;1;6;1; ; ;2;1;50000;2;1;2; ;6;6;4;05;17;05;1040,18000258269;4;1975
1010149;1;1;1;10;1;1;1;70;1;3;1; ; ;1;2;160000;2;1;2; ;3;3; ;05;3;05;1386,41950074963;2;1938
1010149;1;2;1;10;2;2;1;73;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ;05;3;05;1386,41950074963;1;1935
1010149;1;3;1;10;3;1;1;38;3;6;1; ; ;1;3;54000;2;1;2; ;6;5;4;05;16;05;1386,41950074963;9;1970
1010149;1;4;1;10;4;1;1;35;3;6;1; ; ;1;3;54000;2;1;2; ;5;11;2;05;11;05;1386,41950074963;1;1973
1010150;1;1;1;10;1;2;1;26;1;6;1; ; ;1;1;20000;2;1;1;2;6;0;2;05;11;05;917,327007194806;9;1982
1010150;1;2;1;10;2;2;1;19;5;6;1; ; ;1;1;28000;2;1;2; ;5;11;2;05;11;05;917,327007194806;7;1989
1010151;1;1;1;10;1;2;1;49;1;5;1; ; ;1;3;58000;2;1;2; ;5;11;2;05;11;05;1040,18000258269;12;1959
1010152;1;1;1;10;1;1;1;85;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;1247,57187745447;12;1923
