DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;P6040;DPTO;fex_c_2011
549063;1;1;54;10;1;2;1;3;1957;1;2; ;3;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;50;54;227,244830741017
549063;1;2;54;10;2;2;1;2;1958;5;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;9; ; ;49;54;227,244830741017
549063;1;3;54;10;3;1;1;2;1988;5;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;0;2; ;19;54;227,244830741017
549063;1;4;54;10;4;2;1;11;1969;5;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ; ;38;54;227,244830741017
549063;1;5;54;10;5;1;1;12;1965;5;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;41;54;227,244830741017
549063;1;6;54;10;4;2;1;5;2002;5;2; ; ;2;2; ; ; ; ; ;2;1;2;2; ; ;2; ;2; ;2;0; ; ;5;54;227,244830741017
549064;1;1;54;10;1;2;1;2;1953;1;2; ;4;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;54;54;266,828829951896
549064;1;2;54;10;2;1;1;9;1977;3;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;30;54;266,828829951896
549064;1;3;54;10;3;1;1;7;1975;3;2; ;2;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;32;54;266,828829951896
549064;1;4;54;10;4;2;1;5;1985;5;2; ;2;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;22;54;266,828829951896
549064;1;5;54;10;4;1;1;9;2002;4;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ; ;5;54;266,828829951896
549065;1;1;54;10;1;1;1;8;1963;1;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;44;54;285,736485006864
549065;1;2;54;10;2;2;1;5;1976;2;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;13;3; ;31;54;285,736485006864
549065;1;3;54;10;2;2;1;6;2003;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;4;54;285,736485006864
549066;1;1;54;10;1;2;1;2;1961;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;46;54;256,811629906269
549069;1;1;66;10;1;1;1;6;1970;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;37;66;277,948983994899
549069;1;2;66;10;2;2;1;5;1978;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;1; ;29;66;277,948983994899
549069;1;3;66;10;2;1;1;9;1997;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;10;66;277,948983994899
549070;1;1;66;10;1;1;1;5;1973;1;2; ;2;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;34;66;309,453533119555
549070;1;2;66;10;2;2;1;2;1981;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ; ;26;66;309,453533119555
549070;1;3;66;10;2;2;1;7;1997;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ; ;10;66;309,453533119555
549070;1;4;66;10;2;1;1;1;2005;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;66;309,453533119555
549072;1;1;66;10;1;1;1;6;1956;1;2; ;6;1; ; ;1;1;40000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;51;66;267,961425515153
549072;1;2;66;10;2;2;1;1;1957;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;50;66;267,961425515153
549072;1;3;66;10;3;2;1;1;1980;3;2; ;5;2;1;1; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;2;3; ;27;66;267,961425515153
549072;1;4;66;10;3;1;1;6;2004;4;2; ; ;2;1;1; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;66;267,961425515153
549072;1;5;66;10;5;1;1;9;1981;3;2; ;5;1; ; ;1;1;20000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;26;66;267,961425515153
549072;1;6;66;10;2;1;1;3;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;15;66;267,961425515153
549073;1;1;66;10;1;1;1;11;1954;1;2; ;6;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;53;66;275,069807217382
549073;1;2;66;10;2;2;1;11;1967;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;40;66;275,069807217382
549073;1;3;66;10;1;2;1;10;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;11;66;275,069807217382
549073;1;4;66;10;1;1;1;1;2001;3;2; ; ;1; ; ;1;5; ;2;2;1;1;2; ; ;2; ;2; ;3;1; ; ;6;66;275,069807217382
549074;1;1;66;10;1;1;1;11;1977;1;2; ;2;1; ; ;1;1;22500;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;30;66;325,969739331264
549074;1;2;66;10;2;2;1;3;1984;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;23;66;325,969739331264
549074;1;3;66;10;2;2;1;3;2004;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;66;325,969739331264
549075;1;1;66;10;1;2;1;11;1957;1;2; ;4;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;50;66;317,32436386559
549075;1;2;66;10;2;1;1;8;1993;3;2; ;5;1; ; ;3; ; ;1;1;1;1;2; ; ;2; ;2; ;4;8; ; ;14;66;317,32436386559
549075;1;3;66;10;1;2;1;1;1997;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;10;66;317,32436386559
549075;1;4;66;10;1;1;1;10;1997;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;POR MAL TRATO DE LOS COMPAÑEROS;10;66;317,32436386559
549076;1;1;66;10;1;1;1;1;1941;1;2; ;2;1; ; ;1;2;78000;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;66;66;259,196151018337
549076;1;2;66;10;2;2;1;8;1951;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1; ;56;66;259,196151018337
549077;1;1;66;10;1;2;1;8;1985;1;2; ;5;1; ; ;1;2;77400;2;1;1;2;2; ; ;2; ;2; ;6;3;2; ;22;66;265,517217453107
549078;1;1;66;10;1;1;1;11;1978;1;2; ;2;1; ; ;1;1;16750;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;29;66;227,571489018685
549078;1;2;66;10;2;2;1;1;1977;2;2; ;2;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;6;4;4; ;30;66;227,571489018685
549078;1;3;66;10;2;1;1;8;2000;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;1; ; ;7;66;227,571489018685
549078;1;4;66;10;2;2;1;2;2005;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;66;227,571489018685
549078;1;5;66;10;5;2;1;4;1943;5;2; ;4;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;64;66;227,571489018685
549078;1;6;66;10;6;2;1;7;1982;5;2; ;5;1; ; ;1;1;16750;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;25;66;227,571489018685
549078;1;7;66;10;2;2;1;2;2001;5;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ; ;6;66;227,571489018685
549079;1;1;66;10;1;1;1;12;1964;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;43;66;285,319379861935
549079;1;2;66;10;2;2;1;2;1969;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;38;66;285,319379861935
549079;1;3;66;10;3;2;1;6;1987;3;2; ;5;1; ; ;1;1;16750;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;20;66;285,319379861935
549079;1;4;66;10;2;1;1;4;2004;4;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;66;285,319379861935
549079;1;5;66;10;5;1;1;10;1988;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;19;66;285,319379861935
549080;1;1;66;10;1;2;1;12;1969;1;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;37;66;284,479764356406
549080;1;2;66;10;2;1;1;3;1990;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;17;66;284,479764356406
549080;1;3;66;10;3;2;1;5;1991;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;16;66;284,479764356406
549080;1;4;66;10;4;1;1;8;1999;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;8;66;284,479764356406
549081;1;1;66;10;1;2;1;8;1942;1;2; ;4;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;1; ; ;65;66;280,457216252259
549081;1;2;66;10;2;2;1;11;1988;4;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;19;66;280,457216252259
549081;1;3;66;10;3;1;1;12;1994;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;12;66;280,457216252259
549082;1;1;66;10;1;1;1;12;1957;1;2; ;2;1; ; ;1;1;25000;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;49;66;286,412879417239
549082;1;2;66;10;2;2;1;6;1962;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;45;66;286,412879417239
549082;1;3;66;10;3;2;1;3;1988;3;2; ;5;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;6;1;3; ;19;66;286,412879417239
549082;1;4;66;10;4;1;1;3;1995;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;12;66;286,412879417239
549084;1;1;66;10;1;1;1;3;1929;1;2; ;6;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;78;66;208,198562562401
549084;1;2;66;10;2;2;1;8;1938;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;69;66;208,198562562401
549084;1;3;66;10;3;2;1;11;1962;6;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;45;66;208,198562562401
549085;1;1;66;10;1;1;1;8;1952;1;2; ;1;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;55;66;232,703335971522
549085;1;2;66;10;2;2;1;2;1979;2;2; ;1;2;1;4; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;28;66;232,703335971522
549086;1;1;66;10;1;2;1;1;1957;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;50;66;252,081246106626
549086;1;2;66;10;2;1;1;9;1962;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;45;66;252,081246106626
549086;1;3;66;10;3;2;1;6;1981;5;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;26;66;252,081246106626
549086;1;4;66;10;3;1;1;7;2004;5;2; ; ;1; ; ;3; ; ;2;2;1;1;1;333;200000;2; ;2; ;1;0; ; ;3;66;252,081246106626
549086;1;5;66;10;3;2;1;9;2006;5;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;252,081246106626
549087;1;1;66;10;1;1;1;12;1983;1;2; ;6;1; ; ;1;1;17350;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;23;66;255,155557102801
549087;1;2;66;10;2;2;1;3;1980;2;2; ;6;1; ; ;1;1;18000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;66;255,155557102801
549088;1;1;66;10;1;1;1;8;1966;1;2; ;6;1; ; ;1;1;40000;2;1;1;2;2; ; ;2; ;1;720000;6;6;4; ;41;66;245,972263995717
549088;1;2;66;10;2;2;1;11;1966;2;2; ;6;1; ; ;1;1;22000;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;41;66;245,972263995717
549088;1;3;66;10;3;1;1;6;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;1500;2; ;2; ;3;3; ; ;8;66;245,972263995717
549088;1;4;66;10;4;1;1;6;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;1500;2; ;2; ;3;3; ; ;8;66;245,972263995717
549089;1;1;66;10;1;2;1;2;1944;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;63;66;242,203599941345
549090;1;1;66;10;1;1;1;7;1962;1;2; ;6;1; ; ;1;1;17350;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;45;66;274,652078153141
549090;1;2;66;10;2;2;1;1;1943;2;2; ;6;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;64;66;274,652078153141
549091;1;1;66;10;1;2;1;3;1969;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;38;66;241,334582621817
549091;1;2;66;10;2;2;1;3;1994;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;600;2; ;2; ;3;4; ; ;13;66;241,334582621817
549092;1;1;66;10;1;1;1;8;1977;1;2; ;1;1; ; ;1;1;17500;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;30;66;248,159263106326
549092;1;2;66;10;2;2;1;10;1978;2;2; ;1;1; ; ;1;1;17500;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;29;66;248,159263106326
549093;1;1;66;10;1;2;1;8;1977;1;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;30;66;271,718872227251
549093;1;2;66;10;1;2;1;6;2000;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;1500;2; ;2; ;3;1; ; ;7;66;271,718872227251
549093;1;3;66;10;1;2;1;10;2002;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;5;66;271,718872227251
549094;1;1;66;10;1;2;1;3;1974;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;33;66;241,430173108227
549094;1;2;66;10;2;2;1;10;1989;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;18;66;241,430173108227
549094;1;3;66;10;1;2;1;11;2002;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;5;66;241,430173108227
549094;1;4;66;10;1;1;1;1;2005;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;66;241,430173108227
549095;1;1;66;10;1;2;1;6;1975;1;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ; ;32;66;274,179182131001
549095;1;2;66;10;2;2;1;1;2003;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;4;66;274,179182131001
549096;1;1;66;10;1;2;1;6;1951;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;56;66;312,905694464055
549096;1;2;66;10;1;1;1;8;1973;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;34;66;312,905694464055
549096;1;3;66;10;3;1;1;3;1993;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;4;7; ; ;14;66;312,905694464055
549096;1;4;66;10;4;2;1;5;1994;4;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;13;66;312,905694464055
549097;1;1;66;10;1;1;1;6;1978;1;2; ;6;1; ; ;1;1;17500;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;29;66;325,969739331264
549097;1;2;66;10;2;2;1;8;1983;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;24;66;325,969739331264
549097;1;3;66;10;2;2;1;3;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;8;66;325,969739331264
549098;1;1;66;10;1;1;1;12;1935;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;71;66;234,433336182394
549098;1;2;66;10;2;2;1;6;1965;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;42;66;234,433336182394
549098;1;3;66;10;3;2;1;1;1978;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1; ;29;66;234,433336182394
549098;1;4;66;10;3;1;1;2;1998;4;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;1500;2; ;2; ;3;4; ; ;9;66;234,433336182394
549098;1;5;66;10;3;2;1;5;2005;4;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;66;234,433336182394
549098;1;6;66;10;2;2;1;1;1998;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;3; ; ;9;66;234,433336182394
549098;1;7;66;10;2;1;1;9;2001;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1000;2; ;2; ;2;0; ; ;6;66;234,433336182394
549098;1;8;66;10;2;1;1;12;2003;3;2; ; ;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;1;0; ; ;4;66;234,433336182394
549099;1;1;66;10;1;1;1;4;1965;1;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;42;66;285,417036203989
549099;1;2;66;10;2;2;1;12;1973;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;34;66;285,417036203989
549099;1;3;66;10;1;1;1;8;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;15;66;285,417036203989
549099;1;4;66;10;1;1;1;3;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;0;2500;2; ;2; ;3;5; ; ;11;66;285,417036203989
549099;1;5;66;10;1;1;1;9;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;2500;2; ;2; ;3;2; ; ;9;66;285,417036203989
549100;1;1;66;10;1;1;1;9;1963;1;2; ;2;1; ; ;1;1;17500;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;44;66;247,065763551021
549100;1;2;66;10;2;2;1;9;1955;2;2; ;2;1; ; ;1;1;24000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;52;66;247,065763551021
549100;1;3;66;10;3;1;1;8;1996;3;2; ;5;1; ; ;1;5; ;2;2;1;1;1;0;2000;2; ;2; ;3;2; ; ;11;66;247,065763551021
549101;1;1;66;10;1;1;1;7;1948;1;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;59;66;232,703335971522
549101;1;2;66;10;1;2;1;12;1952;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;54;66;232,703335971522
549102;1;1;66;10;1;1;1;3;1965;1;2; ;2;1; ; ;1;1;17320;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;42;66;351,258664469615
549102;1;2;66;10;2;2;1;4;1981;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;26;66;351,258664469615
549102;1;3;66;10;2;1;1;11;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;1500;2000;2; ;2; ;3;2; ; ;11;66;351,258664469615
549102;1;4;66;10;2;1;1;9;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;1000;1500;2; ;2; ;3;1; ; ;9;66;351,258664469615
549102;1;5;66;10;5;1;1;7;1987;9;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;20;66;351,258664469615
549102;1;6;66;10;6;2;1;11;1986;9;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ; ;21;66;351,258664469615
549102;1;7;66;10;6;2;1;7;2003;9;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;4;66;351,258664469615
549104;1;1;66;10;1;2;1;9;1935;1;2; ;4;1; ; ;1;2;75000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;72;66;191,206011485409
549104;1;2;66;10;2;2;1;7;1964;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;43;66;191,206011485409
549105;1;1;66;10;1;1;1;1;1946;1;2; ;3;2;1;360; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;13;3; ;61;66;283,700924427458
549108;1;1;66;10;1;1;1;12;1963;1;2; ;6;1; ; ;1;1;17320;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;43;66;286,412879417239
549108;1;2;66;10;2;2;1;8;1965;2;2; ;6;1; ; ;1;1;21000;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;42;66;286,412879417239
549108;1;3;66;10;3;1;1;9;1989;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;NO SE HA DECIDIDO POR QUE CARRERA ESTUDIAR;18;66;286,412879417239
549108;1;4;66;10;4;2;1;10;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;13;66;286,412879417239
549109;1;1;66;10;1;1;1;3;1968;1;2; ;6;1; ; ;1;1;17800;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;39;66;330,4141738767
549109;1;2;66;10;2;1;1;6;1970;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;37;66;330,4141738767
549109;1;3;66;10;2;2;1;10;1993;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;14;66;330,4141738767
549110;1;1;66;10;1;1;1;10;1940;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;67;66;208,198562562401
549110;1;2;66;10;2;2;1;7;1940;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;67;66;208,198562562401
549110;1;3;66;10;3;2;1;10;1972;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;35;66;208,198562562401
549111;1;1;66;10;1;2;1;6;1965;1;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;42;66;332,853945621987
549111;1;2;66;10;2;1;1;8;1984;3;2; ;5;1; ; ;1;1;17320;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;23;66;332,853945621987
549111;1;3;66;10;3;1;1;12;1988;3;2; ;5;1; ; ;1;1;17320;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;18;66;332,853945621987
549111;1;4;66;10;4;2;1;10;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;15;66;332,853945621987
549111;1;5;66;10;5;1;1;9;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;2500;3000;2; ;2; ;4;7; ; ;13;66;332,853945621987
549112;1;1;66;10;1;1;1;3;1962;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;45;66;304,167350439047
549112;1;2;66;10;2;2;1;3;1972;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;35;66;304,167350439047
549112;1;3;66;10;3;2;1;2;1996;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;11;66;304,167350439047
549112;1;4;66;10;2;2;1;1;2005;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;66;304,167350439047
549113;1;1;66;10;1;1;1;8;1959;1;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;48;66;222,560990141901
549113;1;2;66;10;2;2;1;1;1978;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;29;66;222,560990141901
549113;1;3;66;10;2;1;1;10;2000;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;1500;2000;2; ;2; ;3;1; ; ;7;66;222,560990141901
549113;1;4;66;10;4;2;1;1;1951;5;2; ;5;1; ; ;1;2;54000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;56;66;222,560990141901
549114;1;1;66;10;1;1;1;8;1960;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;47;66;353,959351633926
549114;1;2;66;10;2;2;1;7;1964;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;43;66;353,959351633926
549114;1;3;66;10;3;1;1;6;1990;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;17;66;353,959351633926
549114;1;4;66;10;4;1;1;12;1992;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;14;66;353,959351633926
549114;1;5;66;10;5;1;1;11;1998;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;9;66;353,959351633926
549114;1;6;66;10;1;2;1;9;2003;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;11000;13000;2; ;2; ;1;0; ; ;4;66;353,959351633926
549115;1;1;66;10;1;2;1;6;1978;1;2; ;5;1; ; ;1;1;36000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;29;66;243,71482856089
549115;1;2;66;10;2;2;1;8;2000;3;2; ; ;1; ; ;1;5; ;2;2;1;1;1;0;1000;2; ;2; ;3;1; ; ;7;66;243,71482856089
549116;1;1;66;10;1;2;1;11;1948;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;59;66;273,460922255783
549116;1;2;66;10;2;2;1;1;1992;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;15;66;273,460922255783
