Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;P750s1;P750s1a1;P750s2;P750s2a1;P750s3;P750s3a1;P750s4;Clase;Mes;p1661s1;p1661s1a1;p1661s2;p1661s2a1;p1661s3;p1661s3a1;p1661s4;p1661s4a1;Dpto;Fex_c_2011;P1661S4A2
4043248;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1454,35479300841; 
4043248;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1454,35479300841; 
4043248;1;4;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3000000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1454,35479300841; 
4043248;1;6;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1454,35479300841; 
4043248;1;8;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1454,35479300841; 
4043249;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1100,10416763504; 
4043249;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1080000; ;2;2;2; ;2; ; ;1;1080000; ; ; ;2;04;1;1080000; ; ; ; ; ; ;54;1100,10416763504; 
4043249;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1100,10416763504; 
4043249;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1100,10416763504; 
4043249;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1100,10416763504; 
4043250;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;931,396345142207; 
4043250;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;931,396345142207; 
4043250;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;931,396345142207; 
4043251;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;459,477892118729; 
4043251;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;780000; ;2;2;2; ;2; ; ;1;780000; ; ; ;2;04;1;780000; ; ; ; ; ; ;54;459,477892118729; 
4043251;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;459,477892118729; 
4043251;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;459,477892118729; 
4043252;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;841,320525972247; 
4043252;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1200000; ;2;2;2; ;2; ; ;1;1200000; ; ; ;2;04;1;1200000; ; ; ; ; ; ;54;841,320525972247; 
4043253;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;740,736038936432; 
4043253;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;740,736038936432; 
4043253;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;740,736038936432; 
4043253;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;740,736038936432; 
4043254;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
4043254;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
4043254;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
4043255;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1610,19381974341; 
4043255;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1610,19381974341; 
4043255;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1610,19381974341; 
4043255;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1610,19381974341; 
4043255;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1610,19381974341; 
4043255;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1610,19381974341; 
4043256;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1140000;3600000;2;1;2; ;2; ; ;1;1140000; ; ; ;2;04;1;1140000; ; ; ; ; ; ;54;723,592808467092; 
4043257;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;929,655888588263; 
4043257;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;929,655888588263; 
4043257;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;929,655888588263; 
4043257;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;929,655888588263; 
4043258;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;778,108369317177; 
4043258;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;778,108369317177; 
4043259;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;636,057632204347; 
4043259;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;840000; ;2;2;2; ;2; ; ;1;840000; ; ; ;2;04;1;840000; ; ; ; ; ; ;54;636,057632204347; 
4043260;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;797,011201098867; 
4043260;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;797,011201098867; 
4043260;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;797,011201098867; 
4043261;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1053,43175370396; 
4043261;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;840000; ;2;2;2; ;2; ; ;1;840000; ; ; ;2;04;1;840000; ; ; ; ; ; ;54;1053,43175370396; 
4043262;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;570,287759889654; 
4043262;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;570,287759889654; 
4043262;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;570,287759889654; 
4043263;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
4043263;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;420000; ;2;2;2; ;2; ; ;1;420000; ; ; ;2;04;1;420000; ; ; ; ; ; ;54;402,548454935853; 
4043263;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
4043264;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;696,604267912563; 
4043264;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1000000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;696,604267912563; 
4043264;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;696,604267912563; 
4043265;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;642,905966168157; 
4043265;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;642,905966168157; 
4043266;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;650,974602188589; 
4043266;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;650,974602188589; 
4043267;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2; ; ;1;720000; ; ; ;2;04;1;720000; ; ; ; ; ; ;54;922,007368271182; 
4043268;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;586,630804005723; 
4043268;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;586,630804005723; 
4043268;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;586,630804005723; 
4043269;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;858,795211616111; 
4043270;1;1;1;95;1;2;1; ;344727; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;714,167614085253; 
4043270;1;2;1;95;1;2;1; ;344727; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;714,167614085253; 
4043270;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;714,167614085253; 
4043279;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1354,79388960157; 
4043279;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1320000; ;2;2;2; ;2; ; ;1;1320000; ; ; ;2;04;1;1320000; ; ; ; ; ; ;54;1354,79388960157; 
4043279;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1354,79388960157; 
4043279;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1354,79388960157; 
4043280;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;572,028216443598; 
4043280;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;572,028216443598; 
4043281;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1359,97128278185; 
4043281;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1359,97128278185; 
4043281;1;3;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1359,97128278185; 
4043281;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1359,97128278185; 
4043281;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1359,97128278185; 
4043281;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1359,97128278185; 
4043281;1;9;1;95;1;2;1; ;700000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1359,97128278185; 
4043282;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;858,463756441587; 
4043282;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;540000; ;2;2;2; ;2; ; ;1;540000; ; ; ;2;04;1;540000; ; ; ; ; ; ;54;858,463756441587; 
4043282;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;858,463756441587; 
4043282;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;858,463756441587; 
4043282;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;858,463756441587; 
4043283;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;571,696761269074; 
4043283;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;571,696761269074; 
4043283;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;571,696761269074; 
4043283;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;571,696761269074; 
4043283;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;571,696761269074; 
4043283;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;571,696761269074; 
4043284;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;724,410067572771; 
4043285;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;443,153992761066; 
4043285;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;480000; ;2;2;2; ;2; ; ;1;480000; ; ; ;2;04; ; ; ; ;1;480000; ; ;54;443,153992761066; 
4043285;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;480000; ;2;2;2; ;2; ; ;1;480000; ; ; ;2;04; ; ; ; ;1;480000; ; ;54;443,153992761066; 
4043286;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;724,410067572771; 
4043287;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;642,905966168157; 
4043287;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;840000; ;2;2;2; ;2; ; ;1;840000; ; ; ;2;04;1;840000; ; ; ; ; ; ;54;642,905966168157; 
4043288;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;834,472192008437; 
4043288;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1320000; ;2;2;2; ;2; ; ;1;1320000; ; ; ;2;04;1;1320000; ; ; ; ; ; ;54;834,472192008437; 
4043289;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;684,460876773998; 
4043289;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1140000; ;2;2;2; ;2; ; ;1;1140000; ; ; ;2;04;1;1140000; ; ; ; ; ; ;54;684,460876773998; 
4043289;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;684,460876773998; 
4043289;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;684,460876773998; 
4043289;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;684,460876773998; 
4043290;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;740,736038936432; 
4043290;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;420000; ;2;2;2; ;2; ; ;1;420000; ; ; ;2;04;1;420000; ; ; ; ; ; ;54;740,736038936432; 
4043290;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;740,736038936432; 
4043290;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;740,736038936432; 
4043291;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;650,974602188589; 
4043291;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;650,974602188589; 
4043293;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;516,589458145248; 
4043293;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;516,589458145248; 
4043294;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;729,587460753057; 
4043294;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;729,587460753057; 
4043294;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;729,587460753057; 
4043294;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;729,587460753057; 
4043295;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1156,37932979748; 
4043295;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1156,37932979748; 
4043295;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1156,37932979748; 
4043295;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1156,37932979748; 
4043296;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;650,974602188589; 
4043296;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;650,974602188589; 
4043297;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;650,974602188589; 
4043297;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;650,974602188589; 
4043298;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;437,643072400257; 
4043298;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;437,643072400257; 
4043299;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
4043299;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
4043299;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
4043300;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;797,011201098867; 
4043300;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;797,011201098867; 
4043300;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;797,011201098867; 
4043301;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;778,108369317177; 
4043301;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;778,108369317177; 
4043302;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;834,472192008437; 
4043302;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2; ; ;1;720000; ; ; ;2;04;1;720000; ; ; ; ; ; ;54;834,472192008437; 
4043303;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ;100000; ; ;1;2;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
4043303;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
4043303;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;402,548454935853; 
