Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
4070700;1;3;2;2;1;4;2;1;5;4; ; ; ;98; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;05;15;807,868339168813
4070701;1;1;1;2;1;4;1;1;4;1; ; ;10000000;50000; ;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;15;3231,47335667525
4070702;1;4;2;2;1;4;1;1;4;4; ; ; ;150000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;15;807,868339168813
4070703;1;4;3;2;1;4;1;1;5;1; ; ;20000000;200000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;4; ;5;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;15;807,868339168813
4070704;1;2;1;6; ;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;5;3;1;2;2;2;2; ;2; ;01;2;05;15;807,868339168813
4070705;1;3;1;2;1;4;4;1;5;2; ;150000;98;150000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;05;15;807,868339168813
4070706;1;4;2;2;1;4;1;1;5;1; ; ;20000000;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;15;807,868339168813
4070709;1;3;1;2;1;4;1;1;5;1; ; ;20000000;99; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;1;1;2;2;2;2; ;1;1;01;2;05;15;917,900063062176
4070710;1;2;2;1;1;1;1;1;4;5; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2; ;2;2; ;1;1;1;2;1;1;2;1;1;3;1;1;01;2;05;15;807,868339168813
4070711;1;7;2;1;1;4;1;1;4;1; ; ;80000000;500000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;3; ;3;2; ;1;1;1;2;1;2;2;1;2; ;1;1;01;2;05;15;1039,94193002972
4070712;1;4;2;2;1;1;2;1;4;5; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;3; ;6;1;1;1;1;1;2;1;0;2;2;1;3;2; ;01;2;05;15;3231,47335667525
4070713;1;4;2;2;1;4;1;1;5;1; ; ;50000000;400000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;3;1;1;2;2;2;2; ;1;1;01;2;05;15;1551,59294416543
4070714;1;4;1;2;1;1;1;1;4;1; ; ;98;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;2;1;2;2;2;1;3;1;1;01;2;05;15;807,868339168813
4070717;1;3;1;2;1;4;1;1;5;1; ; ;99;99; ;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;3;1;1;2;2;2;2; ;1;1;01;2;05;15;917,900063062176
4070719;1;3;2;2;1;4;1;1;5;5; ; ; ;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;05;15;2214,03146367495
4070721;1;3;2;2;1;4;1;1;4;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;1; ;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;05;15;807,868339168813
4070725;1;3;1;2;1;4;2;1;5;1; ; ;99;99; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;4;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;05;15;1875,67680446896
4070731;1;5;1;2;1;4;1;1;4;2; ;750000;80000000;400000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;2; ;2;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;05;15;807,868339168813
4070733;1;2;2;2;1;4;4;1;5;5; ; ; ;10000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3; ;3;2; ;1;1;5;3;1;2;2;2;2; ;2; ;01;2;05;15;3231,47335667525
4070734;1;3;2;2;1;3;4;1;5;1; ; ;2000000;50000; ;2;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;1;2;6;1;2;2;2;2; ;2; ;01;2;05;15;2291,28604700861
4070735;1;4;1;2;1;4;4;1;5;1; ; ;5000000;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;3;2;1;2;2;2;2; ;2; ;01;2;05;15;917,900063062176
4070737;1;2;1;2;1;4;4;5;5;1; ; ;5000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;3;1;2;2;2;2; ;2; ;01;2;05;15;1737,77854530517
4070738;1;3;1;3;1;3;4;1;5;1; ; ;5000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;2;3;1;2;2;2;2; ;2; ;01;2;05;15;1737,77854530517
4070739;1;3;1;2;1;4;6;1;5;1; ; ;1000000;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;2;6;1;2;2;2;2; ;2; ;01;2;05;15;1737,77854530517
4070740;1;4;2;6; ;4;6;4;5;1; ; ;5000000;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;6; ;6;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;657,171716047971
4070741;1;5;2;6; ;4;5;1;4;4; ; ; ;150000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ;2;2; ;1;1;1;1;2; ;2;2;2; ;2; ;01;2;05;18;326,172550978115
4070742;1;3;1;3;1;4;5;1;4;4; ; ; ;120000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;477,90058861861
4070743;1;3;2;2;1;4;4;1;5;4; ; ; ;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;3; ;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;660,432545854213
4070744;1;4;2;2;1;4;3;1;4;1; ; ;5000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;4; ;6;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;541,772554955751
4070745;1;5;2;2;1;4;4;5;5;4; ; ; ;100000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2; ;5;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;672,121062818453
4070746;1;3;2;6; ;4;4;1;5;1; ; ;2500000;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;558,0749851584
4070747;1;3;2;6; ;4;4;1;5;1; ; ;1000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;373,89267695282
4070748;1;3;1;3;1;4;3;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;477,90058861861
4070749;1;4;2;6; ;3;6;1;4;1; ; ;3000000;80000; ;2;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1; ;3;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;223,343734871014
4070750;1;3;2;2;1;4;3;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;434,039426809061
4070751;1;6;1;3;1;4;4;1;5;1; ; ;20000000;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1; ;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;338,158335480163
4070752;1;2;1;3;1;4;6;1;5;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;5;3;1;9;2;2;2; ;2; ;01;2;05;18;462,65397431032
4070753;1;4;2;3;1;4;4;3;4;4; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1; ;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;672,121062818453
4070754;1;6;2;3;1;4;6;1;5;1; ; ;2000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2; ;2;2; ;1;1;5;2;1;9;2;2;2; ;2; ;01;2;05;18;326,172550978115
4070755;1;4;2;3;1;4;3;1;4;4; ; ; ;140000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;478,479481876193
4070756;1;3;1;2;1;4;6;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;621,170523069306
4070757;1;3;2;6; ;4;3;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;565,620844295517
4070759;1;5;1;2;1;4;3;1;5;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;5;3;1;9;2;2;2; ;2; ;01;2;05;18;338,158335480163
4070770;1;2;1;2;1;4;5;3;5;4; ; ; ;30000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;05;18;286,751314533496
4070771;1;4;3;3;1;3;4;1;4;1; ; ;10000000;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;4;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;589,335385951028
4070772;1;4;1;3;1;4;2;1;5;1; ; ;4000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;1;5;2;1;9;2;2;2; ;2; ;01;2;05;18;286,751314533496
4070773;1;3;1;2;1;4;2;1;4;4; ; ; ;40000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;5;3;1;9;2;2;2; ;2; ;01;2;05;18;286,751314533496
4070774;1;3;2;2;1;3;6;1;5;4; ; ; ;70000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;666,382700368832
4070775;1;5;3;2;1;4;6;1;5;1; ; ;3000000;50000; ;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;1;5;2;1;9;2;2;2; ;2; ;01;2;05;18;385,58119391706
4070776;1;3;1;3;1;3;6;1;5;1; ; ;10000000;40000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;358,319729847968
4070777;1;6;4;2;1;4;6;1;4;4; ; ; ;30000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;7;2; ;1;1;5;3;1;9;2;2;2; ;2; ;01;2;05;18;582,075619421249
4070778;1;3;1;6; ;4;6;1;5;1; ; ;2000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;526,061553972802
4070789;1;3;1;2;1;4;3;1;4;4; ; ; ;40000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;477,90058861861
4070790;1;4;3;2;1;3;6;1;5;1; ; ;12000000;70000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;5;3;1;9;2;2;2; ;2; ;01;2;05;18;322,470881792386
4070791;1;4;2;2;1;4;3;1;5;1; ; ;15000000;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;274,765530031448
4070792;1;4;2;3;1;4;5;1;5;4; ; ; ;50000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;1;1;2;1;9;2;2;2; ;2; ;01;2;05;18;645,78046662154
4070793;1;3;1;6; ;4;3;1;4;4; ; ; ;30000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2; ;4;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;669,331488423498
4070794;1;4;3;2;1;3;4;1;5;1; ; ;11000000;80000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;5;3;1;9;2;2;2; ;2; ;01;2;05;18;434,039426809061
4070795;1;5;4;3;1;4;3;1;5;4; ; ; ;60000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;6;2; ;1;1;5;3;1;1;2;2;2; ;2; ;01;2;05;18;498,952434826793
4070796;1;4;1;2;1;3;4;1;5;1; ; ;18000000;150000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;286,751314533496
4070797;1;4;1;3;1;4;3;1;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;477,90058861861
4070798;1;5;3;2;1;3;6;1;5;4; ; ; ;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;5;2; ;1;1;1;2;1;9;2;2;2; ;2; ;01;2;05;18;502,213264633035
4070836;1;4;2;2;1;4;3;1;5;1; ; ;15000000;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;362,471011494588
4070837;1;4;2;2;1;3;4;1;5;1; ; ;10000000;150000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;7;2; ;1;1;5;2;1;9;2;2;2; ;2; ;01;2;05;18;819,453501589271
4070838;1;3;1;3;1;4;3;1;5;1; ; ;6000000;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2; ;2;2; ;1;1;5;2;1;9;2;2;2; ;2; ;01;2;05;18;242,311259466364
4070839;1;4;3;3;1;3;4;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;5;2; ;1;1;5;3;1;9;2;2;2; ;2; ;01;2;05;18;660,432545854213
4070840;1;5;3;2;1;4;3;1;5;4; ; ; ;120000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;7;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;740,294900642427
4070841;1;4;3;2;1;3;4;1;5;4; ; ; ;80000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;230,325474964315
4070842;1;4;1;2;1;4;3;1;4;4; ; ; ;40000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;242,311259466364
4070843;1;4;3;2;1;3;4;1;4;4; ; ; ;40000; ;2;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;620,873255531498
4070844;1;5;2;3;1;4;3;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;528,851128367756
4070845;1;4;3;2;1;3;4;1;5;1; ; ;8000000;100000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;477,915362832377
4070846;1;5;1;2;1;4;3;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;5;3;1;1;2;2;2; ;2; ;01;2;05;18;242,311259466364
4070847;1;6;3;3;1;4;6;1;4;1; ; ;15000000;100000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1; ;5;2; ;1;1;1;2;1;9;2;2;2; ;2; ;01;2;05;18;505,740945945285
4070851;1;2;1;2;1;4;4;1;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;1;1;1;1;5;1;2; ;2;2;2; ;2; ;01;2;05;18;358,319729847968
4070855;1;7;2;2;1;4;4;3;5;4; ; ; ;120000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;4;2; ;1;1;5;2;1;9;2;2;2; ;2; ;01;2;05;18;517,162611403517
4070861;1;6;3;2;1;4;4;1;5;1; ; ;3000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;5;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;204,863375397318
4070862;1;2;1;3;1;4;4;1;5;1; ; ;3000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;477,603321080801
4070863;1;5;1;2;1;4;3;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;5;2;1;9;2;2;2; ;2; ;01;2;05;18;242,311259466364
4070864;1;4;2;2;1;4;6;1;5;1; ; ;3000000;80000; ;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ; ;3;2; ;1;1;5;2;1;9;2;2;2; ;2; ;01;2;05;18;434,039426809061
4070865;1;3;2;2;1;4;6;1;5;1; ; ;3500000;50000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;5;2; ;1;1;5;3;1;1;2;2;2; ;2; ;01;2;05;18;757,349011638214
4070866;1;8;2;2;1;4;6;1;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;769,037528602454
4070867;1;2;1;6; ;4;6;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;541,308168281092
4070868;1;1;1;2;1;4;6;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;8;1;2; ;2;2;2; ;2; ;01;2;05;18;489,901147334425
4070869;1;2;1;2;1;4;6;1;4;1; ; ;3000000;80000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;1;5;3;1;1;2;2;2; ;2; ;01;2;05;18;274,750755817681
4070880;1;4;3;6; ;4;3;1;5;1; ; ;2000000;40000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1; ;5;2; ;1;1;5;3;1;1;2;2;2; ;2; ;01;2;05;18;562,360014489276
4070881;1;4;2;2;1;4;4;1;5;1; ; ;8000000;60000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;394,361163015857
4070882;1;3;2;2;1;3;4;1;5;1; ; ;9000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3; ;3;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;314,310046140396
4070883;1;4;3;2;1;4;3;1;5;1; ; ;5000000;80000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;204,863375397318
4070884;1;5;3;2;1;4;5;1;5;1; ; ;20000000;80000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;6;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;18;801,050959788052
4070885;1;3;2;6; ;4;4;5;5;1; ; ;4000000;40000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;5;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;05;18;442,066514776795
4070886;1;3;2;2;1;3;4;1;5;4; ; ; ;50000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;4;2; ;1;1;5;3;1;9;2;2;2; ;2; ;01;2;05;18;310,485097290338
4070887;1;5;2;3;1;4;4;1;5;1; ; ;6000000;50000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1; ;3;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;334,159398756626
4070888;1;4;3;2;1;3;5;1;4;1; ; ;12000000;150000; ;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3; ;5;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;18;394,484442680186
4070889;1;3;1;2;1;4;4;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;286,751314533496
4070890;1;4;2;2;1;3;4;1;5;4; ; ; ;30000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1; ;2;2; ;1;1;5;3;1;1;2;2;2; ;2; ;01;2;05;18;589,469133635284
4070891;1;4;1;3;1;4;5;1;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;4;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;812,898690412003
4070892;1;3;1;2;1;4;5;4;5;1; ; ;2000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;204,863375397318
4070893;1;5;3;3;1;4;6;1;4;4; ; ; ;20000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;5;2; ;1;1;5;2;1;9;2;2;2; ;2; ;01;2;05;18;562,360014489276
4070894;1;4;3;3;1;4;6;1;5;4; ; ; ;30000; ;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;1;5;2;1;9;2;2;2; ;2; ;01;2;05;18;800,912905909955
4070895;1;3;1;3;1;4;6;1;5;1; ; ;2000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;18;477,603321080801
4070896;1;4;1;2;1;4;6;1;4;4; ; ; ;50000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1; ;3;2; ;1;1;1;2;1;9;2;2;2; ;2; ;01;2;05;18;526,061553972802
4070897;1;2;2;3;1;4;6;1;5;1; ; ;1000000;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;5;1;2; ;2;2;2; ;2; ;01;2;05;18;577,309361259757
4070898;1;2;1;2;1;4;4;4;4;1; ; ;4000000;100000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;1;2;1;9;2;2;2; ;2; ;01;2;05;18;528,851128367756
4070899;1;4;3;3;1;4;3;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;5;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;442,066514776795
4070901;1;3;1;3;1;4;6;1;4;1; ; ;3600000;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;5;3;2; ;2;2;2; ;2; ;01;2;05;18;385,58119391706
