DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
799113;1;1;1;50;2;1;6;PASTOREO   DE  CHIVOS   DE  SU  HOGAR;2;2;2;2;;;1;2;;2;;2;;;44;254.816.358.560.933
799113;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;254.816.358.560.933
799113;1;3;1;50;2;1;5;;;;;;;;;;;;;;;;44;254.816.358.560.933
799113;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;254.816.358.560.933
799113;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;254.816.358.560.933
799115;1;1;1;50;2;2;6;CRIA Y    PASTOREO  DE  CHIVOS  DE SU  HOGAR  PARA  AUTOCONSUMO;2;2;2;2;;;2;;;;;;;;44;411.430.073.199.479
799115;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;44;411.430.073.199.479
799115;1;3;1;50;2;2;6;PASTOREA  ANIMALES  DE  SU  HOAR  ( CHIVOS  );2;2;2;2;;;1;2;;2;;1;8;1;44;411.430.073.199.479
799115;1;4;1;50;2;2;6;PATOREA  CHIVOS   DE   SU  HOGAR;2;2;2;2;;;2;;;;;;;;44;411.430.073.199.479
799115;1;5;1;50;2;2;6;PASTOREA   CHIVOS  DE  SU  HOGAR;2;2;2;2;;;2;;;;;;;;44;411.430.073.199.479
799116;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;302.390.610.931.301
799116;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;44;302.390.610.931.301
799116;1;5;1;50;2;5;4;;2;2;2;2;;;2;;;;;;;;44;302.390.610.931.301
799117;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;340.684.325.926.119
799117;1;2;1;50;2;2;6;CRIA  Y    PASTOREA  CHIVOS   DE  SU  HOGAR  PARA AUTOCONUSUMO;2;2;2;2;;;2;;;;;;;;44;340.684.325.926.119
799117;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;44;340.684.325.926.119
799120;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;263.473.843.095.526
799120;1;3;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;263.473.843.095.526
799120;1;4;1;50;2;4;6;PREDICAR   LA   PALABRA   DE  DIOS;2;2;2;2;;;1;2;;2;;2;;;44;263.473.843.095.526
799121;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;338.623.334.999.654
799121;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;338.623.334.999.654
799121;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;338.623.334.999.654
799125;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;375.197.349.131.125
799125;1;2;1;50;2;2;4;;2;1;;;;;;;;;;;;;44;375.197.349.131.125
799125;1;3;1;50;2;2;3;;2;2;2;2;;;1;2;;2;;2;;;44;375.197.349.131.125
799125;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;375.197.349.131.125
799125;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;375.197.349.131.125
799126;1;1;1;50;2;2;5;;;;;;;;;;;;;;;;44;285.618.107.741.376
799126;1;2;1;50;2;2;6;CRIA Y  PASTOREO  DE CHIVOS   DE SU HOGAR;2;2;2;2;;;2;;;;;;;;44;285.618.107.741.376
799127;1;1;1;50;2;1;6;CRIA  Y     PASTOREA   ANIMALES   DE SU   HOGAR  (  CHIVOS   , CERDOS  );2;2;2;2;;;1;9;;;;;;;44;374.048.611.593.457
799127;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;374.048.611.593.457
799127;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;374.048.611.593.457
799127;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;374.048.611.593.457
799127;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;374.048.611.593.457
799128;1;1;1;50;2;2;6;REUNIONES  CON  LA  COMUNIDAD  Y LA JUNTA DE ACCION COMUNAL PARA  SOLUCIONAR  PR;2;2;2;2;;;1;2;;2;;1;6;1;44;286.508.674.570.067
799128;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;286.508.674.570.067
799128;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;44;286.508.674.570.067
799130;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;29.485.336.648.796
799130;1;2;1;50;2;2;6;PASOREO  DE   CHIVO;2;2;2;2;;;1;2;;2;;2;;;44;29.485.336.648.796
799131;1;1;1;50;2;2;6;ESTUVO ENFERMA;2;2;2;2;;;2;;;;;;;;44;29.390.036.598.511
799131;1;2;1;50;2;2;6;PASTOREAR CHIVOS;2;2;2;2;;;2;;;;;;;;44;29.390.036.598.511
799131;1;3;1;50;2;3;4;;1;;;;;;;;;;;;;;44;29.390.036.598.511
799131;1;8;1;50;2;3;4;;2;2;1;;;;;;;;;;;;44;29.390.036.598.511
799132;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;216.831.495.296.339
799132;1;2;1;50;2;2;6;PASTOREO    DE  CHIVO;2;2;2;2;;;2;;;;;;;;44;216.831.495.296.339
799132;1;3;1;50;2;3;6;PASTOREO   DE    CHIVO;2;2;2;2;;;1;2;;2;;2;;;44;216.831.495.296.339
799132;1;4;1;50;2;1;3;;1;;;;;;;;;;;;;;44;216.831.495.296.339
799132;1;5;1;50;2;5;3;;1;;;;;;;;;;;;;;44;216.831.495.296.339
799132;1;6;1;50;2;1;3;;1;;;;;;;;;;;;;;44;216.831.495.296.339
799132;1;7;1;50;2;7;1;;;;;;;;;;;;;;;;44;216.831.495.296.339
799133;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;304.688.086.006.638
799133;1;2;1;50;2;2;3;;1;;;;;;;;;;;;;;44;304.688.086.006.638
799133;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;44;304.688.086.006.638
799134;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;209.556.362.448.452
799134;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;209.556.362.448.452
799135;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;248.876.854.021.502
799136;1;1;1;50;2;1;4;;2;2;2;1;1;;;;;;;;;1;44;304.855.325.595.041
799136;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;304.855.325.595.041
799137;1;1;1;50;2;1;6;CRIA  DE  ANIMALES  (  CHIVO);2;2;2;2;;;1;2;;2;;2;;;44;27.477.626.282.685
799137;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;27.477.626.282.685
799137;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;44;27.477.626.282.685
799137;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;27.477.626.282.685
799138;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;404.575.408.882.372
799138;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;404.575.408.882.372
799138;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;44;404.575.408.882.372
799138;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;404.575.408.882.372
799138;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;44;404.575.408.882.372
799138;1;6;1;50;2;6;3;;2;2;2;2;;;2;;;;;;;;44;404.575.408.882.372
799138;1;7;1;50;2;7;3;;2;2;2;2;;;2;;;;;;;;44;404.575.408.882.372
799138;1;8;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;404.575.408.882.372
799139;1;1;1;50;2;1;6;ESTUVO  ENFERMO;2;2;2;2;;;2;;;;;;;;44;24.538.536.277.953
799139;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;24.538.536.277.953
799139;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;24.538.536.277.953
799141;1;1;1;50;2;1;6;CRIA  DE   CHIVO DE SU HOGAR PARA AUTO CONSUMO;2;2;2;2;;;2;;;;;;;;44;297.088.407.889.138
799141;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;297.088.407.889.138
799141;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;297.088.407.889.138
799141;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;297.088.407.889.138
799141;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;297.088.407.889.138
799142;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;356.566.262.287.353
799142;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;356.566.262.287.353
799142;1;3;1;50;2;3;6;PASTOREO   DE  CHIVOS  DE  SU HOGAR;2;2;2;2;;;2;;;;;;;;44;356.566.262.287.353
799143;1;1;1;50;2;1;6;CRIA    DECHIVO   DE SU HOGAR   PARA  AUTOCONSUMO;2;2;2;2;;;1;2;;2;;2;;;44;302.794.334.668.577
799143;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;302.794.334.668.577
799144;1;1;1;50;2;1;6;CRIA   DE  CHIVO  DE  SU   HOGAR;2;2;2;2;;;1;2;;2;;2;;;44;21.459.645.389.516
799144;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;21.459.645.389.516
799144;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;44;21.459.645.389.516
799144;1;4;1;50;2;4;4;;2;2;2;2;;;2;;;;;;;;44;21.459.645.389.516
799145;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;175.940.076.130.412
799145;1;2;1;50;2;2;6;CRIA   DE  ANIMALES   CHIVOS  , CERDOS   , GALLINAS   PARA AUTOCONSUMO;2;2;2;2;;;1;2;;2;;2;;;44;175.940.076.130.412
799146;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;355.654.008.898.557
799146;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;355.654.008.898.557
799146;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;355.654.008.898.557
799147;1;1;1;50;2;1;6;CRIA CHIVO  DE   SU HOGAR;2;2;2;2;;;1;2;;2;;2;;;44;352.416.737.669.336
799147;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;352.416.737.669.336
799148;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;263.610.052.845.068
799150;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;363.594.977.079.174
799150;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;363.594.977.079.174
799150;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;363.594.977.079.174
799151;1;1;1;50;2;1;6;CRIA Y PASTOREA  CHIVO   DE   SU   HOGAR;2;2;2;2;;;1;2;;2;;2;;;44;372.280.959.060.184
799151;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;44;372.280.959.060.184
799151;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;372.280.959.060.184
799151;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;44;372.280.959.060.184
799153;1;1;1;50;2;1;6;CRIA Y PASTOREA CHIVO   DE  SU  HOGAR;2;2;2;2;;;1;2;;2;;2;;;44;252.414.077.571.351
799153;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;44;252.414.077.571.351
799153;1;3;1;50;2;3;6;CRIA Y PASTOREA CHIVO   DE SU     HOGAR;2;2;2;2;;;2;;;;;;;;44;252.414.077.571.351
799154;1;1;1;50;2;1;4;;2;1;;;;;;;;;;;;;44;240.935.885.840.886
799155;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;175.027.822.741.616
799155;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;175.027.822.741.616
799156;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;240.935.885.840.886
799158;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;176.685.089.930.805
799158;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;2;;;44;176.685.089.930.805
799158;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;44;176.685.089.930.805
799160;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;322.337.674.901.145
799160;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;322.337.674.901.145
799160;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;322.337.674.901.145
799160;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;322.337.674.901.145
799161;1;1;1;50;2;1;2;;2;2;2;1;1;;;;;;;;;1;44;274.552.172.158.926
799162;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;255.135.321.235.909
799162;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;255.135.321.235.909
799162;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;255.135.321.235.909
799162;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;255.135.321.235.909
799162;1;8;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;255.135.321.235.909
799163;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;417.868.173.483.238
799163;1;2;1;50;2;2;2;;2;2;2;1;1;;;;;;;;;1;44;417.868.173.483.238
799163;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;417.868.173.483.238
799163;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;417.868.173.483.238
799163;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;44;417.868.173.483.238
799164;1;1;1;50;2;1;6;CRIA  DE  CHIVOS  Y  SIEMBRA  DE HORTALIZA  PARA  AUTOCONSUMO;2;2;2;2;;;2;;;;;;;;44;248.175.851.004.558
799164;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;248.175.851.004.558
799164;1;3;1;50;2;3;6;CRIA CHIVOS  DE   SU  HOGAR  PARA  AUTO  CONSUMO;2;2;2;2;;;2;;;;;;;;44;248.175.851.004.558
799164;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;248.175.851.004.558
799164;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;248.175.851.004.558
799164;1;6;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;248.175.851.004.558
799165;1;1;1;50;2;1;6;CRIA    DE   CHIVO   DE SU HOGAR  PARA  AUTOCONSUMO;2;2;2;2;;;1;2;;2;;2;;;44;384.287.054.849.411
799165;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;44;384.287.054.849.411
799165;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;44;384.287.054.849.411
799165;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;384.287.054.849.411
799165;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;384.287.054.849.411
799166;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;44;435.997.991.541.723
799166;1;2;1;50;2;2;6;CRIA CHIVOS  DE SU  HOGAR;2;2;2;2;;;2;;;;;;;;44;435.997.991.541.723
799166;1;3;1;50;2;3;6;PASTOREO  DE  CHIVOS   DE SU  HOGAR;2;2;2;2;;;2;;;;;;;;44;435.997.991.541.723
799166;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;435.997.991.541.723
799166;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;435.997.991.541.723
799166;1;6;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;435.997.991.541.723
799167;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;241.848.139.229.681
799168;1;1;1;50;2;1;6;CRIA CHIVO  DE  SU HOGAR  PARA AUTOCONSUMO;2;2;2;2;;;2;;;;;;;;44;29.485.336.648.796
799168;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;29.485.336.648.796
799169;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;341.429.339.726.512
799169;1;2;1;50;2;2;6;CRIA Y PASTOREO DE CHIVO;2;2;2;2;;;2;;;;;;;;44;341.429.339.726.512
799169;1;3;1;50;2;3;6;CRIA Y PASTOREA CHIVOS  DE SU HOGAR;2;2;2;2;;;2;;;;;;;;44;341.429.339.726.512
799169;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;341.429.339.726.512
799170;1;1;1;50;2;1;6;CRIAR  CHIVOS;2;2;2;2;;;2;;;;;;;;44;31.488.750.050.817
799170;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;31.488.750.050.817
799170;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;44;31.488.750.050.817
799170;1;4;1;50;2;4;4;;1;;;;;;;;;;;;;;44;31.488.750.050.817
799170;1;5;1;50;2;5;6;CRIA Y PASTOREA CHIVO;2;2;2;2;;;2;;;;;;;;44;31.488.750.050.817
799170;1;6;1;50;2;6;6;CRIA  Y PASTOREO DE CHIVO  DE SU HOGAR;2;2;2;2;;;2;;;;;;;;44;31.488.750.050.817
799170;1;7;1;50;2;7;3;;2;2;2;2;;;2;;;;;;;;44;31.488.750.050.817
799170;1;8;1;50;2;8;3;;2;2;2;2;;;2;;;;;;;;44;31.488.750.050.817
799173;1;1;1;50;2;1;6;CRIA  DE   ANIMALE  ( CHIVOS,GALLINAS , CERDOS );2;2;2;2;;;2;;;;;;;;44;250.534.121.210.691
799173;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;250.534.121.210.691
799174;1;1;1;50;2;1;6;CRIA   CHIVOS DE SU  PROPIEDAD;2;2;2;2;;;1;2;;2;;2;;;44;183.881.044.311.029
799174;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;183.881.044.311.029
799175;1;1;1;50;2;1;6;CRIA Y PASTOREA CHIVOS;2;2;2;2;;;2;;;;;;;;44;369.851.135.305.515
799176;1;1;1;50;2;1;6;CRIA  Y PASTOREA  CHIVOS  DE SU HOGAR;2;2;2;2;;;1;2;;2;;2;;;44;284.614.923.232.005
799176;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;284.614.923.232.005
799177;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;303.943.072.206.245
799177;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;303.943.072.206.245
799178;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;405.680.135.636.593
799178;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;405.680.135.636.593
799179;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;44;218.694.019.836.663
799179;1;2;1;50;2;2;6;CRIA DE   CHIVO  DE SU HOGAR;2;2;2;2;;;1;2;;2;;2;;;44;218.694.019.836.663
799179;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;218.694.019.836.663
799179;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;218.694.019.836.663
799179;1;6;1;50;2;6;4;;2;2;2;2;;;1;2;;2;;2;;;44;218.694.019.836.663
799180;1;1;1;50;2;1;6;CRIA  Y  PASTOREO   DE CHIVO;2;2;2;2;;;1;2;;2;;2;;;44;266.207.480.241.033
799180;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;44;266.207.480.241.033
799183;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;285.763.660.769.674
799183;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;44;285.763.660.769.674
799184;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;44;278.999.927.573.142
799184;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;278.999.927.573.142
799184;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;278.999.927.573.142
799184;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;278.999.927.573.142
799184;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;278.999.927.573.142
799185;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;34.011.336.260.044
799185;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;34.011.336.260.044
799185;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;34.011.336.260.044
799185;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;34.011.336.260.044
799185;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;34.011.336.260.044
799186;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;177.430.103.731.198
799186;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;44;177.430.103.731.198
799186;1;3;1;50;2;3;4;;2;2;1;;;;;;;;;;;;44;177.430.103.731.198
799186;1;4;1;50;2;4;4;;2;2;2;2;;;2;;;;;;;;44;177.430.103.731.198
799188;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;595.555.977.339.911
799188;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;595.555.977.339.911
799188;1;3;1;50;2;3;4;;2;2;1;;;;;;;;;;;;44;595.555.977.339.911
799188;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;595.555.977.339.911
799189;1;1;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;44;52.119.869.204.792
799189;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;52.119.869.204.792
799190;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;535.393.097.420.588
799190;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;535.393.097.420.588
799190;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;535.393.097.420.588
799190;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;535.393.097.420.588
799191;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;579.378.930.110.261
799191;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;579.378.930.110.261
799191;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;44;579.378.930.110.261
799192;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;640.110.486.634.918
799192;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;640.110.486.634.918
799192;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;44;640.110.486.634.918
799192;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;44;640.110.486.634.918
799192;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;44;640.110.486.634.918
799194;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;255.640.280.963.701
799194;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;255.640.280.963.701
799194;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;255.640.280.963.701
799194;1;4;1;50;2;4;5;;;;;;;;;;;;;;;;44;255.640.280.963.701
799195;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;33.747.425.077.525
799195;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;33.747.425.077.525
799195;1;3;1;50;2;3;4;;2;2;2;2;;;1;6;;2;;2;;;44;33.747.425.077.525
799195;1;4;1;50;2;4;4;;2;2;2;2;;;2;;;;;;;;44;33.747.425.077.525
799195;1;5;1;50;2;5;2;;2;2;2;1;1;;;;;;;;;1;44;33.747.425.077.525
799195;1;6;1;50;2;6;4;;2;2;2;2;;;2;;;;;;;;44;33.747.425.077.525
799196;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;44;489.387.091.546.235
799196;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;489.387.091.546.235
799197;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;675.966.948.109.886
799197;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;675.966.948.109.886
799200;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;478.395.644.687.454
799200;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;478.395.644.687.454
799200;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;44;478.395.644.687.454
799200;1;4;1;50;2;4;4;;2;2;2;2;;;2;;;;;;;;44;478.395.644.687.454
799201;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;44;349.743.216.687.282
799201;1;2;1;50;2;2;5;;;;;;;;;;;;;;;;44;349.743.216.687.282
799201;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;44;349.743.216.687.282
799201;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;349.743.216.687.282
799202;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;412.561.773.735.151
799202;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;412.561.773.735.151
799202;1;3;1;50;2;3;3;;2;2;2;2;;;1;6;;2;;2;;;44;412.561.773.735.151
799202;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;412.561.773.735.151
799203;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;616.266.662.391.873
799204;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;424.610.674.048.295
799204;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;424.610.674.048.295
799204;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;44;424.610.674.048.295
799205;1;1;1;50;2;1;4;;2;2;2;2;;;1;10;;;;;;;44;413.347.129.752.456
799205;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;413.347.129.752.456
799205;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;413.347.129.752.456
799206;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;509.208.390.098.565
799206;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;509.208.390.098.565
799206;1;3;1;50;2;3;3;;2;2;2;2;;;1;12;;;;;;;44;509.208.390.098.565
799207;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;628.825.640.946.562
799207;1;2;1;50;2;2;6;HACER CHINCHORROS;2;2;2;2;;;2;;;;;;;;44;628.825.640.946.562
799208;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;44;432.110.974.850.423
799208;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;432.110.974.850.423
799208;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;432.110.974.850.423
799210;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;474.241.315.123.229
799210;1;2;1;50;2;2;2;;2;2;2;1;1;;;;;;;;;1;44;474.241.315.123.229
799211;1;1;1;50;2;1;4;;2;1;;;;;;;;;;;;;44;387.556.465.555.417
799211;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;44;387.556.465.555.417
799212;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;44;572.222.231.338.411
799212;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;44;572.222.231.338.411
799213;1;1;1;50;2;1;4;;2;1;;;;;;;;;;;;;44;404.222.289.634.095
799213;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;404.222.289.634.095
799214;1;1;1;50;2;1;6;DESCANSADO;2;2;2;2;;;2;;;;;;;;44;469.816.495.210.969
799214;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;44;469.816.495.210.969
799214;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;44;469.816.495.210.969
799214;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;44;469.816.495.210.969
