Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area;Directorio
1;1;1;70;1;8;48;1; ;2;8;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;1;5237;03;17;209,366015606477;17;4004112
1;1;1;70;1;60;48;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;179000;2;97;39;55;1;2;5511;03;17;152,945905383574;17;4004125
1;3;1;70;1;12;48;1; ;2;12;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7020;03;17;152,945905383574;17;4004125
1;2;1;70;1;250;48;1; ;2;53;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;45;52;1;2;5262;03;17;166,14710634885;17;4004140
1;5;1;70;1;4;50;8; ;2;4;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;62;62;01;1;1;0113;03;17;166,14710634885;17;4004140
1;3;1;70;1;12;48;1; ;2;12;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;1;4521;03;17;165,966090761114;17;4004152
1;2;1;70;1;1;28;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;17;200,920756337765;17;4004153
1;2;1;70;1;8;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;03;17;288,983686167045;17;4004154
1;2;1;70;1;12;48;1; ;2;12;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;21;74;1;1;7414;03;17;170,862371471256;17;4004162
1;4;1;70;1;12;60;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4521;03;17;207,68023055937;17;4004171
1;3;1;70;1;2;48;1; ;2;2;1; ;5;5; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;44;39;66;1;1;6601;03;17;205,867518213178;17;4004176
1;2;1;70;1;24;48;1; ;2;24;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;74;1;2;7430;03;17;203,219162437483;17;4004177
1;6;1;70;1;12;48;2; ;2;24;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;58;53;55;1;1;5529;03;17;98,297404752499;17;4004181
1;3;1;70;1;24;48;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;03;17;190,001285036682;17;4004191
1;4;1;70;1;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;15;15;15;1;2;1530;03;17;190,001285036682;17;4004191
1;4;1;70;1;2;48;1; ;2;2;4; ;1;1; ; ;1; ; ; ; ; ; ; ; ;1;1000000;2;98;98;60;1;1;6042;03;17;190,001285036682;17;4004194
1;1;1;70;1;24;48;3; ;2;40;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5522;03;17;169,662280177674;17;4004202
1;2;1;70;1;6;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5211;03;17;210,442444322006;17;4004220
1;2;1;70;1;250;72;4; ;2;150;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;2;7492;03;17;141,930896485546;17;4004221
1;3;1;70;1;2;48;1; ;2;8;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;18;67,0081870797669;18;4004229
1;1;1;70;1;2;54;4; ;2;2;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;190000;2;58;98;60;1;1;6031;03;18;54,2137153817051;18;4004233
1;3;1;70;1;4;48;1; ;2;98;5; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;18;36,2135409083436;18;4004238
1;2;1;70;1;4;40;1; ;2;48;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;1;9302;03;18;60,8930360571005;18;4004240
1;3;1;70;1;10;40;1; ;2;10;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;03;18;60,8930360571005;18;4004240
1;3;1;70;1;10;40;1; ;2;10;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;18;68,7422115333548;18;4004241
1;1;1;70;1;2;48;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;57;93;1;1;9302;03;18;100,786069877133;18;4004249
1;1;1;70;1;8;45;4; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;77;55;1;1;5521;03;18;63,7629164014094;18;4004256
1;3;1;70;1;1;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;18;84,6600344903895;18;4004262
1;1;1;70;1;4;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;18;74,0530336887474;18;4004265
1;2;1;70;1;24;48;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;03;18;59,6518543369359;18;4004268
1;4;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;65;1;1;6519;03;18;85,7933498036714;18;4004279
1;4;1;70;1;84;48;2; ;2;84;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;13;80;1;2;8012;03;18;102,891483794654;18;4004281
1;3;1;70;1;20;48;1; ;2;20;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8512;03;18;78,1418800626667;18;4004289
1;2;1;70;1;48;48;1; ;2;10;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;80;1;2;8050;03;18;54,8311368660313;18;4004301
1;1;1;70;1;4;48;1; ;2;96;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5522;03;18;48,9211647590926;18;4004323
1;1;1;70;1;8;48;2; ;2;8;5; ;2;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2;12;12;74;1;1;7411;03;18;48,9211647590926;18;4004326
1;2;1;70;1;8;48;2; ;2;8;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;75;1;1;7512;03;18;48,9211647590926;18;4004326
1;3;1;70;1;12;40;1; ;2;12;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;18;75;1;1;7513;03;18;48,9211647590926;18;4004326
1;2;1;70;1;24;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;39;55;1;2;5511;03;18;102,629040596846;18;4004327
1;2;1;70;1;8;48;1; ;2;8;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;39;75;1;1;7512;03;19;95,3031016209381;19;4004382
1;1;1;70;1;3;30;3; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;1;7493;03;19;118,65050427013;19;4004387
1;3;1;70;1;24;48;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;03;19;118,65050427013;19;4004387
1;1;1;70;1;52;48;1; ;2;104;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;41;52;1;2;5239;03;19;104,075244740697;19;4004390
1;1;1;70;1;2;30;1; ;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;03;03;74;1;1;7421;03;19;98,3940438237143;19;4004397
1;2;1;70;1;6;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;03;19;117,550249448799;19;4004398
1;1;1;70;1;5;48;1; ;2;5;1; ;8;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;59;63;1;1;6339;03;19;113,513207302519;19;4004399
1;1;1;70;1;204;48;1; ;2;520;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;41;1;2;4100;03;19;114,991226233285;19;4004403
1;3;1;70;1;52;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;03;19;114,991226233285;19;4004403
1;3;1;70;1;8;40;4; ;2;8;4; ;1;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;02;02;45;1;1;4530;03;19;134,511557387647;19;4004407
1;1;1;70;1;3;40;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;19;109,975634011084;19;4004419
1;3;1;70;1;104;48;1; ;2;104;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;03;19;119,238921267469;19;4004426
1;2;1;70;1;52;40;4; ;2;156;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;75;1;2;7513;03;19;107,503858438726;19;4004428
2;2;2;70;1;12;40;1; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;1;0111;03;19;60,6609258831706;19;4004435
1;1;1;70;1;12;48;1; ;2;12;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6022;03;19;123,406125671218;19;4004437
1;2;1;70;1;104;40;4; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;2;5211;03;19;88,8238846089362;19;4004439
1;3;1;70;1;8;50;2; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;53;55;1;1;5529;03;19;88,8238846089362;19;4004439
1;1;1;70;1;2;48;1; ;2;1;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;53;53;55;1;1;5521;03;19;121,147290725729;19;4004440
1;1;1;70;1;4;40;1; ;2;68;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;19;100,148940640601;19;4004470
1;1;1;70;1;8;40;1; ;2;13;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;74;1;1;7414;03;19;84,6987233857913;19;4004477
1;3;1;70;1;3;30;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;03;19;96,8999588492207;19;4004486
1;3;1;70;1;10;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;03;20;194,448500292564;20;4004546
1;3;1;70;1;12;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;03;20;176,888435354594;20;4004549
1;2;1;70;1;4;60;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;360000;2;45;98;60;1;1;6031;03;20;174,043351888123;20;4004555
1;1;1;70;1;12;40;1; ;2;30;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;19;74;1;1;7414;03;20;124,562139926485;20;4004557
1;1;1;70;1;8;48;3; ;2;8;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;20;192,47796603426;20;4004559
1;2;1;70;1;26;40;4; ;2;104;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;19;85;1;2;8532;03;20;198,919527399202;20;4004566
1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;03;20;110,551889581281;20;4004569
1;3;1;70;1;4;48;3; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5211;03;20;162,91908222853;20;4004572
1;2;1;70;1;24;40;1; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;33;74;1;2;7499;03;20;212,002447904847;20;4004581
1;4;1;70;1;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;85;1;1;8512;03;20;131,014419903502;20;4004591
1;2;1;70;1;36;40;1; ;2;36;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;57;93;1;2;9302;03;20;198,919527399202;20;4004594
1;3;1;70;1;52;48;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;2; ;03;20;151,778327870298;20;4004598
1;2;1;70;1;52;60;4; ;2;52;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;03;20;200,776460693238;20;4004599
1;5;1;70;1;8;40;1; ;2;8;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8041;03;20;239,913303221379;20;4004611
1;1;1;70;1;24;48;1; ;2;24;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5244;03;20;156,697044092892;20;4004613
1;2;1;70;1;16;40;2; ;2;156;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;32;80;1;2;8012;03;20;88,8170318500148;20;4004642
1;2;1;70;1;24;48;1; ;2;24;4; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;03;20;185,932558359008;20;4004647
1;4;1;70;1;24;48;4; ;2;24;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;03;20;178,718165337915;20;4004648
1;3;1;70;1;80;48;1; ;2;100;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;00;45;24;1;2;2423;03;20;187,189771637237;20;4004660
1;1;1;70;1;15;48;1; ;2;150;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;77;13;1;2;1320;03;27;26,759167492568;27;4004687
1;1;1;70;1;12;48;1; ;2;8;1; ;3;4; ; ; ; ; ; ; ;1; ; ; ;1;385000;2;59;45;52;1;1;5233;03;27;44,4193699510532;27;4004690
1;1;1;70;1;16;48;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;71;13;1;2;1320;03;27;26,759167492568;27;4004691
1;1;1;70;1;10;30;2; ;2;100;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8012;03;27;35,8392394034888;27;4004692
1;2;1;70;1;8;40;2; ;2;12;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;41;1;1;4100;03;27;35,8392394034888;27;4004692
1;3;1;70;1;12;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;03;27;35,8392394034888;27;4004692
1;1;1;70;1;3;48;1; ;2;56;1; ;9;3; ; ; ; ; ; ; ;1; ; ; ;2; ;2;58;58;85;1;1;8512;03;27;56,4943149430176;27;4004693
1;2;1;70;1;14;48;2; ;2;8;2; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;13;13;80;1;2;8021;03;27;26,759167492568;27;4004694
1;3;1;70;1;12;48;2; ;2;12;2; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8021;03;27;26,759167492568;27;4004694
1;1;1;70;1;4;40;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;03;27;107,036669970272;27;4004695
1;4;1;70;1;20;48;4; ;2;60;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;71;13;1;2;1320;03;27;34,0576248802601;27;4004696
1;3;1;70;1;4;48;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;03;27;107,036669970272;27;4004697
1;1;1;70;1;6;48;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;1; ;03;27;42,8898025570019;27;4004700
1;1;1;70;1;1;48;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;30000;2;54;54;95;1;1;9500;03;27;26,759167492568;27;4004703
1;2;1;70;1;5;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;27;107,036669970272;27;4004704
1;6;1;70;1;3;40;1; ;2;62;4; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;97;01;1;1;0113;03;27;107,036669970272;27;4004704
1;2;1;70;1;8;40;2; ;2;9;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8012;03;27;60,2459761470796;27;4004709
1;1;1;70;1;8;58;4; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;03;27;70,9556325959525;27;4004713
1;1;1;70;1;40;40;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;91;1;2;9191;03;27;27,9920709909967;27;4004721
1;1;1;70;1;9;40;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;42;45;92;1;1;9242;03;27;44,5699648622194;27;4004722
1;1;1;70;1;8;48;1; ;2;48;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;58;74;1;1;7492;03;27;26,759167492568;27;4004726
1;3;1;70;1;10;48;1; ;2;10;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;85;1;1;8532;03;27;26,759167492568;27;4004728
1;1;1;70;1;5;48;4; ;2;5;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;03;27;64,1321553374407;27;4004734
1;1;1;70;1;3;30;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;95;1;1;9500;03;27;104,552353940547;27;4004736
1;2;1;70;1;2;48;1; ;2;40;4; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;60;1;1;6021;03;27;26,759167492568;27;4004741
1;1;1;70;1;48;40;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;03;27;48,204068771069;27;4004746
1;2;1;70;1;4;48;1; ;2;4;1; ;6;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;59;59;85;1;1;8512;03;27;49,8842310762865;27;4004753
1;1;1;70;1;8;40;1; ;2;8;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;03;27;64,0306749670954;27;4004761
1;1;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;03;27;26,759167492568;27;4004765
1;2;1;70;1;40;40;4; ;2;40;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5522;03;27;26,759167492568;27;4004766
1;1;1;70;1;12;48;2; ;2;12;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;85;1;1;8512;03;27;73,4074107736389;27;4004769
1;1;1;70;1;2;36;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;27;86,2272480110871;27;4004772
1;2;1;70;1;52;6;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;27;82,2395884503807;27;4004780
1;1;1;70;1;10;48;1; ;2;10;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;58;58;85;1;1;8512;03;27;56,3597969567185;27;4004786
1;3;1;70;1;20;40;1; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;03;27;115,738072306994;27;4004798
1;5;1;70;1;28;40;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;03;27;26,759167492568;27;4004807
1;2;1;70;1;20;40;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;03;27;53,5183349851361;27;4004815
1;2;1;70;1;9;40;3; ;2;56;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;27;74,5269380241876;27;4004821
1;1;1;70;1;8;48;4; ;2;8;3; ;1;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;03;27;53,5183349851361;27;4004822
1;1;1;70;1;28;40;1; ;2;28;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5235;03;27;53,5183349851361;27;4004825
1;1;1;70;1;12;40;3; ;2;19;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;27;26,759167492568;27;4004827
1;1;1;70;1;12;48;2; ;2;12;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;75;1;1;7512;03;41;173,604575551708;41;4004858
1;2;1;70;1;1;12;4; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;03;41;124,26058508051;41;4004878
1;1;1;70;1;8;40;4; ;2;9;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;58;58;74;1;1;7492;03;41;149,686856024709;41;4004880
1;4;1;70;1;6;72;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6021;03;41;151,614516030726;41;4004881
1;1;1;70;1;2;48;1; ;2;2;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;85;85;45;1;1;4542;03;41;153,11379836695;41;4004882
1;3;1;70;1;7;40;1; ;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;33;85;1;1;8511;03;41;166,168309192092;41;4004883
1;3;1;70;1;8;48;4; ;2;8;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;58;75;1;1;7522;03;41;156,198308433881;41;4004886
1;1;1;70;1;8;48;1; ;2;4;1; ;2;4; ; ; ; ;1; ; ; ; ; ; ;1;50000;2;13;32;52;1;1;5237;03;41;181,897600539585;41;4004888
1;3;1;70;1;12;48;1; ;2;24;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;21;74;1;1;7414;03;41;158,343101174695;41;4004896
1;2;1;70;1;8;40;1; ;2;8;1; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;24;1;1;2424;03;41;165,437067032527;41;4004897
1;6;1;70;1;48;40;1; ;2;64;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;03;41;165,437067032527;41;4004897
2;3;2;70;1;12;48;2; ;2;16;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;54;95;1;1;9500;03;41;152,418457514169;41;4004900
1;3;1;70;1;8;48;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5219;03;41;172,169826993429;41;4004901
1;3;1;70;1;1;16;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;03;41;155,156788905778;41;4004903
1;3;1;70;1;2;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;03;41;155,677548669829;41;4004907
1;1;1;70;1;4;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5529;03;41;142,87091151651;41;4004916
1;1;1;70;1;24;48;1; ;2;24;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;75;1;2;7513;03;41;172,737928554212;41;4004917
1;2;1;70;1;2;48;4; ;2;12;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;33;52;1;1;5269;03;41;136,63406282135;41;4004919
1;5;1;70;1;27;48;1; ;2;28;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;44;65;1;2;6512;03;41;164,416695618903;41;4004930
1;2;1;70;1;5;50;1; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;81;36;1;1;3611;03;41;160,290364388227;41;4004939
1;3;1;70;1;3;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;41;125,589027084287;41;4004941
1;1;1;70;1;8;48;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;41;136,550203226061;41;4004942
1;2;1;70;1;16;48;1; ;2;16;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;77;15;1;2;1541;03;41;166,961955048372;41;4004944
1;2;1;70;1;12;48;1; ;2;12;1; ;6;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;45;40;52;1;1;5237;03;41;135,557001906011;41;4004949
1;2;1;70;1;20;48;1; ;2;104;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;03;41;153,388190133171;41;4004953
1;3;1;70;1;4;48;1; ;2;40;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;53;55;1;1;5521;03;41;132,590320832371;41;4004956
1;4;1;70;1;12;48;1; ;2;12;2; ;9;4; ; ;1; ; ; ; ; ; ; ; ;2; ;2;05;05;75;1;1;7512;03;41;132,590320832371;41;4004956
1;2;1;70;1;13;40;1; ;2;12;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;33;75;1;1;7512;03;41;179,794061624224;41;4004958
1;4;1;70;1;48;48;4; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;03;41;151,341494869221;41;4004971
1;1;1;70;1;8;48;2; ;2;8;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;45;52;1;1;5234;03;41;155,547718469793;41;4004981
1;1;1;70;1;4;48;1; ;2;4;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;53;53;55;1;1;5521;03;41;152,479228398226;41;4004986
1;2;1;70;1;24;40;4; ;2;2;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;13;16;74;1;2;7499;03;44;50,9823612596548;44;4004998
1;2;1;70;1;52;48;1; ;2;172;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;75;1;2;7512;03;44;96,0454787851435;44;4005020
1;2;1;70;1;20;40;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;03;44;60,6998614850783;44;4005022
1;3;1;70;1;24;42;1; ;2;104;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;41;52;1;2;5231;03;44;80,5904591790332;44;4005025
1;2;1;70;1;5;40;1; ;2;1;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;1;1900000;2;33;33;85;1;1;8532;03;44;162,6613214479;44;4005026
