DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;P7440;CLASE;DSI;FFT;AREA;RAMA4D_D_R4;RAMA2D_D_R4;OFICIO1_C8;OFICIO2_C8;MES;PERIODO;DPTO;DSCY;FEX_C18;PER;REGIS
5032789;1;2;1;;;;;;;1;120;0;3;ASEADORA EN HOTEL;1;5;2;2;;2;;;1;;1;52;5511;55;.;9112;02;20220205;52;;162.90523648;2022;70
5032792;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;98.243418948;2022;70
5032793;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;108.8899994;2022;70
5032796;1;2;1;;;;;;;1;1;0;8;VENTAS DE MOSTRADOR;1;2;2;2;;2;;;1;;1;52;4771;47;.;5223;02;20220205;52;;168.00583675;2022;70
5032798;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;130.56280139;2022;70
5032799;1;4;1;32;1;;;48;1000000;1;8;0;8;GUARDA DE SEGURIDAD;1;10;2;2;;2;;;1;1;;52;8010;80;5414;5414;02;20220205;52;2;166.38195382;2022;70
5032800;1;2;1;8;1;;;24;1000000;1;2;1;8;AUXILIAR DE ENFERMERIA;1;5;2;2;;2;;;1;1;;52;8621;86;4120;5321;02;20220205;52;1;114.08885327;2022;70
5032800;1;4;1;;;2;4;;1000000;1;12;1;8;VENDEDORA DE PRENDAS DE VESTIR;1;2;2;2;;2;;;1;;1;52;4771;47;.;5223;02;20220205;52;;114.08885327;2022;70
5032802;1;2;1;44;1;;;40;1000000;1;13;0;9;AUXILIAR LOGISTICA EN DESPACHO DE MERCANCIA;1;10;2;2;;2;;;1;1;;52;2023;20;4321;4321;02;20220205;52;2;199.92990221;2022;70
5032803;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;180.08262104;2022;70
5032803;1;3;1;;;;;;;1;240;0;7;ALISTADOR DE MADERAS;1;3;2;2;;2;;;1;;1;52;3110;31;.;7115;02;20220205;52;;180.08262104;2022;70
5032807;1;2;1;;;;;;;1;180;1;5;MECANOGRAFA;2;9;2;3;;2;;;1;;1;52;8412;84;.;4131;02;20220205;52;;162.17137834;2022;70
5032808;1;2;1;;;;;;;1;48;0;7;VENDEDORA EN TIENDA;1;2;2;1;4;2;;;1;;1;52;4721;47;.;5223;02;20220205;52;;221.52146807;2022;70
5032808;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;221.52146807;2022;70
5032810;1;3;1;;;;;;;1;8;0;2;PREPARAR COMIDAS RAPIDAS;4;1;2;2;;2;;;1;;1;52;5619;56;.;9411;02;20220205;52;;224.28261005;2022;70
5032813;1;1;1;3;1;;;24;500000;1;3;0;2;MESERO EN RESTAURANTE;1;2;2;2;;2;;;1;1;;52;5611;56;5131;5131;02;20220205;52;1;210.30846828;2022;70
5032814;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;98.243418948;2022;70
5032816;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;180.35414994;2022;70
5032818;1;3;1;12;1;;;40;1500000;1;12;0;2;VENDEDORA EN TIENDA;1;2;2;2;;2;;;1;1;;52;4711;47;5321;5223;02;20220205;52;1;136.5096914;2022;70
5032819;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;139.59001021;2022;70
5032820;1;1;1;;;1;;20;500000;1;8;0;8;COSECHAR CAFE;4;1;2;2;;2;;;1;;1;52;0123;01;.;9211;02;20220205;52;;130.33621412;2022;70
5032821;1;1;1;;;;;;;1;5;0;2;VENDEDOR DE MOSTRADOR EN DROGUERIA;1;3;2;2;;2;;;1;;1;52;4773;47;.;5223;02;20220205;52;;165.92761814;2022;70
5032822;1;1;1;;;1;;16;500000;1;36;0;2;VENDEDORA DE MOSTRADOR EN ALMACEN DE ROPA;1;10;2;2;;2;;;1;;1;52;4771;47;.;5223;02;20220205;52;;156.63814759;2022;70
5032832;1;1;1;;;;;;;1;94;0;4;INSTALACIONES DE REDES ELECTRICAS;1;10;2;2;;2;;;1;;1;52;3511;35;.;7413;02;20220205;52;;193.81619844;2022;70
5032832;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;193.81619844;2022;70
5032834;1;4;1;;;;;;;1;1;3;2;VENDEDORA DE MOSTRADOR EN ALMACEN DE ROPA;1;10;2;2;;2;;;1;;1;52;4771;47;.;5223;02;20220205;52;;159.33489147;2022;70
5032835;1;1;1;;;;;;;1;120;0;7;AUXILIAR DE ODONTOLOGIA;1;2;2;2;;2;;;1;;1;52;8622;86;.;5329;02;20220205;52;;188.7219618;2022;70
5032835;1;2;1;32;1;;;48;1000000;1;8;0;1;ANALISTA DE GARANTIAS EN CONCESIONARIO AUTOMOTRIZ;1;8;2;2;;2;;;1;1;;52;4511;45;7231;3334;02;20220205;52;2;188.7219618;2022;70
5032836;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;167.50801225;2022;70
5032839;1;1;1;;;;;;;1;180;0;3;ELABORAR FIGURAS EN PORCELANICRON;4;1;2;2;;2;;;1;;1;52;3290;32;.;7516;02;20220205;52;;220.991506;2022;70
5032842;1;1;1;;;;;;;1;600;0;3;SECRETARIA AUXILIAR;1;10;2;2;;2;;;1;;1;52;6120;61;.;4120;02;20220205;52;;279.58809156;2022;70
5032843;1;1;1;;;2;5;;908000;1;1;2;7;VENDEDORA DE PRODUCTOS DE BELLEZA POR CATOLOGO;4;1;2;2;;2;;;1;;1;52;4792;47;.;3322;02;20220205;52;;125.56697823;2022;70
5032843;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;125.56697823;2022;70
5032845;1;2;1;;;;;;;1;12;0;8;SECRETARIA ADMINISTRATIVA EN EMPRESA DE TRANSPORTE;1;8;2;2;;2;;;1;;1;52;4921;49;.;4120;02;20220205;52;;158.24122274;2022;70
5032850;1;1;1;24;1;;;48;2000000;1;60;0;8;INGENIRO AGRONOMO;1;4;2;2;;2;;;1;1;;52;7210;72;2132;2132;02;20220205;52;2;177.50955623;2022;70
5032850;1;2;1;;;;;;;1;24;0;3;DAR CLASES PARTICULARES;4;1;2;1;1;2;;;1;;1;52;8559;85;.;2359;02;20220205;52;;177.50955623;2022;70
5032856;1;1;1;144;1;;;40;3000000;1;36;0;8;DOCENTE EN ACADEMIA DE SEGURIDAD Y VIGILANCIA;1;9;2;2;;2;;;1;1;;52;8559;85;2611;2320;02;20220205;52;2;165.61791877;2022;70
5032857;1;1;1;4;1;;;20;1000000;1;1;0;3;ASEO EN VIVIENDAS;4;1;2;2;;2;;;1;1;;52;8121;81;9112;9112;02;20220205;52;1;185.75013751;2022;70
5032857;1;2;1;48;1;;;40;350000;1;18;0;8;AUXILIAR ADMINISTRATIVO EN SALUD;1;9;2;2;;2;;;1;1;;52;8610;86;4110;4110;02;20220205;52;2;185.75013751;2022;70
5032859;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;52;;;;;02;20220205;52;;216.22850445;2022;70
5032859;1;3;1;;;;;;;1;360;0;4;CONDUCTOR DE TAXI;4;1;2;2;;2;;;1;;1;52;4921;49;.;8324;02;20220205;52;;216.22850445;2022;70
5032870;1;1;1;;;;;;;1;120;0;4;SEMBRAR Y LIMPIAR CULTIVOS DE CAFE Y CACAO EN DIFERENTES FINCAS;4;1;2;2;;2;;;1;;1;54;0123;01;.;6111;02;20220205;54;;679.32821176;2022;70
5032870;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;54;;;;;02;20220205;54;;679.32821176;2022;70
5032871;1;1;1;;;;;;;1;216;0;4;CONDUCIR  VEHICULO PARA TRANSPORTE INFORMAL DE PASAJEROS;4;1;2;2;;2;;;1;;1;54;4921;49;.;8324;02;20220205;54;;619.93338333;2022;70
5032873;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;54;;;;;02;20220205;54;;254.82031077;2022;70
5032873;1;5;1;4;4;;;48;800000;1;2;1;8;ALBAÑIL;4;1;2;2;;2;;;1;1;;54;4111;41;7112;7112;02;20220205;54;1;254.82031077;2022;70
5032874;1;1;1;;;2;2;;1000000;1;2;0;8;DECORAR DE FORMA MANUAL ADORNOS NAVIDEÑOS PARA DECORACION DE CALLES EN EMPRESA DE ENERGIA ELECTRICA;1;10;2;2;;2;;;1;;1;54;3511;35;.;3432;02;20220205;54;;227.70235824;2022;70
5032875;1;1;1;;;;;;;1;120;0;5;AUXILIAR ADMINISTRATIVO;2;10;2;3;;2;;;1;;1;54;8424;84;.;4110;02;20220205;54;;278.41147393;2022;70
5032876;1;2;1;;;1;;48;1000000;1;72;0;3;COCINERA EN RESTAURANTE;1;3;2;2;;2;;;1;;1;54;5619;56;.;5120;02;20220205;54;;1060.2815269;2022;70
5032877;1;1;1;3;1;;;48;800000;1;1;1;8;DOCENTE DE PRIMERA INFANCIA;1;6;2;2;;1;2000000;;1;1;;54;8511;85;2342;2342;02;20220205;54;1;244.01566978;2022;70
5032878;1;1;1;;;;;;;1;60;0;5;SOLDADOR EN FABRICA DE INSUMOS PARA LA CONSTRUCCION;1;9;2;3;;2;;;1;;1;54;2392;23;.;7212;02;20220205;54;;1041.0810003;2022;70
5032878;1;5;1;152;1;;;48;1000000;1;24;0;7;AUXILIAR DE BODEGA EN MINI MERCADO;1;4;2;2;;2;;;1;1;;54;4724;47;5223;4321;02;20220205;54;2;1041.0810003;2022;70
5032879;1;1;1;7;4;;;40;700000;1;18;3;4;SEMBRAR ROZAR Y RECOGER HABICHUELA Y TOMATE EN FINCA;7;4;2;2;;2;;;1;1;;54;0113;01;9112;9211;02;20220205;54;1;563.01762462;2022;70
5032884;1;1;1;;;1;;40;1300000;1;48;4;4;ENFERMERA;4;1;2;2;;2;;;1;;1;;8621;86;.;2111;02;20220205;76;;283.42460586;2022;70
5032885;1;1;1;7;4;;;40;350000;1;1;1;8;ATENCION AL CLIENTE;1;3;2;2;;2;;;1;1;;;4771;47;9111;5223;02;20220205;76;1;398.45568893;2022;70
5032886;1;1;1;;;;;;;1;240;5;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;;9700;97;.;9111;02;20220205;76;;604.51210053;2022;70
5032886;1;4;1;2;1;;;40;400000;2;;;;.;;;;2;;2;;;1;1;;;;;4225;;02;20220205;76;1;604.51210053;2022;70
5032888;1;1;1;;;;;;;1;72;5;5;OPERADOR DE MAQUINARIA PESADA;1;7;2;3;;2;;;1;;1;;4321;43;.;8332;02;20220205;76;;439.13423402;2022;70
5032888;1;2;1;;;;;;;1;96;5;3;LAVAR Y PLANCHAR;3;1;2;2;;2;;;1;;1;;9700;97;.;9111;02;20220205;76;;439.13423402;2022;70
5032889;1;1;1;52;1;;;10;500000;1;12;4;9;ASESORA DE VENTAS;1;10;2;2;;2;;;1;1;;;9200;92;5223;5223;02;20220205;76;2;883.25828845;2022;70
5032891;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220205;76;;306.63710031;2022;70
5032892;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220205;76;;411.8698977;2022;70
5032892;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220205;76;;411.8698977;2022;70
5032893;1;1;1;52;1;;;48;1117000;1;3;4;8;VENDEDORA;4;1;2;2;;2;;;1;1;;;4719;47;9622;5223;02;20220205;76;2;782.99376215;2022;70
5032893;1;3;1;4;1;;;40;1000000;1;4;4;8;VENDEDORA;1;2;2;2;;2;;;1;1;;;4719;47;5223;5223;02;20220205;76;1;782.99376215;2022;70
5032893;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220205;76;;782.99376215;2022;70
5032893;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220205;76;;782.99376215;2022;70
5032894;1;1;1;;;;;;;1;7;5;4;MODISTA;4;1;2;2;;2;;;1;;1;;1410;14;.;7531;02;20220205;76;;361.52495543;2022;70
5032895;1;1;1;;;;;;;1;12;5;9;ADMINISTRADOR DE DISTRIBUIDORA DE HUEVOS;5;4;2;1;1;2;;;1;;1;;4631;46;.;1420;02;20220205;76;;363.84029922;2022;70
5032897;1;1;1;24;2;;;48;1300000;1;6;0;8;SALUBRISTA;1;4;2;2;;2;;;1;1;;;5223;52;2212;3254;02;20220205;76;2;251.93298299;2022;70
5032901;1;1;1;3;1;;;48;1000000;1;3;5;7;COMERCIO DE MARISCO AL POR MENOR;4;1;2;2;;2;;;1;1;;;5223;52;9112;5223;02;20220205;76;1;402.18975983;2022;70
5032901;1;3;1;;;2;5;;1000000;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220205;76;;402.18975983;2022;70
5032902;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220205;76;;251.93298299;2022;70
5032902;1;2;1;8;1;;;40;2000000;1;2;4;8;PROFESIONAL DE APOYO DE CALIDAD;1;8;2;1;2;2;;;1;1;;;8544;85;2351;2351;02;20220205;76;1;251.93298299;2022;70
5032904;1;1;1;104;1;;;40;1117000;1;31;4;3;ATENCION AL PUBLICO;1;5;2;2;;2;;;1;1;;;4723;47;5223;5223;02;20220205;76;2;927.74492336;2022;70
5032904;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220205;76;;927.74492336;2022;70
5032905;1;1;1;52;1;;;40;700000;2;;;;.;;;;2;;2;;;1;1;;;;;5223;;02;20220205;76;2;377.98097349;2022;70
5032906;1;2;1;8;4;;;48;900000;2;;;;.;;;;2;;2;;;1;1;;;;;5221;;02;20220205;76;1;403.18049265;2022;70
5032909;1;1;1;;;;;;;1;36;2;4;PESCADOR ARTESANAL;4;2;2;2;;2;;;1;;1;88;0311;03;.;6223;02;20220205;88;;33.873616236;2022;70
5032909;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;;;;;02;20220205;88;;33.873616236;2022;70
5032910;1;1;1;;;;;;;1;80;2;5;AUXILIAR DE COCINA;1;8;2;1;2;2;;;1;;1;88;5511;55;.;9412;02;20220205;88;;28.045105358;2022;70
5032910;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;;;;;02;20220205;88;;28.045105358;2022;70
5032912;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;;;;;02;20220205;88;;35.997060055;2022;70
5032913;1;1;1;;;;;;;1;120;2;5;RECOLECTORA;1;8;2;2;;2;;;1;;1;88;3812;38;.;9612;02;20220205;88;;31.536226453;2022;70
5032914;1;1;1;2;4;;;48;1500000;1;2;5;8;OFICIAL DE ALBAÑIL;4;1;2;2;;2;;;1;1;;88;4111;41;7111;7111;02;20220205;88;1;34.617851721;2022;70
5032916;1;3;1;999;1;;;56;1117000;2;;;;.;;;;2;;2;;;1;1;;88;;;9411;;02;20220205;88;;35.604724288;2022;70
5032917;1;1;1;;;;;;;1;12;5;5;TELEGRAFISTA;2;9;2;2;;2;;;1;;1;88;6110;61;.;3522;02;20220205;88;;27.821007687;2022;70
5032917;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;;;;;02;20220205;88;;27.821007687;2022;70
5032917;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;;;;;02;20220205;88;;27.821007687;2022;70
5032919;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;;;;;02;20220205;88;;32.719617047;2022;70
5032922;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;;;;;02;20220205;88;;29.465210493;2022;70
5032925;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;88;;;;;02;20220205;88;;29.20881239;2022;70
5032926;1;1;1;;;;;;;1;60;2;4;ASEADORA;2;8;2;2;;2;;;1;;1;88;8530;85;.;9112;02;20220205;88;;31.536226453;2022;70
5032933;1;2;1;;;;;;;1;108;0;3;LABORES DOMESTICAS;4;1;2;2;;2;;;2;;1;;8121;81;.;9112;02;20220208;18;;500.75862986;2022;70
5032935;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;331.67532896;2022;70
5032935;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;331.67532896;2022;70
5032937;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;334.41856305;2022;70
5032938;1;2;1;;;;2;;300000;2;;;;.;;;;1;4;2;;;2;;1;;;;;;02;20220208;18;;265.87958132;2022;70
5032941;1;1;1;;;;;;;1;6;2;4;CRIAR POLLOS CRIOLLOS;4;1;2;2;;2;;;2;;1;;0144;01;.;6121;02;20220208;18;;266.41174172;2022;70
5032942;1;1;1;16;1;;;48;1000000;1;4;1;4;TRABAJO DE CAMPO;1;2;2;2;;1;50000;;2;1;;;0141;01;6121;6121;02;20220208;18;2;306.69603238;2022;70
5032942;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;306.69603238;2022;70
5032943;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;402.95754478;2022;70
5032944;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;343.74694406;2022;70
5032945;1;1;1;;;1;;24;600000;1;1;2;7;CRIA Y LEVANTE DE AVEZ DE CORRAL;4;1;2;2;;2;;;2;;1;;0145;01;.;6122;02;20220208;18;;265.87958132;2022;70
5032946;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;265.87958132;2022;70
5032949;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;262.7115078;2022;70
5032949;1;2;1;;;;;;;1;48;0;8;ADMINISTRADORA DE VILLAR;1;2;2;2;;2;;;2;;1;;4724;47;.;1412;02;20220208;18;;262.7115078;2022;70
5032950;1;2;1;;;;;;;1;13;1;4;COCINERA Y PARRILLERA DE RESTAURANTE;1;2;2;2;;2;;;2;;1;;5611;56;.;5120;02;20220208;18;;331.67532896;2022;70
5032950;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;331.67532896;2022;70
5032950;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;331.67532896;2022;70
5032953;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;335.18834939;2022;70
5032955;1;2;1;;;;;;;1;23;1;7;COCINERA Y PARRILLERA DE RESTAURANTE;1;2;2;2;;2;;;2;;1;;5611;56;.;5120;02;20220208;18;;306.69603238;2022;70
5032956;1;1;1;2;1;;;48;200000;1;5;0;8;LABORES DOMESTICAS;3;2;2;2;;2;;;2;1;;;9700;97;5223;9111;02;20220208;18;1;485.12260731;2022;70
5032957;1;1;1;;;;;;;1;18;0;4;PROPIETARIO DE FINCA AGRICOLA;4;1;2;2;;2;;;2;;1;;0122;01;.;1311;02;20220208;18;;343.74694406;2022;70
5032957;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;343.74694406;2022;70
5032958;1;2;1;8;4;;;24;400000;1;60;1;9;LAVADO MECANICA Y MANTENIMIENTO DE MOTOS;4;3;2;2;;1;20000;;2;1;;;4542;45;3322;7231;02;20220208;18;1;375.23501411;2022;70
5032959;1;1;1;;;2;1;;700000;1;0;2;4;LIMPIEZA DE POTREROS;4;1;2;2;;1;600000;;2;;1;;0161;01;.;6210;02;20220208;18;;416.05146517;2022;70
5032959;1;2;1;;;;;;;1;48;0;3;VENDEDORA AMBULANTE DE EMPANADAS AL POR MENOR;4;1;2;2;;2;;;2;;1;;5619;56;.;5212;02;20220208;18;;416.05146517;2022;70
5032960;1;2;1;;;;;;;1;204;0;3;VENDEDORA DE MOSTRADOR DE ALMACEN DE ROPA;1;2;2;2;;2;;;2;;1;;4771;47;.;5223;02;20220208;18;;412.28592579;2022;70
5032961;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;408.20500145;2022;70
5032963;1;1;1;;;;;;;1;4;0;4;LIMPIAR PLATANERAS;4;2;2;2;;2;;;2;;1;;0161;01;.;9211;02;20220208;18;;263.13634723;2022;70
5032963;1;2;1;2;4;;;48;600000;1;0;4;8;LIMPIAR POTREROS Y ARREGLO DE CERCOS;4;2;2;2;;2;;;2;1;;;0161;01;9211;9211;02;20220208;18;1;263.13634723;2022;70
5032963;1;3;1;;;;;;;1;0;2;8;RECOLECTAR MAIZ;4;2;2;2;;2;;;2;;1;;0111;01;.;9211;02;20220208;18;;263.13634723;2022;70
5032963;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;263.13634723;2022;70
5032964;1;1;1;4;1;;;48;600000;1;3;2;8;INSTALACION DE TUBERIAS DE AGUA;1;1;2;2;;2;;;2;1;;;4322;43;9211;7126;02;20220208;18;1;410.40182036;2022;70
5032964;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;410.40182036;2022;70
5032965;1;2;1;;;;;;;1;48;0;3;MANIPULADORA DE ALIMENTOS;1;4;2;2;;2;;;2;;1;;5611;56;.;5120;02;20220208;18;;269.47053905;2022;70
5032969;1;1;1;104;2;;;48;1000000;1;24;0;1;DOCENTE DE PRIMARIA;4;5;2;2;;2;;;2;1;;;8530;85;4120;2341;02;20220208;18;2;244.30129989;2022;70
5032969;1;2;1;15;4;;;48;1000000;1;3;0;8;LIMPIAR POTREROS CON GUADAÑA;4;2;2;2;;2;;;2;1;;;0161;01;6210;6210;02;20220208;18;2;244.30129989;2022;70
5032969;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;.;;.;.;02;20220208;18;;244.30129989;2022;70
5032970;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;214.24263488;2022;70
5032971;1;1;1;;;;1;;600000;1;0;1;8;LIMPIEZA DE POTREROS;4;2;2;2;;1;400000;;2;;1;;0161;01;.;9211;02;20220208;18;;214.24263488;2022;70
5032971;1;2;1;;;;;;;1;48;0;3;LAVANDERIA DE HOSPITAL;2;10;2;2;;2;;;2;;1;;8610;86;.;9621;02;20220208;18;;214.24263488;2022;70
5032973;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;18;;328.926782;2022;70
5032977;1;1;1;;;;;;;1;60;1;4;LABORES AGRICOLAS;7;3;2;2;;2;;;2;;1;;0123;01;.;9211;02;20220208;66;;245.00174423;2022;70
5032977;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;66;;245.00174423;2022;70
5032977;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;66;;245.00174423;2022;70
5032979;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;66;;230.98906674;2022;70
5032979;1;6;1;;;;;;;1;120;0;4;AGRICULTOR;7;3;2;2;;2;;;2;;1;;0123;01;.;6112;02;20220208;66;;230.98906674;2022;70
5032980;1;2;1;;;;;;;1;36;1;3;EMPACADORA;1;5;2;2;;2;;;2;;1;;1410;14;.;9321;02;20220208;66;;207.24269436;2022;70
5032981;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;66;;176.60266594;2022;70
5032982;1;1;1;;;;;;;1;36;1;3;AGRICULTOR (CULTIVO DE PLATANO Y CAFE);7;3;2;2;;2;;;2;;1;;0123;01;.;6112;02;20220208;66;;213.02359;2022;70
5032982;1;2;1;;;;;;;1;84;1;5;AUXILIAR ADMINISTRATIVA;2;6;2;3;;2;;;2;;1;;8413;84;.;4110;02;20220208;66;;213.02359;2022;70
5032983;1;1;1;4;1;;;48;1000000;1;1;1;8;PREPARAR ALMUERZOS;1;4;2;2;;2;;;2;1;;;5629;56;9313;5120;02;20220208;66;1;242.23124678;2022;70
5032986;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;66;;256.13385935;2022;70
5032988;1;1;1;;;;;;;1;12;0;8;LAVAR Y PLANCHAR;3;2;2;2;;2;;;2;;1;;9700;97;.;9111;02;20220208;66;;184.99340525;2022;70
5032988;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;66;;184.99340525;2022;70
5032989;1;1;1;12;1;;;48;1000000;1;2;5;4;OPERARIA DE MAQUINA CODO;1;3;2;2;;2;;;2;1;;;1522;15;8152;8152;02;20220208;66;1;260.59938378;2022;70
5032989;1;4;1;5;1;;;48;1000000;2;;;;.;;;;2;;2;;;2;1;;;;;5223;;02;20220208;66;1;260.59938378;2022;70
5032990;1;1;1;16;1;;;24;500000;1;4;0;9;LAVANDERIA (LAVAR COBIJAS TENDIDOS EDREDONES SABANAS);1;3;2;2;;2;;;2;1;;;5511;55;4225;8157;02;20220208;66;2;261.60421229;2022;70
5032991;1;1;1;;;2;5;;3000000;1;12;5;9;TERAPEUTA  EMOSIONAL;4;1;2;2;;2;;;2;;1;;8692;86;.;2634;02;20220208;66;;185.73542238;2022;70
5032992;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;66;;261.23320372;2022;70
5032993;1;1;1;;;;;;;1;48;1;4;AYUDANTE DE CONSTRUCCION;1;2;2;2;;2;;;2;;1;;4111;41;.;9313;02;20220208;66;;239.28053019;2022;70
5032993;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;66;;239.28053019;2022;70
5032993;1;3;1;10;1;;;50;1000000;1;2;2;8;AYUDANTE DE CONSTRUCCION;1;2;2;2;;2;;;2;1;;;4111;41;9313;9313;02;20220208;66;1;239.28053019;2022;70
5032996;1;2;1;;;;;;;1;180;1;3;COCINERA;1;4;2;2;;2;;;2;;1;;5611;56;.;5120;02;20220208;66;;650.33772138;2022;70
5032997;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;66;;657.46177688;2022;70
5033000;1;2;1;;;;;;;1;24;1;3;COCINERA;1;3;2;2;;2;;;2;;1;;5611;56;.;5120;02;20220208;66;;632.68927926;2022;70
5033001;1;3;1;;;;;;;1;36;0;4;AGRICULTOR;7;4;2;2;;2;;;2;;1;;0141;01;.;6121;02;20220208;66;;694.05867562;2022;70
5033002;1;2;1;;;;;;;1;12;5;3;COCINERA EN RESTAURANTE;1;4;2;2;;2;;;2;;1;;5611;56;.;5120;02;20220208;66;;764.82191656;2022;70
5033003;1;3;1;258;1;;;48;1000000;2;;;;.;;;;2;;2;;;2;1;;;;;5223;;02;20220208;66;2;764.63334835;2022;70
5033004;1;1;1;;;;;;;1;8;5;3;GUARDA DE SEGURIDAD;1;4;2;2;;2;;;2;;1;;8010;80;.;5414;02;20220208;66;;611.8363108;2022;70
5033004;1;3;1;12;1;;;48;1000000;2;;;;.;;;;2;;2;;;2;1;;;;;9621;;02;20220208;66;1;611.8363108;2022;70
5033005;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;66;;457.28525421;2022;70
