DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011
1938789;1;1;1;10;1;1;1;5;1970;39;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1296,56978625795
1938789;1;2;1;10;1;2;1;2;1972;37;2;3;1; ; ;1;1;36000;2;1;2; ;6;3;3;05;14;05;1296,56978625795
1938789;1;3;1;10;1;1;1;2;1998;11;3;6;1; ; ;1;5; ;2;1;1;2;3;3; ;05;3;05;1296,56978625795
1938789;1;4;1;10;1;1;1;12;2007;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;1296,56978625795
1938789;1;5;1;10;5;2;1;7;1975;34;6;5;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1296,56978625795
1938790;1;1;1;10;1;1;1;1;1947;62;1;3;1; ; ;1;2;239000;2;1;2; ;3;5; ;05;5;05;901,187517564327
1938790;1;2;1;10;2;2;1;6;1955;54;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;901,187517564327
1938790;1;3;1;10;3;2;1;11;1982;26;3;6;1; ; ;1;1;20000;2;1;2; ;6;3;3;05;14;05;901,187517564327
1938790;1;4;1;10;3;2;1;4;2005;4;4; ;1; ; ;1;5; ;2;2;1;1;2;0; ;05;0;05;901,187517564327
1938791;1;1;1;10;1;1;1;12;1976;32;1;2;1; ; ;1;1;152000;2;1;2; ;6;6;5;05;17;05;1069,32343073107
1938791;1;2;1;10;2;2;1;11;1980;28;2;2;1; ; ;1;3;62000;2;1;1;1;6;5;4;05;16;05;1069,32343073107
1938792;1;1;1;10;1;2;1;1;1981;28;1;6;1; ; ;1;3;65000;2;1;2; ;6;3;3;05;14;05;1069,32343073107
1938792;1;2;1;10;2;1;1;8;1983;26;5;6;1; ; ;1;3;65000;2;1;2; ;6;5;4;05;16;05;1069,32343073107
1938793;1;1;1;10;1;1;1;10;1973;36;1;3;1; ; ;1;5; ;2;1;2; ;6;1;2;05;12;05;995,572744986359
1938793;1;2;1;10;2;2;1;1;1974;35;2;3;1; ; ;1;1;18976;2;1;2; ;6;2;3;05;13;05;995,572744986359
1938793;1;3;1;10;2;2;1;2;2006;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;05;0;05;995,572744986359
1938793;1;4;1;10;2;2;1;3;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;995,572744986359
1938794;1;1;1;10;1;1;1;8;1986;23;1;6;1; ; ;1;5; ;2;1;1;2;6;2;2;05;13;05;990,721119085027
1938795;1;1;1;10;1;1;1;10;1978;31;1;6;1; ; ;1;1;63000;2;1;2; ;5;11;2;05;11;05;914,057850487833
1938795;1;2;1;10;2;2;1;5;1988;21;5;6;1; ; ;3; ; ;2;1;1;2;6;1;2;05;12;05;914,057850487833
1938796;1;1;1;10;1;2;1;1;1967;42;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;05;3;05;1008,11038364768
1938796;1;2;1;10;2;1;1;1;1987;22;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1008,11038364768
1938797;1;1;1;10;1;1;1;9;1942;67;1;6;1; ; ;1;2;59000;2;1;2; ;3;3; ;05;3;05;782,797280193447
1938797;1;2;1;10;2;2;1;5;1961;48;5;6;1; ; ;3; ; ;2;1;2; ;3;4; ;05;4;05;782,797280193447
1938797;1;3;1;10;3;2;1;2;1992;17;5;6;1; ; ;3; ; ;2;1;1;2;6;2;2;05;13;05;782,797280193447
1938798;1;1;1;10;1;1;1;10;1955;54;1;2;1; ; ;1;3;62000;2;1;2; ;5;11;2;05;11;05;1076,2552639097
1938798;1;2;1;10;2;2;1;5;1959;50;2;2;1; ; ;1;5; ;2;1;2; ;5;10;1;05;10;05;1076,2552639097
1938798;1;3;1;10;3;1;1;8;1989;20;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;05;12;05;1076,2552639097
1938798;1;4;1;10;4;2;1;10;1991;18;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;05;11;05;1076,2552639097
1938798;1;5;1;10;5;1;1;1;1999;10;5;6;1; ; ;3; ; ;2;1;1;1;3;2; ;05;2;05;1076,2552639097
1938799;1;1;1;10;1;2;1;11;1928;80;1;5;1; ; ;1;2;53000;2;1;2; ;3;3; ;05;3;05;989,681544866635
1938799;1;2;1;10;2;2;1;7;1956;53;3;6;1; ; ;1;1;62000;2;1;2; ;6;5;4;05;16;05;989,681544866635
1938799;1;3;1;10;3;2;1;11;1959;49;3;6;1; ; ;3; ; ;2;1;2; ;5;10;1;05;10;05;989,681544866635
1938799;1;4;1;10;4;2;1;8;1971;38;3;6;1; ; ;1;3;62000;2;1;2; ;6;5;4;05;16;05;989,681544866635
1938799;1;5;1;10;4;1;1;7;2009;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;05; ;05;989,681544866635
1938800;1;1;1;10;1;2;1;9;1949;60;1;6;1; ; ;1;2;59000;2;1;2; ;6;4;3;05;15;05;832,585205696563
1938801;1;1;1;10;1;2;1;5;1929;80;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;832,585205696563
1938802;1;1;1;10;1;2;1;1;1970;39;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1008,11038364768
1938802;1;2;1;10;2;1;1;2;1990;19;3;6;1; ; ;3; ; ;2;1;2; ;5;10;1;05;10;05;1008,11038364768
1938803;1;1;1;10;1;2;1;7;1962;47;1;3;1; ; ;1;3;67000;2;1;2; ;5;11;2;05;11;05;870,234067967098
1938803;1;2;1;10;2;1;1;12;1988;20;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;05;12;05;870,234067967098
1938803;1;3;1;10;3;2;1;11;1991;17;3;6;1; ; ;1;5; ;2;1;1;1;6;2;2;05;13;05;870,234067967098
1938804;1;1;1;10;1;2;1;8;1966;43;1;4;2;1;36; ; ; ;2;1;2; ;6;5;4;05;16;05;1073,15932575269
1938804;1;2;1;10;1;1;1;9;2003;6;3; ;1; ; ;1;5; ;2;1;1;2;2;0; ;05;0;05;1073,15932575269
1938805;1;1;1;10;1;2;1;10;1960;49;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;975,162613449213
1938805;1;2;1;10;2;2;1;12;1986;22;3;6;1; ; ;1;3;81000;2;1;1;1;6;4;2;05;15;05;975,162613449213
1938805;1;3;1;10;3;1;1;1;1990;19;3;6;1; ; ;1;5; ;2;1;1;1;6;2;2;05;13;05;975,162613449213
1938805;1;4;1;10;1;1;1;3;2000;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;05;3;05;975,162613449213
1938806;1;1;1;10;1;1;1;4;1969;40;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1032,44808785871
1938806;1;2;1;10;2;2;1;6;1964;45;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;1032,44808785871
1938806;1;3;1;10;2;2;1;4;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;05;1;05;1032,44808785871
1938807;1;1;1;10;1;2;1;8;1969;40;1;5;1; ; ;1;1;18960;2;1;2; ;6;3;3;05;14;05;870,234067967098
1938807;1;2;1;10;1;1;1;1;1992;17;3;6;1; ; ;1;2;27000;2;1;2; ;5;11;2;05;11;05;870,234067967098
1938807;1;3;1;10;1;2;1;6;1997;12;3;6;1; ; ;1;2;27000;2;1;1;1;4;0; ;05;5;05;870,234067967098
1938808;1;1;1;10;1;2;1;5;1927;82;1;5;1; ; ;1;3;100000;2;1;2; ;3;3; ;05;3;05;832,585205696563
1938811;1;1;1;10;1;1;1;8;1957;52;1;4;1; ; ;1;3;62125;2;1;2; ;6;3;3;05;14;05;1051,93416616841
1938812;1;1;1;10;1;1;1;12;1957;51;1;3;2;1;12; ; ; ;2;1;2; ;5;11;2;05;11;05;1086,71269529372
1938812;1;2;1;10;2;2;1;11;1960;49;2;3;2;1;12; ; ; ;2;1;2; ;5;11;2;05;11;05;1086,71269529372
1938812;1;3;1;10;2;2;1;11;1982;27;3;6;1; ; ;1;1;40000;2;1;2; ;6;5;4;05;16;05;1086,71269529372
1938813;1;1;1;10;1;1;1;2;1972;37;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;05;3;05;1192,906420006
1938813;1;2;1;10;2;1;1;9;1978;31;5;6;2;1;36; ; ; ;2;2;2; ;1;0; ;05;0;05;1192,906420006
1938813;1;3;1;10;3;1;1;5;1986;23;5;6;2;1;36; ; ; ;2;1;2; ;3;2; ;05;2;05;1192,906420006
1938814;1;1;1;10;1;1;1;10;1984;25;1;6;2;1;24; ; ; ;1;1;2; ;6;3;3;05;14;05;1055,03010432542
1938814;1;2;1;10;2;2;1;5;1986;23;5;3;2;1;18; ; ; ;2;1;2; ;5;11;2;05;11;05;1055,03010432542
1938814;1;3;1;10;3;1;1;9;1981;28;5;3;2;1;24; ; ; ;1;1;2; ;3;5; ;05;5;05;1055,03010432542
1938814;1;4;1;10;4;1;1;5;1987;22;5;6;2;1;48; ; ; ;2;1;2; ;5;11;2;05;11;05;1055,03010432542
1938815;1;1;1;10;1;2;1;12;1942;66;1;5;1; ; ;1;5; ;2;1;2; ;5;10;1;05;10;05;933,677856157051
1938815;1;2;1;10;2;1;1;7;1965;44;3;4;1; ; ;1;1;180000;2;1;2; ;6;6;5;05;17;05;933,677856157051
1938816;1;1;1;10;1;2;1;9;1967;42;1;4;1; ; ;3; ; ;1;1;2; ;5;10;1;05;10;05;830,354464589998
1938816;1;2;1;10;2;2;1;4;1990;19;3;6;1; ; ;3; ; ;1;1;2; ;5;11;2;05;11;05;830,354464589998
1938817;1;1;1;10;1;2;1;5;1964;45;1;6;1; ; ;1;1;36000;2;1;2; ;6;4;4;05;15;05;968,230780270579
1938818;1;1;1;10;1;1;1;6;1962;47;1;3;1; ; ;1;1;19876;2;1;2; ;5;11;2;05;11;05;1036,3756605326
1938818;1;2;1;10;2;2;1;8;1969;40;2;3;1; ; ;1;1;68000;2;1;2; ;6;2;3;05;13;05;1036,3756605326
1938818;1;3;1;10;3;2;1;9;1991;18;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;05;11;05;1036,3756605326
1938818;1;4;1;10;2;1;1;4;2002;7;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;05;0;05;1036,3756605326
1938819;1;1;1;10;1;2;1;4;1959;50;1;5;1; ; ;1;3;70000;2;1;2; ;6;3;3;05;14;05;830,354464589998
1938819;1;2;1;10;2;2;1;6;1986;23;3;6;1; ; ;1;5; ;2;1;1;2;6;2;2;05;13;05;830,354464589998
1938820;1;1;1;10;1;2;1;4;1968;41;1;4;1; ; ;1;1;48000;2;1;1;2;6;2;2;05;13;05;830,354464589998
1938820;1;2;1;10;2;2;1;11;1989;20;3;6;1; ; ;1;5; ;2;1;1;1;6;1;2;05;12;05;830,354464589998
1938821;1;1;1;10;1;1;1;11;1968;41;1;3;1; ; ;1;1;180000;2;1;2; ;6;5;4;05;16;05;1051,93416616841
1938822;1;1;1;10;1;2;1;3;1986;23;1;6;1; ; ;1;1;19800;1;1;2; ;5;11;2;05;11;05;675,088884346764
1938822;1;2;1;10;2;2;1;3;1987;22;9;6;1; ; ;1;1;28000;2;1;2; ;6;1;3;05;12;05;675,088884346764
1938823;1;1;1;10;1;2;1;2;1966;43;1;4;1; ; ;3; ; ;1;1;2; ;6;3;3;05;14;05;870,234067967098
1938823;1;2;1;10;2;2;1;8;1985;24;3;6;1; ; ;3; ; ;2;1;2; ;6;4;2;05;15;05;870,234067967098
1938823;1;3;1;10;3;1;1;7;1986;23;3;6;1; ; ;1;1;48000;1;1;2; ;6;5;4;05;16;05;870,234067967098
1938824;1;1;1;10;1;2;1;7;1966;43;1;4;1; ; ;1;5; ;2;1;2; ;6;5;4;05;16;05;1090,54859031535
1938824;1;2;1;10;1;1;1;9;1999;10;3;6;1; ; ;1;5; ;2;1;1;2;3;2; ;05;2;05;1090,54859031535
1938824;1;3;1;10;3;2;1;3;1967;42;6;6;1; ; ;1;1;25000;2;1;2; ;5;11;2;05;11;05;1090,54859031535
1938825;1;1;1;10;1;2;1;10;1952;57;1;4;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;694,708890015982
1938825;1;2;1;10;2;2;1;1;1985;24;3;6;1; ; ;1;1;23000;2;1;2; ;6;3;2;05;14;05;694,708890015982
1938827;1;1;1;10;1;2;2; ; ;27;1;2;1; ; ;1;5; ;2;1;2; ;3;3; ;13;3;13;314,57027758704
1938827;1;2;1;10;2;1;2; ; ;27;2;2;1; ; ;1;3;62250;2;1;2; ;5;10;1;13;10;13;314,57027758704
1938827;1;3;1;10;3;1;2; ; ;25;5;6;1; ; ;1;3;62250;2;1;2; ;4;8; ;13;8;13;314,57027758704
1938828;1;1;1;10;1;1;1;9;1979;30;1;3;1; ; ;3; ; ;2;1;2; ;4;9; ;13;9;13;308,339558897919
1938828;1;2;1;10;2;2;1;5;1979;30;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;13;11;13;308,339558897919
1938828;1;3;1;10;2;1;1;2;2006;3;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;13;0;13;308,339558897919
1938829;1;1;1;10;1;1;1;9;1955;54;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;13;5;13;312,452933993295
1938829;1;2;1;10;2;2;1;7;1960;49;2;3;1; ; ;1;3;62250;2;1;2; ;4;8; ;13;8;13;312,452933993295
1938829;1;3;1;10;2;1;1;3;1992;17;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;13;10;13;312,452933993295
1938831;1;1;1;10;1;1;1;4;1942;67;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;13;0;13;529,969199368925
1938831;1;2;1;10;2;2;1;8;1944;65;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;13;0;13;529,969199368925
1938831;1;3;1;10;3;2;1;5;1977;32;3;5;1; ; ;3; ; ;1;2;2; ;1;0; ;13;0;13;529,969199368925
1938831;1;4;1;10;3;1;1;5;1998;11;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;13;4;13;529,969199368925
1938831;1;5;1;10;3;2;1;11;2001;7;4; ;1; ; ;3; ; ;2;2;1;1;3;1; ;13;1;13;529,969199368925
1938831;1;6;1;10;3;2;1;11;2006;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;13; ;13;529,969199368925
1938832;1;1;1;10;1;1;1;8;1979;30;1;6;1; ; ;3; ; ;2;1;2; ;3;4; ;13;4;13;373,405719168367
1938832;1;2;1;10;1;1;1;5;1989;20;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;13;0;13;373,405719168367
1938834;1;1;1;10;1;1;1;12;1970;38;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;13;11;13;370,462942292223
1938834;1;2;1;10;2;2;1;7;1980;29;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;13;11;13;370,462942292223
1938834;1;3;1;10;2;2;1;1;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;13;0;13;370,462942292223
1938834;1;4;1;10;2;1;1;10;2005;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;13;0;13;370,462942292223
1938834;1;5;1;10;2;1;1;8;2007;2;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;13; ;13;370,462942292223
1938835;1;1;1;10;1;1;1;1;1985;24;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;13;5;13;430,683510555002
1938835;1;2;1;10;2;2;1;11;1985;23;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;13;5;13;430,683510555002
1938835;1;3;1;10;2;2;1;9;2000;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;13;2;13;430,683510555002
1938836;1;1;1;10;1;2;1;11;1984;24;1;4;1; ; ;3; ; ;2;1;2; ;4;9; ;13;9;13;427,413165142436
1938836;1;2;1;10;1;2;1;10;2005;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;13;0;13;427,413165142436
1938836;1;3;1;10;1;2;1;10;2009;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;13; ;13;427,413165142436
1938836;1;4;1;10;4;2;1;1;1981;28;5;6;1; ; ;3; ; ;2;1;2; ;3;5; ;13;5;13;427,413165142436
1938836;1;5;1;10;4;1;1;1;2007;2;5; ;1; ; ;3; ; ;2; ; ; ; ; ; ;13; ;13;427,413165142436
1938837;1;1;1;10;1;1;1;5;1969;40;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;13;11;13;376,616581141894
1938837;1;2;1;10;2;2;1;5;1970;39;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;13;5;13;376,616581141894
1938837;1;3;1;10;3;2;1;10;1988;21;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;13;11;13;376,616581141894
1938837;1;4;1;10;3;2;1;11;2008;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;13; ;13;376,616581141894
1938837;1;5;1;10;5;1;1;8;1992;17;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;13;8;13;376,616581141894
1938837;1;6;1;10;2;1;1;8;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;13;4;13;376,616581141894
1938838;1;1;1;10;1;1;1;10;1965;44;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;13;5;13;310,707391188637
1938838;1;2;1;10;2;2;1;4;1965;44;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;13;5;13;310,707391188637
1938838;1;3;1;10;3;2;1;11;1993;16;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;13;6;13;310,707391188637
1938838;1;4;1;10;2;1;1;5;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;13;5;13;310,707391188637
1938838;1;5;1;10;2;1;1;9;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;13; ;13;310,707391188637
1938941;1;1;1;10;1;2;1;2;1947;62;1;4;1; ; ;1;2;315400;2;1;2; ;6;7;5;17;18;17;176,375348580978
1938941;1;2;1;10;2;1;1;8;1991;18;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;17;10;17;176,375348580978
1938942;1;1;1;10;1;1;1;4;1973;36;1;6;1; ; ;1;1;40000;2;1;2; ;6;2;2;17;13;17;175,372475702875
1938945;1;1;1;10;1;1;1;1;1989;20;1;6;1; ; ;1;5; ;2;1;1;1;6;1;2;17;12;17;197,915291421575
1938945;1;2;1;10;2;1;1;4;1987;22;9;6;2;1;36; ; ; ;2;1;1;2;6;5;1;17;16;17;197,915291421575
1938945;1;3;1;10;3;2;1;11;1990;18;5;6;1; ; ;3; ; ;2;1;1;1;6;1;2;17;12;17;197,915291421575
1938945;1;4;1;10;4;1;1;11;1989;19;9;6;1; ; ;1;5; ;2;1;1;1;6;1;2;17;12;17;197,915291421575
1938946;1;1;1;10;1;2;1;1;1952;57;1;6;1; ; ;2;1;140000;2;1;2; ;6;5;4;17;16;17;166,817059589515
1938947;1;1;1;10;1;1;1;8;1955;54;1;3;1; ; ;1;5; ;2;1;1;1;6;7;4;17;18;17;176,473564653647
1938947;1;2;1;10;2;2;1;11;1958;51;2;3;1; ; ;1;1;56000;2;1;2; ;6;4;3;17;15;17;176,473564653647
1938947;1;3;1;10;3;1;1;2;1985;24;3;6;1; ; ;1;1;40000;2;1;2; ;5;11;2;17;11;17;176,473564653647
1938947;1;4;1;10;4;1;1;8;1988;21;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;17;11;17;176,473564653647
1938948;1;1;1;10;1;1;1;2;1949;60;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;17;146,131901198666
1938948;1;2;1;10;2;2;1;5;1960;49;2;3;1; ; ;1;3;62100;2;1;2; ;5;11;2;17;11;17;146,131901198666
1938948;1;3;1;10;3;1;1;3;1985;24;3;6;2;1;1; ; ; ;2;1;2; ;5;11;2;17;11;17;146,131901198666
1938949;1;1;1;10;1;2;1;6;1946;63;1;4;1; ; ;1;1;33600;2;1;2; ;5;10;1;17;10;17;148,801570557363
1938949;1;2;1;10;2;2;1;9;1980;29;2;3;1; ; ;1;3;62100;2;1;1;2;6;6;4;17;17;17;148,801570557363
1938951;1;1;1;10;1;1;1;9;1933;76;1;3;1; ; ;1;2;59000;2;1;2; ;3;5; ;17;5;17;149,152833220461
1938951;1;2;1;10;2;2;1;6;1943;66;2;3;1; ; ;1;5; ;2;1;2; ;4;8; ;17;8;17;149,152833220461
1938952;1;1;1;10;1;2;1;10;1946;63;1;4;1; ; ;2;2;400000;2;1;2; ;6;9;5;17;20;17;185,93363757244
1938952;1;2;1;10;2;1;1;11;1988;20;3;6;1; ; ;2;5; ;2;1;2; ;5;10;1;17;10;17;185,93363757244
1938952;1;3;1;10;3;1;1;12;1989;19;3;6;1; ; ;2;5; ;2;1;1;2;6;2;2;17;13;17;185,93363757244
1938954;1;1;1;10;1;1;1;10;1985;24;1;6;2;2; ; ; ; ;2;1;1;1;6;1;2;17;12;17;181,811616599873
1938956;1;1;1;10;1;2;1;10;1923;86;1;5;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;17;166,817059589515
1938958;1;1;1;10;1;1;1;5;1953;56;1;3;1; ; ;1;1;115000;2;1;2; ;6;6;5;17;17;17;118,558123175051
1938958;1;2;1;10;2;2;1;10;1956;53;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;17;118,558123175051
1938958;1;3;1;10;3;2;1;3;1981;28;3;6;2;1;12; ; ; ;2;1;2; ;6;5;4;17;16;17;118,558123175051
1938959;1;1;1;10;1;1;1;6;1947;62;1;4;1; ; ;1;1;500000;2;1;2; ;6;3;3;17;14;17;170,404883946096
1938959;1;2;1;10;1;1;1;11;1997;11;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;17;6;17;170,404883946096
1938960;1;1;1;10;1;1;1;1;1971;38;1;3;1; ; ;1;1;52200;2;1;2; ;6;1;2;17;12;17;167,146963055017
1938960;1;2;1;10;2;2;1;12;1971;37;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;17;167,146963055017
1938960;1;3;1;10;2;2;1;4;1993;16;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;17;10;17;167,146963055017
1938960;1;4;1;10;2;2;1;4;1995;14;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;17;8;17;167,146963055017
1938960;1;5;1;10;2;1;1;9;2001;8;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;17;1;17;167,146963055017
1938961;1;1;1;10;1;2;1;12;1949;59;1;6;1; ; ;1;2;62200;2;1;2; ;4;8; ;17;8;17;166,817059589515
1938962;1;1;1;10;1;1;1;6;1959;50;1;2;1; ; ;1;5; ;2;1;2; ;3;5; ;17;5;17;203,894065092684
1938962;1;2;1;10;2;2;1;4;1957;52;2;2;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;17;203,894065092684
1938962;1;3;1;10;2;1;1;8;1995;14;4;6;1; ; ;1;5; ;2;1;1;1;4;7; ;17;7;17;203,894065092684
1938962;1;4;1;10;2;2;1;9;1999;10;4;6;1; ; ;1;5; ;2;1;1;1;3;3; ;17;3;17;203,894065092684
1938963;1;1;1;10;1;2;1;1;1951;58;1;3;1; ; ;1;2;62200;2;1;2; ;6;2;3;17;13;17;179,494496675442
1938963;1;2;1;10;2;1;1;6;1955;54;2;3;1; ; ;1;2;62200;2;1;2; ;3;5; ;17;5;17;179,494496675442
1938963;1;3;1;10;3;1;1;8;1989;20;5;6;1; ; ;1;5; ;2;1;2; ;5;10;1;17;10;17;179,494496675442
1938965;1;1;1;10;1;1;1;10;1931;78;1;3;1; ; ;1;2;262800;1;1;2; ;6;5;4;17;16;17;128,124441027085
1938965;1;2;1;10;2;2;1;1;1937;72;2;3;1; ; ;1;5; ;2;1;2; ;4;6; ;17;6;17;128,124441027085
1938965;1;3;1;10;3;2;1;4;1963;46;3;6;1; ; ;1;3;62125;2;1;2; ;6;4;4;17;15;17;128,124441027085
1938965;1;4;1;10;4;2;1;4;1990;19;4;6;1; ; ;1;5; ;2;1;1;2;6;1;2;17;12;17;128,124441027085
1938966;1;1;1;10;1;1;1;11;1925;83;1;3;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;17;134,60775494587
1938966;1;2;1;10;2;2;1;6;1931;78;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;17;134,60775494587
1938966;1;3;1;10;3;1;1;12;1949;59;3;4;1; ; ;1;5; ;2;1;2; ;3;5; ;17;5;17;134,60775494587
1938966;1;4;1;10;4;1;1;8;1958;51;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;17;134,60775494587
1938967;1;1;1;10;1;2;1;11;1943;65;1;4;1; ; ;1;5; ;2;1;2; ;4;6; ;17;6;17;185,93363757244
1938967;1;2;1;10;2;1;1;1;1987;22;4;6;1; ; ;1;5; ;2;1;1;2;6;1;2;17;12;17;185,93363757244
1938967;1;3;1;10;1;1;1;8;1993;16;4;6;1; ; ;1;5; ;2;1;1;1;4;9; ;17;9;17;185,93363757244
1938968;1;1;1;10;1;1;1;2;1959;50;1;2;1; ; ;1;3;62150;2;1;2; ;3;4; ;17;4;17;185,975648922979
1938968;1;2;1;10;2;2;1;11;1971;37;2;2;1; ; ;1;5; ;2;1;2; ;6;3;3;17;14;17;185,975648922979
1938968;1;3;1;10;2;2;1;11;1994;14;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;17;9;17;185,975648922979
1938968;1;4;1;10;2;1;1;11;1999;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;17;3;17;185,975648922979
1938968;1;5;1;10;2;1;1;2;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;17; ;17;185,975648922979
1938971;1;1;1;10;1;2;1;8;1944;65;1;4;1; ; ;1;5; ;2;1;2; ;3;5; ;17;5;17;166,817059589515
1938972;1;1;1;10;1;1;1;11;1950;59;1;6;1; ; ;1;1;19800;2;1;2; ;5;10;1;17;10;17;154,589101239356
1938973;1;1;1;10;1;1;1;12;1945;63;1;4;1; ; ;1;5; ;2;1;2; ;3;5; ;17;5;17;154,589101239356
1938974;1;1;1;10;1;1;1;5;1960;49;1;6;2;1;74; ; ; ;2;1;2; ;3;5; ;17;5;17;175,372475702875
1938975;1;1;1;10;1;2;1;7;1938;71;1;5;2;2; ; ; ; ;2;1;2; ;3;5; ;17;5;17;76,3899735727389
1938975;1;2;1;10;1;1;1;12;1995;13;4;6;1; ; ;1;5; ;2;1;1;1;4;8; ;17;8;17;76,3899735727389
1938975;1;3;1;10;1;1;1;10;2005;4;7; ;1; ; ;1;5; ;2;2;2; ;1;0; ;17;0;17;76,3899735727389
1938975;1;4;1;10;1;2;1;9;2004;5;7; ;1; ; ;1;5; ;2;2;2; ;1;0; ;17;0;17;76,3899735727389
1938977;1;1;1;10;1;1;1;3;1957;52;1;4;1; ; ;1;5; ;2;1;2; ;4;7; ;17;7;17;175,372475702875
1938978;1;1;1;10;1;2;1;11;1982;26;1;6;1; ; ;1;1;24000;2;1;2; ;6;2;3;17;13;17;191,216628006757
1938978;1;2;1;10;1;2;1;11;2007;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;17; ;17;191,216628006757
1938979;1;1;1;10;1;1;1;3;1962;47;1;6;1; ; ;1;1;28240;2;1;2; ;5;11;2;17;11;17;175,372475702875
1938981;1;1;1;10;1;1;1;6;1959;50;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;17;11;17;62,6833042629338
