DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;CLASE;DPTO;fex_c_2011
516235;1;3;10;2;1;1;12;1999;7;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;2;0; ; ;2;25;1966,43985797471
516236;1;1;10;1;1;1;12;1951;55;1;2; ;6;1; ; ;1;1;72000;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;25;1548,57891547544
516236;1;2;10;2;2;1;1;1941;66;2;2; ;6;1; ; ;1;3;110000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;1548,57891547544
516237;1;1;10;2;1;1;1;1952;55;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;3087,61004595082
516237;1;2;10;2;2;1;12;1960;46;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;3087,61004595082
516237;1;3;10;2;1;1;4;1984;23;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;25;3087,61004595082
516237;1;4;10;4;2;1;2;1986;21;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;3087,61004595082
516237;1;5;10;2;2;1;9;1994;13;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;3087,61004595082
516237;1;6;10;4;2;1;9;2004;3;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;3087,61004595082
516239;1;1;10;1;1;1;5;1947;60;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;1199,85061021853
516239;1;2;10;2;2;1;9;1959;48;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1199,85061021853
516241;1;1;10;1;1;1;6;1923;84;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1980,29358156281
516241;1;2;10;2;2;1;12;1960;46;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1980,29358156281
516241;1;3;10;3;1;1;4;1979;28;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;1980,29358156281
516241;1;4;10;4;1;1;12;1984;22;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;25;1980,29358156281
516241;1;5;10;5;1;1;3;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;1980,29358156281
516241;1;6;10;2;1;1;7;1999;8;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;3000;2; ;2; ;3;1; ; ;2;25;1980,29358156281
516242;1;1;10;1;1;1;12;1947;59;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2645,19006001978
516242;1;2;10;2;2;1;11;1948;58;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2645,19006001978
516242;1;3;10;3;2;1;8;1985;22;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;10;2; ;2;25;2645,19006001978
516242;1;4;10;2;1;1;5;2004;3;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;2645,19006001978
516242;1;5;10;2;2;1;4;2005;2;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;2645,19006001978
516248;1;1;10;1;1;1;6;1963;44;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;2777,11008750553
516248;1;2;10;2;2;1;3;1969;38;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;2777,11008750553
516248;1;3;10;2;1;1;12;1997;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;3;1; ; ;2;25;2777,11008750553
516248;1;4;10;2;2;1;10;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;3;0; ; ;2;25;2777,11008750553
516248;1;5;10;2;1;1;3;2002;5;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;2777,11008750553
516248;1;6;10;2;2;1;8;2003;4;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;2777,11008750553
516249;1;1;10;1;1;1;6;1942;65;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1548,57891547544
516249;1;2;10;2;2;1;5;1950;57;2;2; ;2;1; ; ;3; ; ;1;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1548,57891547544
516255;1;1;10;1;1;1;1;1979;28;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ; ;2;25;2818,11192666797
516255;1;2;10;2;2;1;11;1987;19;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;2818,11192666797
516255;1;3;10;1;1;1;6;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;2818,11192666797
516256;1;1;10;1;1;1;6;1924;83;1;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;1; ; ;2;25;1997,50969298321
516257;1;1;10;1;1;1;7;1948;59;1;2; ;6;1; ; ;1;1;20000;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;1665,37929164741
516257;1;2;10;2;2;1;2;1955;52;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;1665,37929164741
516257;1;3;10;2;2;1;3;2005;2;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;1665,37929164741
516258;1;1;10;1;1;1;3;1968;39;1;2; ;2;1; ; ;1;1;38000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;25;2485,98152533217
516258;1;2;10;2;2;1;2;1980;27;2;2; ;2;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;2485,98152533217
516258;1;3;10;1;2;1;10;1996;11;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;4000;2; ;2; ;3;4; ; ;2;25;2485,98152533217
516258;1;4;10;2;2;1;4;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;4000;2; ;2; ;3;1; ; ;2;25;2485,98152533217
516258;1;5;10;2;1;1;12;1999;7;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;4000;2; ;2; ;3;0; ; ;2;25;2485,98152533217
516259;1;1;10;1;1;1;7;1952;55;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;1432,09486399172
516259;1;2;10;2;2;1;2;1940;67;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1432,09486399172
516259;1;3;10;3;2;1;6;1979;28;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;1432,09486399172
516259;1;4;10;4;1;1;7;1963;44;5;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;25;1432,09486399172
516259;1;5;10;3;2;1;1;1998;9;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;3;3; ; ;2;25;1432,09486399172
516259;1;6;10;3;1;1;1;2003;4;4;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;3000;2; ;2; ;2;0; ; ;2;25;1432,09486399172
516261;1;1;10;1;1;1;5;1976;31;1;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;25;2553,95426766287
516262;1;1;10;1;1;1;5;1943;64;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;25;2179,10329917231
516263;1;1;10;1;1;1;3;1953;54;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1389,87614977155
516263;1;2;10;2;2;1;6;1960;47;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1389,87614977155
516263;1;3;10;3;2;1;8;1981;26;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;1389,87614977155
516263;1;4;10;4;1;1;2;1984;23;3;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;1389,87614977155
516263;1;5;10;5;2;1;12;1990;16;5;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;1389,87614977155
516263;1;6;10;5;1;1;10;2006;1;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;1389,87614977155
516274;1;1;10;1;2;1;10;1932;74;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1750,79350812263
516275;1;1;10;1;1;1;10;1949;58;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;2;25;1882,1913877759
516275;1;2;10;2;2;1;9;1955;52;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;1882,1913877759
516275;1;3;10;3;1;1;6;1983;24;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;25;1882,1913877759
516275;1;4;10;4;2;1;12;1987;19;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;25;1882,1913877759
516275;1;5;10;4;1;1;4;2007;0;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;1882,1913877759
516276;1;1;10;1;1;1;2;1948;59;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;1448,49857053456
516276;1;2;10;2;2;1;6;1958;49;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1448,49857053456
516276;1;3;10;2;2;1;11;1994;12;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;1448,49857053456
516277;1;1;10;1;1;1;5;1984;23;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;3036,15839405723
516277;1;2;10;2;2;1;2;1990;17;2;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;25;3036,15839405723
516277;1;3;10;2;1;1;5;2006;1;3;2; ; ;1; ; ;3; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;3036,15839405723
516278;1;1;10;1;2;1;4;1973;34;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1; ;2;25;2008,99239308617
516278;1;2;10;2;1;1;5;1964;43;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;2008,99239308617
516278;1;3;10;1;2;1;5;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;2008,99239308617
516281;1;1;10;1;1;1;7;1957;50;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;25;2585,24946539549
516281;1;2;10;2;2;1;12;1969;37;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2585,24946539549
516281;1;3;10;2;1;1;4;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;400;6000;2; ;2; ;5;10;1; ;2;25;2585,24946539549
516281;1;4;10;2;2;1;10;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;400;6000;1;280000;2; ;4;8; ; ;2;25;2585,24946539549
516281;1;5;10;2;1;1;9;1996;11;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;2000;1;140000;2; ;3;4; ; ;2;25;2585,24946539549
516281;1;6;10;2;1;1;2;2005;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;25;2585,24946539549
516282;1;1;10;1;1;1;1;1933;74;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;25;1548,57891547544
516282;1;2;10;2;2;1;3;1936;71;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1548,57891547544
516283;1;1;10;1;2;1;10;1932;75;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1750,79350812263
516284;1;1;10;1;2;1;7;1932;75;1;2; ;4;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;1812,33719042049
516284;1;2;10;1;1;1;5;1993;14;4;2; ;5;1; ; ;3; ; ;1;1;1;1;1;200;3000;2; ;2; ;3;3; ; ;2;25;1812,33719042049
516284;1;3;10;1;2;1;12;1919;87;9;2; ;4;1; ; ;3; ; ;1;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1812,33719042049
516285;1;1;10;1;1;1;8;1942;65;1;2; ;3;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;25;2179,10329917231
516286;1;1;10;1;1;1;6;1946;61;1;2; ;6;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1689,36022468131
516286;1;2;10;2;2;1;12;1948;58;2;2; ;6;1; ; ;3; ; ;1;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1689,36022468131
516523;1;1;10;1;2;1;12;1922;84;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;25;1750,79350812263
516524;1;1;10;2;1;1;10;1967;40;1;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;25;2008,99239308617
516524;1;2;10;2;2;1;11;1968;38;2;2; ;6;1; ; ;2;1;125000;2;1;2; ; ; ; ; ; ; ; ;6;6;5; ;2;25;2008,99239308617
516524;1;3;10;2;2;1;3;2001;6;3;2; ; ;1; ; ;2;5; ;2;1;1;1;1;525;2000;2; ;2; ;3;0; ; ;2;25;2008,99239308617
516526;1;1;10;1;1;1;12;1931;75;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1908,02389165627
516526;1;2;10;2;2;2; ; ;60;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;25;1908,02389165627
516526;1;3;10;1;1;2; ; ;10;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;400;3500;2; ;2; ;3;4; ; ;2;25;1908,02389165627
516766;1;1;10;1;1;1;7;1965;42;1;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;3;3; ;2;23;1248,66486752208
516766;1;2;10;2;1;1;4;1956;51;5;2; ;3;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1248,66486752208
516767;1;1;10;1;1;1;10;1971;36;1;2; ;2;2;1;24; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;23;1663,52826941539
516767;1;2;10;2;2;1;8;1979;28;2;2; ;2;2;1;24; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1663,52826941539
516767;1;3;10;3;1;1;9;1995;12;3;2; ;5;2;1;24; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;3;3; ; ;2;23;1663,52826941539
516767;1;4;10;4;2;1;7;1997;10;3;2; ;5;2;1;24; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;3;2; ; ;2;23;1663,52826941539
516772;1;1;10;1;1;1;12;1966;40;1;2; ;2;1; ; ;1;1;17300;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;2;23;1324,63689727765
516772;1;2;10;2;2;1;10;1969;38;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;23;1324,63689727765
516772;1;3;10;2;1;1;10;1999;8;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;1000;2; ;2; ;3;1; ; ;2;23;1324,63689727765
516773;1;1;10;1;1;1;11;1968;38;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1663,52826941539
516773;1;2;10;2;2;1;12;1974;32;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;23;1663,52826941539
516773;1;3;10;3;1;1;1;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;9; ; ;2;23;1663,52826941539
516773;1;4;10;4;2;1;11;1993;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;4;7; ; ;2;23;1663,52826941539
516778;1;1;10;1;1;1;10;1959;48;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;2;23;1231,26847990944
516778;1;2;10;2;2;1;10;1958;49;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1231,26847990944
516778;1;3;10;3;1;1;10;1988;19;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;23;1231,26847990944
516778;1;4;10;4;1;1;10;1982;25;8;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;23;1231,26847990944
516779;1;1;10;1;1;1;2;1980;27;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1008,92802862557
516779;1;2;10;2;2;1;3;1973;34;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1008,92802862557
516779;1;3;10;2;2;1;10;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1008,92802862557
516779;1;4;10;4;1;1;5;1977;30;9;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1008,92802862557
516780;1;1;10;1;1;1;8;1952;55;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;23;1065,42903643581
516780;1;2;10;2;2;1;1;1965;42;2;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1065,42903643581
516784;1;1;10;1;1;1;1;1986;21;1;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1927,9217797979
516784;1;2;10;2;2;1;5;1993;14;2;2; ;1;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;23;1927,9217797979
516785;1;1;10;1;1;1;11;1964;42;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;23;1375,62121434053
516785;1;2;10;2;2;1;4;1980;27;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;23;1375,62121434053
516785;1;3;10;2;1;1;11;2003;3;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;POR LA EDAD NO LO RECIBEN EN LA EDUCACION PUBLICA;2;23;1375,62121434053
516785;1;4;10;2;1;1;2;2006;1;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1375,62121434053
516786;1;1;10;1;1;1;8;1971;36;1;2; ;2;2;1;6; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;23;1529,24991974219
516786;1;2;10;2;2;1;2;1978;29;2;2; ;2;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1529,24991974219
516786;1;3;10;3;1;1;6;1994;13;3;2; ;5;2;1;6; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;4;7; ; ;2;23;1529,24991974219
516786;1;4;10;4;1;1;10;1995;12;3;2; ;5;2;1;6; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;0; ; ;2;23;1529,24991974219
516786;1;5;10;2;1;1;4;1998;9;3;2; ; ;2;1;6; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ; ;2;23;1529,24991974219
517006;1;1;10;2;1;1;5;1944;63;1;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;54;1509,23933193239
517006;1;2;10;2;2;1;5;1945;62;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;54;1509,23933193239
517006;1;3;10;3;2;1;1;1989;18;3;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;54;1509,23933193239
517006;1;4;10;3;1;1;7;1969;38;5;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;54;1509,23933193239
517006;1;5;10;3;2;1;5;2003;4;4;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;54;1509,23933193239
517006;1;6;10;3;2;1;11;2004;2;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1509,23933193239
517006;1;7;10;7;2;1;8;1997;10;4;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ;la retiraron de la escuela por motivos familiares;2;54;1509,23933193239
517007;1;1;10;2;1;1;7;1961;46;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;54;1014,72630288715
517007;1;2;10;2;2;1;7;1955;52;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;54;1014,72630288715
517007;1;3;10;3;1;1;1;1985;22;3;2; ;5;1; ; ;1;3;54250;1;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;54;1014,72630288715
517007;1;4;10;2;2;1;11;1988;18;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;10;1; ;2;54;1014,72630288715
517007;1;5;10;2;1;1;2;1991;16;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;54;1014,72630288715
517008;1;1;10;1;2;1;6;1975;32;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;54;504,32061513035
517009;1;1;10;1;2;1;12;1963;43;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;54;1207,98223827336
517009;1;2;10;1;1;1;1;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;54;1207,98223827336
517009;1;3;10;3;2;1;8;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;2;54;1207,98223827336
517009;1;4;10;4;1;1;4;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;400;3000;2; ;2; ;3;2; ; ;2;54;1207,98223827336
517009;1;5;10;1;2;1;3;2004;3;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;54;1207,98223827336
517010;1;1;10;1;2;1;7;1960;47;1;2; ;3;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;54;1748,89120627507
517010;1;2;10;1;2;1;3;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;2;54;1748,89120627507
517010;1;3;10;1;1;1;8;1992;15;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;2;54;1748,89120627507
517010;1;4;10;1;1;1;6;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;54;1748,89120627507
517010;1;5;10;1;1;1;5;1996;11;3;2; ;5;2;1;12; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ; ;2;54;1748,89120627507
517010;1;6;10;1;1;1;6;1997;10;3;2; ;5;2;1;12; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ; ;2;54;1748,89120627507
517010;1;7;10;1;2;1;10;1998;9;3;2; ; ;2;1;12; ; ; ; ;1;1;1;1;0;2000;2; ;2; ;3;1; ; ;2;54;1748,89120627507
517010;1;8;10;1;2;1;7;2000;7;3;2; ; ;2;1;12; ; ; ; ;1;1;1;1;0;2000;2; ;2; ;3;0; ; ;2;54;1748,89120627507
517011;1;1;10;2;1;1;3;1968;39;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;54;1055,64619900608
517011;1;2;10;2;2;1;6;1975;32;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;54;1055,64619900608
517011;1;3;10;3;2;1;12;1993;13;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;54;1055,64619900608
517011;1;4;10;4;2;1;2;1996;11;3;2; ;5;1; ; ;3; ; ;1;1;1;1;2; ; ;2; ;2; ;4;0; ; ;2;54;1055,64619900608
517011;1;5;10;2;2;1;6;2003;4;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;54;1055,64619900608
517011;1;6;10;6;1;1;5;1936;71;5;2; ;3;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;54;1055,64619900608
517012;1;1;10;1;1;1;8;1938;69;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;54;625,799578303959
517012;1;2;10;2;2;1;2;1949;58;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;54;625,799578303959
517014;1;1;10;1;1;1;5;1952;55;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;54;645,36480503409
517014;1;2;10;2;2;1;4;1961;46;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;54;645,36480503409
