DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5579760;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;3310.0184206
5579761;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;2774.2860884
5579761;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2774.2860884
5579762;1;2;1;80;2;2;;908500;1;8;;1;;2;9;;2;2;;2;;1;10;3;05;3610.133952
5579765;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2362.2766482
5579766;1;1;1;80;2;1;48;908500;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1751.6325755
5579766;1;2;1;80;2;2;;908500;1;4;;2;;;4;;2;2;;1;20000;1;10;1.1;05;1751.6325755
5579766;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1751.6325755
5579766;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;05;1751.6325755
5579767;1;1;1;80;2;;;;1;6;;2;;;9;;2;2;;2;;1;10;4;05;3661.99947
5579771;1;1;1;80;2;;;;1;9;PANDEMIA;2;;;1;;2;2;;2;;1;10;2;27;1488.0335056
5579772;1;1;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;10;4;27;1488.0335056
5579772;1;2;1;80;2;;;;1;9;LA EDAD;2;;;8;;2;2;;2;;1;10;4;27;1488.0335056
5579772;1;4;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;27;1488.0335056
5579774;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;27;1488.0335056
5579774;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;27;1488.0335056
5579776;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;27;1488.0335056
5579776;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;27;1488.0335056
5579776;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;27;1488.0335056
5579777;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;27;6249.7407235
5579778;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;27;1488.0335056
5579779;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;27;6249.7407235
5579779;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;27;6249.7407235
5579783;1;1;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;10;3;27;1488.0335056
5579838;1;3;1;80;2;;;;1;8;;2;;;2;;2;2;;2;;1;10;3;19;696.59049776
5579839;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;19;611.36592287
5579839;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579840;1;1;1;80;2;;;;1;5;;2;;;8;;3;3;;2;;1;10;4;19;976.0070093
5579841;1;1;1;80;2;2;;908526;1;4;;2;;;4;;3;3;;2;;1;10;4;19;611.36592287
5579844;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;611.36592287
5579844;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.3;19;611.36592287
5579845;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579846;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;696.59049776
5579846;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;696.59049776
5579848;1;2;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;10;3;19;611.36592287
5579848;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579849;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579859;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;611.36592287
5579859;1;8;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579860;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;2142.2515554
5579860;1;5;1;80;2;;;;1;1;;2;;;9;;2;2;;2;;1;10;2;19;2142.2515554
5579862;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;19;611.36592287
5579862;1;6;1;80;2;;;;1;9;EDAD;2;;;8;;2;2;;2;;1;10;4;19;611.36592287
5579863;1;1;1;80;2;;;;1;5;;2;;;11;;3;3;;2;;1;10;4;19;611.36592287
5579866;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;611.36592287
5579869;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579870;1;2;1;80;2;1;30;800000;1;8;;2;;;9;;2;2;;2;;1;10;3;19;2567.736876
5579870;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2567.736876
5579872;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1077.149012
5579874;1;2;1;80;2;1;40;400000;1;4;;2;;;4;;2;2;;2;;1;10;4;19;2567.736876
5579877;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;611.36592287
5579877;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;19;611.36592287
5579880;1;3;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;19;611.36592287
5579881;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;925.53325317
5579881;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;925.53325317
5579883;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;19;2567.736876
5579885;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1756.4872654
5579887;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579887;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579888;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;611.36592287
5579888;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;611.36592287
5579888;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;611.36592287
5579889;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;19;611.36592287
5579897;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579898;1;2;1;80;2;1;40;908300;1;4;;2;;;4;;2;2;;2;;1;10;1.4;19;611.36592287
5579898;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;611.36592287
5579899;1;1;1;80;2;1;32;908526;1;9;POR LA PANDEMIA;2;;;8;;2;2;;2;;1;10;1.2;19;611.36592287
5579900;1;2;1;80;2;;;;1;4;;2;;;9;;2;2;;2;;1;10;4;19;2276.0852332
5579902;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579902;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;611.36592287
5579904;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;2567.736876
5579906;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579914;1;2;1;80;2;1;20;600000;1;8;;2;;;9;;2;2;;2;;1;10;4;19;611.36592287
5579915;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;611.36592287
5579917;1;3;1;80;2;;;;2;;;;1;1;2;;2;2;;2;;1;10;;19;1985.4300208
5579919;1;2;1;80;2;1;40;400000;2;;;;2;;;.;2;2;;2;;1;10;;19;1521.5115848
5579920;1;1;1;80;2;2;;800000;1;3;;2;;;9;;2;2;;2;;1;10;4;19;2567.736876
5579920;1;2;1;80;2;;;;2;;;;1;1;1;;2;2;;2;;1;10;;19;2567.736876
5579953;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;19;426.73968938
5579954;1;1;1;80;2;2;;450000;1;4;;2;;;4;;2;2;;2;;1;10;4;19;426.73968938
5579955;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;19;426.73968938
5579955;1;3;1;80;2;2;;600000;2;;;;1;4;1;;2;2;;2;;1;10;;19;426.73968938
5579955;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579956;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1792.3066954
5579957;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1747.2845456
5579957;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1747.2845456
5579958;1;1;1;80;2;1;32;700000;1;4;;2;;;4;;2;2;;1;200000;1;10;4;19;426.73968938
5579958;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;426.73968938
5579960;1;2;1;80;2;2;;550000;1;3;;2;;;9;;2;2;;2;;1;10;4;19;426.73968938
5579964;1;2;1;80;2;1;30;600000;1;4;;2;;;1;;2;2;;2;;1;10;1.4;19;426.73968938
5579964;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;19;426.73968938
5579965;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1792.3066954
5579966;1;2;1;80;2;1;40;850000;1;9;SITUACION DE PANDEMIA;2;;;1;;2;2;;2;;1;10;2;19;426.73968938
5579967;1;1;1;80;2;1;40;950000;1;7;;2;;;1;;2;2;;2;;1;10;1.4;19;426.73968938
5579967;1;4;1;80;2;2;;98;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5579967;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579968;1;1;1;80;2;;;;1;4;;2;;;4;;3;3;;2;;1;10;4;19;426.73968938
5579969;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5579969;1;2;1;80;2;2;;700000;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5579970;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579971;1;1;1;80;2;;;;1;6;;2;;;9;;2;2;;2;;1;10;3;19;426.73968938
5579973;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1385.8505335
5579974;1;1;1;80;2;2;;450000;1;4;;2;;;4;;2;2;;2;;1;10;3;19;426.73968938
5579977;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579978;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5579978;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579979;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579980;1;2;1;80;2;2;;700000;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5579980;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579981;1;1;1;80;2;2;;908560;1;3;;2;;;9;;2;2;;2;;1;10;2;19;1792.3066954
5579985;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;19;426.73968938
5579985;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579986;1;1;1;80;2;;;;1;9;POR LA PANDEMIA;2;;;1;;2;2;;2;;1;10;2;19;426.73968938
5579986;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579986;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579986;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5579990;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;426.73968938
5579990;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5579992;1;1;1;80;2;2;;500000;1;4;;2;;;4;;2;2;;2;;1;10;3;19;1021.1285005
5579992;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1021.1285005
5579995;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;681.26291048
5579996;1;2;1;80;2;1;30;850000;1;3;;2;;;1;;2;2;;2;;1;10;2;19;1792.3066954
5579996;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1792.3066954
5579998;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;1676.6863895
5580000;1;1;1;80;2;2;;500000;1;3;;2;;;9;;2;2;;2;;1;10;4;19;426.73968938
5580000;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5580000;1;4;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.2;19;426.73968938
5580001;1;2;1;80;2;1;44;600000;1;9;POR CAMBIO DE DOMICILIO;2;;;1;;2;2;;2;;1;10;1.3;19;426.73968938
5580003;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.4;19;426.73968938
5580005;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;426.73968938
5580005;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5580006;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1327.6644525
5580007;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1792.3066954
5580008;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1747.2845456
5580008;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1747.2845456
5580010;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;646.03171063
5580010;2;1;2;80;2;;;;1;7;;2;;;1;;2;2;;2;;1;10;4;19;646.03171063
5580011;1;1;1;80;2;1;40;600000;1;3;;2;;;9;;2;2;;2;;1;10;4;19;426.73968938
5580012;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;751.86106654
5580013;1;1;1;80;2;;;;1;4;;2;;;4;;3;3;;2;;1;10;4;19;1100.8830035
5580013;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1100.8830035
5580013;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1100.8830035
5580014;1;2;1;80;2;2;;700000;1;9;POR LA PANDEMIA;2;;;9;;2;2;;2;;1;10;3;19;835.2492544
5580014;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;835.2492544
5580017;1;1;1;80;2;;;;1;9;POR QUE SENTIA CANSADA;2;;;11;;3;3;;2;;1;10;4;19;426.73968938
5580018;1;1;1;80;2;;;;1;7;;2;;;11;;2;2;;2;;1;10;4;19;426.73968938
5580020;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5580022;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;681.26291048
5580023;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5580024;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1792.3066954
5580025;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1792.3066954
5580028;1;2;1;80;2;2;;500000;1;4;;2;;;4;;2;2;;2;;1;10;2;19;486.22731742
5580028;1;3;1;80;2;2;;600000;1;4;;2;;;4;;2;2;;2;;1;10;1.4;19;486.22731742
5580028;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;486.22731742
5580029;1;2;1;80;2;2;;360000;1;8;;2;;;9;;2;2;;2;;1;10;1.3;19;1792.3066954
5580030;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1792.3066954
5580031;1;2;1;80;2;1;24;600000;1;6;;2;;;1;;2;2;;2;;1;10;3;19;426.73968938
5580033;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1792.3066954
5580033;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1792.3066954
5580046;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;19;1792.3066954
5580048;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;426.73968938
5580049;1;2;1;80;2;2;;650000;1;3;;2;;;9;;2;2;;2;;1;10;1.2;19;426.73968938
5580051;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;1792.3066954
5580051;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1792.3066954
5580053;1;2;1;80;2;1;44;908526;2;;;;2;;;.;2;2;;2;;1;10;;19;1062.0307034
5580054;1;1;1;80;2;;;;1;4;;2;;;9;;2;2;;2;;1;10;2;19;426.73968938
5580055;1;1;1;80;2;;;;1;6;;2;;;1;;2;2;;2;;1;10;2;19;426.73968938
5580055;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5580056;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1323.097106
5580057;1;2;1;80;2;1;44;700000;2;;;;1;1;1;;2;2;;2;;1;10;;19;486.22731742
5580057;1;4;1;80;2;1;44;800000;2;;;;1;1;1;;2;2;;2;;1;10;;19;486.22731742
5580059;1;1;1;80;2;1;44;908526;1;9;POR LA PANDEMIA;2;;;11;;2;2;;2;;1;10;1.4;19;681.26291048
5580060;1;1;1;80;2;2;;800000;1;3;;2;;;9;;2;2;;2;;1;10;4;19;1792.3066954
5580061;1;3;1;80;2;2;;800000;1;9;POR EMBARAZO;2;;;12;POR EMBARAZO;2;2;;2;;1;10;1.4;19;1792.3066954
5580062;1;2;1;80;2;1;40;908560;2;;;;1;2;7;;2;2;;2;;1;10;;19;1792.3066954
5580063;1;1;1;80;2;2;;908560;1;3;;2;;;9;;2;2;;2;;1;10;3;19;1792.3066954
5580065;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;19;426.73968938
5580065;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5580065;1;6;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;19;426.73968938
5580068;1;2;1;80;2;2;;800000;1;4;;2;;;4;;2;2;;2;;1;10;1.3;19;426.73968938
5580074;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;19;426.73968938
5580074;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5580075;2;2;2;80;2;;;;1;9;POR LA PANDEMIA;2;;;1;;2;2;;2;;1;10;2;19;426.73968938
5580078;1;2;1;80;2;1;30;500000;1;6;;2;;;1;;2;2;;2;;1;10;4;19;426.73968938
5580079;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;19;426.73968938
5580080;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;19;1792.3066954
5580080;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1792.3066954
5580082;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;19;426.73968938
5580083;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;19;426.73968938
5580084;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;810.04714753
5580084;1;5;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;2;19;810.04714753
5580085;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5580085;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5580087;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;19;426.73968938
5580089;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1273.0994718
5580090;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;426.73968938
5580090;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5580091;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;486.22731742
5580091;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;486.22731742
5580093;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;19;1792.3066954
5580094;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.4;19;426.73968938
5580094;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5580095;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;697.29608582
5580095;1;5;1;80;2;1;30;500000;1;3;;2;;;9;;2;2;;2;;1;10;2;19;697.29608582
5580096;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;1792.3066954
5580098;1;2;1;80;2;2;;320000;1;3;;2;;;9;;2;2;;2;;1;10;3;19;1792.3066954
5580098;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1792.3066954
5580100;1;2;1;80;2;2;;450000;1;8;;2;;;1;;2;2;;2;;1;10;1.2;19;1792.3066954
5580100;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1792.3066954
5580101;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;19;426.73968938
5580101;1;2;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;19;426.73968938
5580102;1;1;1;80;2;2;;300000;1;4;;2;;;4;;2;2;;2;;1;10;1.4;19;1734.8724705
5580103;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;426.73968938
5580103;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;426.73968938
5580104;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1792.3066954
5580106;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;426.73968938
5580110;1;2;1;80;2;;;;1;8;;2;;;2;;2;2;;2;;1;10;1.1;19;1273.0994718
5580110;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;19;1273.0994718
5580116;1;1;1;80;2;2;;500000;1;4;;2;;;4;;2;2;;2;;1;10;4;19;426.73968938
5583347;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;13;7800.0448398
5583348;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;13;2845.2765229
5583349;1;2;1;80;2;2;;900000;1;8;;2;;;9;;2;2;;2;;1;10;2;13;7099.1878248
5584344;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1133.7679608
5584344;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1133.7679608
5584347;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;70;981.96388717
5584347;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;70;981.96388717
5584349;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;970.37028535
5584349;1;3;1;80;2;;;;1;6;;2;;;8;;2;2;;2;;1;10;4;70;970.37028535
5584351;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;4;70;1737.1475085
5584351;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1737.1475085
5584351;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1737.1475085
5584351;1;5;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;70;1737.1475085
5584352;1;2;1;80;2;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;70;1231.0637887
5584354;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;70;1314.5864959
5584354;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1314.5864959
5584355;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1356.3613646
5584355;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1356.3613646
5584356;1;2;1;80;2;;;;1;1;;2;;;1;;2;2;;2;;1;10;2;70;1272.8116271
5584357;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1314.5864959
5584357;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1314.5864959
5584360;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;70;735.94832827
5584360;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;735.94832827
5584361;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1638.7119055
5584362;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;752.7246211
5584363;1;2;1;80;2;2;;300000;1;3;;2;;;9;;2;2;;2;;1;10;2;70;1577.2636265
5584365;1;2;1;80;2;2;;500000;1;3;;2;;;9;;2;2;;2;;1;10;3;70;1272.8116271
5584367;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;70;1456.345169
5584367;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1456.345169
5584367;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1456.345169
5584367;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1456.345169
5584368;1;2;1;80;2;1;48;400000;2;;;;2;;;.;2;2;;2;;1;10;;70;1304.5410954
5584369;1;2;1;80;2;1;48;300000;1;3;;2;;;1;;2;2;;2;;1;10;3;70;903.8608614
5584369;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;903.8608614
5584370;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1356.3613646
5584370;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;10;;70;1356.3613646
5584371;1;4;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;70;1834.0692147
5584373;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;810.55943514
5584374;1;2;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;10;4;70;1304.5410954
5584376;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;2353.9260552
5584381;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;70;981.96388717
5584381;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;981.96388717
5584382;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;70;1356.1041688
5584382;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1356.1041688
5584388;1;2;1;80;2;;;;1;6;;2;;;1;;2;2;;2;;1;10;1.3;70;1103.5866939
5584391;1;2;1;80;2;1;40;400000;1;3;;2;;;1;;2;2;;2;;1;10;1.4;70;1340.4251602
5584395;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;70;1340.4251602
5584396;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;10;3;70;752.7246211
5584396;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;752.7246211
5584398;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;1481.9695161
