DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;P6290;P6290S1;DPTO;fex_c_2011
1039921;1;2;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3565,43256830874
1039921;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3565,43256830874
1039921;1;4;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3565,43256830874
1039922;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5989,19623242014
1039922;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5989,19623242014
1039922;1;3;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5989,19623242014
1039924;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3959,97677692787
1039943;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1071,73701123987
1039943;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1071,73701123987
1039943;1;3;1;50;2;3;6;ENFERMO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1071,73701123987
1039943;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;1071,73701123987
1040008;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;7418,09998559509
1040008;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;7418,09998559509
1040012;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;7393,82836670554
1040012;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;7393,82836670554
1040012;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;7393,82836670554
1040014;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4408,1213884101
1040014;1;2;1;50;2;2;4; ;2;2;2;2;1;13;CREE QUE POR FALTA DE ESTUDIO; ; ; ; ; ; ; ;05;4408,1213884101
1040016;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;9520,59415497057
1040016;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;9520,59415497057
1040016;1;3;1;50;2;3;6;ENFERMA;2;2;2;1; ; ; ; ; ; ; ;2;1; ;05;9520,59415497057
1040016;1;5;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;9520,59415497057
1040018;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1323,75141718642
1040020;1;1;1;50;2;2;6;PASEAR;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;7009,45220105923
1040020;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;7009,45220105923
1040020;1;3;1;50;2;2;6;REMODELANDO LA CASA;2;2;2;2;1;13;ESTABA REPARANDO SU  CASA; ; ; ; ; ; ; ;05;7009,45220105923
1040021;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;7570,27107643017
1040021;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;7570,27107643017
1040021;1;3;1;50;2;3;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;7570,27107643017
1040021;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;7570,27107643017
1040027;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1409,68736074904
1040029;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1409,68736074904
1040031;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5762,06149090409
1040031;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;5762,06149090409
1040031;1;3;1;50;2;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5762,06149090409
1040031;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;5762,06149090409
1040035;1;1;1;50;2;1;6;TRABAJAR LA HUERTA CASERA;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;6561,307589577
1040035;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;6561,307589577
1040038;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4377,8113474895
1040038;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4377,8113474895
1040064;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2074,59214875525
1040064;1;2;1;50;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;05;2074,59214875525
1040064;1;3;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2074,59214875525
1040078;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2661,90171561855
1040081;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4165,51401274346
1040081;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4165,51401274346
1040081;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4165,51401274346
1040084;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5006,70087437187
1040084;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;5006,70087437187
1040086;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3707,32248575106
1040086;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3707,32248575106
1040086;1;3;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3707,32248575106
1040088;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4919,1505683761
1040089;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2661,90171561855
1040091;1;1;1;50;2;1;6;DESCANSAR   EMFERMO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3255,69975714147
1040091;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3255,69975714147
1040093;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3433,3162522329
1040093;1;2;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3433,3162522329
1040093;1;4;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3433,3162522329
1040096;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4045,38062293463
1040096;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4045,38062293463
1040096;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4045,38062293463
1040098;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4242,99373629073
1040098;1;2;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4242,99373629073
1040102;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2655,01482139803
1040102;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2655,01482139803
1040104;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2859,11640941376
1040104;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2859,11640941376
1040104;1;3;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2859,11640941376
1040104;1;4;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2859,11640941376
1040107;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3568,13386343167
1040107;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3568,13386343167
1040107;1;3;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3568,13386343167
1040110;1;1;1;50;2;1;6;EMFERMO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3478,06767433601
1040110;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3478,06767433601
1040110;1;3;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3478,06767433601
1040112;1;1;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1769,15619154739
1040112;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;1769,15619154739
1040112;1;3;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;1769,15619154739
1040115;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2273,47245449065
1040115;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2273,47245449065
1040115;1;4;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2273,47245449065
1040117;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3255,69975714147
1040117;1;2;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3255,69975714147
1040121;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2884,26963281309
1040121;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2884,26963281309
1040150;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2583,39067768096
1040150;1;2;1;50;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;05;2583,39067768096
1040150;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2583,39067768096
1040150;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2583,39067768096
1040150;1;5;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2583,39067768096
1040166;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2961,89390299269
1040166;1;2;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2961,89390299269
1040166;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2961,89390299269
1040166;1;4;1;50;2;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2961,89390299269
1040166;1;5;1;50;2;1;6;ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2961,89390299269
1040166;1;6;1;50;2;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2961,89390299269
1040166;1;7;1;50;2;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2961,89390299269
1040170;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2771,56610341799
1040170;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2771,56610341799
1040170;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2771,56610341799
1040172;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4122,58280836243
1040174;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4344,95072555697
1040174;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4344,95072555697
1040176;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2975,63792458671
1040176;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2975,63792458671
1040176;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2975,63792458671
1040176;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2975,63792458671
1040176;1;5;1;50;2;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2975,63792458671
1040176;1;6;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2975,63792458671
1040179;1;1;1;50;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3365,36414494091
1040179;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3365,36414494091
1040179;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3365,36414494091
1040179;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3365,36414494091
1040184;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4315,46140133568
1040184;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4315,46140133568
1040184;1;3;1;50;2;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;2; ;05;4315,46140133568
1040184;1;4;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4315,46140133568
1040184;1;5;1;50;2;5;6;ENFERMO;2;2;2;2;1;11; ; ; ; ; ; ; ; ;05;4315,46140133568
1040184;1;6;1;50;2;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4315,46140133568
1040184;1;7;1;50;2;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4315,46140133568
1040185;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2742,56512739381
1040185;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2742,56512739381
1040185;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2742,56512739381
1040188;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2859,11640941376
1040188;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2859,11640941376
1040188;1;3;1;50;2;2;6;JUGAR;2;2;1; ; ; ; ; ; ; ; ; ; ; ;05;2859,11640941376
1040188;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2859,11640941376
1040191;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4444,54453090791
1040191;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4444,54453090791
1040195;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3768,38769882254
1040195;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3768,38769882254
1040195;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3768,38769882254
1040199;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2971,81993880886
1040199;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;2971,81993880886
1040199;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;2971,81993880886
1040202;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3680,83739282677
1040202;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3680,83739282677
1040207;1;1;1;50;2;1;6;TRAER  LEÑA;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3255,69975714147
1040207;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3255,69975714147
1040209;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3780,4311981777
1040209;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;3780,4311981777
1040213;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;7076,62476618958
1040213;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;7076,62476618958
1040213;1;3;1;50;2;2;6;TRAER  LEÑA;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;7076,62476618958
1040213;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;7076,62476618958
1040213;1;5;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;7076,62476618958
1040213;1;6;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;7076,62476618958
1040218;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4465,36165348527
1040218;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4465,36165348527
1040218;1;3;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;05;4465,36165348527
1042196;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1282,56506734476
1042196;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1282,56506734476
1042198;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1395,36375199857
1042198;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1395,36375199857
1042198;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1395,36375199857
1042198;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1395,36375199857
1042198;1;5;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1395,36375199857
1042200;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1282,56506734476
1042200;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1282,56506734476
1042202;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1670,00129503081
1042202;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1670,00129503081
1042202;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1670,00129503081
1042202;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1670,00129503081
1042204;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1899,05336830303
1042204;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1899,05336830303
1042207;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1631,31367670903
1042207;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1631,31367670903
1042209;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1357,7641904473
1042209;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1357,7641904473
1042209;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1357,7641904473
1042209;1;4;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1357,7641904473
1042218;1;1;1;50;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1613,08619264536
1042218;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1613,08619264536
1042218;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1613,08619264536
1042218;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1613,08619264536
1042218;1;7;1;50;2;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1613,08619264536
1042221;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2116,52424029744
1042221;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;2116,52424029744
1042224;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1929,83922483021
1042224;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1929,83922483021
1042226;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2403,70113660736
1042226;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;2403,70113660736
1042228;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1675,72694328439
1042228;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1675,72694328439
1042228;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1675,72694328439
1042228;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1675,72694328439
1042231;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1473,90669348089
1042231;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1473,90669348089
1042231;1;3;1;50;2;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;13;1473,90669348089
1042233;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1926,39233481355
1042233;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1926,39233481355
1042233;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1926,39233481355
1042233;1;6;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1926,39233481355
1042237;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1662,0995332362
1042237;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1662,0995332362
1042240;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2248,13049120648
1042240;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2248,13049120648
1042240;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2248,13049120648
1042240;1;4;1;50;2;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;2248,13049120648
1042240;1;5;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;2248,13049120648
1042240;1;6;1;50;2;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2248,13049120648
1042242;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;2488,31063085402
1042242;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2488,31063085402
1042242;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;2488,31063085402
1042242;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2488,31063085402
1042242;1;5;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;2488,31063085402
1042251;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1446,56772697037
1042252;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1484,16728852164
1042252;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1484,16728852164
1042253;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1838,58045791403
1042253;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1838,58045791403
1042253;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1838,58045791403
1042253;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1838,58045791403
1042253;1;5;1;50;2;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1838,58045791403
1042259;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1661,80139719829
1042259;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1661,80139719829
1042260;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1600,52782018185
1042260;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1600,52782018185
1042261;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1797,47343068983
1042262;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1481,93008675515
1042262;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1481,93008675515
1042262;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1481,93008675515
1042263;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1266,69641652724
1042263;1;2;1;50;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1266,69641652724
1042265;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1554,79394736942
1042269;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1400,13124825229
1042269;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1400,13124825229
1042271;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2213,56923112347
1042271;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;2213,56923112347
1042271;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;2213,56923112347
1042271;1;5;1;50;2;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;2213,56923112347
1042282;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1357,7641904473
1042282;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1357,7641904473
1042282;1;3;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1357,7641904473
1042282;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;13;1357,7641904473
