DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;CLASE;DPTO;fex_c_2011
566555;1;1;10;1;1;1;7;1974;33;1;2; ;6;1; ; ;2;1;28000;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;23;1877,0899893646
566555;1;2;10;2;2;1;4;1975;32;2;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;23;1877,0899893646
566555;1;3;10;3;2;1;5;1996;11;3;2; ;5;1; ; ;2;5; ;2;1;1;1;1;0;1000;2; ;2; ;4;0; ; ;2;23;1877,0899893646
566555;1;4;10;2;1;1;11;1998;9;3;2; ; ;1; ; ;2;5; ;2;1;1;1;1;0;1000;2; ;2; ;3;2; ; ;2;23;1877,0899893646
566556;1;1;10;1;1;1;8;1976;31;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;2;23;3027,96906182503
566556;1;2;10;2;2;1;8;1978;29;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ; ;2;23;3027,96906182503
566556;1;3;10;3;1;1;10;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;2; ; ;2;23;3027,96906182503
566556;1;4;10;4;2;1;6;1996;11;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;1; ; ;2;23;3027,96906182503
566556;1;5;10;5;1;1;9;1997;10;3;2; ;5;1; ; ;3; ; ;2;2;1;1;1;0;1500;2; ;2; ;3;0; ; ;2;23;3027,96906182503
566556;1;6;10;2;2;1;2;2000;7;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1500;2; ;2; ;3;0; ; ;2;23;3027,96906182503
566556;1;7;10;2;1;1;12;2001;6;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1500;2; ;2; ;3;0; ; ;2;23;3027,96906182503
566556;1;8;10;2;1;1;2;2004;3;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;3027,96906182503
566556;1;9;10;2;2;1;11;2005;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3027,96906182503
566557;1;1;10;1;1;1;12;1960;47;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;23;2508,94651041748
566557;1;2;10;2;2;1;4;1975;32;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;2508,94651041748
566557;1;3;10;3;1;1;11;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;4; ; ;2;23;2508,94651041748
566557;1;4;10;4;2;1;12;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;4; ; ;2;23;2508,94651041748
566557;1;5;10;5;1;1;8;1995;12;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;2; ; ;2;23;2508,94651041748
566557;1;6;10;6;2;1;7;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;2; ; ;2;23;2508,94651041748
