directorio;secuencia_p;orden;P6240;P6250;P6260;P6270;P6280;P6290;P6300;P6310;P6320;P6330;P6340;P6350;P6351;Ft;Mes;Area;clase;DPTO;Fex_c_2011
12495;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;458,685797724227
12496;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;213,215889921421
12496;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;213,215889921421
12496;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;213,215889921421
12496;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;213,215889921421
12496;1;5;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;213,215889921421
12497;1;1;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1614,13044544595
12497;1;2;4;2;2;2;2; ;1;3;1;1; ;1;1;1;05;76;1;76;1614,13044544595
12497;1;4;4;2;2;2;2; ;1;2;1;2; ; ; ;1;05;76;1;76;1614,13044544595
12498;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;122,129885330219
12498;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;122,129885330219
12498;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;122,129885330219
12498;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;122,129885330219
12499;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;136,737934385741
12500;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;486,387906477092
12500;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;486,387906477092
12500;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;486,387906477092
12500;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;486,387906477092
12501;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;219,536560219405
12501;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;47;1;47;219,536560219405
12501;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;219,536560219405
12502;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;405,079259121417
12502;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;405,079259121417
12502;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;405,079259121417
12502;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;405,079259121417
12502;1;6;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;68;1;68;405,079259121417
12503;1;1;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;76;1;76;1071,42585545305
12503;1;2;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;76;1;76;1071,42585545305
12503;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;1071,42585545305
12503;1;6;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;76;1;76;1071,42585545305
12505;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;69,3964658966143
12505;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;69,3964658966143
12505;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;69,3964658966143
12506;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;233,656410324319
12506;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;233,656410324319
12506;1;3;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;233,656410324319
12507;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;177,900708025938
12507;1;2;2;2;2;2;1;3; ; ; ; ; ; ;1;1;05;73;1;73;177,900708025938
12507;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;73;1;73;177,900708025938
12508;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;644,71562225919
12510;1;1;4;2;2;2;2; ;1;2;1;1; ;2;1;1;05;13;1;13;577,29570775618
12510;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;13;1;13;577,29570775618
12510;1;3;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;577,29570775618
12511;1;1;3;2;2;2;1;3; ; ; ; ; ; ;1;1;05;50;1;50;206,63222391885
12511;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;206,63222391885
12512;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;102,687256462027
12513;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;213,189976263911
12513;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;213,189976263911
12513;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;213,189976263911
12514;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;644,774429261103
12514;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;644,774429261103
12517;1;1;4;2;2;2;2; ;1;2;1;1; ;2;1;1;05;76;1;76;672,846305623725
12517;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;672,846305623725
12518;1;1;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;220,251625958418
12519;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;172,161089394253
12520;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;50;1;50;228,912304240762
12520;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;228,912304240762
12520;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;228,912304240762
12521;1;1;4;2;2;2;2; ;1;2;1;1; ;2;1;1;05;76;1;76;1656,93826699121
12521;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;1656,93826699121
12522;1;1;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;47;1;47;138,75813237159
12522;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;47;1;47;138,75813237159
12523;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;108,313172168272
12523;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;108,313172168272
12523;1;3;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;108,313172168272
12523;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;108,313172168272
12523;1;6;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;108,313172168272
12525;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;54;1;54;199,569624713799
12525;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;54;1;54;199,569624713799
12525;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;54;1;54;199,569624713799
12525;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;54;1;54;199,569624713799
12525;1;5;3;2;2;2;2; ;1;13; ; ; ; ; ;1;05;54;1;54;199,569624713799
12525;1;6;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;54;1;54;199,569624713799
12525;1;7;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;54;1;54;199,569624713799
12526;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;1308,49192492041
12526;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1308,49192492041
12527;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;178,455502798381
12527;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;178,455502798381
12527;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;178,455502798381
12527;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;178,455502798381
12529;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;102,530510266364
12529;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;102,530510266364
12530;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;81,5859098205995
12530;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;81,5859098205995
12530;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;81,5859098205995
12531;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;254,989569877443
12531;1;2;6;2;2;2;1;6; ; ; ; ; ; ;1;1;05;68;1;68;254,989569877443
12531;1;3;4;2;2;2;1;6; ; ; ; ; ; ;1;1;05;68;1;68;254,989569877443
12532;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;1027,79102720005
12533;1;1;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;11;1;11;3073,90102862182
12533;1;2;2;2;2;2;1;2; ; ; ; ; ; ;1;1;05;11;1;11;3073,90102862182
12534;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;662,035785249169
12534;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;662,035785249169
12535;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;66;1;66;244,690236551263
12535;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;244,690236551263
12535;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;244,690236551263
12535;1;5;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;244,690236551263
12535;1;6;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;244,690236551263
12536;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;319,169776325835
12538;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1206,00892830804
12538;1;2;6;2;2;2;2; ;1;13; ; ; ; ; ;1;05;05;1;05;1206,00892830804
12538;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;1206,00892830804
12540;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;50;1;50;197,577812615085
12540;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;50;1;50;197,577812615085
12544;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;737,802076614797
12544;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;737,802076614797
12544;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;737,802076614797
12545;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;177,504634174658
12545;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;47;1;47;177,504634174658
12546;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;145,686805805476
12546;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;145,686805805476
12546;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;145,686805805476
12546;1;4;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;47;1;47;145,686805805476
12548;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;168,338969275287
12548;1;2;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;168,338969275287
12548;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;168,338969275287
12549;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;815,473426325916
12549;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;815,473426325916
12549;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;815,473426325916
12549;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;815,473426325916
12549;1;5;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;815,473426325916
12549;1;6;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;815,473426325916
12549;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;815,473426325916
12550;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;181,727408548169
12550;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;181,727408548169
12550;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;181,727408548169
12550;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;181,727408548169
12551;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;244,87585303905
12551;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;244,87585303905
12551;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;66;1;66;244,87585303905
12554;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;969,238795891068
12554;1;2;4;2;2;2;2; ;1;10; ; ; ; ; ;1;05;76;1;76;969,238795891068
12554;1;3;3;2;2;2;2; ;1;12; ; ; ; ; ;1;05;76;1;76;969,238795891068
12556;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;328,045219101695
12556;1;2;4;2;2;2;2; ;1;10; ; ; ; ; ;1;05;23;1;23;328,045219101695
12556;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;328,045219101695
12557;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;515,920516141137
12557;1;2;6;2;2;2;2; ;1;11; ; ; ; ; ;1;05;05;1;05;515,920516141137
12557;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;515,920516141137
12557;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;05;1;05;515,920516141137
12558;1;1;6;2;2;2;2; ;1;3;1;2; ; ; ;1;05;68;1;68;397,543419026251
12558;1;2;4;2;2;2;1;3; ; ; ; ; ; ;1;1;05;68;1;68;397,543419026251
12558;1;3;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;68;1;68;397,543419026251
12558;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;397,543419026251
12560;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;82,2533107745478
12560;1;3;2;2;2;2;1;2; ; ; ; ; ; ;1;1;05;18;1;18;82,2533107745478
12562;1;1;6;2;2;2;2; ;1;4;1;2; ; ; ;1;05;08;1;08;895,736062795022
12562;1;2;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;08;1;08;895,736062795022
12562;1;3;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;08;1;08;895,736062795022
12562;1;4;6;2;2;2;2; ;1;4;2; ;2; ; ;1;05;08;1;08;895,736062795022
12563;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;68,0533084921637
12563;1;2;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;47;1;47;68,0533084921637
12564;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;145,555021692782
12564;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;145,555021692782
12564;1;3;4;2;2;2;2; ;1;13; ; ; ; ; ;1;05;47;1;47;145,555021692782
12565;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;360,305334521943
12565;1;2;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;66;1;66;360,305334521943
12566;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;99,0200877833782
12566;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;99,0200877833782
12566;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;99,0200877833782
12567;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;133,360431553758
12567;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;133,360431553758
12567;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;18;1;18;133,360431553758
12567;1;4;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;18;1;18;133,360431553758
12567;1;7;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;18;1;18;133,360431553758
12569;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;252,943136748997
12569;1;2;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;47;1;47;252,943136748997
12569;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;252,943136748997
12569;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;252,943136748997
12571;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;113,959296961833
12571;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;113,959296961833
12572;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;870,168640824548
12572;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;870,168640824548
12572;1;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;870,168640824548
12572;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;870,168640824548
12572;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;870,168640824548
12572;2;2;4;2;2;2;2; ;1;2;1;1; ;6;1;1;05;76;1;76;870,168640824548
12572;2;3;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;870,168640824548
12572;2;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;76;1;76;870,168640824548
12572;2;6;4;2;2;2;2; ;1;2;2; ;2; ; ;1;05;76;1;76;870,168640824548
12573;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;308,393928506483
12573;1;2;4;2;2;2;2; ;1;2;1;1; ;1;1;1;05;47;1;47;308,393928506483
12575;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;179,49942188734
12575;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;179,49942188734
12575;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;179,49942188734
12576;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;187,773355693137
12577;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;299,738719922554
12577;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;299,738719922554
12580;1;1;6;2;2;2;1;4; ; ; ; ; ; ;1;1;05;76;1;76;691,440481249319
12580;1;2;4;2;2;2;2; ;1;7;1;2; ; ; ;1;05;76;1;76;691,440481249319
12580;1;3;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;691,440481249319
12581;1;1;3;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;556,889275457883
12581;1;2;4;2;2;2;1;4; ; ; ; ; ; ;1;1;05;76;1;76;556,889275457883
12581;1;4;4;2;2;2;2; ;1;9; ; ; ; ; ;1;05;76;1;76;556,889275457883
12581;1;5;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;556,889275457883
12582;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;998,877935634237
12583;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;230,098599856038
12583;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;230,098599856038
12584;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;168,169387899145
12584;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;168,169387899145
12584;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;168,169387899145
12584;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;168,169387899145
12584;1;5;4;2;2;2;1;2; ; ; ; ; ; ;1;1;05;47;1;47;168,169387899145
12585;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;115,271943539038
12585;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;115,271943539038
12585;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;115,271943539038
12586;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;165,897427817378
12586;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;165,897427817378
12586;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;165,897427817378
12586;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;165,897427817378
12587;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;113,771570066286
12587;1;2;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;113,771570066286
12587;1;3;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;113,771570066286
12588;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;132,757748632446
12588;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;132,757748632446
12588;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;132,757748632446
12588;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;132,757748632446
12588;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;132,757748632446
12588;1;7;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;132,757748632446
12590;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;69,3964658966143
12590;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;69,3964658966143
12590;1;3;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;69,3964658966143
12590;1;4;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;69,3964658966143
12591;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;433,165388552585
12591;1;2;6;2;2;2;1;1; ; ; ; ; ; ;1;1;05;68;1;68;433,165388552585
12592;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;119,061767010102
12592;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;119,061767010102
12592;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;119,061767010102
12593;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;63;1;63;108,313626891067
12594;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;486,91924358868
12594;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;486,91924358868
12594;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;13;1;13;486,91924358868
12594;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;13;1;13;486,91924358868
12596;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;227,439256447589
12596;1;2;6;1; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;227,439256447589
12596;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;17;1;17;227,439256447589
12598;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;117,608523454585
12598;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;117,608523454585
12598;1;4;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;117,608523454585
12601;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;19;1;19;107,530182352947
12601;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;19;1;19;107,530182352947
12602;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;136,261719507692
12602;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;136,261719507692
12602;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;136,261719507692
12603;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;897,843093179955
12603;1;2;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;76;1;76;897,843093179955
12604;1;1;2;2;2;2;1;1; ; ; ; ; ; ;1;1;05;23;1;23;189,976955170678
12604;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;189,976955170678
12604;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;189,976955170678
12604;1;6;4;2;2;2;1;1; ; ; ; ; ; ;1;1;05;23;1;23;189,976955170678
12605;1;1;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;64,7710523893943
12605;1;2;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;19;1;19;64,7710523893943
12606;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;294,538257405822
12606;1;2;3;2;2;2;2; ;1;13; ; ; ; ; ;1;05;68;1;68;294,538257405822
12606;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;294,538257405822
12608;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1045,06333580281
12609;1;1;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;199,362037913153
12609;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;47;1;47;199,362037913153
12609;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;47;1;47;199,362037913153
12610;1;1;4;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;294,665410946289
12610;1;2;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;294,665410946289
12611;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1;05;1621,03574246686
12612;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;602,686669033876
12612;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;602,686669033876
12612;1;3;6;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;602,686669033876
12612;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;602,686669033876
12613;1;1;6;2;1; ; ; ; ; ; ; ; ; ; ;1;05;23;1;23;134,286840287982
12613;1;2;4;2;2;2;2; ;1;2;1;1; ;2;1;1;05;23;1;23;134,286840287982
12613;1;3;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;23;1;23;134,286840287982
12614;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;68;1;68;461,535236050523
12614;1;2;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;68;1;68;461,535236050523
12614;1;3;4;2;2;2;1;3; ; ; ; ; ; ;1;1;05;68;1;68;461,535236050523
12614;1;4;4;2;2;2;1;3; ; ; ; ; ; ;1;1;05;68;1;68;461,535236050523
12616;1;1;4;2;1; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;505,739705550098
12616;1;2;4;1; ; ; ; ; ; ; ; ; ; ; ;1;05;13;1;13;505,739705550098
12616;1;3;4;2;2;2;2; ;1;2;1;2; ; ; ;1;05;13;1;13;505,739705550098
12616;1;4;3;2;2;2;2; ;2; ; ; ; ; ; ;1;05;13;1;13;505,739705550098
