Directorio;Secuencia_p;Orden;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Clase;Dpto;Fex_c_2011
189577;2;1;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;14;14; ; ; ; ; ; ; ; ; ;2;23;1172,66446179824
189577;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ; ;2;23;1172,66446179824
189577;2;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;21; ; ; ; ; ; ; ;2;23;1172,66446179824
189577;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;1172,66446179824
189577;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;23;1172,66446179824
189579;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1145,23607053677
189579;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;40; ; ; ; ; ; ; ; ; ;2;23;1145,23607053677
189580;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1200,25136472151
189580;2;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;10; ; ; ; ; ; ; ;2;23;1200,25136472151
189580;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1200,25136472151
189580;2;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;10; ; ; ; ; ; ; ; ; ;2;23;1200,25136472151
189580;2;5;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;20; ; ; ; ; ; ; ; ; ;2;23;1200,25136472151
189581;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1150,01119150887
189581;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;2;23;1150,01119150887
189581;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;23;1150,01119150887
189596;2;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;14;16;21; ; ; ; ; ; ; ; ; ;2;23;1275,13755844041
189597;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;14;18; ; ; ; ; ; ; ; ; ; ;2;23;1187,5243004376
189597;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;40; ;21; ; ; ; ; ; ; ;2;23;1187,5243004376
189597;2;3;90; ;1;2;2;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ; ;2;23;1187,5243004376
189597;2;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;21; ;14; ; ; ; ; ; ; ; ; ;2;23;1187,5243004376
189598;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1844,80290476661
189598;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;35; ;14; ; ; ; ; ; ; ;2;23;1844,80290476661
189603;2;1;90; ;1;2;1;2;2;1;2;2;2;2;2;2;5; ;42; ; ;14; ; ; ; ; ; ;2;23;2576,20900633687
189603;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;2576,20900633687
189603;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2576,20900633687
189604;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3555,60769545486
189604;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;42; ; ; ; ; ; ; ; ; ;2;23;3555,60769545486
189604;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;23;3555,60769545486
189604;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;3555,60769545486
189604;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;3555,60769545486
189606;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;2;23;2630,42403424852
189606;3;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;42; ; ; ; ; ; ; ; ; ;2;23;2630,42403424852
189606;3;2;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;35;14; ; ; ; ; ; ; ; ; ;2;23;2630,42403424852
189608;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;23;3257,42047966043
189608;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;49; ;21; ; ; ; ; ; ; ;2;23;3257,42047966043
189608;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;3257,42047966043
189608;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;23;3257,42047966043
189608;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;2;23;3257,42047966043
189609;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2207,00614056181
189609;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ; ;2;23;2207,00614056181
189609;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2207,00614056181
189611;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ; ;2;23;2866,54702711946
189611;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;63; ; ; ; ; ; ; ; ; ;2;23;2866,54702711946
189611;2;3;90; ;1;2;1;2;2;2;2;1;2;2;2;2;5; ;30; ; ; ; ;2; ; ; ; ;2;23;2866,54702711946
189611;2;4;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;14; ; ; ; ;2; ; ; ; ;2;23;2866,54702711946
189612;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3519,77355962441
189613;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;35; ; ; ; ; ; ; ; ; ;2;23;2908,96383287485
189613;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;14; ; ; ; ; ; ; ; ; ;2;23;2908,96383287485
189613;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;13; ; ; ; ; ; ; ; ; ;2;23;2908,96383287485
189614;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3476,25795204763
189614;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ; ;2;23;3476,25795204763
189614;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;23;3476,25795204763
189614;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;23;3476,25795204763
189616;2;1;90; ;1;2;1;2;1;2;2;2;2;2;2;2;4; ;49; ;17; ; ; ; ; ; ; ;2;23;3499,02734063493
189616;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;23;3499,02734063493
189616;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;9; ; ; ; ; ; ; ; ; ;2;23;3499,02734063493
189618;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;35; ; ; ; ; ; ; ; ; ;2;23;2126,11812597151
189618;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;42; ; ; ; ; ; ; ; ; ;2;23;2126,11812597151
189618;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2126,11812597151
189717;2;1;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2;23;1977,77633452095
189717;2;2;90; ;1;2;1;1;1;2;2;2;2;2;2;2;2; ;25;1;40; ; ; ; ; ; ; ;2;23;1977,77633452095
189717;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;23;1977,77633452095
189717;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;23;1977,77633452095
189718;2;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;23;1191,25292280658
189718;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;15; ;15; ; ; ; ; ; ; ; ; ;2;23;1191,25292280658
189719;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;2172,38235153136
189719;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;1; ;30; ;20; ; ; ; ; ; ; ;2;23;2172,38235153136
189719;2;3;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;10; ; ; ; ; ; ; ;2;23;2172,38235153136
189719;2;4;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;40; ; ; ; ; ; ; ;2;23;2172,38235153136
189720;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;14; ; ; ; ; ; ; ; ; ;2;23;1201,63557797764
189720;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;28; ; ; ; ; ; ; ; ; ;2;23;1201,63557797764
189720;2;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ; ;2;23;1201,63557797764
189721;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1695,2020597949
189721;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;21; ;28; ; ; ; ; ; ; ;2;23;1695,2020597949
189722;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;23;1407,0923175125
189722;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;23;1407,0923175125
189724;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;7; ; ; ; ; ; ; ; ; ;2;23;1168,85776420631
189724;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;21; ;21; ; ; ; ; ; ; ; ; ;2;23;1168,85776420631
189725;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1919,30872248764
189725;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1919,30872248764
189725;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1919,30872248764
189725;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1919,30872248764
189725;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;23;1919,30872248764
189725;2;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1919,30872248764
189725;2;7;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;23;1919,30872248764
189726;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;5; ; ; ; ; ; ; ; ; ;2;23;1273,53440545191
189727;2;1;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ; ;2;23;1359,23596846935
189727;2;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;10; ;21; ;35; ; ; ; ; ; ; ;2;23;1359,23596846935
189728;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;23;1345,57614520929
189728;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;40; ; ; ; ; ; ; ; ; ;2;23;1345,57614520929
189728;2;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ; ;2;23;1345,57614520929
189728;2;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ; ;2;23;1345,57614520929
189728;2;5;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;21; ; ; ; ; ; ; ; ; ;2;23;1345,57614520929
189729;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;14; ; ; ; ; ; ; ; ; ;2;23;1191,25292280658
189729;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;30; ; ; ; ; ; ; ; ; ;2;23;1191,25292280658
189730;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;948,486397061794
189730;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;60; ; ; ; ; ; ; ; ; ;2;23;948,486397061794
189730;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;27; ; ; ; ; ; ; ; ; ;2;23;948,486397061794
189730;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;23;948,486397061794
190462;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;2;17;3113,280642431
190462;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3113,280642431
190462;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;17;3113,280642431
190462;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3113,280642431
190464;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3151,42139724159
190464;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;48; ; ; ; ; ; ; ; ; ;2;17;3151,42139724159
190464;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;2;17;3151,42139724159
190464;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;48; ; ; ; ; ; ; ; ; ;2;17;3151,42139724159
190465;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3087,71212347577
190465;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;84; ; ; ; ; ; ; ; ; ;2;17;3087,71212347577
190465;2;3;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;5; ; ; ; ;2; ; ; ; ;2;17;3087,71212347577
190465;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;17;3087,71212347577
190465;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;2;17;3087,71212347577
190466;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1986,26450427097
190466;2;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;5;8;10; ; ; ; ; ; ; ; ; ;2;17;1986,26450427097
190466;2;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;5; ; ; ; ; ; ; ; ; ;2;17;1986,26450427097
190466;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;17;1986,26450427097
190466;2;7;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;17;1986,26450427097
190466;2;9;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;17;1986,26450427097
190485;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;17;2953,2791907729
190486;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;17;2518,0322419743
190486;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2518,0322419743
190487;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2794,17011915839
190487;2;2;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;6;28; ; ; ; ; ; ; ; ; ;2;17;2794,17011915839
190488;2;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ; ; ;2;17;2952,12157332216
190488;2;2;90; ;2;2;1;1;2;2;2;2;2;2;2;2; ; ;50;20; ; ; ; ; ; ; ; ;2;17;2952,12157332216
190488;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;17;2952,12157332216
190489;2;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ; ;2;17;2980,14963367402
190489;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;17;2980,14963367402
190489;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2980,14963367402
190489;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2980,14963367402
190490;2;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2;17;2794,17011915839
190490;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;17;2794,17011915839
190491;2;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;70; ;14; ; ; ; ; ; ; ;2;17;2980,14963367402
190491;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2980,14963367402
190491;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;17;2980,14963367402
190491;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2980,14963367402
190504;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;49; ; ; ; ; ; ; ; ; ;2;17;2588,17460855201
190504;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;17;2588,17460855201
190504;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2588,17460855201
190506;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;35; ; ; ; ; ; ; ; ; ;2;17;2984,53272899158
190506;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2984,53272899158
190506;2;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ; ;2;17;2984,53272899158
190506;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2984,53272899158
190683;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;17;2490,00418162243
190684;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3021,30647352473
190684;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;63; ; ; ; ; ; ; ; ; ;2;17;3021,30647352473
190684;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;17;3021,30647352473
190684;2;4;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;6;2; ; ; ; ; ; ; ; ; ;2;17;3021,30647352473
190684;2;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3021,30647352473
190685;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2856,00114388692
190685;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ; ;2;17;2856,00114388692
190685;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2856,00114388692
190690;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3832,51447410236
190690;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ; ;2;17;3832,51447410236
190690;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3832,51447410236
190690;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3832,51447410236
190690;2;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;17;3832,51447410236
190690;2;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3832,51447410236
190691;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2794,17011915839
190691;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;17;2794,17011915839
190692;2;1;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;14; ; ;7; ; ; ; ; ; ;2;17;2339,4066029327
190694;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;17;2947,38653305927
190704;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2348,81047590107
190704;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;2;17;2348,81047590107
190704;2;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;5; ; ; ; ; ; ; ;2;17;2348,81047590107
190704;2;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;17;2348,81047590107
190705;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2875,68076988647
190705;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;17;2875,68076988647
190705;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;2;17;2875,68076988647
190705;2;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2875,68076988647
190705;2;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2875,68076988647
190705;2;7;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2875,68076988647
190706;2;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;17;3434,10635616845
190706;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3434,10635616845
190706;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;3434,10635616845
190707;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2887,60550582508
190707;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2887,60550582508
190708;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;2887,60550582508
190708;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;25; ; ; ; ; ; ; ; ; ;2;17;2887,60550582508
190709;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1985,60089580901
190709;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1985,60089580901
190709;2;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;17;1985,60089580901
190709;2;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;25; ; ; ; ; ; ; ; ; ;2;17;1985,60089580901
190710;2;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;10; ;25; ; ; ; ; ; ; ; ; ;2;17;2825,77448109654
191530;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;1413,5815662472
191530;2;2;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;5;30; ; ; ; ; ; ; ; ; ;2;18;1413,5815662472
191530;2;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;1413,5815662472
191531;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;1165,15496882702
191531;2;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;3; ;40; ; ; ; ; ; ; ; ; ;2;18;1165,15496882702
191531;2;3;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;10;2; ; ; ; ; ; ; ; ; ;2;18;1165,15496882702
191531;2;6;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;18;1165,15496882702
191533;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;1121,67694782182
191533;2;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;18;1121,67694782182
191534;2;1;90; ;2;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ; ; ;10; ; ; ;2;18;1548,29151337561
