DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;CLASE;MES;DPTO;fex_c_2011
5297447;1;3;2;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;70;1;11;70;147,750943901669
5297448;1;2;2;1;1;1;1;4;3;5; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;1;1;1;3;1;2;01;70;1;11;70;121,647278952123
5297449;1;4;2;1;1;1;1;1;3;5; ; ; ;350000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;70;1;11;70;110,410642195323
5297451;1;3;2;1;1;1;1;3;3;1; ; ;60000000;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;1;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;08;1;11;08;527,203187018932
5297452;1;3;2;1;1;1;1;3;3;4; ; ; ;300000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;2;2;2;2;1;5;5;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;08;1;11;08;319,369325441582
5297453;1;3;2;1;1;1;1;3;3;4; ; ; ;400000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;08;1;11;08;471,950458848641
5297454;1;3;2;1;1;1;1;3;3;1; ; ;98;300000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;08;1;11;08;445,870185456188
5297456;1;3;2;1;1;1;1;3;3;1; ; ;45000000;350000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;08;1;11;08;445,796710577902
5297457;1;3;2;1;1;1;1;3;1;4; ; ; ;500000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;7;2; ;1;1;1;2;1;1;2;1;1;3;1;1;01;08;1;11;08;436,765295242438
5297458;1;6;6;1;1;1;1;3;3;3; ; ; ; ;700000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4;18;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;08;1;11;08;621,0169489403
5297459;1;4;2;1;1;1;1;3;3;3; ; ; ; ;450000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;08;1;11;08;441,180447112058
5297460;1;3;2;1;1;1;1;3;3;1; ; ;220000000;1000000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;2;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;08;1;11;08;578,305444472892
5297461;1;3;2;1;1;1;1;3;3;3; ; ; ; ;900000;2;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;2;1;2;1;3;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;08;1;11;08;566,781457891779
5297462;1;4;3;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;1;1;1;1;2;2;1;6;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;08;1;11;08;422,910051019654
5297463;1;4;3;1;1;1;1;1;3;1; ; ;80000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;08;1;11;08;505,055552148697
5297464;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;2;1;2;1;3;8;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;08;1;11;08;378,106974518478
5297465;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;08;1;11;08;553,1961107428
5297466;1;3;2;1;1;1;1;1;3;1; ; ;98;450000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;08;1;11;08;540,42326316012
5297467;1;3;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;9;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;08;1;11;08;276,97147051747
5297468;1;3;2;1;1;1;1;1;3;1; ; ;98;400000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;6;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;08;1;11;08;652,084934528923
5297470;1;3;2;1;1;1;1;1;3;1; ; ;40000000;350000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;08;1;11;08;525,127951660766
5297471;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;08;1;11;08;441,180447112058
5297472;1;4;2;1;1;1;1;1;3;3; ; ; ; ;650000;2;2;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;1;1;1;2;1;4;1;3;1;1;1;3;1;1;01;15;1;11;15;151,042196342223
5297473;1;3;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;15;1;11;15;138,760229987558
5297474;1;5;4;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;1;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;6;1;1;01;15;1;11;15;134,739497093246
5297476;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;15;1;11;15;149,662505010498
5297480;1;3;2;1;1;1;10;1;3;3; ; ; ; ;750000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;2;01;47;1;11;47;117,632702856006
5297481;1;3;2;2;1;1;10;3;3;1; ; ;50000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;47;1;11;47;143,044957016179
5297482;1;4;2;2;1;1;1;1;3;1; ; ;60000000;450000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;3;2; ;1;1;1;2;1;1;1;2;1;3;1;2;01;47;1;11;47;131,189404110997
5297483;1;3;2;2;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;2;1;1;1;2;1;3;1;2;01;47;1;11;47;195,288820048203
5297484;1;3;2;2;1;1;10;1;3;3; ; ; ; ;260000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;2;1;1;1;2;1;3;1;2;01;47;1;11;47;190,900632732004
5297488;1;5;2;2;1;1;10;1;3;4; ; ; ;500000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;1;2;1;3;1;2;01;47;1;11;47;132,828134191563
5297489;1;3;2;2;1;1;10;3;4;1; ; ;60000000;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;3;5;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;47;1;11;47;390,945534620142
5297490;1;2;1;2;1;1;10;1;4;3; ; ; ; ;800000;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;1;3;2; ;01;47;1;11;47;256,879893750728
5297492;1;3;2;2;1;1;10;1;4;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;2;2;1;2;1;3;4;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;47;1;11;47;294,527879432571
5297493;1;2;1;2;1;1;10;1;4;3; ; ; ; ;130000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;1;2;1;2;1;1;2;2;1;3;2; ;01;47;1;11;47;518,302557206323
5297494;1;3;2;2;1;1;10;3;4;3; ; ; ; ;450000;2;2;1;1;1;2;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;4;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;47;1;11;47;392,786846890091
5297495;1;3;1;2;1;1;10;3;4;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;47;1;11;47;280,60324707754
5297496;1;2;1;2;1;1;10;3;4;3; ; ; ; ;300000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;47;1;11;47;376,368374735659
5297497;1;1;1;2;1;1;10;5;1;4; ; ; ;350000; ;2;1;1;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;1;3;2; ;01;47;1;11;47;321,327163645287
5297498;1;3;2;1;1;1;10;3;3;3; ; ; ; ;622000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;1;1;1;3;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;47;1;11;47;143,044957016179
5297499;1;3;1;1;1;1;10;1;3;1; ; ;600000000;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;2;2;1;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;47;1;11;47;140,30162353877
5297500;1;3;1;1;1;1;10;3;3;3; ; ; ; ;560000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;47;1;11;47;177,249290597623
5297501;1;4;3;1;1;1;1;3;3;1; ; ;100000000;500000; ;1;1;1;1;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;8;11;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;08;1;11;08;388,076283630942
5297502;1;3;2;1;1;1;1;1;4;3; ; ; ; ;500000;2;1;2;2;1;2;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;3;2; ;1;2;1;4;1;2;2;1;1;3;1;1;01;52;1;11;52;321,144383495243
5297505;1;4;2;1;1;1;1;1;3;1; ; ;250000000;800000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;1;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;52;1;11;52;297,17955487799
5297506;1;4;1;1;1;1;1;1;4;1; ; ;100000000;700000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;2;2; ;1;1;1;4;1;3;2;1;1;3;1;1;01;52;1;11;52;157,656864532533
5297507;1;4;2;1;1;1;1;1;4;1; ; ;280000000;700000; ;2;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;1;2;1;2;3;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;52;1;11;52;297,17955487799
5297509;1;3;2;1;1;1;1;1;4;1; ; ;45000000;400000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;52;1;11;52;115,802827754142
5297510;1;1;1;1;2;1;1;1;4;3; ; ; ; ;350000;2;1;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;4;3;3;1;3;2;1;1;3;1;1;01;52;1;11;52;334,27987667346
5297511;1;4;1;1;1;1;1;1;4;1; ; ;200000000;800000; ;1;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;52;1;11;52;157,677168366546
5297512;1;3;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;1;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;54;1;11;54;296,489229521635
5297520;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;15;1;11;15;100,658713044864
5297522;1;5;2;1;1;1;1;1;3;3; ; ; ; ;230000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;18;1;11;18;287,171232720996
5297523;1;5;2;1;1;1;1;1;3;1; ; ;98;1500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;1;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;18;1;11;18;64,5960425442283
5297524;1;4;2;1;1;1;1;1;3;1; ; ;98;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;1;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;11;18;76,7924857138751
5297525;1;5;3;1;1;1;1;1;4;1; ; ;98;2500000; ;2;1;1;1;1;1;1;2;1;2;1;2;2;1;2;1;1;2;2;1;1;1;3;3;2; ;1;1;1;4;1;3;2;1;1;2;1;1;01;18;1;11;18;98,3891836286059
5297526;1;5;1;1;1;1;1;1;3;1; ; ;98;600000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;18;1;11;18;79,2229784496408
5297527;1;5;2;1;1;1;1;1;3;3; ; ; ; ;800000;2;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;4;1;2;1;1;1;2;1;1;01;18;1;11;18;78,2762955579649
5297528;1;5;3;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;1;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;18;1;11;18;61,0390320295632
5297529;1;5;3;1;1;1;1;1;3;1; ; ;98;600000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;1;2;1;4;4;1;1;1;1;1;4;1;3;1;1;1;2;1;1;01;18;1;11;18;88,4581823450873
5297530;1;6;3;1;1;1;1;1;3;1; ; ;98;800000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;2;2;1;2;1;4;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;18;1;11;18;81,2361897642365
5297531;1;5;1;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;18;1;11;18;68,6059103472751
5297532;1;5;3;1;1;1;1;1;3;2; ;280000;98;250000; ;1;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;1;4;1;1;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;11;18;165,202068528369
5297534;1;4;1;1;1;1;1;1;4;1; ; ;98;300000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;18;1;11;18;200,784441062072
5297535;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;18;1;11;18;93,9518599922238
5297536;1;1;1;1;2;1;1;6; ;3; ; ; ; ;80000;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;2;2;1;1;3;1;1;01;19;1;11;19;132,062686498596
5297537;1;4;4;1;1;1;1;1;3;1; ; ;180000000;700000; ;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;4;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;139,257518913354
5297538;1;1;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;19;1;11;19;103,13172464349
5297539;1;3;2;1;1;1;1;1;3;3; ; ; ; ;900000;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;19;1;11;19;131,105958316994
5297541;1;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;2;2;1;1;3;1;1;01;19;1;11;19;132,604679485457
5297542;1;1;1;1;2;1;1;6; ;3; ; ; ; ;180000;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;3;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;134,789868679394
5297543;1;2;2;1;1;1;1;1;3;3; ; ; ; ;380000;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;155,715094424226
5297544;1;2;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;2;1;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;105,473792419851
5297547;1;1;1;1;1;1;1;6; ;3; ; ; ; ;150000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;132,062686498596
5297548;1;1;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;19;1;11;19;148,969161477153
5297549;1;4;3;1;1;1;1;1;3;4; ; ; ;700000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;19;1;11;19;159,700358407664
5297550;1;6;5;1;1;1;1;1;3;1; ; ;130000000;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;131,633031214984
5297551;1;1;1;1;1;1;1;2;3;3; ; ; ; ;580000;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;19;1;11;19;151,311229253514
5297552;1;4;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;148,969161477153
5297553;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;110,900687380475
5297554;1;4;3;1;1;1;1;1;3;3; ; ; ; ;99;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;159,182519467865
5297555;1;6;4;1;1;1;1;1;3;1; ; ;150000000;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;126,365531381845
5297556;1;3;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;114,584597742874
5297557;1;7;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;2;2;2;2;1;2;1;1;2;2;2;2;2;1;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;19;1;11;19;123,638349201047
5297558;1;1;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;2;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;3;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;134,63299009697
5297560;1;2;1;1;1;1;1;1;4;1; ; ;99;400000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;3;1;4;1;3;2;1;1;3;1;1;01;19;1;11;19;104,93179943299
5297561;1;1;1;1;1;1;1;1;1;4; ; ; ;300000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2; ;1;3;1;4;1;4;2;1;1;3;1;1;01;19;1;11;19;132,604679485457
5297562;1;4;3;1;1;1;1;1;3;1; ; ;99;600000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;4;8;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;19;1;11;19;146,655670620641
5297563;1;4;2;1;1;1;1;1;3;1; ; ;99;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;19;1;11;19;133,862761288097
5297564;1;4;3;1;1;1;1;1;3;1; ; ;99;400000; ;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;19;1;11;19;109,459056403288
5297565;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;115,304552551187
5297566;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;2;1;2;2;1;1;3;1;1;01;19;1;11;19;133,291147510931
5297567;1;3;2;1;1;1;1;1;3;3; ; ; ; ;620000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;19;1;11;19;131,105958316994
5297568;1;3;1;1;1;1;1;1;3;1; ; ;99;500000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;19;1;11;19;103,13172464349
5297570;1;4;2;1;1;1;10;1;3;3; ; ; ; ;750000;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;2;2;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;7;1;2;01;44;1;11;44;115,028003599122
5297571;1;4;1;1;1;1;10;1;3;3; ; ; ; ;890000;2;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;2;2;1;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;7;1;2;01;44;1;11;44;113,191653223479
5297572;1;3;1;1;1;1;10;1;3;3; ; ; ; ;640000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;7;1;2;01;44;1;11;44;52,5029888706665
5297573;1;4;1;1;1;1;10;1;3;3; ; ; ; ;850000;2;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;1;2;1;2;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;7;1;2;01;44;1;11;44;114,571599951671
5297574;1;4;1;1;1;1;10;2;3;3; ; ; ; ;950000;1;1;1;2;1;2;1;2;2;2;1;1;1;1;2;1;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;7;1;2;01;44;1;11;44;52,5029888706665
5297575;1;4;2;1;1;1;10;2;3;3; ; ; ; ;810000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;2;1;2;1;2;4;2; ;1;2;1;4;1;4;1;1;1;7;1;2;01;44;1;11;44;103,877380980366
5297576;1;3;1;1;1;1;10;1;3;3; ; ; ; ;650000;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;2;1;4;1;4;1;1;1;7;1;1;01;44;1;11;44;52,5029888706665
5297580;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;18;1;11;18;125,36697426031
5297581;1;2;1;2;1;1;1;3;4;1; ; ;28000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;1;2;1;1;01;18;1;11;18;187,903719984448
5297582;1;3;2;2;1;1;1;1;4;1; ; ;50000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;5;2;1;1;2;2;1;2;1;1;01;18;1;11;18;187,903719984448
5297583;1;4;3;2;1;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;1;2;1;1;01;18;1;11;18;228,12949612573
