DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
6047728;1;3;1;70;08;5;48;1000000;1;;2;7;1;;8;2;2;;2;;;;;;;;;;;1;2;;50;19;19;1;1;5012;12;08;551.24797011
6047733;1;2;1;70;08;8;48;908000;1;;2;32;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;55;55;1;1;4711;12;08;569.73300709
6047755;1;7;1;70;11;40;48;908526;1;;2;40;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;98;37;1;2;5619;12;11;6521.9865632
6047779;1;3;1;70;11;36;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;2;;12;11;6019.2444675
6047782;1;3;1;70;11;40;48;1200000;1;;2;8;1;;6;2;1;;2;;;;;;;;;;;1;1;200000;56;59;53;1;2;5611;12;11;3975.2377792
6047787;1;1;1;70;11;3;48;2000000;4;;2;8;4;;5;2;7;;2;;;;;;;;;;;1;1;98;96;45;44;1;1;9603;12;11;2787.0658867
6047789;1;2;1;70;11;24;48;1200000;1;;2;26;1;;7;2;1;;2;;;;;;;;;;;1;2;;47;39;33;1;2;4711;12;11;5904.0772398
6047806;1;3;1;70;11;40;48;1300000;4;;2;40;4;;9;2;4;;2;;;;;;;;;;;1;2;;85;11;13;1;2;8530;12;11;4123.4758451
6047816;1;1;1;70;11;16;48;2800000;1;;2;16;1;;9;2;1;;1;2;;;1;;;;;;;;2;;64;21;21;1;2;6412;12;11;3381.6230259
6047819;1;2;1;70;11;4;48;908526;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;1;6820;12;11;2182.5555749
6047819;1;4;1;70;11;4;48;1014980;1;;2;4;1;;5;2;1;;2;;;;;;;;;;;1;1;200000;22;39;39;1;1;2229;12;11;2182.5555749
6047844;1;2;1;70;11;8;48;500000;1;;2;48;1;;6;2;3;;2;;;;;;;;;;;1;2;;56;53;17;1;1;5630;12;11;3999.1871711
6047860;1;2;1;70;11;53;48;2500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;;12;11;3279.9008794
6047874;1;3;1;70;11;36;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;2;;12;11;2705.435534
6047874;1;4;1;70;11;3;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;1;;12;11;2705.435534
6047875;1;2;1;70;11;16;48;908526;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;52;97;97;1;2;5224;12;11;3721.8930183
6047886;1;2;1;70;11;18;48;908526;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4724;12;11;2008.3554247
6047886;1;3;1;70;11;12;48;908526;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;95;87;1;1;4520;12;11;2008.3554247
6047896;1;2;1;70;11;12;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;11;3437.355692
6047910;1;3;1;70;11;30;48;1200000;1;;2;200;1;;4;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8512;12;11;4950.9407733
6047915;1;2;1;70;11;12;48;908526;1;;2;24;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;38;45;1;1;4771;12;11;4722.3599189
6047916;1;2;1;70;11;4;48;908526;1;;2;48;1;;9;2;8;;2;;;;;;;;;;;1;2;;14;79;79;1;1;1410;12;11;2989.9728603
6047917;1;3;1;70;11;72;48;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;;12;11;4219.9630013
6047921;1;1;1;70;11;12;48;908526;3;;2;24;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;55;55;1;1;9700;12;11;4731.1073291
6047921;1;2;1;70;11;2;48;1200000;1;;2;2;1;;4;2;7;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;11;4731.1073291
6047956;1;2;1;70;13;20;48;908526;1;;2;20;4;;1;2;8;;2;;;;;;;;;;;1;2;;81;53;55;1;2;8121;12;13;528.73895786
6047977;1;2;1;70;13;4;48;1200000;1;;2;12;1;;8;2;8;;2;;;;;;;;;;;1;2;;33;03;03;1;1;3312;12;13;422.15457648
6047980;1;1;1;70;13;48;48;1200000;1;;2;48;1;;5;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;12;13;390.16512808
6047980;1;2;1;70;13;48;48;1300000;1;;2;288;1;;5;2;1;;2;;;;;;;;;;;1;2;;93;57;57;1;2;9329;12;13;390.16512808
6047982;1;4;1;70;13;24;48;908576;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;92;33;33;1;2;9200;12;13;689.24755906
6047990;1;2;1;70;13;32;48;1000000;1;;2;96;1;;9;2;1;;2;;;;;;;;;;;1;2;;55;54;54;1;2;5511;12;13;446.10533278
6047996;1;3;1;70;13;24;48;908526;1;;2;78;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;12;13;465.05946306
6048026;1;2;1;70;13;24;48;1300000;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;93;53;53;1;2;9329;12;13;588.48865971
6048053;1;2;1;70;13;8;48;1500000;1;;2;8;4;;1;2;4;;2;;;;;;;;;;;1;2;;47;32;45;1;1;4792;12;13;301.62189796
6048054;1;1;1;70;13;8;48;1000000;1;;2;8;1;;8;2;8;;2;;;;;;;;;;;1;2;;22;97;97;1;1;2221;12;13;469.17634697
6048058;1;5;1;70;13;40;48;700000;4;;2;40;4;;1;2;1;;2;;;;;;;;;;;1;2;;43;85;85;1;2;4321;12;13;440.45993032
6048059;1;3;1;70;13;48;48;400000;3;;2;48;3;;2;2;1;;2;;;;;;;;;;;1;2;;88;54;54;1;2;8891;12;13;480.27111761
6048192;1;3;1;70;17;48;48;1500000;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;02;02;1;2;8610;12;17;242.34877764
6048192;1;4;1;70;17;24;48;1200000;1;;2;24;1;;5;2;1;;2;;;;;;;;;;;1;2;;85;16;16;1;2;8551;12;17;242.34877764
6048208;1;2;1;70;17;28;48;908526;1;;2;28;1;;4;2;8;;2;;;;;;;;;;;1;2;;82;45;38;1;2;8220;12;17;335.88039307
6048224;1;2;1;70;17;12;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;00;;1;1;;12;17;208.42665181
6048225;1;2;1;70;17;48;48;908526;1;;2;48;1;;7;2;1;;2;;;;;;;;;;;1;2;;33;85;85;1;2;3314;12;17;218.35526843
6048225;1;3;1;70;17;48;48;908526;1;;2;48;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;12;17;218.35526843
6048240;1;3;1;70;17;2;48;908526;1;;2;1;1;;9;2;8;;2;;;;;;;;;;;1;2;;82;38;38;1;1;8220;12;17;181.95062231
6048250;1;3;1;70;17;4;48;908526;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;43;93;93;1;1;4330;12;17;381.38048837
6048254;1;3;1;70;17;3;48;908526;1;;2;1;1;;9;2;1;;1;2;;;1;;;;;;;;2;;78;05;05;1;1;7810;12;17;229.59172227
6048285;1;3;1;70;17;40;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;12;17;203.68417348
6048657;1;3;1;70;23;43;48;908526;1;;2;86;1;;7;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8530;12;23;183.55301293
6048669;1;2;1;70;23;104;40;908526;1;;2;104;1;;6;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8530;12;23;305.21727155
6048673;1;2;1;70;23;24;48;500000;3;;2;26;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;12;23;186.42211571
6048678;1;2;1;70;23;50;48;1500000;2;;2;50;2;;9;2;1;;2;;;;1;;;;;;;;2;;84;39;39;1;2;8412;12;23;108.61381526
6048678;1;3;1;70;23;12;48;1200000;4;;2;15;4;;1;2;1;;2;;;;;;;;;;;1;2;;43;03;03;1;1;4321;12;23;108.61381526
6048679;1;2;1;70;23;47;48;908526;1;;2;83;1;;6;2;1;;2;;;;;;;;;;;1;2;;68;32;32;1;2;6820;12;23;228.34938164
6048681;1;6;1;70;23;12;48;908526;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;12;23;248.45929116
6048682;1;1;1;70;23;60;48;908526;1;;2;60;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;2;9700;12;23;210.34075344
6048689;1;2;1;70;23;22;48;1000000;1;;2;120;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;21;45;1;2;4711;12;23;271.2774058
6048692;1;2;1;70;23;40;48;600000;3;;2;40;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;12;23;205.12870967
6048695;1;5;1;70;23;4;48;908526;1;;2;4;1;;5;2;2;;2;;;;;;;;;;;1;1;700000;85;13;13;1;1;8530;12;23;194.202888
6048696;1;2;1;70;23;12;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;81;;1;1;;12;23;228.34938164
6048706;1;2;1;70;23;3;48;900000;1;;2;3;1;;3;2;6;;2;;;;;;;;;;;1;1;500000;41;95;95;1;1;4111;12;23;175.97259894
6048709;1;2;1;70;23;52;48;908526;3;;2;104;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;12;23;229.57180073
6048719;1;1;1;70;23;1;48;908526;1;;2;1;1;;4;2;7;;2;;;;1;;;;;;;;1;1200000;46;98;98;1;1;4661;12;23;257.67438673
6048728;1;2;1;70;23;46;48;908526;1;;2;169;1;;6;2;1;;2;;;;;;;;;;;1;2;;86;32;32;1;2;8610;12;23;257.67438673
6048738;1;1;1;70;23;3;48;600000;1;;2;3;1;;6;2;1;;2;;;;;;;;;;;1;1;600000;85;13;13;1;1;8551;12;23;183.09787832
6048741;1;2;1;70;23;80;48;1200000;2;;2;80;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;55;55;1;2;8412;12;23;197.76995655
6048745;1;2;1;70;23;22;48;1500000;1;;2;25;1;;7;2;2;;2;;;;;;;;;;;1;2;;47;21;21;1;2;4773;12;23;252.39776358
6048748;1;1;1;70;23;80;47;1500000;1;;2;80;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;09;09;1;2;8413;12;23;257.67438673
6048751;1;3;1;70;23;22;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;2;;12;23;204.65683362
6048755;1;2;1;70;23;43;48;1300000;1;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;700000;49;21;98;1;2;4921;12;23;165.54438473
6048757;1;2;1;70;23;30;48;908526;1;;2;30;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4741;12;23;291.49347103
6049294;1;1;1;70;50;20;48;1200000;4;;2;30;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;12;50;305.49508256
6049303;1;3;1;70;50;10;56;1800000;1;;2;11;2;;9;2;3;;2;;;;;;1;;;;;;2;;84;19;19;1;1;8412;12;50;149.57951327
6049310;1;3;1;70;50;28;48;1000000;1;;2;32;1;;3;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;50;234.11992807
6049314;1;2;1;70;50;26;48;900000;1;;2;26;4;;1;2;1;;2;;;;;;;;;;;1;2;;82;45;39;1;2;8230;12;50;402.58979013
6049318;1;1;1;70;50;8;48;1500000;1;;2;9;1;;7;2;1;;2;;;;;;;;;;;1;2;;42;02;02;1;1;4290;12;50;380.50040976
6049322;1;2;1;70;50;10;48;800000;1;;2;10;1;;4;2;2;;2;;;;;;;;;;;1;2;;42;39;39;1;1;4290;12;50;408.92584614
6049329;1;2;1;70;50;4;48;900000;1;;2;14;2;;2;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;1;8512;12;50;149.57951327
6049329;1;3;1;70;50;52;52;950000;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;2;5611;12;50;149.57951327
6049332;1;2;1;70;50;78;40;800000;1;;2;78;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;2;5611;12;50;425.33468891
6049332;1;3;1;70;50;26;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;;12;50;425.33468891
6049348;1;4;1;70;50;3;48;1000000;1;;2;260;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;19;53;1;1;5613;12;50;180.9651498
6049356;1;2;1;70;50;20;48;1200000;1;;2;20;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;34;17;1;2;8413;12;50;340.94010372
6049362;1;1;1;70;50;4;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;1;;12;50;239.66819226
6049369;1;3;1;70;50;4;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;;12;50;245.10989842
6049380;1;3;1;70;50;53;48;1000000;1;;2;53;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4731;12;50;334.77845672
6049380;1;4;1;70;50;104;48;1000000;1;;2;70;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;33;53;1;2;5611;12;50;334.77845672
6049381;1;3;1;70;50;52;56;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;18;;1;2;;12;50;349.43501185
6049382;1;1;1;70;50;8;48;700000;1;;2;3;1;;3;2;7;;2;;;;;;;;;;;1;1;800000;41;95;95;1;1;4111;12;50;366.73820448
6049387;1;2;1;70;50;20;48;1200000;1;;2;20;1;;3;2;1;;2;;;;;;;;;;;1;2;;43;93;93;1;2;4330;12;50;365.43729015
6049387;1;5;1;70;50;20;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;12;50;365.43729015
6049389;1;2;1;70;50;43;48;1200000;1;;2;43;1;;7;2;1;;2;;;;;;;;;;;1;2;;42;95;95;1;2;4290;12;50;158.87164772
6049389;1;3;1;70;50;4;48;1200000;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;1;1000000;82;55;55;1;1;8230;12;50;158.87164772
6049391;1;3;1;70;50;16;48;908000;1;;2;16;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4772;12;50;304.6007327
6049397;1;1;1;70;50;52;48;1200000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;12;50;343.58674122
6049403;1;3;1;70;50;2;48;908000;1;;2;3;4;;1;2;3;;2;;;;;;;;;;;1;1;900000;43;95;95;1;1;4330;12;50;234.11992807
6049417;1;3;1;70;52;50;48;1000000;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;52;192.78929791
6049417;1;4;1;70;52;8;48;908526;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;12;52;192.78929791
6049421;1;1;1;70;52;54;40;3000000;1;;2;54;1;;4;2;2;;2;;;;;;;;;;;1;2;;74;05;05;1;2;7490;12;52;192.92310248
6049421;1;2;1;70;52;56;40;2500000;1;;2;56;1;;4;2;3;;3;;;;;;;;;;;1;2;;74;05;05;1;2;7490;12;52;192.92310248
6049430;1;6;1;70;52;17;40;1500000;1;;2;17;1;;2;2;7;;2;;;;;;;;;;;1;2;;56;05;53;1;2;5630;12;52;129.75692727
6049441;1;1;1;70;52;26;20;450000;1;;2;26;4;;1;2;6;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4792;12;52;331.67281092
6049446;1;5;1;70;52;12;48;908526;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;52;153.71471215
6049452;1;1;1;70;52;52;48;500000;3;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;55;54;55;1;2;5511;12;52;272.38752449
6049458;1;3;1;70;52;156;40;600000;4;;2;26;4;;1;2;8;;2;;;;;;;;;;;1;2;;47;97;45;1;2;4789;12;52;187.89450136
6049477;1;3;1;70;52;2;48;908526;1;;2;3;6;;2;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4711;12;52;275.86203013
6049478;1;1;1;70;52;20;48;900000;1;;2;20;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4719;12;52;240.02386548
6049487;1;4;1;70;52;2;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;52;357.10895987
6049494;1;2;1;70;52;8;48;908526;1;;2;40;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;06;06;1;1;8413;12;52;364.35138291
6049495;1;2;1;70;52;16;48;1400000;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;19;19;1;2;4921;12;52;222.17447266
6049495;1;3;1;70;52;8;48;1500000;2;;2;12;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;08;08;1;1;8412;12;52;222.17447266
6049504;1;3;1;70;52;16;40;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;12;52;239.84275708
6049519;1;2;1;70;52;26;40;600000;1;;2;4;1;;3;2;7;;2;;;;;;;;;;;1;1;400000;46;39;97;1;2;4631;12;52;485.52576089
6049536;1;1;1;70;54;2;48;300000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;125000;96;56;56;1;1;9601;12;54;571.16338533
6049541;1;1;1;70;54;24;48;908000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;55;53;1;2;5611;12;54;401.49573848
6049541;1;2;1;70;54;16;48;908000;1;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;52;97;97;1;2;5224;12;54;401.49573848
6049549;1;2;1;70;54;8;48;908526;4;;2;99;4;;1;2;1;;2;;;;;;;;;;;1;2;;14;53;79;1;1;1410;12;54;648.72084576
6049558;1;2;1;70;54;4;48;1200000;1;;2;4;4;;1;2;8;;2;;;;;;;;;;;1;1;500000;94;13;14;1;1;9491;12;54;520.17028025
6049566;1;3;1;70;54;52;48;908526;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;82;98;97;1;2;8292;12;54;507.77150007
6049567;1;2;1;70;54;40;48;600000;4;;2;53;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4781;12;54;386.58711967
6049568;2;2;2;70;54;52;48;600000;1;;2;150;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;32;32;1;2;8414;12;54;226.93859918
6049573;1;1;1;70;54;3;48;1500000;1;;2;3;1;;6;2;1;;2;;;;;;;;;;;1;1;1500000;85;13;13;1;1;8530;12;54;249.5601942
6049573;1;2;1;70;54;40;48;900000;1;;2;84;1;;9;2;1;;2;;;;;;;;;;;1;2;;46;45;45;1;2;4632;12;54;249.5601942
6049586;1;1;1;70;54;2;55;1000000;4;;2;2;4;;1;2;2;;2;;;;;;;;;;;1;1;1000000;41;95;95;1;1;4111;12;54;533.08324171
6049599;1;1;1;70;54;2;48;600000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;210000;81;55;55;1;1;8121;12;54;368.2800582
6049599;1;2;1;70;54;12;48;900000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;1;6820;12;54;368.2800582
6049600;1;3;1;70;54;52;48;908526;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;2;6820;12;54;584.37007068
6049600;1;4;1;70;54;75;48;908526;1;;2;75;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;12;54;584.37007068
6049600;1;11;1;70;54;52;48;1200000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;05;74;74;1;2;0510;12;54;584.37007068
6049601;1;2;1;70;54;12;48;908000;4;;2;12;4;;1;2;7;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;12;54;442.40096899
6049605;1;1;1;70;54;20;48;900000;4;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;53;55;1;2;8121;12;54;509.58803425
6049605;1;3;1;70;54;20;48;900000;4;;2;20;4;;1;2;7;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;12;54;509.58803425
6049621;1;1;1;70;54;52;48;600000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;55;53;1;2;5611;12;54;569.83993697
6049621;1;3;1;70;54;52;48;500000;4;;2;52;4;;1;2;1;;;;;;;;;;;;;1;2;;15;80;80;1;2;1522;12;54;569.83993697
6049627;1;1;1;70;54;200;48;600000;4;;2;200;4;;1;2;1;;2;;;;;;;;;;;1;2;;80;62;58;1;2;8010;12;54;392.70003653
6049634;1;2;1;70;54;99;48;500000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;98;98;1;2;4711;12;54;612.96565425
6049634;1;3;1;70;54;72;48;908526;1;;2;72;1;;9;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;12;54;612.96565425
6049636;1;1;1;70;54;4;48;908526;1;;2;4;1;;7;2;3;;2;;;;;;;;;;;1;2;;86;39;39;1;1;8621;12;54;466.67993113
6049742;1;1;1;70;66;20;48;16000000;1;;2;102;1;;9;2;2;;2;;;;;;;;;;;1;2;;41;21;21;1;2;4112;12;66;325.92803969
6049757;1;1;1;70;66;1;48;1000000;4;;2;1;4;;1;2;1;;2;;;;;;1;;;;;;1;1000000;43;93;93;1;1;4330;12;66;305.21052346
6049760;1;2;1;70;66;40;48;908526;1;;2;40;1;;9;2;1;;2;;;;;;;;;1;;;2;;47;45;45;1;2;4771;12;66;396.10025911
6049766;1;1;1;70;66;4;48;908526;1;;2;4;1;;2;2;2;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;66;357.68846626
6049775;1;4;1;70;66;102;48;908526;1;;2;102;1;;9;2;1;;2;;;;;;;;;;;1;2;;82;38;38;1;2;8220;12;66;516.76181983
6049775;1;5;1;70;66;12;48;1600000;1;;2;12;1;;3;2;2;;2;;;;;;;;;;;1;2;;58;16;16;1;1;5811;12;66;516.76181983
6049788;1;6;1;70;66;48;48;908526;1;;2;48;1;;9;2;4;;2;;;;;;;;;;;1;2;;46;97;97;1;2;4631;12;66;424.5225018
6049812;1;1;1;70;66;16;48;908526;1;;2;16;1;;2;2;8;;2;;;;;;;;;;;1;2;;69;79;55;1;2;6910;12;66;432.67902733
6049818;1;1;1;70;66;24;48;950000;4;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;12;66;374.43251784
6049822;1;1;1;70;66;52;48;908526;4;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;12;66;469.09447102
6049822;1;3;1;70;66;24;48;908526;1;;2;2;1;;2;2;1;;2;;;;;;;;;;;1;2;;49;97;97;1;2;4923;12;66;469.09447102
6049826;1;2;1;70;66;12;48;908526;1;;2;12;1;;6;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;66;474.4423967
6049826;1;3;1;70;66;6;48;908526;1;;2;6;1;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;66;474.4423967
6049829;1;2;1;70;66;104;48;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;;12;66;451.56154037
6049840;1;1;1;70;66;20;48;900000;4;;2;20;4;;1;2;7;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;12;66;436.19194982
6049841;1;1;1;70;66;3;48;650000;3;;2;20;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;9700;12;66;495.42813239
6049844;1;3;1;70;66;24;48;1200000;1;;2;144;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;39;97;1;2;4711;12;66;322.63973594
6049858;1;1;1;70;66;2;48;900000;1;;2;5;1;;9;2;1;;2;;;;;;;;;;;1;2;;80;32;32;1;1;8010;12;66;451.56154037
6049858;1;2;1;70;66;5;48;900000;4;;2;5;4;;1;2;1;;2;;;;;;;;;;;1;1;850000;49;98;98;1;1;4921;12;66;451.56154037
6049871;1;1;1;70;66;20;48;908526;4;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;12;66;453.72488047
6049894;1;4;1;70;68;52;48;1014000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;96;39;32;1;2;9603;12;68;433.27584004
6049900;1;4;1;70;68;48;60;908526;3;;2;48;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;54;55;1;2;4754;12;68;721.99800512
6049906;1;2;1;70;68;32;48;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;01;;1;2;;12;68;613.99763495
6049908;1;4;1;70;68;60;48;908526;1;;2;60;1;;6;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8530;12;68;543.53811635
6049914;3;2;3;70;68;1;48;1000000;1;;2;1;1;;3;2;8;;2;;;;;;;;;;;1;1;500000;94;55;55;1;1;9492;12;68;682.31025851
6049926;1;1;1;70;68;2;90;1600000;1;;2;2;1;;9;2;1;;2;;;;;;;;;;;1;1;1400000;49;98;98;1;1;4921;12;68;603.07167392
6049937;1;3;1;70;68;4;48;1000000;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;12;68;930.19981067
6049937;1;8;1;70;68;210;48;1014000;4;;2;210;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;33;98;1;2;4921;12;68;930.19981067
6049939;1;3;1;70;68;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;68;566.46301804
6049945;1;1;1;70;68;4;48;1000000;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;1500000;41;95;95;1;1;4111;12;68;808.13566628
6050103;1;2;1;70;73;26;48;1100000;1;;2;52;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;16;16;1;2;4772;12;73;319.29473866
6050113;1;2;1;70;73;26;48;2000000;1;;2;26;1;;8;2;2;;2;;;;;;;;;;;1;2;;86;19;19;1;2;8610;12;73;356.58875315
6050114;1;1;1;70;73;52;48;2000000;2;;2;52;1;;8;2;2;;2;;;;;;;;;;;1;2;;88;19;19;1;2;8899;12;73;178.57607356
6050128;1;1;1;70;73;1;50;900000;4;;2;8;5;;2;2;4;;2;;;;;;;;;;;1;2;;96;57;57;1;1;9609;12;73;553.53310216
6050133;1;1;1;70;73;3;48;2500000;1;;2;3;1;;9;2;1;;1;2;;;1;;;;;;;;1;3000000;41;02;02;1;1;4111;12;73;385.72443067
6050137;1;2;1;70;73;12;48;908600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;12;73;327.4429175
6050147;1;2;1;70;73;8;48;900000;1;;2;8;1;;9;2;2;;2;;;;;;;;;;;1;2;;82;38;38;1;1;8220;12;73;626.08096349
6050147;1;6;1;70;73;50;40;908600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;12;73;626.08096349
6050150;1;5;1;70;73;32;48;908526;1;;2;32;1;;5;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8621;12;73;256.04323195
6050157;1;3;1;70;73;6;48;1000000;1;;2;6;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;12;73;178.57607356
