DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
715940,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,125.647.473.267.526
715942,1,2,80,1,1,3,,2,,2,,,,,4,2,2,1,20,163.849.747.893.914
715942,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,163.849.747.893.914
715942,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,163.849.747.893.914
715942,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,163.849.747.893.914
715946,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,175.697.778.411.714
715948,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,168.340.001.216.732
715985,1,2,80,1,4,6,,2,,2,,,,,9,2,2,1,20,428.908.168.801.803
715985,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,428.908.168.801.803
715986,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,630.783.664.356.986
715988,1,2,80,1,3,1,,2,,2,,,,,1,2,2,1,20,522.800.331.184.524
715991,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,564.090.184.572.248
715991,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,564.090.184.572.248
715992,1,2,80,1,2,2,,2,,2,,,,,1,2,2,1,20,641.074.956.255.126
715994,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,637.730.616.190.781
715994,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,637.730.616.190.781
715997,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,428.660.489.526.944
715997,1,3,80,1,4,3,,2,,2,,,,,4,2,2,1,20,428.660.489.526.944
715997,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,428.660.489.526.944
715997,1,5,80,1,2,2,,2,,2,,,,,9,2,2,1,20,428.660.489.526.944
715997,1,6,80,2,,,,2,,2,,2,,.,,,2,1,20,428.660.489.526.944
715999,1,2,80,1,3,2,,2,,2,,,,,1,2,2,1,20,947.729.067.302.037
715999,1,3,80,1,2,7,,2,,2,,,,,1,2,2,1,20,947.729.067.302.037
715999,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,947.729.067.302.037
715999,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,947.729.067.302.037
715999,1,6,80,2,,,,2,,2,,2,,.,,,2,1,20,947.729.067.302.037
715999,1,7,80,2,,,,2,,2,,2,,.,,,2,1,20,947.729.067.302.037
716004,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,483.291.716.291.992
716004,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,483.291.716.291.992
716004,1,6,80,1,4,2,,2,,2,,,,,9,2,2,1,20,483.291.716.291.992
716006,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,536.563.048.195.896
716006,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,536.563.048.195.896
716008,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,559.914.425.523.021
716008,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,559.914.425.523.021
716010,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,713.064.634.553.981
716010,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,713.064.634.553.981
716014,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,683.878.520.979.347
716014,1,3,80,1,4,2,,2,,2,,,,,9,2,2,1,20,683.878.520.979.347
716014,1,7,80,2,,,,2,,2,,2,,.,,,2,1,20,683.878.520.979.347
716014,1,11,80,2,,,,2,,2,,2,,.,,,2,1,20,683.878.520.979.347
716018,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,555.564.029.170.775
716018,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,555.564.029.170.775
716021,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,537.595.835.910.261
716021,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,537.595.835.910.261
716024,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,20,477.022.366.967.729
716024,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,477.022.366.967.729
716026,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,334.645.720.088.629
716026,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,334.645.720.088.629
716028,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,101.996.642.487.575
716028,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,101.996.642.487.575
716028,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,101.996.642.487.575
716028,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,101.996.642.487.575
716032,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,503.516.715.629.717
716034,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,640.827.276.980.266
716036,1,1,80,1,1,3,,2,,2,,,,,4,2,2,1,20,40.832.110.701.223
716036,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,40.832.110.701.223
716036,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,40.832.110.701.223
716036,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,40.832.110.701.223
716038,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,559.303.337.164.724
716038,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,559.303.337.164.724
716038,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,559.303.337.164.724
716041,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,501.180.481.680.586
716041,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,501.180.481.680.586
716096,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,905.380.965.350.504
716097,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,946.746.042.792.126
716099,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,887.644.355.623.173
716099,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,887.644.355.623.173
716102,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,669.309.966.219.919
716105,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,133.200.799.254.676
716105,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,133.200.799.254.676
716107,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,133.200.799.254.676
716112,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,92.703.930.230.665
716112,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,92.703.930.230.665
716115,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,115.273.347.185.539
716117,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,837.885.698.293.799
716119,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,151.745.759.939.905
716122,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,153.490.239.707.966
716122,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,153.490.239.707.966
716158,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,20,583.338.844.821.987
716163,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,20,820.749.231.147.989
716163,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,820.749.231.147.989
716163,1,6,80,2,,,,2,,2,,2,,.,,,2,1,20,820.749.231.147.989
716168,1,1,80,1,4,2,,2,,2,,,,,8,2,2,1,20,474.621.460.513.615
716171,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,20,564.750.983.602.552
716171,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,564.750.983.602.552
716171,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,564.750.983.602.552
716173,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,551.388.270.121.548
716173,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,551.388.270.121.548
716177,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,679.332.821.358.348
716177,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,679.332.821.358.348
716180,1,1,80,1,3,2,,2,,2,,,,,9,2,2,1,20,646.618.834.044.103
716181,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,810.388.788.751.572
716181,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,810.388.788.751.572
716181,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,810.388.788.751.572
716183,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,699.672.203.873.062
716183,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,699.672.203.873.062
716186,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,531.804.278.846.424
716186,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,531.804.278.846.424
716186,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,531.804.278.846.424
716186,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,531.804.278.846.424
716188,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,331.584.014.604.212
716190,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,627.503.996.797.624
716190,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,627.503.996.797.624
716195,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,20,729.263.213.324.536
716195,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,729.263.213.324.536
716195,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,729.263.213.324.536
716195,1,5,80,2,,,,2,,2,,2,,.,,,2,1,20,729.263.213.324.536
716195,1,6,80,2,,,,2,,2,,2,,.,,,2,1,20,729.263.213.324.536
716199,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,637.730.616.190.781
716199,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,637.730.616.190.781
716201,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,57.779.496.703.301
716205,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,20,366.966.581.119.522
716205,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,366.966.581.119.522
716210,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,604.289.315.694.998
716261,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,20,997.286.275.300.714
716263,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,121.652.560.820.903
716263,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,121.652.560.820.903
716264,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,20,855.058.928.519.564
716264,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,855.058.928.519.564
716264,1,7,80,1,4,2,,2,,2,,,,,9,2,2,1,20,855.058.928.519.564
716266,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,133.851.097.512.907
716266,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,133.851.097.512.907
716266,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,133.851.097.512.907
716268,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,103.725.108.751.765
716270,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,109.045.211.582.894
716270,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,109.045.211.582.894
716275,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,20,671.323.931.851.206
716275,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,671.323.931.851.206
716279,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,133.468.447.610.016
716279,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,133.468.447.610.016
716281,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,20,129.890.553.358.624
716283,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,145.444.979.112.324
716285,1,2,80,2,,,,2,,2,,2,,.,,,2,1,20,99.406.614.696.958
716285,1,3,80,1,2,7,,2,,2,,,,,1,2,2,1,20,99.406.614.696.958
716288,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,20,182.838.371.248.843
716330,1,1,80,1,4,2,,2,,2,,,,,4,2,2,1,54,291.139.499.927.612
716332,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,319.840.647.280.827
716332,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,319.840.647.280.827
716333,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,389.271.231.963.446
716333,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,389.271.231.963.446
716336,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,54,430.309.590.633.689
716336,1,6,80,1,4,2,,2,,2,,,,,9,2,2,1,54,430.309.590.633.689
716338,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,54,556.535.054.523.854
716344,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,27.238.118.624.319
716344,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,27.238.118.624.319
716344,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,27.238.118.624.319
716346,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,433.165.291.323.154
716352,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,80.629.813.645.308
716352,1,4,80,1,1,7,,2,,2,,,,,2,2,2,1,54,80.629.813.645.308
716352,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,80.629.813.645.308
716356,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,648.539.660.796.614
716356,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,648.539.660.796.614
716358,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,448.385.348.115.432
716358,1,5,80,1,1,3,,2,,2,,,,,4,2,2,1,54,448.385.348.115.432
716360,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716360,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716362,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,504.972.081.878.457
716362,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,504.972.081.878.457
716362,1,5,80,1,2,7,,2,,2,,,2,,9,1,2,1,54,504.972.081.878.457
716362,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,504.972.081.878.457
716363,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,354.074.752.518.893
716366,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,531.069.827.971.515
716366,1,6,80,1,4,3,,2,,2,,,,,4,2,2,1,54,531.069.827.971.515
716366,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,531.069.827.971.515
716370,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,54,20.157.453.411.327
716372,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,396.845.610.974.299
716372,1,3,80,1,2,8,SE CANSO,2,,2,,,,,8,2,2,1,54,396.845.610.974.299
716372,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,396.845.610.974.299
716374,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,345.820.748.258.732
716375,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,30.415.844.849.886
716375,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,30.415.844.849.886
716375,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,30.415.844.849.886
716378,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,465.742.754.896.657
716378,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,465.742.754.896.657
716379,1,1,80,1,4,8,LA EDAD,2,,2,,,,,8,2,2,1,54,378.484.042.992.034
716383,1,2,80,1,2,7,,2,,2,,,,,9,2,2,1,54,303.625.007.738.599
716383,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,303.625.007.738.599
716383,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,303.625.007.738.599
716383,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,303.625.007.738.599
716384,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,581.874.276.474.092
716384,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,581.874.276.474.092
716384,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,581.874.276.474.092
716384,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,581.874.276.474.092
716384,1,8,80,2,,,,2,,2,,2,,.,,,2,1,54,581.874.276.474.092
716385,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,362.182.572.290.007
716387,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,54,603.311.959.358.813
716387,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,603.311.959.358.813
716387,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,603.311.959.358.813
716387,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,603.311.959.358.813
716388,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,428.622.873.229.969
716388,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,428.622.873.229.969
716389,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,524.075.236.065.505
716389,1,4,80,1,2,3,,2,,2,,,,,4,2,2,1,54,524.075.236.065.505
716389,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,524.075.236.065.505
716390,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,413.488.647.597.489
716402,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,769.762.332.980.728
716402,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,769.762.332.980.728
716403,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,486.955.354.398.817
716403,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,486.955.354.398.817
716403,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,486.955.354.398.817
716403,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,486.955.354.398.817
716404,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,236.576.380.319.901
716404,1,3,80,1,2,2,,2,,2,,,,,9,2,2,1,54,236.576.380.319.901
716405,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,527.950.389.709.243
716409,1,2,80,2,,,,2,,2,,1,4,,9,,2,1,54,534.297.170.321.301
716409,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,534.297.170.321.301
716410,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,513.079.901.649.571
716410,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,513.079.901.649.571
716410,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,513.079.901.649.571
716410,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,513.079.901.649.571
716411,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,309.501.067.909.877
716411,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,309.501.067.909.877
716412,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,544.166.029.251.471
716413,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716413,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716413,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716413,1,5,80,1,1,8,EMBARAZO,2,,2,,,,EMBARAZO,12,2,2,1,54,20.157.453.411.327
716413,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716414,1,6,80,2,,,,2,,2,,1,1,,2,,2,1,54,458.639.096.326.583
716414,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,458.639.096.326.583
716414,1,8,80,2,,,,2,,2,,2,,.,,,2,1,54,458.639.096.326.583
716415,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,536.058.209.480.357
716416,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,504.280.947.224.687
716417,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,385.705.830.285.516
716418,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,54,438.930.638.645.564
716422,1,2,80,1,4,2,,2,,2,,,,,8,2,2,1,54,428.591.059.274.614
716423,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,529.830.720.168.258
716424,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,473.850.574.667.771
716424,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,473.850.574.667.771
716425,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,264.273.366.472.076
716425,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,264.273.366.472.076
716426,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,309.501.067.909.877
716426,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,309.501.067.909.877
716427,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,469.276.342.619.231
716428,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,566.042.618.621.616
716429,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,54,428.591.059.274.614
716429,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,428.591.059.274.614
716430,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,422.287.602.022.373
716430,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,422.287.602.022.373
716430,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,422.287.602.022.373
716430,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,422.287.602.022.373
716432,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,462.161.159.991.441
716432,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,462.161.159.991.441
716432,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,462.161.159.991.441
716433,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,490.958.176.316.998
716434,1,4,80,1,4,3,,2,,2,,,,EDAD,12,2,2,1,54,515.849.771.179.237
716435,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,458.168.375.885.804
716437,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,370.290.392.061.121
716440,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,436.730.693.001.083
716440,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,436.730.693.001.083
716441,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,393.734.751.163.117
716441,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,393.734.751.163.117
716441,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,393.734.751.163.117
716441,1,7,80,2,,,,2,,2,,2,,.,,,2,1,54,393.734.751.163.117
716442,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,319.840.647.280.827
716443,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,496.173.127.453.573
716448,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,64.741.318.531.085
716449,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,54,540.600.627.573.542
716450,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,478.815.720.672.348
716450,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,478.815.720.672.348
716452,1,2,80,2,,,,2,,1,100000,2,,.,,,2,1,54,566.074.432.576.971
716452,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,566.074.432.576.971
716453,1,2,80,1,2,2,,2,,2,,,,,1,2,2,1,54,544.166.029.251.471
716454,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,428.591.059.274.614
716455,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,66.863.045.398.258
716456,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,465.742.754.896.657
716457,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,428.591.059.274.614
716459,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,399.077.370.574.135
716459,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,399.077.370.574.135
716459,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,399.077.370.574.135
716459,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,399.077.370.574.135
716461,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,380.287.242.934.357
716461,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,380.287.242.934.357
716461,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,380.287.242.934.357
716461,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,380.287.242.934.357
716462,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,54,378.484.042.992.034
716463,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,20.157.453.411.327
716464,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,413.488.647.597.489
716467,1,2,80,1,1,8,POR CAMBIO DE RESIDENCIA Y MUNICIPIO,2,,2,,,1,,1,1,2,1,54,457.634.935.125.543
716468,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,275.414.793.345.664
716468,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,275.414.793.345.664
716468,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,275.414.793.345.664
716470,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,611.419.779.129.927
716470,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,611.419.779.129.927
716470,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,611.419.779.129.927
716470,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,611.419.779.129.927
716470,1,6,80,2,,,,2,,2,,2,,.,,,2,1,54,611.419.779.129.927
716471,1,2,80,2,,,,2,,2,,1,1,,9,,2,1,54,38.650.603.160.335
716472,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,504.280.947.224.687
716473,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,411.948.022.651.424
716473,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,411.948.022.651.424
716474,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,315.266.415.232.287
716474,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,315.266.415.232.287
716474,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,315.266.415.232.287
716486,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,458.607.282.371.228
716486,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,458.607.282.371.228
716486,1,5,80,2,,,,2,,2,,1,2,,10,,2,1,54,458.607.282.371.228
716487,1,3,80,1,3,2,,2,,1,5000,,,,9,2,2,1,54,555.734.853.206.022
716488,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,488.065.307.682.459
716489,1,2,80,1,3,8,POR EMBARAZO,2,,2,,,,,9,2,2,1,54,41.828.329.385.902
716495,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,224.388.284.445.291
716495,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,224.388.284.445.291
716495,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,224.388.284.445.291
716496,1,1,80,2,,,,2,,2,,2,,.,,,2,1,54,341.278.330.165.548
716497,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,688.424.742.823.399
716497,1,5,80,2,,,,2,,2,,2,,.,,,2,1,54,688.424.742.823.399
716498,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,54,466.276.195.656.918
716499,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,606.727.901.966.233
716500,1,2,80,2,,,,2,,2,,2,,.,,,2,1,54,640.965.281.785.761
716500,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,640.965.281.785.761
716500,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,640.965.281.785.761
716502,1,1,80,1,4,4,,2,,2,,,,,9,2,2,1,54,396.845.610.974.299
716502,1,3,80,2,,,,2,,2,,2,,.,,,2,1,54,396.845.610.974.299
716502,1,4,80,2,,,,2,,2,,2,,.,,,2,1,54,396.845.610.974.299
716503,1,1,80,1,4,4,,2,,2,,,,,4,2,2,1,54,20.157.453.411.327
716503,1,2,80,1,4,2,,2,,2,,,,,11,2,2,1,54,20.157.453.411.327
716507,1,1,80,1,4,4,,2,,2,,,,,4,2,2,1,54,452.633.305.996.041
