DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P6420S1,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,CLASE,OCI,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
705968,1,1,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,0,0,,3,,12,72,,.,72,,,1,6,16,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,3,3,9,,2,1,111,61,1,,,41,127.968.441.108.422
705968,1,7,60,2,,,,,,,,,,24,1,,1,,160000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,50,,.,50,,,1,7,17,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,2,2,2,1,2,2,,2,1,,3,3,3,3,3,3,2,3,2,3,,2,1,111,62,1,,,41,127.968.441.108.422
705971,1,1,60,2,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,900000,1,,3,,12,50,,.,50,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,2,2,1,2,2,,2,1,,3,3,2,3,3,2,2,2,3,3,,2,1,111,62,1,,,41,937.231.375.284.151
705971,1,3,60,2,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,2,,8,,,1,7,11,1,13,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,20,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,,2,3,2,3,3,3,2,2,3,3,,2,1,111,62,1,,,41,937.231.375.284.151
705973,1,1,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,,3,,12,40,,.,40,,,1,8,12,1,13,17,2,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,3,3,3,,2,1,3611,81,36,,,41,105.311.142.702.332
705983,1,1,60,2,,,,,,,,,,96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,0,0,,3,,12,56,,.,56,,,1,8,12,1,13,17,2,,,2,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,1,2002,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,2,2,3,3,2,2,3,3,3,,2,1,5231,45,52,,,41,154.387.163.668.772
705985,1,1,60,2,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,100000,1,,1,,12,18,1,,28,,,1,9,16,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,1,4,1,,2,,,,,,8,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,28,2,2,1,1,1,1,2,1,2,2,1,2,2,,2,1,,3,3,2,3,3,3,2,2,2,3,,2,1,4530,95,45,,,41,170.473.784.555.213
705985,1,2,60,2,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,3,ENFERMEDAD,10,,,1,9,14,2,,,,,,2,8,,,,2,,,,1,,,,,,1,,,,2,1,5,6,,2,,,,,,24,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,1,2,2,1,2,2,,2,1,,3,2,2,3,3,3,2,2,3,3,,2,1,4530,95,45,,,41,170.473.784.555.213
705994,1,1,60,2,,,,,,,,,,180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,0,0,1200000,3,,12,84,,.,80,7,DILIGENCIAS PERSONALES,1,6,12,1,13,19,2,,,2,8,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,4,3,3,1,3,3,9,,2,1,140,61,1,,,41,935.505.498.461.022
705994,1,2,60,2,,,,,,,,,,180,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,42,,.,42,,,1,13,19,2,,,,,,2,1,,,,2,,,,1,,,,,,1,,,,2,1,60,1,,2,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,3,3,3,3,1,3,3,3,,2,1,140,62,1,,,41,935.505.498.461.022
705999,1,1,60,2,,,,,,,,,,48,8,,1,,384000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,42,,.,33,1,,1,7,12,1,13,15,2,,,7,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,140,62,1,,,41,127.932.999.364.364
705999,1,2,60,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,153000,1,300000,1,,1,40,,.,40,,,1,8,12,1,13,17,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,1,2,2,1,2,2,,2,1,,2,2,2,2,3,2,1,2,3,3,,2,1,115,61,1,,,41,127.932.999.364.364
705999,1,3,60,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,408000,1,500000,1,,7,48,,.,48,,,1,8,12,1,13,17,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,,2,1,121,62,1,,,41,127.932.999.364.364
706001,1,1,60,2,,,,,,,,,,120,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,14,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,8,2,1,1,1,1,1,2,2,2,2,1,1,2,,2,1,,3,2,2,2,2,3,2,3,3,3,,2,1,140,62,1,,,41,830.441.543.758.724
706001,2,1,60,2,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,0,0,500000,3,,12,54,,.,56,,,1,6,15,2,,,,,,1,7,,,,2,,,,1,,,,,,,1,,TRABAJANDO EN EL LOTE DE SU PROPIEDAD,2,2,,,,1,18,4,,150000,,,,,,,,,,,,,,,,2,,,,,,,,2,,1,2008,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,9,,2,1,117,45,1,,,41,830.441.543.758.724
706006,1,3,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,360000,1,1800000,3,,12,40,,.,40,,,1,7,12,1,13,16,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,2,2,2,2,3,3,3,,2,1,140,62,1,,,41,197.329.511.233.764
706008,1,1,60,2,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,180000,1,1800000,1,,12,27,3,DISMINUCION DE LA ACTIVIDAD DE TRABAJO,27,,,1,7,16,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,13,2,1,1,1,1,1,2,1,2,2,1,2,2,,2,1,,2,3,2,3,3,3,2,2,3,3,,2,1,116,62,1,,,41,154.387.163.668.772
706015,1,1,60,2,,,,,,,,,,1,1,,2,,420000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,24,7,DEBIDO A LAS CONDICIONES CLIMATICAS (LLUV,1,7,12,1,13,16,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,1,48,1,,1,18,4,,140000,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,3,3,10,DEL TRABAJO REALIZADO EN LA LABRANZA DE SU PROPIEDAD,2,1,118,62,1,,,41,112.343.115.463.413
706015,1,2,60,2,,,,,,,,,,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,2,,10,,,1,7,15,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,118,62,1,,,41,112.343.115.463.413
706016,1,1,60,2,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,30000,1,,1,,1,24,2,,24,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,2,1,118,61,1,,,41,149.433.191.499.743
706019,1,1,60,2,,,,,,,,,,2,8,,1,,408000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,42,,.,42,,,1,7,14,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,1,2,2,1,2,2,,2,1,,2,2,2,2,2,2,2,3,3,3,,2,1,118,62,1,,,41,170.828.803.724.291
706037,1,1,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,3000000,2,,12,40,,.,40,,,1,8,12,1,14,18,2,,,2,8,,,,2,,,,1,,,1,,,,,,,2,2,,,,1,5,8,,100000,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,2,1,111,61,1,,,41,915.899.633.994.061
706055,1,1,60,2,,,,,,,,,,204,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,120000,1,1500000,2,,12,48,,.,48,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,,2,1,111,61,1,,,41,101.757.530.421.979
706066,1,1,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,2000000,3,,12,48,,.,48,,,1,8,12,1,14,18,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,1,156,1,,2,,,,,,12,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,111,61,1,,,41,217.484.270.884.997
706066,1,3,60,2,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,48,,.,48,,,1,8,12,1,14,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,111,62,1,,,41,217.484.270.884.997
706066,1,4,60,2,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,48,,.,48,,,1,8,12,1,14,18,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,111,62,1,,,41,217.484.270.884.997
706066,1,5,60,2,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,,.,40,,,1,8,12,1,14,18,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,111,62,1,,,41,217.484.270.884.997
706066,1,6,60,2,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,48,,.,48,,,1,8,12,1,14,18,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,111,62,1,,,41,217.484.270.884.997
706066,1,9,60,2,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,,.,40,,,1,8,12,1,14,18,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,111,62,1,,,41,217.484.270.884.997
706071,1,1,60,2,,,,,,,,,,180,8,,1,,250000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,8,,2,1,111,62,1,,,41,115.983.731.727.464
706071,1,2,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,400000,3,,12,40,,.,40,,,1,7,11,1,13,19,2,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,2,1,5211,45,52,,,41,115.983.731.727.464
706073,1,1,60,2,,,,,,,,,,144,8,,1,,240000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,11,1,13,17,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,8,,2,1,111,62,1,,,41,11.680.270.226.484
706073,1,4,60,2,,,,,,,,,,96,8,,1,,240000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,13,17,2,,,4,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,8,,2,1,111,62,1,,,41,11.680.270.226.484
706078,1,1,60,2,,,,,,,,,,312,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,120000,1,1500000,1,,12,40,,.,40,,,1,6,12,1,13,17,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,2,2,2,2,2,2,3,3,8,,2,1,111,61,1,,,41,928.519.022.106.694
706080,2,1,60,2,,,,,,,,,,300,8,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,12,1,13,17,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,111,62,1,,,41,138.637.052.212.474
706085,1,1,60,2,,,,,,,,,,600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,,2,,6,20,2,,20,,,1,8,12,2,,,,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,2,1,111,61,1,,,41,168.327.923.639.825
706085,1,3,60,2,,,,,,,,,,37,4,SACRISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,,3,,12,24,2,,24,,,1,8,12,2,,,,,,2,11,IGLECIA CATOLICA,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,9191,55,91,,,41,168.327.923.639.825
706086,1,1,60,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,400000,1,,3,,12,40,,.,40,,,1,8,12,1,13,17,2,,,2,9,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,3,9,,2,1,4521,95,45,,,41,126.926.671.122.489
706086,1,2,60,2,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,40000,1,,3,,2,20,2,,10,1,,1,10,16,2,,,,,,1,1,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,2,1,6421,38,64,,,41,126.926.671.122.489
706088,1,1,60,2,,,,,,,,,,400,8,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,8,12,1,14,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,111,62,1,,,41,11.680.270.226.484
706088,1,3,60,2,,,,,,,,,,60,8,,1,,100000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,8,12,1,14,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,2,1,111,62,1,,,41,11.680.270.226.484
706090,1,1,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,180000,1,,3,,12,40,,.,40,,,1,8,12,1,13,17,2,,,2,8,,,,2,,,,1,,,1,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,111,62,1,,,41,128.579.382.219.427
706090,1,2,60,2,,,,,,,,,,216,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,40,,.,40,,,1,8,12,1,13,17,2,,,2,9,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,111,62,1,,,41,128.579.382.219.427
706094,1,1,60,1,1,,,1,1,,2,2,2,12,1,,1,,650000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,21,2,,21,,,1,14,17,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,5153,45,51,,,41,116.579.902.816.282
706094,1,4,60,2,,,,,,,,,,12,1,,1,,320000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,12,1,13,17,2,,,3,7,,,,2,,,,1,,,,,,,,1,,2,1,12,6,,2,,,,,,3,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,5020,87,50,,,41,116.579.902.816.282
706099,2,1,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,1,,3,,12,20,2,,20,,,1,8,12,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,48,1,,2,,,,,,6,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,5239,40,52,,,41,965.176.531.059.377
706111,1,1,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,40000,1,,1,,12,25,1,,25,,,1,9,11,1,13,16,2,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,1,2,2,2,2,,2,1,,3,3,3,3,3,3,2,2,3,8,,2,1,1939,79,19,,,41,181.039.445.544.466
706118,1,1,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1000000,1,,1,,12,40,,.,40,,,1,8,12,1,14,18,2,,,1,9,,,,1,1,2,5,1,1,,,,,,,,,2,1,24,2,,2,,,,,,6,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,2,1,4521,95,45,,,41,130.382.199.772.909
706118,1,2,60,1,2,1,,1,1,,1,1,1,180,2,,5,,1200000,2,,,2,,2,,2,,2,,,55000,,,,1,1,1,2,35000,2,1,2,,,1,,450000,350000,,2,1,2,2,,,,,,,,,,,12,40,,.,40,,,1,8,12,1,14,18,2,,,4,7,,,,1,1,1,18,1,1,,,,,,,,,2,1,12,2,,2,,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,2,2,2,3,3,2,,2,1,7512,20,75,,,41,130.382.199.772.909
706118,1,3,60,2,,,,,,,,,,360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,,3,,12,25,1,,25,,,1,7,13,2,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,2,1,5529,41,55,,,41,130.382.199.772.909
706119,1,1,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,2500000,1,15000000,3,,12,40,,.,40,,,1,8,12,1,14,18,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,1,1,2,1,2,2,1,2,2,2,2,,2,1,,3,2,2,2,2,2,2,2,2,3,,2,1,5229,41,52,,,41,128.390.707.438.756
706120,1,1,60,1,1,,,1,1,,2,2,2,160,8,,1,,160000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,7,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,3,3,,2,,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,2,2,2,2,2,1,2,,2,1,,2,2,2,2,2,2,2,2,3,8,,2,1,121,62,1,,,41,127.255.899.193.109
