DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;DPTO;fex_c_2011
753061;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;575.946.628.340.544
753061;1;2;90;;1;;1;2;2;1;2;2;2;2;2;7;;35;;;30;;;;;;2;17;575.946.628.340.544
753061;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;17;575.946.628.340.544
753063;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;575.946.628.340.544
753063;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;30;;;;;;;2;17;575.946.628.340.544
753065;1;1;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;17;14.563.030.651.956
753065;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;35;;20;;;;;;;2;17;14.563.030.651.956
753065;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;17;14.563.030.651.956
753065;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;17;14.563.030.651.956
753067;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;102.926.525.171.435
753067;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;30;;;;;;;2;17;102.926.525.171.435
753071;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;15;;;;;;;;;2;17;865.396.255.900.617
753072;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;97.532.937.972.738
753072;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;20;;;;;;;;;2;17;97.532.937.972.738
753072;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;17;97.532.937.972.738
753072;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;97.532.937.972.738
753072;1;5;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;28;;;;;;;2;17;97.532.937.972.738
753072;1;8;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;97.532.937.972.738
753075;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;110.168.904.750.994
753075;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;20;;;;;;;2;17;110.168.904.750.994
753078;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;972.694.648.997.746
753078;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;20;;20;;;;;;;2;17;972.694.648.997.746
753080;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;150.993.784.064.555
753080;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;17;150.993.784.064.555
753080;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;17;150.993.784.064.555
753080;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;150.993.784.064.555
753081;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;126.174.684.046.852
753081;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;20;;;;;;;2;17;126.174.684.046.852
753083;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;142.751.813.527.029
753083;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;35;;;;;;;;;2;17;142.751.813.527.029
753083;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;17;142.751.813.527.029
753083;1;4;90;;1;;2;2;2;2;2;2;2;2;2;25;;;;;;;;;;;2;17;142.751.813.527.029
753083;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;142.751.813.527.029
753084;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;7;;;;;;;2;17;102.926.525.171.435
753084;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;35;;;;;;;2;17;102.926.525.171.435
753092;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;138.429.893.941.614
753092;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;20;;10;;;;;;;2;17;138.429.893.941.614
753092;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;138.429.893.941.614
753101;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;104.625.590.324.456
753101;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;35;;30;;;;;;;2;17;104.625.590.324.456
753103;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;134.972.362.506.998
753103;1;2;90;;1;;1;2;2;2;2;2;2;2;2;3;;40;;;;;;;;;2;17;134.972.362.506.998
753105;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;7;;;;;;;2;17;125.861.256.578.209
753105;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;125.861.256.578.209
753107;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;126.930.115.958.974
753107;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;17;126.930.115.958.974
753108;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;121.475.247.731.546
753108;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;121.475.247.731.546
753109;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;141.601.522.556.479
753109;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;20;;;;;;;2;17;141.601.522.556.479
753111;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;102.926.525.171.435
753111;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;35;;;;;;;2;17;102.926.525.171.435
753112;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;114.237.218.600.295
753112;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;17;114.237.218.600.295
753121;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;132.796.155.838.567
753121;1;2;90;;1;;1;2;2;2;2;2;2;2;2;14;;30;;;;;;;;;2;17;132.796.155.838.567
753121;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;132.796.155.838.567
753125;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;133.024.002.290.675
753125;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;2;17;133.024.002.290.675
753125;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;133.024.002.290.675
753125;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;17;133.024.002.290.675
753127;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;129.281.023.491.491
753127;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;17;129.281.023.491.491
753128;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;133.024.002.290.675
753128;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;30;;;;;;;;;2;17;133.024.002.290.675
753128;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;17;133.024.002.290.675
753128;1;4;90;;1;;1;2;2;2;2;2;2;2;2;7;;7;;;;;;;;;2;17;133.024.002.290.675
753132;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;984.850.450.405.515
753132;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;21;;20;;;;;;;2;17;984.850.450.405.515
753132;1;3;90;;1;;1;2;1;2;2;2;2;2;2;7;;14;;14;;;;;;;2;17;984.850.450.405.515
753132;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;984.850.450.405.515
753134;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;14.563.030.651.956
753134;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;20;;;;;;;2;17;14.563.030.651.956
753134;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;17;14.563.030.651.956
753134;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;14.563.030.651.956
753136;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;114.237.218.600.295
753136;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;17;114.237.218.600.295
753140;1;1;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;17;142.886.918.678.342
753141;1;1;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;17;114.237.218.600.295
753141;1;2;90;;1;;1;2;2;2;2;2;2;2;2;7;;30;;;;;;;;;2;17;114.237.218.600.295
753159;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;17;13.676.698.108.986
753159;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;2;17;13.676.698.108.986
753159;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;13.676.698.108.986
753159;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;17;13.676.698.108.986
753159;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;13.676.698.108.986
753159;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;17;13.676.698.108.986
753161;1;1;90;;1;;1;2;2;2;2;2;2;2;2;12;;60;;;;;;;;;2;17;962.674.368.264.156
753161;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;13;;;;;;;;;2;17;962.674.368.264.156
753162;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;1.312.030.589.679
753162;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;60;;;;;;;;;2;17;1.312.030.589.679
753162;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;1.312.030.589.679
753165;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;114.237.218.600.295
753165;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;2;17;114.237.218.600.295
753167;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;129.281.023.491.491
753167;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;60;;50;;;;;;;2;17;129.281.023.491.491
753169;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;145.093.332.734.941
753169;1;2;90;;2;;1;2;2;2;2;2;2;1;2;;;70;;;;;;;5;;2;17;145.093.332.734.941
753169;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;16;;;;;;;2;17;145.093.332.734.941
753171;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;140.617.216.060.884
753171;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;60;;;;;;;;;2;17;140.617.216.060.884
753171;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;140.617.216.060.884
753171;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;16;;;;;;;2;17;140.617.216.060.884
753171;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;17;140.617.216.060.884
753171;1;7;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;60;;;;;;;2;17;140.617.216.060.884
753173;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;16;;;;;;;;;2;17;121.475.247.731.546
753173;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;60;;;;;;;;;2;17;121.475.247.731.546
753174;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;2;17;114.237.218.600.295
753174;1;2;90;;1;;1;2;2;2;2;2;2;2;2;6;;56;;;;;;;;;2;17;114.237.218.600.295
753176;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;17;142.886.918.678.342
753178;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;126.174.684.046.852
753178;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;48;;48;;;;;;;2;17;126.174.684.046.852
753180;1;1;90;;1;;2;2;2;2;2;2;2;2;2;10;;;;;;;;;;;2;17;127.039.169.853.506
753180;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;2;17;127.039.169.853.506
753180;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;127.039.169.853.506
753180;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;17;127.039.169.853.506
753180;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;127.039.169.853.506
753181;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;2;17;651.279.546.432.654
753181;1;2;90;;2;;1;2;2;2;2;2;2;2;1;;;49;;;;;;;;12;2;17;651.279.546.432.654
753187;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;117.427.015.897.255
753187;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;56;;20;;;;;;;2;17;117.427.015.897.255
753187;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;117.427.015.897.255
753187;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;50;;;;;;;;;2;17;117.427.015.897.255
753187;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;117.427.015.897.255
753194;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;16;;;;;;;;;2;17;150.692.694.438.287
753196;1;1;90;;2;;2;2;2;2;2;2;2;1;2;;;;;;;;;;11;;2;17;186.196.063.208.465
753196;1;2;90;;1;;1;2;2;2;2;2;2;2;2;50;;60;;;;;;;;;2;17;186.196.063.208.465
753208;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;130.092.661.201.702
753208;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;48;;26;;;;;;;2;17;130.092.661.201.702
753208;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;22;;;;;;;;;2;17;130.092.661.201.702
753210;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;16;;;;;;;;;2;17;158.763.084.212.693
753211;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;134.972.362.506.998
753211;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;58;;;;;;;;;2;17;134.972.362.506.998
753213;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;146.629.897.477.527
753213;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;65;;;;;;;;;2;17;146.629.897.477.527
753213;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;146.629.897.477.527
753215;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;17;150.692.694.438.287
753217;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;50;;;;;;;;;2;17;12.204.299.436.024
753217;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;12.204.299.436.024
753218;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;17;877.928.222.841.431
753218;1;2;90;;2;;1;2;2;2;2;1;2;2;2;;;14;;;;;10;;;;2;17;877.928.222.841.431
753229;1;1;90;;1;;2;2;2;2;2;2;2;1;2;19;;;;;;;;;8;;2;17;183.329.874.668.176
753229;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;60;;;;;;;;;2;17;183.329.874.668.176
753229;1;3;90;;1;;2;2;2;2;2;2;2;2;2;12;;;;;;;;;;;2;17;183.329.874.668.176
753229;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;183.329.874.668.176
753229;1;5;90;;2;;2;2;1;2;2;2;2;2;2;;;;;15;;;;;;;2;17;183.329.874.668.176
753229;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;2;17;183.329.874.668.176
754552;1;1;90;;1;;2;2;2;2;2;2;2;2;2;40;;;;;;;;;;;2;17;136.473.845.467.525
754552;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;2;17;136.473.845.467.525
754552;1;3;90;;1;;2;2;2;2;2;2;2;2;2;46;;;;;;;;;;;2;17;136.473.845.467.525
754552;1;4;90;;1;;2;2;2;2;2;2;2;2;2;30;;;;;;;;;;;2;17;136.473.845.467.525
754552;1;5;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;27;;;;;;;2;17;136.473.845.467.525
754552;1;6;90;;2;;1;2;1;2;2;2;2;2;2;;;26;;10;;;;;;;2;17;136.473.845.467.525
754556;1;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;12;2;17;135.902.495.283.206
754556;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;50;;20;;;;;;;2;17;135.902.495.283.206
754556;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;17;135.902.495.283.206
754559;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;46;;;;;;;;;2;17;139.008.834.727.845
754559;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;52;;;;;;;;;2;17;139.008.834.727.845
754559;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;139.008.834.727.845
754562;1;1;90;;2;;2;2;2;2;2;2;2;1;2;;;;;;;;;;5;;2;17;148.736.645.964.198
754562;1;2;90;;1;;1;2;2;2;2;2;2;2;2;21;;49;;;;;;;;;2;17;148.736.645.964.198
754562;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;17;148.736.645.964.198
754562;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;17;148.736.645.964.198
754563;1;1;90;;1;;1;2;2;2;2;2;2;2;2;4;;10;;;;;;;;;2;17;142.886.918.678.342
754564;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;143.388.452.881.575
754564;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;66;;;;;;;;;2;17;143.388.452.881.575
754564;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;143.388.452.881.575
754564;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;143.388.452.881.575
754564;1;5;90;;2;;2;2;1;2;2;2;2;2;2;;;;;24;;;;;;;2;17;143.388.452.881.575
754564;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;17;143.388.452.881.575
754564;1;7;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;17;143.388.452.881.575
754568;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;9;;;;;;;;;2;17;129.281.023.491.491
754568;1;2;90;;1;;1;2;2;2;2;2;2;2;2;30;;42;;;;;;;;;2;17;129.281.023.491.491
754570;1;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;10;;;;;;;;2;17;144.707.862.001.118
754570;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;36;;;;;;;;;2;17;144.707.862.001.118
754572;1;1;90;;1;;1;2;1;2;2;2;2;2;2;2;;4;;6;;;;;;;2;17;102.926.525.171.435
754572;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;72;;60;;;;;;;2;17;102.926.525.171.435
754574;1;1;90;;1;;2;2;2;2;2;2;2;2;2;9;;;;;;;;;;;2;17;112.696.303.409.402
754574;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;36;;36;;;;;;;2;17;112.696.303.409.402
754889;1;1;90;;1;;1;2;2;2;2;2;2;2;2;4;;5;;;;;;;;;2;20;91.337.782.523.036
754891;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;10;;;;;;;;3;2;20;734.500.715.550.538
754892;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;20;768.131.962.259.121
754892;1;2;90;;2;;1;2;2;2;2;2;2;2;1;;;3;;;;;;;;4;2;20;768.131.962.259.121
754893;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;108.771.273.045.027
754893;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;40;;20;;;;;;;2;20;108.771.273.045.027
754895;1;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;8;;;;2;20;873.965.006.705.962
754895;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;20;873.965.006.705.962
754895;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;20;873.965.006.705.962
754895;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;873.965.006.705.962
754896;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;541.969.991.108.451
754896;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;20;541.969.991.108.451
754896;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;541.969.991.108.451
754896;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;541.969.991.108.451
754896;1;5;90;;2;;1;2;2;2;2;2;2;2;1;;;8;;;;;;;;5;2;20;541.969.991.108.451
754899;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;873.965.006.705.962
754899;1;2;90;;1;;1;2;1;2;2;2;2;2;2;4;;20;;15;;;;;;;2;20;873.965.006.705.962
754899;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;20;873.965.006.705.962
754899;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;20;873.965.006.705.962
754902;1;1;90;;1;;1;2;2;2;2;2;2;2;2;3;;18;;;;;;;;;2;20;734.500.715.550.538
754905;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;40;;;;;;;2;20;127.186.194.124.994
754905;1;2;90;;2;;2;2;2;2;2;2;1;2;2;;;;;;;;;5;;;2;20;127.186.194.124.994
754907;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;32;;;;;;;;;2;20;114.688.957.431.383
754908;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;115.667.116.539.568
754908;1;2;90;;1;;1;2;1;2;2;2;2;2;2;5;;30;;20;;;;;;;2;20;115.667.116.539.568
754908;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;27;;;;;;;;;2;20;115.667.116.539.568
754908;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;115.667.116.539.568
754908;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;20;115.667.116.539.568
754908;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;115.667.116.539.568
754908;1;7;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;20;115.667.116.539.568
754911;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;10;;;;;;;2;20;841.008.538.588.054
754911;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;20;841.008.538.588.054
754913;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;107.452.028.767.153
754913;1;2;90;;1;;1;2;1;2;2;2;2;2;2;8;;18;;12;;;;;;;2;20;107.452.028.767.153
754914;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;20;100.325.338.725.458
754914;1;2;90;;1;;1;2;1;2;2;2;2;2;2;5;;35;;35;;;;;;;2;20;100.325.338.725.458
754914;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;20;100.325.338.725.458
754918;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;2;20;118.052.082.102.241
754918;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;20;118.052.082.102.241
754954;1;1;90;;2;;1;2;2;2;2;1;2;2;2;;;28;;;;;12;;;;2;20;470.686.110.042.635
754954;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;20;470.686.110.042.635
754956;1;1;90;;1;;1;2;1;2;2;2;2;2;2;4;;35;;14;;;;;;;2;20;377.951.421.436.585
754956;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;377.951.421.436.585
754956;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;377.951.421.436.585
754959;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;567.815.111.027.863
754959;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;35;;;;;;;2;20;567.815.111.027.863
754959;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;567.815.111.027.863
754959;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;567.815.111.027.863
754962;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;386.242.949.787.808
754962;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;36;;;;;;;;;2;20;386.242.949.787.808
754962;1;3;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;15;;;;2;20;386.242.949.787.808
754962;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;386.242.949.787.808
754966;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;20;301.600.897.142.687
754966;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;20;301.600.897.142.687
754967;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;471.801.743.146.068
754967;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;20;471.801.743.146.068
754967;1;3;90;;2;;1;2;2;2;2;1;2;2;2;;;14;;;;;4;;;;2;20;471.801.743.146.068
754967;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;471.801.743.146.068
754969;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;512.662.953.304.856
754969;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;512.662.953.304.856
754969;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;20;512.662.953.304.856
754969;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;20;512.662.953.304.856
754969;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;20;512.662.953.304.856
754972;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;20;490.348.953.630.532
