DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5486271;1;2;1;10;2;2;3;1994;27;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;1;46000;2;1;1;1;6;7;3; ;68;18;06;68;539,343012283273
5486271;1;3;1;10;3;2;4;1997;24;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;1;42000;2;1;1;1;6;7;3; ;68;18;06;68;539,343012283273
5486272;1;1;1;10;1;1;12;1959;61;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;2;180000;2;1;2; ;5;11;2; ;68;11;06;68;543,705253060892
5486272;1;2;1;10;2;2;11;1964;56;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;68;11;06;68;543,705253060892
5486273;1;1;1;10;1;1;10;1977;43;1;6; ;6;2; ;3; ; ; ;1; ;1;1;1;1;1; ;1; ; ; ;2;1; ; ;1;1;285000;2;1;2; ;6;7;5; ;68;18;06;68;597,44842957338
5486273;1;2;1;10;1;2;6;2015;6;3;6; ; ;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;2;0; ; ;68;0;06;68;597,44842957338
5486274;1;1;1;10;1;2;6;1947;74;1;6; ;5;3; ;3; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;2;230000;2;1;2; ;6;5;4; ;68;16;06;68;545,939687007547
5486275;1;1;1;10;1;2;2;1985;36;1;6; ;1;2; ;2; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ;2;2;1;36; ; ; ;2;1;2; ;5;11;2; ;68;11;06;68;494,754107130409
5486275;1;2;1;10;2;2;5;2004;17;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;1;36; ; ; ;1;1;2; ;4;7; ; ;68;7;06;68;494,754107130409
5486275;1;3;1;10;3;1;7;2006;14;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;36; ; ; ;1;1;2; ;4;6; ; ;68;6;06;68;494,754107130409
5486275;1;4;1;10;4;2;11;2013;7;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;36; ; ; ;1;1;1;2;3;0; ; ;68;0;06;68;494,754107130409
5486276;1;1;1;10;1;1;12;1966;54;1;6; ;4;2; ;2; ; ; ; ; ;1;1; ; ; ; ; ;1; ;CIERRE DE NEGOCIO TUVO QUE VENDER APARTAMENTO POR DEUDAS;2;1; ; ;1;1;300000;2;1;2; ;6;8;5; ;68;19;06;68;632,380500072689
5486277;1;1;1;10;1;1;11;1953;67;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;2;240000;2;1;2; ;3;5; ; ;68;5;06;68;543,705253060892
5486277;1;2;1;10;2;2;12;1950;70;2;6; ;3;3; ;3; ;1;1; ; ;1;1; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;68;5;06;68;543,705253060892
5486278;1;1;1;10;1;1; ; ;55;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;2;350000;2;1;2; ;5;11;2; ;68;11;06;68;502,494872839507
5486278;1;2;1;10;2;2;8;1970;50;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2;5; ;2;1;2; ;5;11;2; ;68;11;06;68;502,494872839507
5486278;1;3;1;10;3;1;7;1996;24;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;113566;2;1;2; ;6;5;4; ;68;16;06;68;502,494872839507
5486279;1;1;1;10;1;1;3;1991;30;1;6; ;2;2; ;2; ;1;2; ;1; ; ; ; ;1; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;68;11;06;68;570,354415521445
5486279;1;2;1;10;2;2;4;1991;30;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;68;13;06;68;570,354415521445
5486279;1;3;1;10;2;2;8;2012;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;68;2;06;68;570,354415521445
5486280;1;1;1;10;1;1;2;1941;80;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1;5; ;2;1;2; ;3;4; ; ;68;4;06;68;630,146066126034
5486280;1;2;1;10;2;1;8;1977;43;3;6; ;2;1;1;3; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;68;11;06;68;630,146066126034
5486281;1;1;1;10;1;2;5;1971;50;1;6; ;5;2; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;68;11;06;68;514,386141439717
5486281;1;2;1;10;2;2;5;1996;25;3;6; ;6;3; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;68;16;06;68;514,386141439717
5486282;1;1;1;10;1;2;3;1962;59;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;5; ;2;1;2; ;6;3;3; ;68;14;06;68;509,188838302057
5486282;1;2;1;10;2;1;12;2001;19;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;68;11;06;68;509,188838302057
5486283;1;1;1;10;1;2;12;1960;60;1;6; ;4;3; ;3; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;68;11;06;68;545,939687007547
5486284;1;1;1;10;1;1;6;1992;29;1;6; ;1;3; ;2; ;1;2;1;1; ;1; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;68;8;06;68;570,354415521445
5486284;1;2;1;10;2;2;8;1991;29;2;6; ;1;2; ;2; ;1;1;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1;3;130000;2;1;2; ;6;2;2;2;68;13;06;68;570,354415521445
5486284;1;3;1;10;2;2;8;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;68; ;06;68;570,354415521445
5486285;1;1;1;10;1;1;9;1983;37;1;6; ;3;3; ;2; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;68;11;06;68;535,422345022137
5486285;1;2;1;10;2;2;3;1986;35;2;6; ;3;2; ;2; ;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;3;113000;2;1;2; ;5;11;2; ;68;11;06;68;535,422345022137
5486285;1;3;1;10;2;2;10;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;68;0;06;68;535,422345022137
5486285;1;4;1;10;2;2;11;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;68; ;06;68;535,422345022137
5486295;1;1;1;10;1;2;7;1963;57;1;6; ;2;3; ;3; ;2; ; ; ; ; ;1; ; ; ; ; ; ; ;2;1; ; ;1;2;250000;2;1;2; ;6;3;3; ;73;14;06;73;313,400722382198
5486295;1;2;1;10;2;1;5;1993;28;5;6; ;6;2; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;98;2;1;2; ;6;5;4; ;73;16;06;73;313,400722382198
5486296;1;1;1;10;1;2;7;1953;67;1;6; ;4;3; ;3; ; ; ;1;1; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;73;5;06;73;294,674369446681
5486296;1;2;1;10;2;2;3;1975;46;3;6; ;4;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;3;113600;2;1;2; ;6;5;4; ;73;16;06;73;294,674369446681
5486296;1;3;1;10;1;2;7;2008;12;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;1;5; ;2;1;1;2;4;6; ; ;73;6;06;73;294,674369446681
5486296;1;4;1;10;1;2;7;2008;12;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;1;5; ;2;1;1;2;4;6; ; ;73;6;06;73;294,674369446681
5486297;1;1;1;10;1;1;2;1991;30;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;36341;2;1;1;1;6;4;2;2;73;15;06;73;387,695224413497
5486297;1;2;1;10;2;2;5;2000;21;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;73;11;06;73;387,695224413497
5486298;1;1;1;10;1;1;1;1978;43;1;6; ;2;2; ;2; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;113600;2;1;2; ;6;2;3; ;73;13;06;73;345,348600854356
5486299;1;1;1;10;1;2;8;1947;73;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;150000;2;1;2; ;3;4; ; ;73;4;06;73;321,053940560385
5486299;1;2;1;10;2;1;4;1982;39;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;112000;2;1;2; ;6;5;4; ;73;16;06;73;321,053940560385
5486299;1;3;1;10;3;2;10;1980;40;3;6; ;4;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;73;16;06;73;321,053940560385
5486299;1;4;1;10;4;2;2;2011;10;4;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;3;4; ; ;73;4;06;73;321,053940560385
5486300;1;1;1;10;1;2;7;1948;72;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;120000;2;1;2; ;3;5; ; ;73;5;06;73;304,308026774318
5486301;1;1;1;10;1;2;12;1996;24;1;6; ;3;3; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;5; ;2;1;2; ;5;11;2; ;73;11;06;73;378,602528805616
5486302;1;1;1;10;1;2;10;1984;36;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;73;5;06;73;377,054052893178
5486302;1;2;1;10;2;1;6;2001;20;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;73;11;06;73;377,054052893178
5486302;1;3;1;10;1;1;6;2006;15;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;73;9;06;73;377,054052893178
5486302;1;4;1;10;1;2;11;2013;7;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;73;1;06;73;377,054052893178
5486303;1;1;1;10;1;1;8;1991;29;1;6; ;4;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;10;1; ;73;10;06;73;519,625010014126
5486303;1;2;1;10;1;2;6;2016;5;3;6; ; ;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;73;0;06;73;519,625010014126
5486303;1;3;1;10;1;1;12;2017;3;3;6; ; ;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;73;0;06;73;519,625010014126
5486304;1;1;1;10;1;1;7;1953;67;1;6; ;5;3; ;3; ; ; ;1;1;1;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;73;5;06;73;339,434705045592
5486305;1;1;1;10;1;2;5;1954;67;1;6; ;4;3; ;3; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;73;7;06;73;320,880491508576
5486305;1;2;1;10;2;1;11;1999;21;4;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;73;4;06;73;320,880491508576
5486306;1;1;1;10;1;1;12;1943;77;1;6; ;4;3; ;3; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;73;4;06;73;307,486826573434
5486306;1;2;1;10;2;2;1;1952;69;5;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;73;3;06;73;307,486826573434
5486307;1;1;1;10;1;1;2;1949;72;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;100000;2;1;2; ;4;6; ; ;76;6;06;76;1059,92381473175
5486307;1;2;1;10;2;1;2;1995;26;3;6; ;6;1;1;2; ; ; ; ;1;1;1; ; ; ; ;1; ; ; ; ;2;1;36; ; ; ;2;1;2; ;5;11;2; ;76;11;06;76;1059,92381473175
5486307;1;3;1;10;3;2;3;1997;24;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;1;74000;2;1;1;2;6;4;2;2;76;15;06;76;1059,92381473175
5486308;1;1;1;10;1;1;8;1957;63;1;5; ;2;3; ;3; ;1;2; ; ;1;1; ; ; ; ;1; ; ; ;1;1; ; ;1;2;104000;2;1;2; ;6;5;4; ;76;16;06;76;948,495487730636
5486308;1;2;1;10;2;2;2;1954;67;2;6; ;2;3; ;2; ;1;1; ; ;1; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;76;7;06;76;948,495487730636
5486309;1;1;1;10;2;2;1;1964;57;1;6; ;3;3; ;3; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;113600;2;1;2; ;3;5; ; ;76;5;06;76;844,874556179861
5486309;1;2;1;10;2;1;4;1963;58;2;6; ;3;3; ;3; ;1;1; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;113600;2;1;2; ;3;4; ; ;76;4;06;76;844,874556179861
5486309;1;3;1;10;3;2;2;1988;33;6;1;500_03;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;4; ;2;1;2; ;5;11;2; ;76;11;06;76;844,874556179861
5486310;1;1;1;10;1;1;7;1958;62;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;200000;2;1;2; ;6;8;5; ;76;19;06;76;948,495487730636
5486310;1;2;1;10;2;2;9;1962;58;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;3;3; ;76;14;06;76;948,495487730636
5486311;1;1;1;10;1;1;10;1968;52;1;6; ;2;3; ;3; ;2; ; ; ; ; ; ;1; ; ;1; ; ; ;2;1; ; ;1;4; ;2;1;2; ;5;11;2; ;76;11;06;76;1364,93619267644
5486312;1;1;1;10;1;1;1;1942;79;1;6; ;3;3; ;3; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;2;2;98;2;1;2; ;5;11;2; ;76;11;06;76;948,495487730636
5486312;1;2;1;10;2;2;8;1954;66;2;6; ;3;3; ;2; ;1;1;1; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;2;2;98;2;1;2; ;5;11;2; ;76;11;06;76;948,495487730636
5486313;1;1;1;10;1;2;12;1987;33;1;6; ;4;3; ;2; ; ; ; ;1;1;1;1; ;1;1;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;06;76;1388,51538225125
5486313;1;2;1;10;1;2;10;2006;14;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;76;6;06;76;1388,51538225125
5486313;1;3;1;10;1;1;4;2017;4;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;76;0;06;76;1388,51538225125
5486314;1;1;1;10;1;1;5;1965;56;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;1;36341;2;1;2; ;4;7; ; ;76;7;06;76;844,874556179861
5486314;1;2;1;10;2;2;4;1959;62;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;72682;2;1;2; ;4;7; ; ;76;7;06;76;844,874556179861
5486314;1;3;1;10;3;2;1;1996;25;3;6; ;6;3; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;113565;2;1;2; ;6;3;3; ;76;14;06;76;844,874556179861
5486315;1;1;1;10;1;2;8;1974;46;1;6; ;4;3; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;42000;2;1;2; ;4;8; ; ;76;8;06;76;1280,90079534121
5486315;1;2;1;10;2;1;9;2001;19;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;06;76;1280,90079534121
5486316;1;1;1;10;1;1;12;1983;37;1;5; ;6;3; ;2; ; ; ; ;1;1;1; ; ; ; ;1; ; ; ;2;1; ; ;1;1;50000;2;1;2; ;5;11;2; ;76;11;06;76;1364,93619267644
5486317;1;1;1;10;1;2;8;1995;25;1;5; ;6;2; ;2; ; ; ; ;1;1;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;06;76;1182,25574327321
5486318;1;1;1;10;1;2;4;1951;70;1;6; ;5;3; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;2;130000;2;1;2; ;6;5;4; ;76;16;06;76;1106,13103885109
5486319;1;1;1;10;1;2;12;1964;56;1;6; ;4;2; ;2; ; ; ; ;1;1;1; ; ;1; ;1; ; ; ;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;06;76;958,754212026859
5486319;1;2;1;10;2;2;7;2000;20;3;6; ;6;2; ;1;1; ; ; ; ;1;1; ; ;1; ;1; ; ; ; ;1; ; ;1;1;50000;2;1;2; ;5;11;2; ;76;11;06;76;958,754212026859
5486320;1;1;1;10;2;1;12;1948;72;1;5; ;3;3; ;3; ;1;2;1; ;1;1; ; ;1; ;1; ; ; ;1;1; ; ;1;2;98;2;1;2; ;5;11;2; ;76;11;06;76;1208,75599393292
5486320;1;2;1;10;2;2;11;1953;67;2;6; ;3;3; ;3; ;1;1;1; ;1;1; ; ;1; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;06;76;1208,75599393292
5486320;2;1;2;10;2;1;2;1986;35;1;6; ;3;2; ;2; ;1;2;1; ; ;1; ;1;1; ; ; ; ; ;2;1; ; ;1;1;98;2;1;2; ;6;2;3; ;76;13;06;76;1208,75599393292
5486320;2;2;2;10;2;2;12;1990;30;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;2;2;2;76;13;06;76;1208,75599393292
5486320;2;3;2;10;2;2;1;2018;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;76;0;06;76;1208,75599393292
5486321;1;1;1;10;1;2;6;1993;28;1;1;999_01;2;2; ;2; ;1;2;1; ; ;1; ; ; ; ;1; ; ; ;1;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;76;11;06;76;1546,13718102626
5486321;1;2;1;10;2;1;9;1990;30;2;1;999_01;2;2; ;2; ;1;1; ; ; ; ; ; ;1; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;76;5;06;76;1546,13718102626
5486321;1;3;1;10;1;2;4;2010;11;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;76;3;06;76;1546,13718102626
5486322;1;1;1;10;1;1;6;1990;31;1;6; ;3;2; ;2; ;1;2;1;1;1; ; ; ; ; ; ; ; ; ;2;1; ; ;1;1;200000;2;1;2; ;6;6;5; ;76;17;06;76;1546,13718102626
5486322;1;2;1;10;2;2;6;1988;33;2;6; ;3;3; ;2; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;99;2;1;2; ;6;5;4; ;76;16;06;76;1546,13718102626
5486322;1;3;1;10;2;2;11;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;76; ;06;76;1546,13718102626
5486323;1;1;1;10;1;2;4;1951;70;1;5; ;5;3; ;1;2; ; ; ; ; ;1; ; ;1; ; ; ; ; ;1;1; ; ;1;2;72000;2;1;2; ;3;2; ; ;76;2;06;76;926,385402878205
5486323;1;2;1;10;1;2;8;1929;91;5;5; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;76;0;06;76;926,385402878205
5486324;1;1;1;10;1;2;11;1999;21;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1; ; ;1;5; ;2;1;1;2;6;4;2;2;76;15;06;76;1138,49984799975
5486326;1;1;1;10;1;1; ; ;59;1;6; ;4;3; ;2; ; ; ; ;1;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;6;5;4; ;76;16;06;76;1128,24112370352
5486327;1;1;1;10;1;2;3;1978;43;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;9; ;2;1;1;1;6;10;3; ;76;21;06;76;1182,25574327321
5486328;1;1;1;10;2;1;10;1955;65;1;6; ;5;3; ;3; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;1;1;2; ;3;5; ; ;76;5;06;76;1225,90395164801
5486328;1;2;1;10;2;2;11;1982;38;3;5; ;4;1;1;3; ; ; ;1; ;1;1; ;1; ; ;1; ; ; ; ;1; ; ;1;1;98;2;1;2; ;5;11;2; ;76;11;06;76;1225,90395164801
5486328;1;3;1;10;2;2;3;2003;18;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;1;2; ; ; ;2;1;2; ;5;11;2; ;76;11;06;76;1225,90395164801
5486328;1;4;1;10;2;1;12;2008;12;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;76;4;06;76;1225,90395164801
5486328;1;5;1;10;2;2;5;1985;36;3;6; ;4;1;1;3; ; ; ; ;1;1;1; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;06;76;1225,90395164801
5486328;1;6;1;10;5;1;10;2014;6;4;5; ; ;2; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;76;0;06;76;1225,90395164801
5486329;1;1;1;10;1;1;12;1970;50;1;5; ;2;3; ;2; ;1;2; ;1; ; ; ; ;1; ;1; ; ; ;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;06;76;1359,96031319367
5486329;1;2;1;10;2;2;12;1978;42;2;5; ;2;2; ;2; ;1;1; ;1;1; ; ;1;1; ;1; ; ; ; ;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;76;11;06;76;1359,96031319367
5486329;1;3;1;10;3;1;8;2000;20;3;5; ;6;1;1;1;2; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;06;76;1359,96031319367
5486330;1;1;1;10;1;1;8;1959;61;1;1;999_01;3;3; ;3; ;1;2; ; ; ; ; ; ;1; ;1; ; ; ;2;1; ; ;1;3;113600;2;1;2; ;3;5; ; ;76;5;06;76;899,763712974404
5486330;1;2;1;10;1;2;11;1959;61;2;1;999_01;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;76;5;06;76;899,763712974404
5486330;1;3;1;10;3;1;4;1997;24;3;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;1;105000;2;1;2; ;6;5;4; ;76;16;06;76;899,763712974404
5486330;1;4;1;10;4;2;2;1999;22;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;1;5; ;2;1;1;2;6;3;2;2;76;14;06;76;899,763712974404
5486331;1;1;1;10;1;2;3;1972;49;1;6; ;4;3; ;3; ; ; ;1; ; ;1;1; ;1; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;06;76;1182,25574327321
5486332;1;1;1;10;1;1;5;1965;56;1;6; ;2;3; ;3; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;33800;2;1;2; ;4;6; ; ;76;6;06;76;1128,24112370352
5486333;1;1;1;10;1;2;1;1956;65;1;6; ;4;3; ;3; ; ; ; ;1;1;1; ; ; ; ;1; ; ; ;1;1; ; ;1;5; ;2;1;2; ;3;3; ; ;76;3;06;76;1002,51010730032
5486333;1;2;1;10;2;2;5;1987;34;3;5; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;06;76;1002,51010730032
5486334;1;1;1;10;1;1;8;1962;58;1;6; ;4;3; ;3; ; ; ;1; ;1; ; ; ; ; ;1; ; ; ;2;1; ; ;1;3;85800;2;1;2; ;3;5; ; ;76;5;06;76;970,605572583067
