DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;CLASE;DPTO;fex_c_2011
483906;1;4;10;4;1;1;7;1964;43;3;1;PIJAOS;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;73;736,406471495242
483906;1;5;10;5;1;1;2;1970;37;3;1;PIJAOS;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;73;736,406471495242
483906;1;6;10;6;2;1;9;1976;31;3;1;PIJAOS;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;73;736,406471495242
483906;1;7;10;7;1;1;8;1970;37;5;1;PIJAOS;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;73;736,406471495242
483906;1;8;10;8;2;1;5;1995;12;4;1;PIJAOS;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ;2;73;736,406471495242
483907;1;1;10;1;1;1;8;1951;56;1;1;PIJAOS;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;73;925,684635675484
483907;1;2;10;2;2;1;2;1951;56;2;1;PIJAOS;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;73;925,684635675484
483907;1;3;10;3;2;1;7;1986;21;3;1;PIJAOS;2; ;2;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;5;11;2;2;73;925,684635675484
483907;1;4;10;3;1;1;8;1969;38;5;1;PIJAOS;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;73;925,684635675484
483907;1;5;10;3;2;1;1;2006;1;4;1;PIJAOS;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;925,684635675484
483909;1;1;10;1;1;1;4;1945;62;1;1;PIJAO;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;73;1040,00289533383
483909;1;2;10;2;2;1;8;1952;55;2;1;PIJAO;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;73;1040,00289533383
483909;1;3;10;3;1;1;3;1981;26;3;1;PIJAO;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;2; ;2;73;1040,00289533383
483909;1;4;10;4;1;1;1;1989;18;3;1;PIJAO;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ;2;73;1040,00289533383
483909;1;5;10;5;2;1;9;1993;14;3;1;PIJAO;2; ;5;2;2; ; ; ; ; ;1;1;1;1;200;3000;2; ;2; ;3;5; ;2;73;1040,00289533383
483911;1;1;10;1;1;1;12;1963;43;1;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;73;1245,24708282919
483911;1;2;10;2;2;1;4;1974;33;2;1;COMUNIDAD INDIGENA BOCAS DE HILARCO;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ;2;73;1245,24708282919
483911;1;3;10;3;1;1;10;1988;18;3;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;2;73;1245,24708282919
483911;1;4;10;4;1;1;7;1991;16;3;1;COMUNIDAD INDIGENA BOCAS DE HILARCO;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;2;73;1245,24708282919
483911;1;5;10;5;1;1;6;1994;13;3;1;COMUNIDAD INDIGENA BOCAS DE HILARCO;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ;2;73;1245,24708282919
483911;1;6;10;6;1;1;9;1996;10;3;1;COMUNIDAD INDIGENA BOCAS DE HILARCO;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;2;73;1245,24708282919
483912;1;1;10;1;1;1;4;1947;60;1;1;COMUNIDAD INDIGENA BOCAS DE HILARCO;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ;2;73;933,436396140812
483912;1;2;10;2;2;1;1;1954;53;2;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;73;933,436396140812
483912;1;3;10;3;1;1;5;1987;20;3;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;73;933,436396140812
483912;1;4;10;2;2;1;4;1989;18;3;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;73;933,436396140812
483912;1;5;10;5;2;1;1;1985;22;3;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;73;933,436396140812
483912;1;6;10;6;1;1;2;1978;29;5;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;73;933,436396140812
483912;1;7;10;7;1;1;7;1999;8;4;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;2;73;933,436396140812
483912;1;8;10;5;2;1;12;2005;1;4;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;933,436396140812
483912;1;9;10;5;1;1;9;2007;0;4;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;933,436396140812
483913;1;1;10;1;1;1;4;1955;52;1;5; ;2; ;2;1; ; ;1;1;120000;2;1;2; ; ; ; ; ; ; ; ;5;13;2;2;73;674,679909121913
483913;1;2;10;2;2;1;12;1976;30;2;5; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;2;73;674,679909121913
483913;1;3;10;3;2;1;7;1993;14;3;5; ;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;6000;2; ;2; ;4;8; ;2;73;674,679909121913
483913;1;4;10;4;2;1;3;1999;8;3;5; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;2;73;674,679909121913
483914;1;1;10;1;1;1;2;1921;86;1;5; ;2; ;6;1; ; ;1;2;49000;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;73;1079,20470702782
483914;1;2;10;2;2;1;10;1924;82;2;5; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;73;1079,20470702782
483915;1;1;10;1;1;1;3;1934;73;1;5; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;73;1079,20470702782
483915;1;2;10;2;2;1;4;1942;65;2;5; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;73;1079,20470702782
483917;1;1;10;1;2;1;5;1963;44;1;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;73;724,380466074817
483917;1;2;10;2;2;1;11;1988;18;3;1;COMUNIDAD INDIJENA BOCAS DE HILARCO;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;2;73;724,380466074817
483921;1;1;10;1;1;1;7;1974;33;1;5; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ;2;73;969,651144180163
483921;1;2;10;2;2;1;6;1975;32;2;5; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;73;969,651144180163
483921;1;3;10;3;1;1;12;1996;10;3;5; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;2;73;969,651144180163
483921;1;4;10;4;1;1;9;1998;9;3;5; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;2;73;969,651144180163
483922;1;1;10;1;1;1;10;1934;72;1;1;NN;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;73;1095,82254848488
483922;1;2;10;2;2;1;4;1951;56;2;1;NN;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;73;1095,82254848488
483922;1;3;10;3;2;1;11;1975;31;3;1;NO SABE;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;5;4;2;73;1095,82254848488
483922;1;4;10;4;2;1;12;1977;29;3;1;NO SABE;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;73;1095,82254848488
483922;1;5;10;5;1;1;2;1997;10;4;1;NO SABE;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;2;73;1095,82254848488
483922;1;6;10;3;2;1;11;2005;1;4;1;NO SABE;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1095,82254848488
483922;1;7;10;3;2;1;3;2007;0;4;1;NO SABE;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1095,82254848488
483923;1;1;10;1;1;1;12;1935;71;1;5; ;2; ;6;1; ; ;2;2;112000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;73;973,220112779687
483925;1;1;10;1;1;1;7;1935;72;1;6; ;2; ;2;1; ; ;1;1;54250;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;73;1079,20470702782
483925;1;2;10;2;2;1;8;1939;68;2;1;PIJAO;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;73;1079,20470702782
483926;1;1;10;1;2;1;9;1924;83;1;1;PIJAO;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;5; ;2;73;934,913330315869
483926;1;2;10;2;1;1;3;1956;51;3;1;PIJAO;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;73;934,913330315869
483930;1;1;10;1;1;1;1;1954;53;1;1;PIJAO;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;73;856,77407837719
483930;1;2;10;2;2;1;12;1958;48;2;1;PIJAO;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ;2;73;856,77407837719
483930;1;3;10;3;1;1;12;1981;25;3;1;PIJAO;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;2;73;856,77407837719
483930;1;4;10;4;1;1;5;1991;16;3;1;PIJAO;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;9; ;2;73;856,77407837719
483930;1;5;10;5;1;1;4;1994;13;3;1;PIJAO;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;5; ;2;73;856,77407837719
483930;1;6;10;6;2;1;1;1997;10;3;1;PIJAO;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;3; ;2;73;856,77407837719
483930;1;7;10;2;2;1;1;2004;3;4;1;PIJAO;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;73;856,77407837719
483931;1;1;10;1;1;1;12;1958;48;1;1;PIJAO;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;2;73;671,521702230432
483931;1;2;10;2;2;1;8;1958;49;2;1;PIJAO;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ;2;73;671,521702230432
483931;1;3;10;3;2;1;3;1992;15;3;1;PIJAO;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;9; ;2;73;671,521702230432
483933;1;1;10;1;1;1;6;1946;61;1;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;17;1019,6578672647
483933;1;2;10;2;2;1;12;1951;55;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;1019,6578672647
483933;1;3;10;3;1;1;6;1974;33;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;17;1019,6578672647
483933;1;4;10;2;2;1;11;1920;86;5;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;17;1019,6578672647
483934;1;1;10;1;1;1;9;1942;65;1;6; ;2; ;6;1; ; ;1;3;154000;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;876,379742285291
483936;1;1;10;1;1;1;5;1954;53;1;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;17;604,701864061156
483936;1;2;10;2;2;1;6;1960;47;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;17;604,701864061156
483936;1;3;10;2;2;1;8;1997;10;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;2;17;604,701864061156
483937;1;1;10;1;2;1;7;1958;49;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;17;745,789853618669
483938;1;1;10;1;2;1;9;1954;53;1;6; ;2; ;5;1; ; ;1;1;17450;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;17;657,988809365462
483938;1;2;10;2;2;1;1;1983;24;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;2;17;657,988809365462
483938;1;3;10;3;2;1;12;2001;5;4;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ;2;17;657,988809365462
483938;1;4;10;2;2;1;4;2004;3;4;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;17;657,988809365462
483939;1;1;10;2;1;1;5;1951;56;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;17;971,818328247209
483939;1;2;10;2;2;1;7;1952;55;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;971,818328247209
483940;1;1;10;1;1;1;10;1951;55;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;840,422470328849
483940;1;2;10;2;2;1;11;1952;54;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;840,422470328849
483940;1;3;10;2;2;1;3;1990;17;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;17;840,422470328849
483940;1;4;10;2;1;1;8;1995;12;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;17;840,422470328849
483941;1;1;10;1;1;1;9;1932;75;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;17;984,116343926092
483941;1;2;10;2;2;1;6;1952;55;2;6; ;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;17;984,116343926092
483941;1;3;10;2;1;1;1;1995;12;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;17;984,116343926092
483941;1;4;10;2;2;1;1;1997;10;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;2;17;984,116343926092
483944;1;1;10;1;1;1;6;1939;68;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;876,379742285291
483945;1;1;10;2;1;1;5;1964;43;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;17;1018,39563073008
483945;1;2;10;2;2;1;10;1971;35;2;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;3; ;2;17;1018,39563073008
483945;1;3;10;2;1;1;12;1991;15;3;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;3;1; ;2;17;1018,39563073008
483945;1;4;10;2;1;1;7;1993;14;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;17;1018,39563073008
483945;1;5;10;2;1;1;6;1995;12;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;2;17;1018,39563073008
483945;1;6;10;2;2;1;5;2000;7;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;2;17;1018,39563073008
483946;1;1;10;1;2;1;3;1970;37;1;6; ;2; ;5;2;1;12; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ;2;17;660,832758545401
483946;1;2;10;1;2;1;4;1993;14;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;1;400;5000;2; ;2; ;3;5; ;2;17;660,832758545401
483946;1;3;10;1;2;1;9;1998;9;3;6; ;2; ; ;2;2; ; ; ; ; ;1;1;1;1;400;5000;2; ;2; ;3;2; ;2;17;660,832758545401
483946;1;4;10;1;2;1;5;2004;3;3;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;2;0; ;2;17;660,832758545401
483946;1;5;10;1;2;1;11;2005;1;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;660,832758545401
483947;1;1;10;1;1;1;6;1940;67;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;923,563040611885
483947;1;2;10;2;2;1;9;1942;65;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;923,563040611885
483947;1;3;10;3;2;1;4;1967;40;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ;2;17;923,563040611885
483962;1;1;10;1;1;1;8;1933;74;1;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;17;971,818328247209
483962;1;2;10;2;2;1;11;1924;82;5;6; ;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;2;17;971,818328247209
483963;1;1;10;1;1;1;1;1960;47;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;583,245009946417
483963;1;2;10;2;2;1;1;1971;36;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;17;583,245009946417
483963;1;3;10;3;2;1;5;1991;16;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ;2;17;583,245009946417
483963;1;4;10;4;2;1;5;1994;13;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;2;17;583,245009946417
483963;1;5;10;2;2;1;11;1999;7;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;2;17;583,245009946417
483963;1;6;10;2;1;1;4;2004;3;5;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;2;17;583,245009946417
483964;1;1;10;1;1;1;10;1935;71;1;6; ;2; ;6;1; ; ;1;2;67250;2;1;2; ; ; ; ; ; ; ; ;6;7;5;2;17;971,818328247209
483964;1;2;10;2;2;1;2;1940;67;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;2;17;971,818328247209
483967;1;1;10;1;1;1;12;1984;22;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;2;17;1180,5941554483
483967;1;2;10;2;1;1;4;1990;17;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;2;17;1180,5941554483
483967;1;3;10;2;1;1;4;2005;2;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1180,5941554483
483967;1;4;10;4;1;1;1;1990;17;5;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;6; ;2;17;1180,5941554483
483969;1;1;10;1;1;1;3;1953;54;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;947,671638563451
483969;1;2;10;2;2;1;8;1943;64;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;947,671638563451
483969;1;3;10;3;1;1;4;1984;23;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ;2;17;947,671638563451
483970;1;1;10;1;1;1;11;1965;41;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;17;906,293783182195
483970;1;2;10;2;2;1;11;1964;42;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;17;906,293783182195
483970;1;3;10;3;1;1;8;1985;22;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ;2;17;906,293783182195
483970;1;4;10;4;1;1;6;1989;18;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;1; ;2;17;906,293783182195
483970;1;5;10;5;2;1;6;1990;17;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ;2;17;906,293783182195
483970;1;6;10;6;1;1;3;1995;12;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;2;17;906,293783182195
483970;1;7;10;2;2;1;10;1997;9;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;2;17;906,293783182195
483970;1;8;10;2;1;1;4;1999;8;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;2;17;906,293783182195
483970;1;9;10;2;2;1;8;2004;3;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;17;906,293783182195
483970;1;10;10;10;2;1;1;1988;19;3;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;1; ;2;17;906,293783182195
483970;1;11;10;10;2;1;8;2006;1;4;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;906,293783182195
483972;1;1;10;1;1;1;5;1953;54;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;17;698,190806674241
483972;1;2;10;2;2;1;3;1957;50;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;2;17;698,190806674241
483973;1;1;10;1;1;1;3;1984;23;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;17;875,531296251282
483973;1;2;10;2;2;1;10;1984;22;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;2;17;875,531296251282
483973;1;3;10;2;1;1;8;2007;0;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;875,531296251282
483974;1;1;10;1;1;1;8;1974;33;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;2;17;770,222895172586
483974;1;2;10;2;2;1;12;1973;33;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;2;17;770,222895172586
483974;1;3;10;2;1;1;11;1998;8;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;2;17;770,222895172586
483974;1;4;10;2;2;1;2;2004;3;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;17;770,222895172586
483975;1;1;10;1;1;1;6;1955;52;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;698,190806674241
483975;1;2;10;2;2;1;12;1959;47;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;2;17;698,190806674241
483977;1;1;10;1;1;1;11;1970;36;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;2;17;607,545813241095
483977;1;2;10;2;2;1;8;1977;30;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;2;17;607,545813241095
483977;1;3;10;3;2;1;6;1996;11;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ;2;17;607,545813241095
483977;1;4;10;1;2;1;6;2002;5;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;2;17;607,545813241095
483978;1;1;10;1;1;1;2;1941;66;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;971,818328247209
483978;1;2;10;2;2;1;6;1950;57;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;2;17;971,818328247209
483979;1;1;10;1;1;1;10;1936;70;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;2;17;1077,60528653918
483979;1;2;10;2;2;1;5;1945;62;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;2;17;1077,60528653918
483979;1;3;10;3;1;1;7;1983;24;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ;2;17;1077,60528653918
483989;1;1;10;1;1;1;8;1977;30;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;2;17;855,077001781471
483989;1;2;10;2;1;1;1;1985;22;2;6; ;2; ;6;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;2;17;855,077001781471
483989;1;3;10;1;2;1;10;2005;1;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;855,077001781471
