DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;FT;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
985210;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;468.014.713.462.105
985211;1;1;1;95;1;;1;2;;;150000;2;1;2;2;;;;;200000;2;1;2;1;1;;2;8;8;415.254.646.810.131
985211;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;415.254.646.810.131
985211;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;415.254.646.810.131
985211;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;415.254.646.810.131
985214;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
985214;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
985214;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
985214;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;536.956.902.238.255
985215;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;450.657.528.378.759
985215;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;450.657.528.378.759
985217;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;482.166.738.396.227
985217;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;482.166.738.396.227
985217;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;482.166.738.396.227
985217;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;482.166.738.396.227
985217;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;482.166.738.396.227
985219;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;600.746.889.385.745
985219;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;600.746.889.385.745
985219;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;600.746.889.385.745
985219;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;600.746.889.385.745
985224;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;550.704.161.711.977
985224;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;550.704.161.711.977
985224;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;550.704.161.711.977
985224;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;8;8;550.704.161.711.977
985225;1;1;1;95;2;;;;;;;;1;2;2;;;;;;2;2;2;1;1;4000000;1;11;11;3.259.211.799.405
985225;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;3.259.211.799.405
985225;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;3.259.211.799.405
985228;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;318.445.531.954.459
985228;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;318.445.531.954.459
985228;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;318.445.531.954.459
985230;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.481.436.577.825
985230;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.481.436.577.825
985230;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.481.436.577.825
985231;1;1;1;95;1;;2;1;;1000000;;2;2;;;;;;;;;;;1;1;;;11;11;251.570.623.214.182
985231;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;251.570.623.214.182
985231;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;251.570.623.214.182
985233;1;1;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;1;1;;2;11;11;214.557.119.954.888
985233;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;214.557.119.954.888
985233;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;214.557.119.954.888
985237;1;1;1;95;1;;2;1;;461000;;2;2;;;;;;;;;;;1;1;;;11;11;258.865.037.525.709
985238;1;1;1;95;1;;1;1;;800000;1000000;2;2;;;;;;;;;;;1;1;;;11;11;323.581.296.907.136
985244;1;1;1;95;1;;1;2;;;400000;2;2;;;;;;;;;;;1;1;;;11;11;341.851.795.722.281
985244;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;341.851.795.722.281
985244;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;341.851.795.722.281
985246;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;33.561.448.307.618
985246;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;33.561.448.307.618
985246;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;33.561.448.307.618
985247;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;371.901.024.804.945
985247;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;371.901.024.804.945
985249;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;287.887.059.411.475
985249;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;287.887.059.411.475
985250;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;264.002.221.618.403
985250;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;264.002.221.618.403
985251;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;308.113.545.674.126
985251;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;308.113.545.674.126
985251;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;308.113.545.674.126
985251;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;308.113.545.674.126
985251;1;5;1;95;1;;2;2;120000;;;1;2;;;;;;;;;;;1;1;;;11;11;308.113.545.674.126
985252;1;1;1;95;1;;1;2;;;1000000;2;2;;;;;;;;;;;1;1;;;11;11;295.698.054.678.874
985252;1;2;1;95;1;;1;2;;;1000000;2;2;;;;;;;;;;;1;1;;;11;11;295.698.054.678.874
985252;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;295.698.054.678.874
985254;1;1;1;95;1;;1;2;;;720000;2;2;;;;;;;;;;;1;1;;;11;11;279.799.084.735.047
985255;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;278.548.716.933.837
985255;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;278.548.716.933.837
985257;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;282.296.489.241.363
985257;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;282.296.489.241.363
985257;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;282.296.489.241.363
985257;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;282.296.489.241.363
985258;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;382.343.084.863.862
985258;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;382.343.084.863.862
985258;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;382.343.084.863.862
985263;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;318.297.485.968.262
985263;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;318.297.485.968.262
985263;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;318.297.485.968.262
985265;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;337.664.204.034.108
985265;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;337.664.204.034.108
985265;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;337.664.204.034.108
985266;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;353.839.668.806.035
985267;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;294.628.172.983.794
985267;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;294.628.172.983.794
985268;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;264.813.717.890.099
985268;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;264.813.717.890.099
985268;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;264.813.717.890.099
985270;1;1;1;95;2;;;;;;;;1;2;2;;;25000;;;1;2;2;1;1;;2;11;11;271.131.366.047.321
985271;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;272.805.199.263.628
985271;1;2;1;95;1;;1;2;;;300000;2;2;;;;;;;;;;;1;1;;;11;11;272.805.199.263.628
985273;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;29.209.872.075.389
985273;1;2;1;95;2;;;;;;;;1;2;2;5000000;;;;;2;2;1;1;1;;2;11;11;29.209.872.075.389
985273;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;29.209.872.075.389
985273;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;29.209.872.075.389
985273;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;29.209.872.075.389
985274;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;328.700.211.239.776
985274;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;328.700.211.239.776
985275;1;1;1;95;1;;1;2;;;800000;2;2;;;;;;;;;;;1;1;;;11;11;236.010.599.503.028
985275;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;236.010.599.503.028
985275;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;236.010.599.503.028
985276;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;310.966.014.457.135
985276;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;310.966.014.457.135
985281;1;1;1;95;1;;1;2;;;300000;2;2;;;;;;;;;;;1;1;;;11;11;226.147.211.162.303
985281;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;226.147.211.162.303
985282;1;1;1;95;1;;2;1;;468000;;2;2;;;;;;;;;;;1;1;;;11;11;16.665.059.255.018
985282;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;16.665.059.255.018
985282;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;16.665.059.255.018
985282;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;16.665.059.255.018
985282;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;16.665.059.255.018
985284;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;312.634.234.149.157
985284;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;312.634.234.149.157
985286;1;1;1;95;1;;2;1;;1800000;;2;2;;;;;;;;;;;1;1;;;11;11;312.634.234.149.157
985286;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;312.634.234.149.157
985287;1;1;1;95;1;;1;2;;;1200000;2;1;2;2;;;2400000;;;1;2;2;1;1;;2;11;11;258.865.037.525.709
985288;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;289.425.633.670.282
985288;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;289.425.633.670.282
985288;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;289.425.633.670.282
985290;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;280.475.322.049.243
985290;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;280.475.322.049.243
985291;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;279.799.084.735.047
985293;1;1;1;95;1;;2;1;;4000000;;2;2;;;;;;;;;;;1;1;;;11;11;207.563.234.483.469
985293;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;207.563.234.483.469
985293;1;3;1;95;2;;;;;;;;1;1;2;;;;2500000;;2;2;2;1;1;;2;11;11;207.563.234.483.469
985293;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;207.563.234.483.469
985294;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;279.799.084.735.047
985296;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;290.237.129.941.978
985296;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;290.237.129.941.978
985296;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;290.237.129.941.978
985296;1;4;1;95;2;;;;;;;;1;2;2;;;;;500000;2;1;2;1;1;;2;11;11;290.237.129.941.978
985297;1;1;1;95;1;;2;1;;468000;;2;2;;;;;;;;;;;1;1;;;11;11;258.306.123.262.217
985297;1;2;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;1;1;;2;11;11;258.306.123.262.217
985299;1;1;1;95;1;;1;2;;;250000;2;2;;;;;;;;;;;1;1;;;11;11;237.841.237.694.729
985299;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;237.841.237.694.729
985299;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;237.841.237.694.729
985299;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;237.841.237.694.729
985299;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;237.841.237.694.729
985301;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.346.177.620.325
985301;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.346.177.620.325
985301;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.346.177.620.325
985303;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;271.131.366.047.321
985304;1;1;1;95;1;;2;1;;2600000;;2;2;;;;;;;;;;;1;1;;;11;11;206.751.738.211.773
985304;1;2;1;95;1;;2;1;;1400000;;2;2;;;;;;;;;;;1;1;;;11;11;206.751.738.211.773
985304;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;206.751.738.211.773
985305;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;251.570.623.214.182
985305;1;2;1;95;2;;;;;;;;1;2;2;;;;;300000;2;1;2;1;1;;2;11;11;251.570.623.214.182
985305;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;251.570.623.214.182
985306;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;28.021.693.662.586
985306;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;28.021.693.662.586
985308;1;1;1;95;1;;1;2;;;500000;2;1;2;2;;;500000;;600000;1;1;2;1;1;;2;11;11;196.566.275.013.046
985308;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;196.566.275.013.046
985310;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;312.634.234.149.157
985310;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;312.634.234.149.157
985312;1;1;1;95;2;;;;;;;;1;2;2;;;;;13000000;2;1;2;1;1;;2;11;11;286.218.839.719.452
985312;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;286.218.839.719.452
985314;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;302.691.940.150.292
985314;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;302.691.940.150.292
985316;1;1;1;95;2;;;;;;;;1;2;2;4000000;;;;5000000;2;1;1;1;1;;2;11;11;2.965.547.780.992
985316;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;2.965.547.780.992
985318;1;1;1;95;1;;1;1;;3000000;225000;2;2;;;;;;;;;;;1;1;;;11;11;223.224.838.642.613
985318;1;2;1;95;1;;1;1;;3500000;225000;2;2;;;;;;;;;;;1;1;;;11;11;223.224.838.642.613
985318;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;223.224.838.642.613
985320;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;280.475.322.049.243
985320;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;280.475.322.049.243
985321;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;11;11;280.475.322.049.243
985321;1;2;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;11;11;280.475.322.049.243
985323;1;1;1;95;1;;2;1;;500000;;2;2;;;;;;;;;;;1;1;;;11;11;21.148.320.290.527
985323;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;21.148.320.290.527
985323;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;21.148.320.290.527
985327;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;28.003.645.051.973
985327;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;28.003.645.051.973
985327;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;28.003.645.051.973
985327;1;4;1;95;2;;;;;;;;1;2;2;;;;;700000;2;1;2;1;1;;2;11;11;28.003.645.051.973
985329;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;297.654.480.828.494
985329;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;297.654.480.828.494
985329;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;297.654.480.828.494
985329;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;297.654.480.828.494
985329;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;297.654.480.828.494
985331;1;1;1;95;1;;1;2;;;450000;2;2;;;;;;;;;;;1;1;;;11;11;245.282.985.982.069
985331;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;245.282.985.982.069
985331;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;245.282.985.982.069
985331;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;245.282.985.982.069
985333;1;1;1;95;2;;;;;;;;1;2;2;7200000;;;;6000000;2;1;1;1;1;;2;11;11;223.224.838.642.613
985333;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;223.224.838.642.613
985333;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;223.224.838.642.613
985334;1;1;1;95;1;;2;1;;3000000;;2;2;;;;;;;;;;;1;1;;;11;11;225.574.909.173.116
985334;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;225.574.909.173.116
985334;1;3;1;95;2;;;;;;;;1;2;2;6000000;;;;;2;2;1;1;1;;2;11;11;225.574.909.173.116
985334;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;225.574.909.173.116
985334;1;5;1;95;2;;;;;;;;1;2;2;;;;;300000;2;1;2;1;1;;2;11;11;225.574.909.173.116
985336;1;1;1;95;2;;;;;;;;1;2;2;;;;;2400000;2;1;2;1;1;;2;11;11;236.773.738.055.937
985336;1;2;1;95;2;;;;;;;;1;2;2;;;;;1200000;2;1;2;1;1;;2;11;11;236.773.738.055.937
985336;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;236.773.738.055.937
985338;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.346.177.620.325
985338;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.346.177.620.325
985338;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.346.177.620.325
985339;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.346.177.620.325
985339;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.346.177.620.325
985339;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.346.177.620.325
985341;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;235.491.167.164.225
985341;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;235.491.167.164.225
985341;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;235.491.167.164.225
985342;1;1;1;95;2;;;;;;;;1;2;2;;;40000000;;;1;2;2;1;1;;2;11;11;279.799.084.735.047
985343;1;1;1;95;1;;1;2;;;2000000;2;2;;;;;;;;;;;1;1;;;11;11;247.332.527.672.464
985343;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;247.332.527.672.464
985343;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;247.332.527.672.464
985343;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;247.332.527.672.464
985343;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;247.332.527.672.464
985343;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;247.332.527.672.464
985343;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;247.332.527.672.464
985346;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.352.292.148.906
985346;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.352.292.148.906
985346;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.352.292.148.906
985346;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.352.292.148.906
985349;1;1;1;95;1;;2;1;;1200000;;2;2;;;;;;;;;;;1;1;;;11;11;230.636.576.004.845
985349;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;230.636.576.004.845
985349;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;230.636.576.004.845
985351;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;2.965.547.780.992
985351;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;2.965.547.780.992
985353;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;271.131.366.047.321
985354;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;282.431.748.198.863
985354;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;282.431.748.198.863
985354;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;282.431.748.198.863
985354;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;282.431.748.198.863
985357;1;1;1;95;1;;2;1;;2000000;;2;2;;;;;;;;;;;1;1;;;11;11;223.224.838.642.613
985357;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;223.224.838.642.613
985357;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;223.224.838.642.613
985359;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;252.547.389.368.487
985359;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;252.547.389.368.487
985359;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;252.547.389.368.487
985361;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;234.814.929.850.029
985361;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;234.814.929.850.029
985364;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.487.551.106.406
985364;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.487.551.106.406
985364;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.487.551.106.406
985364;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.487.551.106.406
985366;1;1;1;95;1;;1;2;;;3000000;2;2;;;;;;;;;;;1;1;;;11;11;273.481.436.577.825
985366;1;2;1;95;2;;;;;;;;1;2;2;;;;;4600000;2;1;2;1;1;;2;11;11;273.481.436.577.825
985366;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;273.481.436.577.825
985367;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.352.292.148.906
985367;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.352.292.148.906
985367;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.352.292.148.906
985367;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;266.352.292.148.906
985369;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;272.669.940.306.128
985369;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;272.669.940.306.128
985370;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;260.217.512.154.102
985370;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;260.217.512.154.102
985370;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;260.217.512.154.102
985372;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;279.799.084.735.047
985373;1;1;1;95;1;;1;1;;800000;300000;2;2;;;;;;;;;;;1;1;;;11;11;225.470.973.848.107
985374;1;1;1;95;2;;;;;;;;1;2;2;;;;;320000;2;1;2;1;1;;2;11;11;346.684.514.626.227
985376;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;336.482.334.973.135
985376;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;336.482.334.973.135
985377;1;1;1;95;2;;;;;;;;1;2;2;98;;;;;2;2;1;1;1;;2;11;11;365.687.537.375.187
985378;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;317.773.943.513.489
985378;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;317.773.943.513.489
985378;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;317.773.943.513.489
985380;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;343.592.059.403.839
985381;1;1;1;95;2;;;;;;;;1;2;2;;;;;98;2;1;2;1;1;;2;11;11;277.956.375.992.148
985383;1;1;1;95;1;;1;1;;461500;400000;2;2;;;;;;;;;;;1;1;;;11;11;241.550.429.898.064
985384;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;302.691.940.150.292
985384;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;1;1;;;11;11;302.691.940.150.292
