DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;fex_c_2011
984588;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;105.364.854.168.655
984588;1;3;1;50;5;3;4;;2;2;2;2;;;1;6;;1;1;;2;1;1;5;105.364.854.168.655
984588;1;4;1;50;5;4;4;;1;;;;;;;;;;;;;;1;5;105.364.854.168.655
984590;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;9.884.752.778.403
984590;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;9.884.752.778.403
984591;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;786.751.743.264.654
984591;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;786.751.743.264.654
984592;1;1;1;50;5;1;4;;1;;;;;;;;;;;;;;1;5;107.494.555.934.328
984592;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;107.494.555.934.328
984594;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;107.827.535.366.913
984594;1;2;1;50;5;2;4;;1;;;;;;;;;;;;;;1;5;107.827.535.366.913
984595;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;999.670.821.310.307
984595;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;999.670.821.310.307
984595;1;3;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;999.670.821.310.307
984597;1;1;1;50;5;1;6;LEER;2;2;2;2;;;2;;;;;;;;1;5;111.162.931.141.526
984597;1;2;1;50;5;2;4;;1;;;;;;;;;;;;;;1;5;111.162.931.141.526
984597;1;3;1;50;5;3;4;;2;2;2;1;2;;;;;;;;;1;1;5;111.162.931.141.526
984599;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;106.485.367.170.545
984599;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;106.485.367.170.545
984599;1;3;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;106.485.367.170.545
984600;1;1;1;50;5;1;6;VACACIONES;2;1;;;;;;;;;;;;;1;5;113.081.272.070.167
984600;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;113.081.272.070.167
984600;1;3;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;113.081.272.070.167
984602;1;1;1;50;5;1;6;ENFERMO;2;2;2;1;1;;;;;;;;;1;1;5;113.081.272.070.167
984602;1;2;1;50;5;2;4;;2;2;2;2;;;1;10;;;;;;;1;5;113.081.272.070.167
984602;1;3;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;113.081.272.070.167
984603;1;1;1;50;5;1;6;DESCANSAR;2;2;2;2;;;2;;;;;;;;1;5;137.701.218.833.383
984603;1;2;1;50;5;2;6;AUTOCONSTRUCCION DE    VIVIENDA;2;2;2;1;1;;;;;;;;;1;1;5;137.701.218.833.383
984603;1;3;1;50;5;5;1;;;;;;;;;;;;;;;;1;5;137.701.218.833.383
984603;1;4;1;50;5;5;1;;;;;;;;;;;;;;;;1;5;137.701.218.833.383
984603;1;5;1;50;5;5;4;;2;2;2;2;;;1;10;;;;;;;1;5;137.701.218.833.383
984603;1;6;1;50;5;6;1;;;;;;;;;;;;;;;;1;5;137.701.218.833.383
984603;1;7;1;50;5;5;3;;2;2;2;2;;;2;;;;;;;;1;5;137.701.218.833.383
984603;1;8;1;50;5;5;3;;2;2;2;2;;;2;;;;;;;;1;5;137.701.218.833.383
984603;1;9;1;50;5;9;1;;;;;;;;;;;;;;;;1;5;137.701.218.833.383
984603;1;11;1;50;5;11;1;;;;;;;;;;;;;;;;1;5;137.701.218.833.383
984603;1;12;1;50;5;12;1;;;;;;;;;;;;;;;;1;5;137.701.218.833.383
984606;1;1;1;50;5;1;6;DILIGENCIAS   PERSONALES;2;2;2;1;1;;;;;;;;;1;1;5;106.485.367.170.545
984606;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;106.485.367.170.545
984606;1;3;1;50;5;3;6;VER TV;2;2;2;1;2;;;;;;;;;1;1;5;106.485.367.170.545
984609;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;802.678.320.273.497
984609;1;2;1;50;5;2;6;DESCANSANDO;1;;;;;;;;;;;;;;1;5;802.678.320.273.497
984611;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;817.895.535.651.936
984611;1;2;1;50;5;2;4;;2;2;2;1;1;;;;;;;;;1;1;5;817.895.535.651.936
984611;1;3;1;50;5;3;3;;2;2;2;1;2;;;;;;;;;1;1;5;817.895.535.651.936
984611;1;4;1;50;5;2;3;;2;2;2;2;;;1;8;;2;;2;;;1;5;817.895.535.651.936
984611;1;5;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;817.895.535.651.936
984613;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;11.138.437.868.492
984614;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;91.854.444.326.974
984614;1;2;1;50;5;2;3;;2;2;2;2;;;1;12;;;;;;;1;5;91.854.444.326.974
984614;1;3;1;50;5;3;3;;2;2;2;1;1;;;;;;;;;1;1;5;91.854.444.326.974
984614;1;4;1;50;5;4;3;;2;2;2;1;1;;;;;;;;;1;1;5;91.854.444.326.974
984614;1;5;1;50;5;5;6;ESCUCHANDO MUSICA;2;2;2;2;;;1;11;;;;;;;1;5;91.854.444.326.974
984615;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;719.551.482.522.855
984615;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;719.551.482.522.855
984615;1;3;1;50;5;3;1;;;;;;;;;;;;;;;;1;5;719.551.482.522.855
984615;1;4;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;719.551.482.522.855
984615;1;5;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;719.551.482.522.855
984615;2;1;2;50;5;1;6;CAMINANDO;2;2;2;2;;;2;;;;;;;;1;5;719.551.482.522.855
984615;2;2;2;50;5;2;4;;2;2;2;1;1;;;;;;;;;1;1;5;719.551.482.522.855
984615;2;3;2;50;5;3;1;;;;;;;;;;;;;;;;1;5;719.551.482.522.855
984620;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;57.139.402.239.688
984620;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;57.139.402.239.688
984620;1;3;1;50;5;3;6;VIENDO TV;2;2;2;2;;;2;;;;;;;;1;5;57.139.402.239.688
984620;1;4;1;50;5;1;3;;2;2;2;2;;;2;;;;;;;;1;5;57.139.402.239.688
984620;1;5;1;50;5;1;3;;2;2;2;2;;;2;;;;;;;;1;5;57.139.402.239.688
984622;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;105.392.593.934.339
984622;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;105.392.593.934.339
984624;1;1;1;50;5;1;6;DILIGENCIAS PERSONALES;2;2;2;2;;;2;;;;;;;;1;5;105.392.593.934.339
984624;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;105.392.593.934.339
984626;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;118.345.902.352.728
984628;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;11.138.437.868.492
984634;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;786.751.743.264.654
984634;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;786.751.743.264.654
984635;1;1;1;50;5;1;4;;1;;;;;;;;;;;;;;1;5;790.081.537.590.508
984635;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;790.081.537.590.508
984637;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;990.364.718.822.446
984637;1;2;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;990.364.718.822.446
984638;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;113.270.592.926.382
984638;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;113.270.592.926.382
984640;1;1;1;50;5;1;6;PASEAR;2;2;2;2;;;2;;;;;;;;1;5;775.546.613.245.756
984640;1;2;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;775.546.613.245.756
984640;1;3;1;50;5;3;1;;;;;;;;;;;;;;;;1;5;775.546.613.245.756
984642;1;1;1;50;5;1;6;DORMIR;2;2;2;2;;;2;;;;;;;;1;5;9.884.752.778.403
984642;1;2;1;50;5;2;6;DIIGENCIAS   MEDICAS;2;2;2;2;;;2;;;;;;;;1;5;9.884.752.778.403
984643;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;966.097.972.649.796
984643;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;966.097.972.649.796
984645;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;11.138.437.868.492
984646;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;866.889.418.375.699
984646;1;2;1;50;5;2;6;VAGAR;2;2;2;2;;;1;9;;;;;;;1;5;866.889.418.375.699
984647;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;113.270.592.926.382
984647;1;2;1;50;5;2;2;;2;2;2;1;2;;;;;;;;;1;1;5;113.270.592.926.382
984649;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;765.358.168.619.404
984649;1;2;1;50;5;2;2;;2;2;2;1;2;;;;;;;;;1;1;5;765.358.168.619.404
984649;1;3;1;50;5;3;3;;2;2;2;2;;;1;3;;2;;1;3;1;1;5;765.358.168.619.404
984649;1;4;1;50;5;1;3;;2;2;2;2;;;2;;;;;;;;1;5;765.358.168.619.404
984650;1;1;1;50;5;1;2;;1;;;;;;;;;;;;;;1;5;908.337.602.729.255
984650;1;2;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;908.337.602.729.255
984652;1;1;1;50;5;2;6;DORMIR;2;2;2;2;;;2;;;;;;;;1;5;639.005.929.065.248
984652;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;639.005.929.065.248
984652;1;3;1;50;5;2;6;ACOSTADA;2;2;2;2;;;2;;;;;;;;1;5;639.005.929.065.248
984654;1;1;1;50;5;1;3;;2;2;2;2;;;1;12;;;;;;;1;5;713.699.376.145.354
984654;1;2;1;50;5;2;2;;2;2;2;1;1;;;;;;;;;1;1;5;713.699.376.145.354
984656;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;979.885.900.587.546
984656;1;2;1;50;5;2;4;;1;;;;;;;;;;;;;;1;5;979.885.900.587.546
984656;1;3;1;50;5;3;2;;2;2;2;1;2;;;;;;;;;1;1;5;979.885.900.587.546
984656;1;4;1;50;5;1;3;;2;2;2;2;;;2;;;;;;;;1;5;979.885.900.587.546
984657;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;114.064.915.568.883
984657;1;2;1;50;5;1;3;;2;2;2;2;;;2;;;;;;;;1;5;114.064.915.568.883
984657;1;3;1;50;5;3;3;;2;2;2;1;1;;;;;;;;;1;1;5;114.064.915.568.883
984657;1;4;1;50;5;3;3;;2;2;2;2;;;2;;;;;;;;1;5;114.064.915.568.883
984658;1;1;1;50;5;1;2;;2;1;;;;;;;;;;;;;1;5;130.948.003.852.141
984658;1;2;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;130.948.003.852.141
984660;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;120.762.246.581.224
984660;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;120.762.246.581.224
984661;1;1;1;50;5;1;6;SILVAR;2;2;2;2;;;2;;;;;;;;1;5;126.829.404.071.888
984662;1;1;1;50;5;1;2;;2;2;2;1;1;;;;;;;;;1;1;5;990.561.519.307.863
984662;1;2;1;50;5;2;2;;2;2;2;1;1;;;;;;;;;1;1;5;990.561.519.307.863
984669;1;1;1;50;5;1;6;VACACIONES;2;1;;;;;;;;;;;;;1;5;100.733.365.267.491
984669;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;100.733.365.267.491
984669;1;3;1;50;5;3;2;;2;2;2;1;2;;;;;;;;;1;1;5;100.733.365.267.491
984669;1;4;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;100.733.365.267.491
984671;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;109.178.982.504.133
984671;1;2;1;50;5;2;4;;1;;;;;;;;;;;;;;1;5;109.178.982.504.133
984673;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;788.188.329.028.354
984673;1;2;1;50;5;2;3;;2;2;2;2;;;1;12;;;;;;;1;5;788.188.329.028.354
984673;1;3;1;50;5;1;3;;2;2;2;2;;;2;;;;;;;;1;5;788.188.329.028.354
984676;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;10.876.838.321.144
984676;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;10.876.838.321.144
984680;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;118.580.130.750.157
984680;1;2;1;50;5;2;4;;2;2;2;2;;;1;13;TIENE  MIGRAÑA  PROGRESIVA;;;;;;1;5;118.580.130.750.157
984680;1;3;1;50;5;2;6;VAGAR;2;2;2;2;;;1;13;ESPERA  LA  LIBRETA;;;;;;1;5;118.580.130.750.157
984680;1;4;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;118.580.130.750.157
984680;1;5;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;118.580.130.750.157
984684;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;106.270.776.991.478
984684;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;106.270.776.991.478
984686;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;118.610.288.903.605
984686;1;2;1;50;5;2;3;;2;2;2;2;;;1;12;;;;;;;1;5;118.610.288.903.605
984687;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;113.515.011.025.748
984687;1;2;1;50;5;1;3;;2;2;2;2;;;2;;;;;;;;1;5;113.515.011.025.748
984687;1;5;1;50;5;5;6;ENFERMA  DE   FLEVITIS (NFLAMACCION  DE  ARTERIAS);2;2;2;2;;;2;;;;;;;;1;5;113.515.011.025.748
984689;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;132.690.484.672.449
984689;1;2;1;50;5;2;4;;1;;;;;;;;;;;;;;1;5;132.690.484.672.449
984689;1;3;1;50;5;3;3;;2;2;2;2;;;2;;;;;;;;1;5;132.690.484.672.449
984690;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;112.377.739.211.563
984690;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;112.377.739.211.563
984690;1;3;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;112.377.739.211.563
984693;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;900.725.237.424.992
984693;1;2;1;50;5;2;2;;2;2;2;1;1;;;;;;;;;1;1;5;900.725.237.424.992
984693;1;3;1;50;5;1;3;;2;2;2;2;;;2;;;;;;;;1;5;900.725.237.424.992
984693;1;4;1;50;5;4;6;CAMINAR;2;2;2;2;;;2;;;;;;;;1;5;900.725.237.424.992
984694;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;124.958.852.663.788
984694;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;124.958.852.663.788
984694;1;3;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;124.958.852.663.788
984697;1;1;1;50;5;1;4;;2;1;;;;;;;;;;;;;1;5;966.097.972.649.796
984697;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;966.097.972.649.796
984698;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;786.751.743.264.654
984698;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;786.751.743.264.654
984700;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;106.485.367.170.545
984700;1;2;1;50;5;2;4;;2;1;;;;;;;;;;;;;1;5;106.485.367.170.545
984700;1;3;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;106.485.367.170.545
984701;1;1;1;50;5;1;6;OXIGENODEPENDIENTE;2;2;2;2;;;2;;;;;;;;1;5;76.059.178.852.985
984701;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;76.059.178.852.985
984701;1;3;1;50;5;3;1;;;;;;;;;;;;;;;;1;5;76.059.178.852.985
984703;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;911.667.397.055.109
984703;1;2;1;50;5;2;2;;2;2;2;1;2;;;;;;;;;1;1;5;911.667.397.055.109
984705;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;941.374.603.678.691
984705;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;941.374.603.678.691
984705;1;3;1;50;5;3;2;;2;2;2;1;2;;;;;;;;;1;1;5;941.374.603.678.691
984705;1;4;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;941.374.603.678.691
984706;1;1;1;50;5;1;2;;2;2;2;1;2;;;;;;;;;1;1;5;911.667.397.055.109
984706;1;2;1;50;5;2;2;;2;2;2;1;2;;;;;;;;;1;1;5;911.667.397.055.109
984708;1;1;1;50;5;1;6;HACIENDO DILIGENCIAS DEL HOGAR;2;2;1;;;;;;;;;;;;1;5;102.007.569.302.604
984708;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;102.007.569.302.604
984708;1;3;1;50;5;3;1;;;;;;;;;;;;;;;;1;5;102.007.569.302.604
984710;1;1;1;50;5;1;6;EN GRUPOS DE ORACION;2;2;2;2;;;2;;;;;;;;1;5;786.751.743.264.654
984710;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;786.751.743.264.654
984714;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;911.667.397.055.109
984714;1;2;1;50;5;2;3;;2;2;2;1;2;;;;;;;;;1;1;5;911.667.397.055.109
984716;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;859.134.983.257.059
984716;1;2;1;50;5;2;6;enferma;2;1;;;;;;;;;;;;;1;5;859.134.983.257.059
984716;1;3;1;50;5;3;3;;2;2;2;2;;;2;;;;;;;;1;5;859.134.983.257.059
984716;1;4;1;50;5;4;3;;2;2;2;2;;;2;;;;;;;;1;5;859.134.983.257.059
984716;1;5;1;50;5;3;3;;2;2;2;2;;;2;;;;;;;;1;5;859.134.983.257.059
984716;1;6;1;50;5;6;3;;2;2;2;2;;;2;;;;;;;;1;5;859.134.983.257.059
984718;1;1;1;50;5;1;2;;2;2;2;1;2;;;;;;;;;1;1;5;118.910.893.833.328
984718;1;2;1;50;5;2;4;;2;2;2;1;2;;;;;;;;;1;1;5;118.910.893.833.328
984720;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;117.979.324.929.653
984720;1;2;1;50;5;2;4;;1;;;;;;;;;;;;;;1;5;117.979.324.929.653
984720;1;6;1;50;5;6;6;VIENDO TV;2;2;2;1;1;;;;;;;;;1;1;5;117.979.324.929.653
984723;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;908.125.098.400.814
984723;1;2;1;50;5;2;6;CUIDANDO A SU HIJA;2;2;2;1;2;;;;;;;;;1;1;5;908.125.098.400.814
984723;1;4;1;50;5;4;3;;2;2;2;2;;;2;;;;;;;;1;5;908.125.098.400.814
984723;1;5;1;50;5;5;4;;2;2;2;2;;;2;;;;;;;;1;5;908.125.098.400.814
984725;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;980.956.240.377.183
984725;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;980.956.240.377.183
984729;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;157.226.362.044.303
984729;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;157.226.362.044.303
984730;1;1;1;50;5;1;4;;1;;;;;;;;;;;;;;1;5;142.131.451.747.487
984730;1;2;1;50;5;2;4;;2;2;2;1;1;;;;;;;;;1;1;5;142.131.451.747.487
984739;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;10.876.838.321.144
984739;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;10.876.838.321.144
984742;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;10.876.838.321.144
984742;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;10.876.838.321.144
984744;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;113.081.272.070.167
984744;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;113.081.272.070.167
984744;1;3;1;50;5;3;4;;1;;;;;;;;;;;;;;1;5;113.081.272.070.167
984747;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;11.138.437.868.492
984748;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;93.449.755.746.406
984749;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;103.161.008.696.891
984751;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;112.475.107.989.118
984751;1;2;1;50;5;2;4;;2;2;2;2;;;1;13;PORQUE ESTA EMBARAZADA;;;;;;1;5;112.475.107.989.118
984754;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;88.454.504.234.116
984755;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;11.437.464.892.262
984755;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;11.437.464.892.262
984757;1;1;1;50;5;1;4;;2;2;2;2;;;2;;;;;;;;1;5;649.553.949.077.914
984757;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;649.553.949.077.914
984757;1;3;1;50;5;3;1;;;;;;;;;;;;;;;;1;5;649.553.949.077.914
984757;1;4;1;50;5;4;1;;;;;;;;;;;;;;;;1;5;649.553.949.077.914
984759;1;1;1;50;5;1;4;;2;2;2;2;;;1;3;;1;1;;2;1;1;5;640.442.514.828.948
984759;1;2;1;50;5;2;2;;2;2;2;1;1;;;;;;;;;1;1;5;640.442.514.828.948
984759;1;3;1;50;5;3;1;;;;;;;;;;;;;;;;1;5;640.442.514.828.948
984759;1;4;1;50;5;4;3;;2;2;2;2;;;2;;;;;;;;1;5;640.442.514.828.948
984761;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;840.725.696.060.886
984761;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;840.725.696.060.886
984761;1;3;1;50;5;3;3;;2;2;2;2;;;2;;;;;;;;1;5;840.725.696.060.886
984761;1;4;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;840.725.696.060.886
984762;1;1;1;50;5;1;6;PASIANDO;2;2;2;2;;;2;;;;;;;;1;5;74.151.714.178.679
984762;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;74.151.714.178.679
984762;1;3;1;50;5;3;1;;;;;;;;;;;;;;;;1;5;74.151.714.178.679
984762;1;4;1;50;5;1;3;;2;2;2;2;;;2;;;;;;;;1;5;74.151.714.178.679
984766;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;962.315.323.105.496
984766;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;962.315.323.105.496
984766;1;3;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;962.315.323.105.496
984768;1;1;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;135.197.124.804.884
984768;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;135.197.124.804.884
984772;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;149.518.319.556.616
984772;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;149.518.319.556.616
984772;1;3;1;50;5;3;4;;2;2;2;2;;;2;;;;;;;;1;5;149.518.319.556.616
984774;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;137.338.160.645.292
984774;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;137.338.160.645.292
984774;1;3;1;50;5;3;2;;2;2;2;1;1;;;;;;;;;1;1;5;137.338.160.645.292
984774;1;4;1;50;5;4;2;;2;2;2;1;2;;;;;;;;;1;1;5;137.338.160.645.292
984775;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;147.274.653.184.775
984777;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;120.525.595.510.955
984777;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;120.525.595.510.955
984777;1;3;1;50;5;3;4;;2;2;2;2;;;2;;;;;;;;1;5;120.525.595.510.955
984779;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;117.908.476.530.106
984779;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;117.908.476.530.106
984779;1;3;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;117.908.476.530.106
984781;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;911.667.397.055.109
984781;1;2;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;911.667.397.055.109
984785;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;125.429.178.872.842
984785;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;125.429.178.872.842
984787;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;941.374.603.678.691
984787;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;941.374.603.678.691
984787;1;3;1;50;5;3;2;;2;2;2;1;1;;;;;;;;;1;1;5;941.374.603.678.691
984787;1;4;1;50;5;4;6;VACACIONES DE ESTUDIO;2;2;2;2;;;2;;;;;;;;1;5;941.374.603.678.691
984788;1;1;1;50;5;1;2;;2;2;2;1;2;;;;;;;;;1;1;5;119.520.978.594.683
984788;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;119.520.978.594.683
984788;1;3;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;119.520.978.594.683
984788;1;4;1;50;5;2;3;;2;2;2;2;;;2;;;;;;;;1;5;119.520.978.594.683
984788;1;5;1;50;5;5;3;;2;2;2;2;;;2;;;;;;;;1;5;119.520.978.594.683
984795;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;11.138.437.868.492
984796;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;10.146.352.325.751
984798;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;84.648.454.665.997
984798;1;2;1;50;5;1;6;VACACIONES DE ESTUDIO;2;2;2;2;;;2;;;;;;;;1;5;84.648.454.665.997
984800;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;12.558.277.077.397
984800;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;12.558.277.077.397
984800;1;3;1;50;5;3;1;;;;;;;;;;;;;;;;1;5;12.558.277.077.397
984802;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;92.089.628.858.932
984803;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;130.801.983.216.661
984803;1;2;1;50;5;2;4;;2;2;2;2;;;2;;;;;;;;1;5;130.801.983.216.661
984805;1;1;1;50;5;1;1;;;;;;;;;;;;;;;;1;5;815.668.855.965.469
984805;1;2;1;50;5;2;1;;;;;;;;;;;;;;;;1;5;815.668.855.965.469
