DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
2030803;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;13;773,722712347873
2030803;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;13;773,722712347873
2030803;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;13;773,722712347873
2030804;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;13;840,1027005489
2030804;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;13;840,1027005489
2030805;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;13;884,036761099551
2030805;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;13;884,036761099551
2030805;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;13;884,036761099551
2030805;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;13;884,036761099551
2030805;1;8;1;50;2; ; ;2;6;EDAD;2;2;2;2;2; ; ; ; ; ; ; ;13;884,036761099551
2030807;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;13;973,075414925805
2030807;1;2;1;50;2; ; ;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ;13;973,075414925805
2030807;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;13;973,075414925805
2030807;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;13;973,075414925805
2030825;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;13;952,754871126993
2030825;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;6; ;2; ;2; ; ;13;952,754871126993
2030825;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;13;952,754871126993
2031108;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;357,204098307351
2031108;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;357,204098307351
2031108;1;3;1;50;2; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;18;357,204098307351
2031109;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;226,459332593219
2031109;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;226,459332593219
2031110;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;345,534483144969
2031110;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;345,534483144969
2031111;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;331,448251663199
2031111;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;331,448251663199
2031112;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;279,899488124515
2031112;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;279,899488124515
2031113;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;629,295703231116
2031113;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;629,295703231116
2031114;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;287,612783293786
2031114;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;287,612783293786
2031114;1;3;1;50;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;18;287,612783293786
2031114;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;287,612783293786
2031115;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;419,195100679056
2031115;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;419,195100679056
2031116;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;342,738775815877
2031117;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;279,899488124515
2031117;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;279,899488124515
2031118;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;419,195100679056
2031118;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;419,195100679056
2031119;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;358,693294281684
2031119;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;358,693294281684
2031119;1;3;1;50;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;358,693294281684
2031120;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;290,043100958582
2031120;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;290,043100958582
2031120;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;290,043100958582
2031120;1;4;1;50;2; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;18;290,043100958582
2031121;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;419,195100679056
2031121;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;419,195100679056
2031122;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;342,738775815877
2031123;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;439,276507448973
2031123;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;439,276507448973
2031123;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;439,276507448973
2031123;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;439,276507448973
2031124;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;342,738775815877
2031125;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;345,534483144969
2031125;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;345,534483144969
2031126;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;390,021595817578
2031126;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;390,021595817578
2031126;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;390,021595817578
2031127;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;366,157141166039
2031127;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;366,157141166039
2031128;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;240,180174410692
2031129;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;436,559935145279
2031129;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;436,559935145279
2031130;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;234,850344771148
2031130;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;234,850344771148
2031130;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;234,850344771148
2031131;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;345,169093480672
2031132;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;422,839093327806
2031132;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;422,839093327806
2031132;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;422,839093327806
2031133;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;390,021595817578
2031133;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;390,021595817578
2031133;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;390,021595817578
2031134;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;317,484784593528
2031134;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;317,484784593528
2031135;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;342,738775815877
2031136;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;563,660708210661
2031136;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;563,660708210661
2031137;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;270,253830346745
2031137;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;270,253830346745
2031137;1;3;1;50;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;18;270,253830346745
2031138;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;345,169093480672
2031139;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;326,437827452215
2031140;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;240,180174410692
2031141;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;403,049822715969
2031141;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;403,049822715969
2031142;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;342,738775815877
2031143;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;549,398615142037
2031143;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;549,398615142037
2031143;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;549,398615142037
2031143;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;549,398615142037
2031143;1;5;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;549,398615142037
2031144;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;279,899488124515
2031144;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;279,899488124515
2031145;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;500,143703510642
2031145;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;500,143703510642
2031145;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;500,143703510642
2031145;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;500,143703510642
2031146;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;505,452753720579
2031146;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;505,452753720579
2031147;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;374,511346989985
2031147;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;374,511346989985
2031147;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;374,511346989985
2031147;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;374,511346989985
2031148;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;477,403055169138
2031148;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;477,403055169138
2031149;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;226,459332593219
2031149;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;226,459332593219
2031150;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;224,029014928423
2031150;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;224,029014928423
2031151;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;355,780080961528
2031151;1;2;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;355,780080961528
2031151;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;355,780080961528
2031151;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;355,780080961528
2031152;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;460,769000031509
2031152;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;460,769000031509
2031152;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;460,769000031509
2031152;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;460,769000031509
2031153;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;348,251055448664
2031153;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;348,251055448664
2031153;1;3;1;50;2; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;18;348,251055448664
2031153;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;348,251055448664
2031154;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;386,377603168828
2031154;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;386,377603168828
2031155;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;267,667842281375
2031155;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;267,667842281375
2031155;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;267,667842281375
2031156;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;541,352213198798
2031156;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;541,352213198798
2031156;1;3;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;541,352213198798
2031156;1;4;1;50;2; ; ;2;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;18;541,352213198798
2031156;1;5;1;50;2; ; ;2;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;18;541,352213198798
2031157;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;224,029014928423
2031157;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;224,029014928423
2031158;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;419,846744982252
2031158;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;419,846744982252
2031158;1;3;1;50;2; ; ;3;6;DESCANSAR;2;2;1; ; ; ; ; ; ; ; ; ;18;419,846744982252
2031158;1;4;1;50;2; ; ;4;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;419,846744982252
2031158;1;5;1;50;2; ; ;5;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;419,846744982252
2031159;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;436,194545480982
2031160;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;505,452753720579
2031160;1;2;1;50;2;6; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;18;505,452753720579
2031161;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;433,281332160826
2031161;1;2;1;50;2; ; ;2;6;ESTA DE VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;433,281332160826
2031162;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;260,802832431761
2031163;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;193,641835082991
2031163;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;193,641835082991
2031164;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;303,763942776055
2031164;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;303,763942776055
2031164;1;3;1;50;2; ; ;3;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;303,763942776055
2031165;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;419,566371862535
2031165;1;2;1;50;2;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;18;419,566371862535
2031166;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;550,867286738244
2031166;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;550,867286738244
2031167;1;1;1;50;2;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;18;317,484784593528
2031167;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;18;317,484784593528
2031168;1;1;1;50;2; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;18;400,463834650599
2031168;1;2;1;50;2; ; ;2;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;400,463834650599
2031169;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;419,195100679056
2031169;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;18;419,195100679056
2031170;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;419,560490343353
2031170;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;419,560490343353
2031170;1;3;1;50;2; ; ;1;6;DESCANSO;2;2;2;2;2; ; ; ; ; ; ; ;18;419,560490343353
2031171;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;570,891107724572
2031171;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;18;570,891107724572
2031171;1;3;1;50;2;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;18;570,891107724572
2031171;1;4;1;50;2; ; ;2;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;18;570,891107724572
2031171;1;5;1;50;2; ; ;2;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ;18;570,891107724572
2031172;1;1;1;50;2; ; ;1;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;18;284,334180309333
2031172;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;284,334180309333
2031172;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;284,334180309333
2031172;1;4;1;50;2; ; ;4;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;18;284,334180309333
2031173;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;422,277062647047
2031173;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;422,277062647047
2031173;1;3;1;50;2; ; ;3;2; ;2;2;1; ; ; ; ; ; ; ; ; ;18;422,277062647047
2031173;1;4;1;50;2; ; ;4;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;422,277062647047
2031173;1;5;1;50;2; ; ;2;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;422,277062647047
2031174;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;284,334180309333
2031174;1;2;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;284,334180309333
2031174;1;3;1;50;2; ; ;1;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;284,334180309333
2031174;1;4;1;50;2; ; ;1;6;DESCANSANDO;2;2;2;2;1;11; ; ; ; ; ; ;18;284,334180309333
2031175;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;224,029014928423
2031175;1;2;1;50;2; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;18;224,029014928423
2031176;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;386,377603168828
2031176;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;386,377603168828
2031177;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;464,60963369672
2031177;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;464,60963369672
2031178;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;283,974672164218
2031178;1;2;1;50;2; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;18;283,974672164218
2031179;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;343,104165480174
2031179;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;343,104165480174
2031180;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;596,478205720889
2031180;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;596,478205720889
2031181;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;477,403055169138
2031181;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;477,403055169138
2031182;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;345,169093480672
2031183;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;345,169093480672
2031184;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;374,511346989985
2031184;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;374,511346989985
2031184;1;3;1;50;2;1; ;3;6;VACACIONES;2;2;2;1; ; ; ; ; ; ; ;1;18;374,511346989985
2031184;1;4;1;50;2; ; ;4;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;374,511346989985
2031185;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;300,485339791602
2031185;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;300,485339791602
2031185;1;3;1;50;2; ; ;3;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;300,485339791602
2031186;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;301,333625111259
2031186;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;301,333625111259
2031186;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;301,333625111259
2031187;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;255,442077957417
2031187;1;2;1;50;2; ; ;2;6;ESTA DE VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;255,442077957417
2031187;1;3;1;50;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;255,442077957417
2031188;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;377,789949974438
2031188;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;377,789949974438
2031188;1;3;1;50;2; ; ;3;6;ESTA DE VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;377,789949974438
2031188;1;4;1;50;2; ; ;4;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;377,789949974438
2031189;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;207,362676900465
2031190;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;422,473703663509
2031190;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;422,473703663509
2031191;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;301,333625111259
2031191;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;301,333625111259
2031191;1;3;1;50;2;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;18;301,333625111259
2031192;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;342,738775815877
2031193;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;431,792136186493
2031193;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;431,792136186493
2031194;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;422,473703663509
2031194;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;422,473703663509
2031195;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;300,485339791602
2031195;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;300,485339791602
2031195;1;3;1;50;2; ; ;3;6;ESTA DE VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;18;300,485339791602
2031196;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;312,716985634742
2031196;1;2;1;50;2;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;18;312,716985634742
2031197;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;345,169093480672
2031198;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;496,499710861892
2031198;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;496,499710861892
2031198;1;3;1;50;2;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;18;496,499710861892
2031199;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;18;344,972452464211
2031199;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;18;344,972452464211
2031199;1;3;1;50;2; ; ;3;6;DESCANSANDO;2;2;1; ; ; ; ; ; ; ; ; ;18;344,972452464211
