DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;DPTO;fex_c_2011
1093413;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;52;2516,13618853578
1093414;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ;52;2098,6326961373
1093414;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;48; ; ; ; ; ; ;52;2098,6326961373
1093415;1;1;1;90; ;1; ;1;2;1;2;2;2;2;2;2;21; ;35; ;15; ; ; ; ; ; ;52;1798,96162793271
1093415;1;2;1;90; ;1; ;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ; ;52;1798,96162793271
1093415;1;3;1;90; ;1; ;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ; ; ;52;1798,96162793271
1093416;1;1;1;90; ;1; ;1;2;1;2;2;2;2;2;2;21; ;35; ;30; ; ; ; ; ; ;52;1388,87890051578
1093417;1;1;1;90; ;1; ;2;2;1;2;2;2;2;2;2;14; ; ; ;14; ; ; ; ; ; ;52;2874,89142878596
1093417;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;21; ;35; ;30; ; ; ; ; ; ;52;2874,89142878596
1093417;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ;52;2874,89142878596
1093417;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;52;2874,89142878596
1093417;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;52;2874,89142878596
1093417;1;6;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;52;2874,89142878596
1093418;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;52;1165,41171259705
1093418;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;56; ; ; ; ; ; ; ; ;52;1165,41171259705
1093419;1;1;1;90; ;2; ;1;2;1;2;2;2;2;1;2; ; ;14; ;14; ; ; ; ;7; ;52;1729,38878126309
1093419;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;14; ;35; ;20; ; ; ; ; ; ;52;1729,38878126309
1093419;1;3;1;90; ;1; ;1;2;1;2;2;2;2;2;2;14; ;21; ;35; ; ; ; ; ; ;52;1729,38878126309
1093420;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;25; ; ; ; ; ; ; ; ;52;1913,07663559084
1093421;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;52;1867,63351401028
1093421;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;14; ;35; ;20; ; ; ; ; ; ;52;1867,63351401028
1093421;1;3;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;7; ; ; ; ; ; ; ; ;52;1867,63351401028
1093422;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ; ;52;2326,59331249496
1093422;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;52;2326,59331249496
1093422;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;52;2326,59331249496
1093422;1;4;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;30; ; ; ; ; ; ; ; ;52;2326,59331249496
1093423;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;10; ; ; ; ; ; ;52;1910,41491660813
1093423;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;30; ;35; ; ; ; ; ; ;52;1910,41491660813
1093424;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;7; ; ; ; ; ; ;52;2747,19405840902
1093424;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;7; ; ; ; ; ; ;52;2747,19405840902
1093424;1;3;1;90; ;2; ;1;2;1;2;2;1;2;2;2; ; ;7; ;7; ; ;3; ; ; ;52;2747,19405840902
1093424;1;4;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;3; ;3; ; ; ; ; ; ;52;2747,19405840902
1093520;1;1;1;90; ;1; ;2;2;2;2;2;2;2;1;1;7; ; ; ; ; ; ; ; ;3;2;66;439,257927840343
1093520;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;56; ;42; ; ; ; ; ; ;66;439,257927840343
1093520;1;3;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;66;439,257927840343
1093520;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;439,257927840343
1093521;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;544,666165465566
1093522;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;411,464863999345
1093522;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;66;411,464863999345
1093522;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;411,464863999345
1093522;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;411,464863999345
1093524;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;390,173546091661
1093524;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;21; ;56; ; ; ; ; ; ;66;390,173546091661
1093524;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;28; ; ; ; ; ; ;66;390,173546091661
1093525;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;302,951924524185
1093525;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;25; ;14; ; ; ; ; ; ; ; ;66;302,951924524185
1093526;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;581,352805065632
1093526;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;581,352805065632
1093527;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;639,234383467071
1093527;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;28; ; ; ; ; ; ;66;639,234383467071
1093529;1;1;1;90; ;1; ;1;2;2;2;2;1;2;2;2;5; ;28; ; ; ; ;1; ; ; ;66;813,487462394175
1093529;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;813,487462394175
1093530;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ; ;66;547,305848532983
1093530;1;2;1;90; ;1; ;1;2;2;2;2;1;2;2;2;7; ;56; ; ; ; ;16; ; ; ;66;547,305848532983
1093530;1;3;1;90; ;1; ;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ;66;547,305848532983
1093530;1;4;1;90; ;1; ;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ;66;547,305848532983
1093532;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;762,540713094663
1093533;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;378,570077637195
1093533;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;12; ;35; ; ; ; ; ; ;66;378,570077637195
1093542;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;352,706499483284
1093553;1;1;1;90; ;2; ;1;2;2;2;2;2;2;1;2; ; ;14; ; ; ; ; ; ;2; ;66;352,706499483284
1093562;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;515,791141082048
1093562;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;66;515,791141082048
1093563;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;461,534827184234
1093563;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;56; ;56; ; ; ; ; ; ;66;461,534827184234
1093564;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;487,249605846648
1093564;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;42; ;21; ; ; ; ; ; ;66;487,249605846648
1093564;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;487,249605846648
1093566;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;712,786138135564
1093566;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;28; ; ; ; ; ; ; ; ;66;712,786138135564
1093567;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;475,479548657889
1093567;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;4; ;14; ; ; ; ; ; ; ; ;66;475,479548657889
1093567;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;475,479548657889
1093568;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;487,083017112355
1093568;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;56; ; ; ; ; ; ;66;487,083017112355
1093568;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;487,083017112355
1093568;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;487,083017112355
1093569;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;306,428389536312
1093569;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;49; ; ; ; ; ; ;66;306,428389536312
1093570;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;461,534827184234
1093570;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;49; ; ; ; ; ; ;66;461,534827184234
1093572;1;1;1;90; ;1; ;1;2;1;2;2;1;2;2;2;7; ;3; ;7; ; ;4; ; ; ;66;711,060683342164
1093572;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;14; ;48; ; ; ; ; ; ;66;711,060683342164
1093572;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;711,060683342164
1093573;1;1;1;90; ;1; ;1;2;2;2;2;2;1;2;2;7; ;14; ; ; ; ; ;48; ; ;66;494,911590506466
1093573;1;2;1;90; ;1; ;1;2;2;2;2;2;1;2;2;56; ;14; ; ; ; ; ;20; ; ;66;494,911590506466
1093574;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;835,559187310169
1093574;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;66;835,559187310169
1093574;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;835,559187310169
1093574;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;835,559187310169
1093575;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;564,426625018766
1093575;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;42; ;28; ; ; ; ; ; ;66;564,426625018766
1093575;1;6;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;564,426625018766
1093576;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;1; ; ;21; ; ; ; ; ; ; ;1;66;461,534827184234
1093576;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;35; ; ; ; ; ; ;66;461,534827184234
1093577;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;1164,80961831689
1093577;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;1164,80961831689
1093577;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;21; ; ; ; ; ; ;66;1164,80961831689
1093577;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;1164,80961831689
1093577;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;1164,80961831689
1093577;1;6;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;1164,80961831689
1093578;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;1068,99013995277
1093578;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;1068,99013995277
1093579;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;26; ; ; ; ; ; ; ; ;66;761,832572680397
1093580;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;1255,69986310702
1093580;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ;66;1255,69986310702
1093581;1;1;1;90; ;2; ;1;2;2;2;2;1;2;2;2; ; ;56; ; ; ; ;4; ; ; ;66;871,875606039326
1093581;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;871,875606039326
1093582;1;1;1;90; ;2; ;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ;49; ; ;66;1097,86097890958
1093582;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;36; ; ; ; ; ; ;66;1097,86097890958
1093582;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;1097,86097890958
1093583;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;28; ; ; ; ; ; ;66;707,653880672082
1093585;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;21; ; ; ; ; ; ;66;1176,45812225319
1093586;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;1380,7218625569
1093586;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;35; ; ; ; ; ; ;66;1380,7218625569
1093587;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;717,737963426646
1093587;1;2;1;90; ;2; ;1;2;1;2;2;1;2;2;2; ; ;35; ;21; ; ;10; ; ; ;66;717,737963426646
1093587;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;5; ; ; ; ; ; ;66;717,737963426646
1093590;1;1;1;90; ;1; ;1;2;2;2;2;2;2;1;2;7; ;14; ; ; ; ; ; ;3; ;66;602,232355641214
1093590;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;602,232355641214
1093591;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;530,406055766121
1093592;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;20; ; ; ; ; ; ;66;283,519882675608
1093592;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;283,519882675608
1093592;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;283,519882675608
1093593;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;66;928,935230971262
1093593;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;21; ;35; ; ; ; ; ; ;66;928,935230971262
1093593;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;928,935230971262
1093594;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;21; ; ; ; ; ; ;66;436,136267812844
1093594;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;436,136267812844
1093594;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;40; ; ; ; ; ; ;66;436,136267812844
1093595;1;1;1;90; ;2; ;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ;10; ; ;66;403,653248782796
1093595;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;28; ; ; ; ; ; ; ; ;66;403,653248782796
1093596;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;332,458556424516
1093596;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;14; ;48; ; ; ; ; ; ;66;332,458556424516
1093597;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;375,243243181799
1093597;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;3; ;14; ; ; ; ; ; ; ; ;66;375,243243181799
1093597;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;375,243243181799
1093597;2;1;2;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;375,243243181799
1093597;2;2;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;50; ; ; ; ; ; ;66;375,243243181799
1093600;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;378,570077637195
1093600;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;378,570077637195
1093601;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;10; ;14; ; ; ; ; ; ; ; ;66;443,964841206954
1093602;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;592,789684785805
1093602;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;592,789684785805
1093602;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;592,789684785805
1093602;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;592,789684785805
1093603;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;462,411613298856
1093603;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;462,411613298856
1093603;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;462,411613298856
1093603;1;4;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;28; ; ; ; ; ; ; ; ;66;462,411613298856
1093603;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;462,411613298856
1093604;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;429,516826936707
1093604;1;2;1;90; ;2; ;1;2;2;2;2;1;2;2;2; ; ;48; ; ; ; ;20; ; ; ;66;429,516826936707
1093604;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;429,516826936707
1093605;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;498,388055518593
1093605;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;48; ;14; ; ; ; ; ; ;66;498,388055518593
1093606;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;546,690050307193
1093606;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;48; ; ; ; ; ; ; ; ;66;546,690050307193
1093606;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;25; ; ; ; ; ; ;66;546,690050307193
1093611;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;394,06177843589
1093611;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;66;394,06177843589
1093611;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;394,06177843589
1093611;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;394,06177843589
1093622;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;544,666165465566
1093632;1;1;1;90; ;1; ;1;1;1;2;2;2;2;2;2;7; ;49;4;35; ; ; ; ; ; ;66;328,500114452306
1093632;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;328,500114452306
1093632;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;328,500114452306
1093632;1;4;1;90; ;1; ;1;2;1;2;1;2;2;2;2;7; ;25; ;15; ;7; ; ; ; ;66;328,500114452306
1093633;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;602,232355641214
1093633;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;14; ; ; ; ; ; ; ; ;66;602,232355641214
1093634;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;20; ;50; ; ; ; ; ; ;66;346,236689163878
1093634;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;346,236689163878
1093634;1;4;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;21; ; ; ; ; ; ;66;346,236689163878
1093634;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;346,236689163878
1093635;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;443,964841206954
1093636;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;448,496879481596
1093636;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;448,496879481596
1093636;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;448,496879481596
1093636;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;448,496879481596
1093637;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;461,534827184234
1093637;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;66;461,534827184234
1093639;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;498,388055518593
1093639;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;60; ; ; ; ; ; ;66;498,388055518593
1093640;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ;66;415,423305971555
1093640;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;28; ;30; ; ; ; ; ; ;66;415,423305971555
1093641;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;483,961357084856
1093641;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;483,961357084856
1093641;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;483,961357084856
1093642;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;440,339888382862
1093642;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;20; ;35; ; ; ; ; ; ; ; ;66;440,339888382862
1093642;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;4; ; ; ; ; ; ;66;440,339888382862
1093643;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;14; ; ; ; ; ; ; ; ;66;496,359099233471
1093643;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;496,359099233471
1093643;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;496,359099233471
1093644;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;21; ; ; ; ; ; ;66;505,32288462052
1093645;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;66;450,396377512289
1093645;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;66;450,396377512289
1093645;1;3;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;66;450,396377512289
1093646;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;443,964841206954
1093647;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;869,177418333155
1093647;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;869,177418333155
1093647;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;869,177418333155
1093647;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;869,177418333155
1093647;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;66;869,177418333155
1093648;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;66;1176,45812225319
