DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6083;P6083S1;P6081;P6081S1;P6080;P6080S1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S10A1;P3147S11;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5590288;1;1;1;10;1;1;10;2040;80;1;3;;3;;6;;3;1;2;;;;;;;;;1;;;;2;1;;;1;2;98;2;1;2;;6;2;2;2;13;13;10;13;404.96436816
5590288;1;2;1;10;1;2;12;2040;80;2;3;;3;;6;;3;1;1;;;;;;;;;1;;;;;1;;;1;5;;2;1;2;;5;11;2;;13;11;10;13;404.96436816
5590289;1;1;1;10;1;2;4;1983;38;1;2;;2;;6;;2;1;2;;;;;;;;;1;;;;2;2;1;1;;;;2;1;1;2;6;2;2;2;13;13;10;13;488.10787248
5590289;1;2;1;10;1;1;12;1983;37;2;2;;2;;6;;2;1;1;;;;;;;;;1;;;;;2;1;1;;;;2;1;2;;5;11;2;;13;11;10;13;488.10787248
5590289;1;3;1;10;1;2;12;2014;6;3;1;1;1;2;6;;;;;;;;;;;;;;;;;;2;1;1;;;;2;1;1;1;3;0;;;13;0;10;13;488.10787248
5590290;1;1;1;10;1;1;6;1953;68;1;3;;3;;6;;4;;;;;;1;;;;;;;;;1;1;;;3;;;2;1;2;;4;8;;;13;8;10;13;465.72641416
5590291;1;1;1;10;1;2;2;1983;38;1;3;;3;;6;;4;;;;;;1;;;;;;;;;1;2;1;12;;;;2;1;2;;4;8;;;13;8;10;13;410.74882488
5590321;1;1;1;10;1;2;2;1991;30;1;2;;3;;6;;6;;;1;;;1;;1;;;;;;;2;1;;;1;1;36341;2;1;2;;6;2;3;;17;13;10;17;269.18989107
5590321;1;2;1;10;1;1;7;2007;14;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;7;;;17;7;10;17;269.18989107
5590321;1;3;1;10;1;2;6;2011;10;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;3;3;;;17;3;10;17;269.18989107
5590322;1;1;1;10;1;1;8;1996;25;1;2;;3;;6;;2;1;2;1;;;;;;;;;;;;2;1;;;1;1;56000;2;1;1;2;6;4;2;2;17;15;10;17;241.05316315
5590322;1;2;1;10;2;2;12;1999;21;2;2;;2;;6;;2;1;1;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;4;2;2;17;15;10;17;241.05316315
5590323;1;1;1;10;1;2;11;1951;69;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;72682;2;1;2;;5;11;2;;17;11;10;17;205.10669103
5590323;1;2;1;10;2;1;2;1987;34;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;2;1;1;;;;2;1;2;;6;5;4;;17;16;10;17;205.10669103
5590324;1;1;1;10;1;2;6;1962;59;1;3;;3;;6;;6;;;;;1;1;;;;;;;;;1;1;;;1;3;113566;2;1;2;;4;9;;;17;9;10;17;202.44495819
5590325;1;1;1;10;1;1;11;1962;58;1;3;;3;;6;;6;;;;;;;;;;;;;;1;2;1;;;1;1;100000;2;1;2;;6;5;4;;17;16;10;17;209.2487776
5590326;1;1;1;10;1;1;4;1972;49;1;3;;3;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;1;1;36341;1;1;2;;5;11;2;;17;11;10;17;221.98651365
5590326;1;2;1;10;2;2;10;1983;37;2;2;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;11;2;;17;11;10;17;221.98651365
5590326;1;3;1;10;2;1;11;2004;16;3;1;2;3;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;8;;;17;8;10;17;221.98651365
5590327;1;1;1;10;1;2;10;1963;57;1;1;2;3;;6;;5;;;1;;1;;;;1;;;;;;2;1;;;1;5;;2;1;2;;5;11;2;;17;11;10;17;178.26389609
5590327;1;2;1;10;2;2;10;2044;76;5;3;;3;;6;;5;;;;;;;;;;;;;;1;;1;;;1;2;240000;2;1;2;;4;6;;;17;6;10;17;178.26389609
5590328;1;1;1;10;1;1;9;2035;86;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;3;;;2;2;2;;1;0;;;17;0;10;17;168.15310467
5590328;1;2;1;10;2;2;8;1969;52;3;3;;1;1;6;;4;;;;;;;;;;;;;;1;;1;;;1;3;113566;2;1;2;;5;11;2;;17;11;10;17;168.15310467
5590329;1;1;1;10;1;2;8;1959;62;1;2;;2;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;72682;2;1;2;;3;5;;;17;5;10;17;202.44495819
5590330;1;1;1;10;1;1;1;1964;57;1;2;;3;;6;;2;1;2;;;;;;;;;1;;;;1;1;;;1;5;;2;1;2;;4;6;;;17;6;10;17;185.0677155
5590330;1;2;1;10;2;2;1;1952;69;2;3;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;2;72682;2;1;2;;4;7;;;17;7;10;17;185.0677155
5590331;1;1;1;10;1;1;6;2047;74;1;3;;3;;6;;5;;;;;;1;;;;;;;;;1;1;;;1;3;113566;2;1;2;;3;4;;;17;4;10;17;209.2487776
5590332;1;1;1;10;1;2;10;1994;27;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;2;2;1;24;;;;2;1;2;;5;11;2;;17;11;10;17;144.43467445
5590332;1;2;1;10;2;2;11;1994;26;2;2;;3;;6;;2;1;1;;;;;;;;;;;;1;;2;1;40;;;;2;1;2;;5;11;2;;17;11;10;17;144.43467445
5590333;1;1;1;10;1;1;5;1964;57;1;2;;2;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;1;120000;2;1;2;;6;6;4;;17;17;10;17;185.0677155
5590333;1;2;1;10;2;2;12;1963;57;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;17;11;10;17;185.0677155
5590334;1;1;1;10;2;1;12;1989;31;1;2;;3;;6;;3;1;2;;;;1;;;;;;;;;2;1;;;1;1;84000;2;1;2;;6;3;3;;17;14;10;17;238.05719046
5590334;1;2;1;10;2;2;11;1990;30;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;13;2;1;17;13;10;17;238.05719046
5590334;1;3;1;10;2;2;2;2013;8;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;2;3;2;;;17;2;10;17;238.05719046
5590335;1;1;1;10;1;1;11;1971;49;1;2;;2;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;1;48000;2;1;2;;5;10;1;;17;10;10;17;305.64605734
5590335;1;2;1;10;2;2;5;1977;44;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;6;2;3;;17;13;10;17;305.64605734
5590335;1;3;1;10;3;1;6;1997;24;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;1;6;2;2;2;17;13;10;17;305.64605734
5590335;1;4;1;10;4;1;9;2003;18;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;1;5;10;1;;17;10;10;17;305.64605734
5590335;1;5;1;10;2;2;9;2017;4;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;1;1;2;0;;;17;0;10;17;305.64605734
5590336;1;1;1;10;1;1;6;1962;59;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;1;120000;2;1;2;;6;5;4;;17;16;10;17;175.31379625
5590336;1;2;1;10;2;2;6;1962;59;2;1;5;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;2;226000;2;1;2;;6;7;5;;17;18;10;17;175.31379625
5590336;1;3;1;10;3;1;11;1995;25;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;6;4;2;2;17;15;10;17;175.31379625
5590336;1;4;1;10;4;2;7;2000;21;3;1;2;1;1;6;;6;;;1;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;6;4;2;2;17;15;10;17;175.31379625
5590336;1;5;1;10;5;2;5;2027;94;5;3;;3;;6;;5;;;;;;;;;;;;;;1;;1;;;1;3;113566;2;1;2;;3;2;;;17;2;10;17;175.31379625
5590337;1;1;1;10;2;1;8;1987;34;1;3;;2;;5;;2;1;2;1;1;1;;;;;;;;;;1;1;;;3;;;2;1;2;;6;3;3;;17;14;10;17;188.1920802
5590337;1;2;1;10;2;2;8;1990;31;2;2;;2;;6;;2;1;1;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;4;7;;;17;7;10;17;188.1920802
5590338;1;1;1;10;1;1;3;1995;26;1;2;;2;;6;;2;1;2;1;;;;;;;;;;;;2;1;;;1;1;36341;2;1;2;;5;11;2;;17;11;10;17;329.18256903
5590338;1;2;1;10;2;2;5;1998;23;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;17;11;10;17;329.18256903
5590338;1;3;1;10;2;1;10;2019;2;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;;;;;;;;17;;10;17;329.18256903
5590339;1;1;1;10;1;1;1;1958;63;1;1;3;3;;6;;6;;;;;;;;;;;;;;1;2;1;;;1;1;44000;2;1;2;;5;11;2;;17;11;10;17;160.88665339
5590339;1;2;1;10;2;2;9;1955;66;5;1;3;3;;6;;6;;;;;;;;;;;;;;1;;1;;;1;3;113566;2;1;2;;5;11;2;;17;11;10;17;160.88665339
5590339;1;3;1;10;3;2;5;2036;85;5;3;;3;;6;;5;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;3;5;;;17;5;10;17;160.88665339
5590340;1;1;1;10;1;2;2;2033;88;1;3;;3;;6;;5;;;1;;;;;;;;;;;;2;1;;;1;2;72682;2;1;2;;3;2;;;17;2;10;17;163.72265109
5590340;1;2;1;10;2;1;10;1968;52;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;3;;;17;3;10;17;163.72265109
5590340;1;3;1;10;3;1;11;1969;51;3;1;1;3;;6;;6;;;1;;;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;17;11;10;17;163.72265109
5590340;1;4;1;10;4;1;2;1971;50;3;1;1;2;;6;;6;;;1;;;;;;;;;;;;;1;;;1;1;36341;2;1;2;;5;11;2;;17;11;10;17;163.72265109
5590340;1;5;1;10;5;2;8;1967;54;3;1;1;3;;6;;4;;;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;6;2;3;;17;13;10;17;163.72265109
5590340;1;6;1;10;6;2;12;1996;24;4;1;5;2;;6;;6;;;1;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;2;2;2;17;13;10;17;163.72265109
5590340;1;7;1;10;2;1;2;2031;90;5;3;;3;;6;;6;;;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;3;3;;;17;3;10;17;163.72265109
5590341;1;1;1;10;1;1;5;1961;60;1;3;;3;;6;;2;1;2;;;;;;;;;1;;;;2;1;;;1;1;36341;2;1;2;;4;7;;;17;7;10;17;168.15310467
5590341;1;2;1;10;2;2;7;1970;51;2;2;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;4;6;;;17;6;10;17;168.15310467
5590342;1;1;1;10;1;1;5;1972;49;1;2;;3;;6;;2;1;2;;;;1;;;;;;;;;2;2;1;18;;;;2;1;2;;5;11;2;;17;11;10;17;190.85381304
5590342;1;2;1;10;2;2;4;1976;45;2;3;;2;;6;;2;1;1;;;;;;;;;;;;1;;2;1;18;;;;2;1;2;;6;2;3;;17;13;10;17;190.85381304
5590342;1;3;1;10;3;1;12;1993;27;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;2;1;18;;;;2;1;2;;5;11;2;;17;11;10;17;190.85381304
5590343;1;1;1;10;1;1;7;1964;57;1;3;;3;;6;;6;;;;1;;;;;;;1;;;;2;1;;;1;1;240000;2;1;2;;6;9;5;;17;20;10;17;209.2487776
5590344;1;1;1;10;1;2;11;2046;74;1;3;;3;;6;;3;1;2;;;;;;;;;1;;;;2;1;;;1;2;960000;2;1;2;;6;5;4;;17;16;10;17;185.0677155
5590344;1;2;1;10;2;1;3;1952;69;2;3;;3;;6;;3;1;1;;1;;;;;;;1;;;;;1;;;1;2;264000;2;1;2;;5;11;2;;17;11;10;17;185.0677155
5590345;1;1;1;10;1;2;4;2047;74;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;5;;2;1;2;;3;5;;;17;5;10;17;178.26389609
5590345;1;2;1;10;1;2;10;2045;76;5;3;;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;17;5;10;17;178.26389609
5590346;1;1;1;10;1;2;1;1957;64;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;2;1;200000;2;1;2;;6;7;5;;17;18;10;17;213.87612835
5590346;1;2;1;10;2;1;6;1984;37;3;1;1;3;;6;;2;1;3;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;6;1;2;2;17;12;10;17;213.87612835
5590346;1;3;1;10;3;2;3;1994;27;5;2;;2;;6;;2;1;2;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;6;3;3;;17;14;10;17;213.87612835
5590346;1;4;1;10;3;2;8;2021;0;4;1;3;1;2;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;17;;10;17;213.87612835
5590347;1;1;1;10;1;1;8;1988;33;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;1;200000;2;1;2;;6;7;5;;17;18;10;17;188.1920802
5590347;1;2;1;10;2;2;2;1988;33;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;1;200000;2;1;2;;6;9;5;;17;20;10;17;188.1920802
5590348;1;1;1;10;1;1;10;2041;80;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;600000;2;1;2;;6;7;5;;17;18;10;17;185.0677155
5590348;1;2;1;10;2;2;6;2046;75;2;3;;3;;6;;3;1;1;;;;;;;;;1;;;;;1;;;1;5;;2;1;2;;5;11;2;;17;11;10;17;185.0677155
5590349;1;1;1;10;1;1;6;1961;60;1;2;;3;;6;;3;1;2;1;;;;;;;;;;;;2;1;;;1;1;50000;2;1;2;;5;11;2;;17;11;10;17;176.922542
5590349;1;2;1;10;2;2;1;1967;54;2;3;;3;;6;;3;1;1;1;;;;;;;;;;;;;1;;;1;1;36341;2;1;2;;5;11;2;;17;11;10;17;176.922542
5590349;1;3;1;10;3;2;6;1989;32;3;1;2;1;1;6;;6;;;1;;;;;;;;;;;;;1;;;1;1;36341;2;1;2;;6;2;3;;17;13;10;17;176.922542
5590349;1;4;1;10;3;2;3;2019;2;4;1;3;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;;;;;;;;17;;10;17;176.922542
5590350;1;1;1;10;1;1;1;1956;65;1;2;;2;;6;;4;;;;;;;;;;;;;;1;2;1;;;2;2;250000;2;1;2;;6;5;4;;17;16;10;17;209.2487776
5590351;1;1;1;10;1;2;3;1963;58;1;2;;2;;6;;5;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;3;5;;;17;5;10;17;299.3438014
5590351;1;2;1;10;2;2;9;1992;29;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;17;11;10;17;299.3438014
5590351;1;3;1;10;2;1;10;2015;6;4;1;2;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;1;2;0;;;17;0;10;17;299.3438014
5590351;1;4;1;10;2;2;3;2020;1;4;1;2;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;17;;10;17;299.3438014
5590352;1;1;1;10;1;2;7;1961;60;1;2;;2;;6;;4;;;;;;1;;;;;;;;;2;1;;;1;1;36341;2;1;2;;5;11;2;;17;11;10;17;238.90112447
5590352;1;2;1;10;2;1;3;1984;37;3;1;1;2;;6;;6;;;;;;1;;;;;;;;;;1;;;1;1;36341;2;1;2;;5;11;2;;17;11;10;17;238.90112447
5590352;1;3;1;10;3;1;9;1999;22;5;2;;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;4;2;2;17;15;10;17;238.90112447
5590353;1;1;1;10;1;1;9;1956;65;1;2;;2;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;2;2;66000;2;1;2;;5;11;2;;17;11;10;17;185.0677155
5590353;1;2;1;10;2;2;10;1957;64;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;2;5;;2;1;2;;5;11;2;;17;11;10;17;185.0677155
5590354;1;1;1;10;1;1;1;1959;62;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;2;2;68000;2;1;2;;5;11;2;;17;11;10;17;185.0677155
5590354;1;2;1;10;2;2;2;1965;56;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;2;5;;2;1;2;;5;11;2;;17;11;10;17;185.0677155
5590355;1;1;1;10;1;1;4;1963;58;1;2;;2;;6;;3;1;2;1;;;;;;;;;;;;2;1;;;2;2;71200;2;1;2;;5;11;2;;17;11;10;17;170.8148375
5590355;1;2;1;10;2;2;12;1982;38;2;2;;2;;6;;3;1;1;1;;;;;;;;;;;;;1;;;2;5;;2;1;2;;3;5;;;17;5;10;17;170.8148375
5590355;1;3;1;10;3;1;8;1995;26;3;2;;1;1;6;;6;;;1;;;;;;;;;;;;;1;;;3;;;2;1;1;1;6;4;2;2;17;15;10;17;170.8148375
5590356;1;1;1;10;1;1;8;1984;37;1;2;;2;;6;;3;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;4;;;17;4;10;17;188.1920802
5590356;1;2;1;10;2;2;11;1991;29;2;2;;2;;6;;3;1;1;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;6;3;3;;17;14;10;17;188.1920802
5590357;1;1;1;10;1;2;8;1970;51;1;2;;2;;6;;3;1;2;1;1;;;;;;;;;;;1;1;;;3;;;2;1;2;;3;4;;;17;4;10;17;199.95749023
5590357;1;2;1;10;2;1;9;1969;52;2;2;;2;;6;;3;1;1;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;3;5;;;17;5;10;17;199.95749023
5590357;1;3;1;10;3;2;9;1997;24;3;1;1;2;;6;;6;;;1;;;;;;;;;;;;;1;;;1;1;36341;2;1;2;;6;3;3;;17;14;10;17;199.95749023
5590358;1;1;1;10;1;1;11;1950;70;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;17;5;10;17;185.0677155
5590358;1;2;1;10;2;2;7;1952;69;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;17;5;10;17;185.0677155
5590359;1;1;1;10;1;1;10;1981;40;1;2;;3;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;1;3;113566;2;1;2;;3;5;;;17;5;10;17;221.98651365
5590359;1;2;1;10;2;2;8;1982;39;2;2;;2;;6;;2;1;1;;;;1;;;;;;;;;;1;;;1;5;;2;1;2;;5;11;2;;17;11;10;17;221.98651365
5590359;1;3;1;10;3;1;5;2003;18;3;1;2;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;9;;;17;9;10;17;221.98651365
5590360;1;1;1;10;1;2;8;1958;63;1;2;;3;;6;;6;;;;;;;;;;;;;;1;2;1;;;1;2;160000;2;1;2;;6;3;3;;17;14;10;17;202.44495819
5590361;1;1;1;10;1;1;12;1974;46;1;2;;2;;6;;6;;;;;;;;;;;;;;1;2;1;;;1;3;113566;2;1;2;;6;5;4;;17;16;10;17;205.10669103
5590361;1;2;1;10;1;2;8;2029;92;5;2;;2;;6;;5;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;3;4;;;17;4;10;17;205.10669103
5590362;1;1;1;10;1;2;1;1964;57;1;3;;3;;6;;2;2;;1;1;1;;;;1;;1;;;;1;1;;;1;5;;2;1;2;;4;6;;;17;6;10;17;214.21036822
5590362;1;2;1;10;2;2;12;1999;21;3;1;1;2;;6;;6;;;1;;;;;;;1;;;;;;1;;;1;5;;2;1;2;;6;5;4;;17;16;10;17;214.21036822
5590363;1;1;1;10;1;2;5;2044;77;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;72682;2;1;2;;3;5;;;17;5;10;17;202.44495819
5590364;1;1;1;10;1;2;11;1961;59;1;2;;2;;6;;6;;;1;;;;;;;;;;;;2;1;;;1;5;;2;1;2;;6;3;3;;17;14;10;17;202.44495819
5590365;1;1;1;10;1;1;4;1960;61;1;2;;2;;6;;6;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;4;;;17;4;10;17;209.2487776
5590366;1;1;1;10;1;2;12;1982;38;1;2;;2;;6;;2;2;;;1;;;;;1;;1;;;;2;1;;;3;;;2;1;2;;5;11;2;;17;11;10;17;273.65975325
5590366;1;2;1;10;1;1;4;2018;3;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;17;0;10;17;273.65975325
5590451;1;1;1;10;1;1;6;1984;37;1;2;;2;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;2;1;96000;2;1;2;;6;9;5;;23;20;10;23;274.35874603
5590451;1;2;1;10;2;2;12;1980;40;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;2;5;;2;1;2;;6;5;4;;23;16;10;23;274.35874603
5590451;1;3;1;10;1;1;12;2016;4;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;2;1;1;2;0;;;23;0;10;23;274.35874603
5590451;1;4;1;10;1;2;1;2019;2;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;;;;;;;;23;;10;23;274.35874603
5590452;1;1;1;10;1;1;8;2049;72;1;3;;3;;6;;3;1;2;;1;1;;;;;;1;;;;2;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;108.31467186
5590452;1;2;1;10;2;2;11;1951;69;2;3;;3;;6;;3;1;1;;1;1;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;108.31467186
5590453;1;1;1;10;1;1;6;1982;39;1;2;;2;;6;;2;1;2;;;;1;;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;199.76845909
5590453;1;2;1;10;2;2;4;1984;37;2;3;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;199.76845909
5590453;1;3;1;10;2;1;5;2011;10;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;3;3;;;23;3;10;23;199.76845909
5590454;1;1;1;10;1;2;7;1970;51;1;3;;3;;6;;2;1;2;;;;1;;;;;;;;;1;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;237.47898331
5590454;1;2;1;10;2;1;8;1969;52;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;4;7;;;23;7;10;23;237.47898331
5590454;1;3;1;10;1;2;7;2007;14;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;4;6;;;23;6;10;23;237.47898331
5590454;1;4;1;10;4;2;1;1991;30;5;2;;2;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;237.47898331
5590454;1;5;1;10;4;2;12;2005;15;5;1;4;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;23;10;10;23;237.47898331
5590454;1;6;1;10;4;1;12;2012;8;5;1;4;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;1;;;23;1;10;23;237.47898331
5590454;1;7;1;10;4;2;6;2019;2;5;1;4;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;23;;10;23;237.47898331
5590454;1;8;1;10;8;1;8;2002;19;5;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;237.47898331
5590455;1;1;1;10;1;1;12;1960;60;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;1;36341;2;1;2;;6;2;2;2;23;13;10;23;93.309352064
5590455;1;2;1;10;2;2;1;1963;58;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;23;11;10;23;93.309352064
5590455;1;3;1;10;3;2;12;1995;25;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;58000;2;1;2;;6;5;4;;23;16;10;23;93.309352064
5590456;1;1;1;10;1;1;10;1955;66;1;3;;3;;6;;3;1;2;;1;1;1;;;;;;;;;2;1;;;3;;;2;1;2;;3;3;;;23;3;10;23;108.31467186
5590456;1;2;1;10;2;2;1;1950;71;2;3;;3;;6;;3;1;1;;1;1;;;;;;;;;;;1;;;3;;;2;1;2;;3;3;;;23;3;10;23;108.31467186
5590457;1;1;1;10;1;1;5;1985;36;1;2;;3;;6;;2;1;2;;;;;;;;;;;;1;1;1;;;1;3;113565;2;1;2;;5;11;2;;23;11;10;23;274.35874603
5590457;1;2;1;10;2;2;9;1982;39;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;6;5;4;;23;16;10;23;274.35874603
5590457;1;3;1;10;1;1;11;2009;11;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;4;0;;;23;5;10;23;274.35874603
5590457;1;4;1;10;1;2;1;2015;6;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;3;0;;;23;0;10;23;274.35874603
5590458;1;1;1;10;1;2;2;1986;35;1;3;;2;;6;;2;1;2;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;5;10;1;;23;10;10;23;181.24955681
5590458;1;2;1;10;2;1;8;1980;41;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;181.24955681
5590458;1;3;1;10;1;1;2;2019;2;3;1;1;1;2;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;23;;10;23;181.24955681
5590458;1;4;1;10;1;2;7;2007;14;5;2;;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;8;;;23;8;10;23;181.24955681
5590459;1;1;1;10;1;2;3;1956;65;1;3;;3;;6;;4;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;2;;;23;2;10;23;340.97594888
5590459;1;2;1;10;2;1;3;1974;47;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;340.97594888
5590459;1;3;1;10;3;2;5;1975;46;3;1;1;2;;6;;2;1;4;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;23;11;10;23;340.97594888
5590459;1;4;1;10;4;1;8;1969;52;5;3;;2;;6;;2;1;3;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;23;5;10;23;340.97594888
5590459;1;5;1;10;3;1;5;2013;8;4;1;3;1;4;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;2;;;23;2;10;23;340.97594888
