DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S2,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S2A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,AREA,FT,DPTO,fex_c_2011
974416,1,7,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,13,25.474.870.644.314,13,258.428.376.868.253
974417,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,13,318.055.901.567.544,13,317.195.465.786.969
974417,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,318.055.901.567.544,13,317.195.465.786.969
974417,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,13,318.055.901.567.544,13,317.195.465.786.969
974417,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,318.055.901.567.544,13,317.195.465.786.969
974419,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,304.621.430.345.148,13,308.096.992.899.234
974419,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,13,304.621.430.345.148,13,308.096.992.899.234
974419,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,13,304.621.430.345.148,13,308.096.992.899.234
974420,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,13,313.191.956.683.655,13,311.313.244.092.194
974421,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,13,335.188.251.193.567,13,334.556.813.229.958
974421,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,335.188.251.193.567,13,334.556.813.229.958
974421,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,13,335.188.251.193.567,13,334.556.813.229.958
974421,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,335.188.251.193.567,13,334.556.813.229.958
974422,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,13,36.850.834.409.756,13,367.415.351.419.468
974422,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,36.850.834.409.756,13,367.415.351.419.468
974422,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,36.850.834.409.756,13,367.415.351.419.468
974423,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,297.649.125.861.439,13,295.833.187.747.115
974423,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,13,297.649.125.861.439,13,295.833.187.747.115
974424,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,7,,,,,,,13,332.028.413.913.388,13,331.416.354.813.383
974424,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,18,,,,,,,13,332.028.413.913.388,13,331.416.354.813.383
974424,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,13,332.028.413.913.388,13,331.416.354.813.383
974424,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,40,,,,,,,13,332.028.413.913.388,13,331.416.354.813.383
974424,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,20,,,,,,,13,332.028.413.913.388,13,331.416.354.813.383
974425,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,13,279.441.535.347.896,13,28.155.179.899.525
974425,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,13,279.441.535.347.896,13,28.155.179.899.525
974426,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,40,,,,,,,13,305.283.163.062.271,13,307.043.994.433.746
974426,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,28,,,,,,,13,305.283.163.062.271,13,307.043.994.433.746
974426,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,305.283.163.062.271,13,307.043.994.433.746
974427,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,316.559.839.060.116,13,318.280.084.512.841
974427,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,13,316.559.839.060.116,13,318.280.084.512.841
974428,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,4,,20,,,,,,,13,306.216.084.594.384,13,306.264.313.680.891
974428,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,84,,,,,,,13,306.216.084.594.384,13,306.264.313.680.891
974428,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,306.216.084.594.384,13,306.264.313.680.891
974429,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,14,,,,,,,13,337.014.309.728.162,13,334.768.228.638.693
974429,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,337.014.309.728.162,13,334.768.228.638.693
974429,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,84,,,,,,,13,337.014.309.728.162,13,334.768.228.638.693
974429,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,30,,,,,,,13,337.014.309.728.162,13,334.768.228.638.693
974430,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,338.195.213.198.328,13,336.888.850.087.452
974430,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,13,338.195.213.198.328,13,336.888.850.087.452
974430,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,338.195.213.198.328,13,336.888.850.087.452
974433,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,13,351.666.053.656.933,13,352.276.117.913.544
974433,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,351.666.053.656.933,13,352.276.117.913.544
974433,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,5,,10,,,,,,,13,351.666.053.656.933,13,352.276.117.913.544
974433,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,351.666.053.656.933,13,352.276.117.913.544
974434,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,13,306.429.265.136.095,13,30.637.672.536.871
974434,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,84,,,,,,,13,306.429.265.136.095,13,30.637.672.536.871
974434,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,306.429.265.136.095,13,30.637.672.536.871
974434,1,6,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,84,,,,,,,13,306.429.265.136.095,13,30.637.672.536.871
974435,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,291.150.589.886.543,13,292.709.725.073.141
974435,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,13,291.150.589.886.543,13,292.709.725.073.141
974436,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,21,,,,,,,13,35.006.093.378.422,13,348.229.060.081.084
974436,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,35.006.093.378.422,13,348.229.060.081.084
974436,1,3,1,90,,2,,1,2,1,1,2,2,2,2,2,,,7,,35,30,,,,,,13,35.006.093.378.422,13,348.229.060.081.084
974436,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,35.006.093.378.422,13,348.229.060.081.084
974436,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,13,35.006.093.378.422,13,348.229.060.081.084
974436,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,35.006.093.378.422,13,348.229.060.081.084
974436,1,7,1,90,,2,,1,2,1,2,2,2,2,2,2,,,10,,42,,,,,,,13,35.006.093.378.422,13,348.229.060.081.084
974436,1,8,1,90,,2,,1,2,1,2,2,2,2,2,2,,,10,,30,,,,,,,13,35.006.093.378.422,13,348.229.060.081.084
974437,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,328.252.315.946.068,13,328.581.803.016.197
974437,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,13,328.252.315.946.068,13,328.581.803.016.197
974437,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,13,328.252.315.946.068,13,328.581.803.016.197
974438,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,60,,,,,,,13,289.202.291.116.607,13,286.441.521.949.988
974438,1,2,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,30,,,,,,,13,289.202.291.116.607,13,286.441.521.949.988
974438,1,3,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,13,289.202.291.116.607,13,286.441.521.949.988
974438,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,289.202.291.116.607,13,286.441.521.949.988
974439,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,331.403.737.711.807,13,328.861.453.473.331
974439,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,30,,,,,,,13,331.403.737.711.807,13,328.861.453.473.331
974439,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,331.403.737.711.807,13,328.861.453.473.331
974439,1,4,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,20,,,,,,,13,331.403.737.711.807,13,328.861.453.473.331
974439,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,60,,,,,,,13,331.403.737.711.807,13,328.861.453.473.331
974439,2,1,2,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,331.403.737.711.807,13,328.861.453.473.331
974439,2,2,2,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,13,331.403.737.711.807,13,328.861.453.473.331
974440,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,13,333.402.129.500.743,13,333.419.318.018.765
974441,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,333.402.129.500.743,13,333.419.318.018.765
974442,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,299.717.548.619.488,13,303.140.851.006.917
974442,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,299.717.548.619.488,13,303.140.851.006.917
974442,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,299.717.548.619.488,13,303.140.851.006.917
974443,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,13,314.646.341.686.522,13,314.799.771.903.482
974443,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,13,314.646.341.686.522,13,314.799.771.903.482
974444,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,345.094.606.386.695,13,343.721.036.522.121
974444,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,345.094.606.386.695,13,343.721.036.522.121
974445,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,324.038.950.876.492,13,325.663.540.549.028
974445,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,80,,,,,,,13,324.038.950.876.492,13,325.663.540.549.028
974446,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,333.402.129.500.743,13,333.419.318.018.765
974447,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,70,,,,,,,13,309.452.400.775.466,13,307.621.516.074.101
974448,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,345.094.606.386.695,13,343.721.036.522.121
974448,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,40,,,,,,,13,345.094.606.386.695,13,343.721.036.522.121
974449,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,298.086.525.134.043,13,298.684.735.286.903
974449,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,13,298.086.525.134.043,13,298.684.735.286.903
974449,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,298.086.525.134.043,13,298.684.735.286.903
974450,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,6,,15,,,,,,,13,348.834.162.294.883,13,347.412.764.540.214
974450,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,40,,,,,,,13,348.834.162.294.883,13,347.412.764.540.214
974451,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,13,284.480.550.874.497,13,284.902.704.174.188
974451,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,13,284.480.550.874.497,13,284.902.704.174.188
974452,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,30,,,,,,,13,301.022.143.683.329,13,299.086.057.851.509
974452,1,2,1,90,,2,,1,2,1,2,2,1,2,2,2,,,35,,60,,,24,,,,13,301.022.143.683.329,13,299.086.057.851.509
974453,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,25,,,,,,,13,367.557.198.821.799,13,366.263.349.233.064
974453,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,30,,,,,,,13,367.557.198.821.799,13,366.263.349.233.064
974453,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,5,,12,,,,,,,13,367.557.198.821.799,13,366.263.349.233.064
974453,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,367.557.198.821.799,13,366.263.349.233.064
974454,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,40,,,,,,,13,321.144.877.661.418,13,317.923.234.577.456
974454,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,20,,,,,,,13,321.144.877.661.418,13,317.923.234.577.456
974456,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,321.598.854.586.716,13,32.163.098.969.178
974456,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,13,321.598.854.586.716,13,32.163.098.969.178
974457,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,323.102.502.391.392,13,323.744.288.013.628
974457,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,13,323.102.502.391.392,13,323.744.288.013.628
974457,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,323.102.502.391.392,13,323.744.288.013.628
974457,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,13,323.102.502.391.392,13,323.744.288.013.628
974457,1,5,1,90,,2,,1,2,2,2,2,2,2,2,1,,,7,,,,,,,,48,13,323.102.502.391.392,13,323.744.288.013.628
974458,1,1,1,90,,2,,1,2,2,1,2,2,2,2,2,,,14,,,50,,,,,,13,316.596.381.119.248,13,317.422.908.291.934
974458,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,316.596.381.119.248,13,317.422.908.291.934
974458,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,316.596.381.119.248,13,317.422.908.291.934
974458,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,316.596.381.119.248,13,317.422.908.291.934
974459,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,4,,35,,,,,,,13,328.649.893.090.527,13,325.715.748.501.198
974459,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,20,,,,,,,13,328.649.893.090.527,13,325.715.748.501.198
974459,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,40,,,,,,,13,328.649.893.090.527,13,325.715.748.501.198
974459,1,5,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,20,,,,,,,13,328.649.893.090.527,13,325.715.748.501.198
974459,1,6,1,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,80,,,,,,,13,328.649.893.090.527,13,325.715.748.501.198
974459,1,9,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,328.649.893.090.527,13,325.715.748.501.198
974460,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,13,296.283.825.788.524,13,296.691.032.501.174
974461,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,10,,,,,,,13,254.168.987.815.131,13,257.877.107.266.735
974461,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,12,,,,,,,13,254.168.987.815.131,13,257.877.107.266.735
974461,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,5,,28,,,,,,,13,254.168.987.815.131,13,257.877.107.266.735
974461,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,254.168.987.815.131,13,257.877.107.266.735
974462,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,13,345.094.606.386.695,13,343.721.036.522.121
974462,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,345.094.606.386.695,13,343.721.036.522.121
974463,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,13,363.604.462.371.901,13,362.459.209.527.152
974463,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,363.604.462.371.901,13,362.459.209.527.152
974463,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,363.604.462.371.901,13,362.459.209.527.152
974464,1,1,1,90,,2,,1,2,2,2,2,2,2,2,1,,,10,,,,,,,,4,13,299.590.172.938.718,13,300.798.033.608.751
974464,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,13,299.590.172.938.718,13,300.798.033.608.751
974464,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,35,,,,,,,13,299.590.172.938.718,13,300.798.033.608.751
974464,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,299.590.172.938.718,13,300.798.033.608.751
974464,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,18,,35,,,,,,,13,299.590.172.938.718,13,300.798.033.608.751
974464,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,299.590.172.938.718,13,300.798.033.608.751
974465,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,3.213.529.227.577,13,321.749.616.581.528
974465,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,27,,,,,,,,,13,3.213.529.227.577,13,321.749.616.581.528
974465,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,13,3.213.529.227.577,13,321.749.616.581.528
974465,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,3.213.529.227.577,13,321.749.616.581.528
974466,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,32.532.183.284.221,13,324.466.510.135.337
974466,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,48,,,,,,,13,32.532.183.284.221,13,324.466.510.135.337
974466,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,28,,,,,,,13,32.532.183.284.221,13,324.466.510.135.337
974467,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,6,,21,,,,,,,13,3.267.979.309.432,13,325.095.275.204.909
974467,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,24,,35,,,,,,,13,3.267.979.309.432,13,325.095.275.204.909
974468,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,48,,,,,,,13,384.212.212.333.449,13,381.699.228.938.724
974468,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,384.212.212.333.449,13,381.699.228.938.724
974468,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,384.212.212.333.449,13,381.699.228.938.724
974468,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,384.212.212.333.449,13,381.699.228.938.724
974468,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,4,,24,,,,,,,13,384.212.212.333.449,13,381.699.228.938.724
974468,1,6,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,30,,,,,,,13,384.212.212.333.449,13,381.699.228.938.724
974470,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,70,,,,,,,13,309.452.400.775.466,13,307.621.516.074.101
974471,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,28,,,,,,,13,299.427.489.434.092,13,300.918.737.069.852
974471,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,98,,,,,,,13,299.427.489.434.092,13,300.918.737.069.852
974472,1,1,1,90,,2,,1,2,2,2,2,2,2,2,1,,,24,,,,,,,,10,13,377.626.237.519.553,13,375.306.869.064.126
974472,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,377.626.237.519.553,13,375.306.869.064.126
974472,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,377.626.237.519.553,13,375.306.869.064.126
974472,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,70,,,,,,,13,377.626.237.519.553,13,375.306.869.064.126
974472,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,4,,21,,,,,,,13,377.626.237.519.553,13,375.306.869.064.126
974472,1,7,1,90,,2,,1,2,1,2,2,2,2,2,2,,,18,,35,,,,,,,13,377.626.237.519.553,13,375.306.869.064.126
974473,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,13,345.094.606.386.695,13,343.721.036.522.121
974473,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,13,345.094.606.386.695,13,343.721.036.522.121
974474,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,284.480.550.874.497,13,284.902.704.174.188
974474,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,13,284.480.550.874.497,13,284.902.704.174.188
974475,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,4,,21,,,,,,,13,348.834.162.294.883,13,347.412.764.540.214
974475,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,27,,,,,,,13,348.834.162.294.883,13,347.412.764.540.214
974476,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,18,,,,,,,,,13,296.283.825.788.524,13,296.691.032.501.174
974477,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,25,,21,,,,,,,13,301.543.607.154.082,13,303.352.266.415.652
974477,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,13,301.543.607.154.082,13,303.352.266.415.652
974477,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,7,,,,,,,,,13,301.543.607.154.082,13,303.352.266.415.652
974478,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,13,298.086.525.134.043,13,298.684.735.286.903
974478,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,298.086.525.134.043,13,298.684.735.286.903
974478,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,13,298.086.525.134.043,13,298.684.735.286.903
974479,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,13,297.649.125.861.439,13,295.833.187.747.115
974479,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,13,297.649.125.861.439,13,295.833.187.747.115
974480,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,7,,28,,,,,,,13,302.689.709.227.907,13,302.684.997.350.616
974480,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,35,,,,,,,13,302.689.709.227.907,13,302.684.997.350.616
974480,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,302.689.709.227.907,13,302.684.997.350.616
974480,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,302.689.709.227.907,13,302.684.997.350.616
974481,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,13,32.338.497.627.954,13,322.768.484.902.973
974481,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,13,32.338.497.627.954,13,322.768.484.902.973
974481,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,32.338.497.627.954,13,322.768.484.902.973
974481,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,13,32.338.497.627.954,13,322.768.484.902.973
974481,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,13,32.338.497.627.954,13,322.768.484.902.973
974482,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,13,345.094.606.386.695,13,343.721.036.522.121
974482,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,13,345.094.606.386.695,13,343.721.036.522.121
974484,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,308.018.783.939.903,13,30.825.801.646.662
974484,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,4,,21,,,,,,,13,308.018.783.939.903,13,30.825.801.646.662
974484,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,18,,98,,,,,,,13,308.018.783.939.903,13,30.825.801.646.662
974484,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,308.018.783.939.903,13,30.825.801.646.662
974484,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,13,308.018.783.939.903,13,30.825.801.646.662
974485,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,6,,21,,,,,,,13,345.307.786.928.406,13,34.383.344.820.994
974485,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,48,,,,,,,13,345.307.786.928.406,13,34.383.344.820.994
974485,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,345.307.786.928.406,13,34.383.344.820.994
974486,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,18,,,,,,,13,382.114.318.357.106,13,381.197.382.532.182
974486,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,28,,,,,,,13,382.114.318.357.106,13,381.197.382.532.182
974486,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,382.114.318.357.106,13,381.197.382.532.182
974486,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,4,,,,,,,,,13,382.114.318.357.106,13,381.197.382.532.182
974487,1,1,1,90,,2,,1,2,1,2,2,2,2,2,1,,,4,,35,,,,,,4,13,310.845.250.552.067,13,308.248.204.572.319
974487,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,310.845.250.552.067,13,308.248.204.572.319
