DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
6,022,573;1;3;1;60;05;5;1;2;1;;1;;1;2;2;1;12;;7;COMPUTRABAJO;1;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;34,000;2;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;1;1;;;;;;;;;1;1;1;6;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;45;5;;1;;38;82;1;1;8220;908526;11;05;1079.8074;
6,022,574;1;1;1;60;05;5;1;2;1;;1;;1;1;2;1;3;;1;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;1;106,454;1;2;;;2;;;2;;;2;;;1;350,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;9;48;;.;48;;;;9;7;;1;;1;1;1;3;1;;;;;;;;;1;1;1;0;6;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;8;;1;;33;14;1;1;1410;1000000;11;05;1138.1531173;
6,022,575;1;1;1;60;05;5;1;2;1;;1;;1;1;2;1;12;;1;;2;1,300,000;2;;;2;;2;;2;;2;;2;;;1;106,454;1;2;;;2;;;2;;;2;;;1;1,200,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;9;9;;1;;1;1;1;4;1;;;;;;;;;1;1;1;0;36;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;50;5;;1;;03;42;1;1;4290;1300000;11;05;1179.6408463;
6,022,576;1;1;1;60;05;5;1;2;1;;1;;1;1;1;1;84;;5;;2;3,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3,000,000;1;1,500,000;1;1,500,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;55;;.;55;;;;9;7;;1;;1;1;1;21;1;;;;;;;;;1;1;1;0;120;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;60;8;;1;;12;84;1;2;8424;3000000;11;05;1079.8129521;
6,022,576;1;3;1;60;05;5;1;2;1;;1;;1;1;2;1;8;;1;;2;2,100,000;2;;;2;;2;;2;;2;;2;;;1;106,454;1;2;;;2;;;2;;;2;;;1;2,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;6;7;;1;;1;1;1;3;1;;;;;;;;;1;1;1;0;8;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;90;3;;1;;05;74;1;1;7490;2100000;11;05;1079.8129521;
6,022,579;1;1;1;60;05;5;1;1;;;1;;1;2;2;2;12;;1;;2;0;2;;;1;150,000;2;;2;;1;300,000;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;15;2;;15;;;;1;2;;10;;2;;;;;;;;;;;;1;2;2;1;0;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;3;;1;;54;97;1;3;9700;150000;11;05;1179.6408463;
6,022,580;1;1;1;60;05;5;1;2;1;;1;;1;1;2;1;204;;5;;2;5,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;5,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;7;;1;;1;2;1;25;1;;1;1;;;;;;1;1;1;0;108;1;;8;1;5;20;4;;2,500,000;4;7;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;25;2;;1;;13;85;1;1;8544;7500000;11;05;1129.3258068;
6,022,580;1;2;1;60;05;5;1;2;1;;1;;1;1;2;1;24;;5;;1;4,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;16;1;;1;1;;;;;;1;1;1;0;18;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;30;2;;1;;09;66;1;1;6613;4000000;11;05;1129.3258068;
6,022,581;1;4;1;60;05;5;1;2;1;;1;;1;2;2;1;12;;2;;1;1,500,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,500,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;4;1;;;;;;;;;1;1;1;0;4;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;4;5;;1;;08;63;1;1;6311;1500000;11;05;921.45735851;
6,022,583;1;1;1;60;05;5;1;2;1;;1;;1;2;2;1;60;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;7;;1;;1;2;1;8;1;;;;;;;;;1;1;1;0;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;1;10;5;;1;;83;25;1;1;2599;908526;11;05;1079.0856569;
6,022,583;1;2;1;60;05;5;1;1;;;1;;2;2;2;2;6;;1;;2;120,000;2;;;1;20,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;6;10;2;;10;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;8;8;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;3;5;;1;;54;97;1;3;9700;140000;11;05;1079.0856569;
6,022,584;1;2;1;60;05;5;1;2;1;;1;;1;1;2;1;27;;2;;1;2,500,000;2;;;2;;2;;1;400,000;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,800,000;2;;2;;1;15,000,000;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;9;7;;1;;1;1;1;10;1;;;;;;;;;1;1;1;12;12;1;;3;2;;;;;;;;2;;;;1;2;2;1;2;2;2;1;2;2;;1;1;2;1;2;2;1;2;7;35;1;;1;1;11;20;1;1;2023;2500000;11;05;1121.8404423;
6,022,585;1;1;1;60;05;5;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;40,000;1;;3;;3;2;12;40;;.;40;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;1;120;4;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;5;10;TERCERA EDAD AYUDA;1;;45;47;1;4;4781;40000;11;05;1071.6002924;
6,022,586;1;1;1;60;05;5;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30;30;0;0;3;7;;1;1;2,021;1;6,000,000;1;;3;;6;2;12;48;;.;48;;;;7;7;;1;;1;1;1;25;1;;1;1;1;;;;;1;1;1;0;120;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;40;2;;1;;21;14;1;5;1410;6000000;11;05;1079.0856569;
6,022,586;1;2;1;60;05;5;1;2;1;;1;;1;1;2;1;9;;1;;2;3,800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;15;1;;1;;;;;;;1;1;1;0;15;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;60;2;;1;;21;62;1;1;6201;3800000;11;05;1079.0856569;
6,022,588;1;1;1;60;05;5;1;1;;;1;;1;2;2;2;12;;1;;2;600,000;2;;;1;150,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;1;2;;3;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;3;;1;;54;97;1;3;9700;750000;11;05;1121.8404423;
6,022,588;1;2;1;60;05;5;1;2;1;;1;;1;1;2;1;1;;1;;2;2,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2,000,000;2;;2;;1;1,000,000;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;1;1;;;;;;;;;1;1;1;2;12;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;1;1;2;1;2;13;45;3;;1;1;02;41;1;1;4112;2000000;11;05;1121.8404423;
6,022,590;1;1;1;60;05;5;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;300,000;1;;3;;1;1;12;45;;.;45;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;60;120;1;;13;2;;;;;;;;1;18;2;1;1;1;1;2;2;2;2;2;2;2;;2;1;1;2;2;2;2;1;2;40;5;;1;1;88;32;1;4;3210;300000;11;05;1130.5259913;
6,022,590;1;3;1;60;05;5;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;336,000;1;;1;;1;1;12;42;;.;35;7;DEDICO TIEMPO AL HIJO;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;6;4;;13;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;2;2;2;2;2;1;2;25;8;;1;1;45;56;1;4;5619;336000;11;05;1130.5259913;
6,022,593;1;2;1;60;05;5;1;2;1;;2;1;2;1;2;1;3;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;6;50;;.;50;;;;9;9;;1;;1;1;1;7;1;;;;;;;;;1;2;1;3;3;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;2;2;2;2;1;4;90;8;;1;1;95;41;1;1;4112;908526;11;05;1020.670602;7810
6,022,593;1;4;1;60;05;5;1;2;1;;2;1;1;1;2;1;12;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;1;272,000;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;0;1;;2;7;9;;1;;1;1;1;7;1;;;;;;;;;1;1;1;1;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;4;90;5;;1;;95;41;1;1;4111;908526;11;05;1020.670602;7810
6,022,594;1;1;1;60;05;5;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;0;1;;3;;1;2;6;60;;.;60;;;;1;5;;2;;2;;;;;;;;;;;;1;2;2;1;2;4;4;;1;2;;;;;;;;2;;;;1;1;1;2;1;2;1;2;2;2;;1;1;2;2;2;2;2;2;2;10;3;;1;1;85;95;1;4;9522;0;11;05;1179.6408463;
6,022,596;1;1;1;60;05;5;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;;;;;3;1,500,000;1;;3;;3;2;12;40;;.;40;;;;1;5;;1;;3;;;;;;;;;;;;;2;2;1;24;60;1;;7;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;2;1;4;90;10;DE LA PENSION;;;11;69;1;4;6920;1500000;11;05;1071.5254027;
6,022,596;1;2;1;60;05;5;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;800,000;1;;1;;3;2;12;48;;.;48;;;;1;5;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;4;90;3;;1;;13;90;1;4;9007;800000;11;05;1071.5254027;
6,022,596;1;3;1;60;05;5;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;;;;;3;1,200,000;1;;3;;3;2;12;40;;.;40;;;;1;5;;1;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;1;2;1;4;30;3;;1;;11;69;1;4;6920;1200000;11;05;1071.5254027;
6,022,600;1;1;1;60;05;5;1;2;1;;1;;1;1;2;1;8;;1;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;45;;.;45;;;;8;7;;1;;1;1;1;2;1;;;;;;;;;1;1;1;0;6;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;8;;1;;21;62;1;1;6201;;11;05;1138.1531173;
6,022,603;1;2;1;60;05;5;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;1,200,000;1;;3;;1;2;12;48;;.;48;;;;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;12;12;1;;5;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;8;;1;;84;45;1;4;4520;1200000;11;05;1129.3258068;
6,022,604;1;1;1;60;05;5;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;;1;;3;;3;2;12;60;;.;60;;;;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;5;;1;;57;96;1;4;9602;;11;05;2393.350529;
6,022,605;1;2;1;60;05;5;1;2;1;;2;1;1;1;2;1;18;;1;;2;908,526;1;98;2;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;1;908,526;2;;2;;2;;1;98;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;3;7;;1;;1;2;1;2;1;;;;;;;;;1;1;1;0;1;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;60;8;;1;;97;46;1;1;4632;908526;11;05;1478.2024023;7810
6,022,607;1;1;1;60;13;13;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;900,000;1;;3;;1;1;12;50;;.;50;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;36;4;;8;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;1;1;3;15;3;;1;1;98;49;1;4;4921;900000;11;13;478.52201893;
6,022,607;1;2;1;60;13;13;1;2;2;6;1;;1;1;2;1;12;;2;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;893,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;1;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;33;64;1;1;6499;908526;11;13;478.52201893;
6,022,607;1;3;1;60;13;13;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;960,000;1;;3;;1;2;12;50;;.;50;;;;1;4;;5;;2;;;;;;;;;;;;1;2;2;1;0;24;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;98;49;1;4;4921;960000;11;13;478.52201893;
6,022,609;1;1;1;60;13;13;1;2;1;;1;;1;1;2;1;42;;2;;2;1,300,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,240,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;5;9;;1;;1;1;1;3;1;;;;;;;;;1;1;1;1;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;50;3;;1;;97;77;1;1;7730;1300000;11;13;607.04816481;
6,022,611;1;1;1;60;13;13;1;2;1;;2;4;1;1;2;1;156;;2;;2;1,400,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;35,000;2;2;;;2;;;2;;;1;1,400,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;13;1;;;;;;;;;1;1;1;0;6;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;45;3;;1;;58;68;1;1;6820;1400000;11;13;541.41964266;8010
6,022,611;1;2;1;60;13;13;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;0;1;;3;;1;1;8;12;2;;0;6;;2;1;1;;3;;2;;;;;;;;;1;;;;2;2;1;24;36;4;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;3;;1;;77;56;1;4;5619;0;11;13;541.41964266;
6,022,612;1;1;1;60;13;13;1;2;2;12;1;;1;2;2;1;24;;2;;2;1,800,000;2;;;2;;2;;1;300,000;2;;2;;;2;;;1;72,000;2;2;;;2;;;2;;;1;1,750,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;9;1;;;;;;;;;1;1;1;2;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;3;;1;;03;43;1;1;4321;1800000;11;13;550.80914408;
6,022,612;1;7;1;60;13;13;2;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;720,000;1;;3;;1;1;10;48;;.;48;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;2;3;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;15;3;;1;;97;52;1;4;5224;720000;11;13;550.80914408;
6,022,613;1;1;1;60;13;13;2;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;140,000;1;;3;;1;1;10;35;1;;35;;;;1;1;;2;;2;;;;;;;;;;1;BUSCAR UN MEJOR TRABAJO;;2;2;1;2;36;3;;5;2;;;;;;;;1;40;1;1;1;1;1;2;1;2;2;2;2;2;;1;1;2;2;1;2;2;1;14;;8;;1;1;41;47;1;4;4711;140000;11;13;514.21823312;
6,022,614;1;1;1;60;13;13;2;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;6;;;;;3;400,000;1;;3;;1;1;4;48;;.;48;;;;2;6;;2;;2;;;;;;;;;;;;1;2;2;1;12;96;4;;2;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;1;1;3;20;3;;1;1;53;56;1;4;5619;400000;11;13;463.3001967;
6,022,614;1;2;1;60;13;13;2;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;600,000;1;;3;;1;1;12;40;;.;40;;;;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;24;4;;3;1;13;10;6;;;2;6;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;2;1;3;20;3;;1;1;99;45;1;4;4520;600000;11;13;463.3001967;
6,022,616;1;2;1;60;13;13;2;;;;;;;;;;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;700,000;1;;3;;1;1;12;60;;.;60;;;;1;4;;2;;2;;;;;;;;;;1;BUSCAR UN MEJOR TRABAJO;;2;2;1;4;48;1;;2;2;;;;;;;;2;;;;1;1;1;1;2;2;1;1;1;2;;1;1;2;2;2;2;2;1;14;;8;;1;1;98;49;1;4;4921;700000;11;13;470.85713418;
6,022,617;1;1;1;60;13;13;2;;;;;;;;;;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;860,000;1;;3;;1;1;12;60;;.;60;;;;1;4;;2;;2;;;;;;;;;;1;BUSCAR UN MEJOR TRABAJO;;2;2;1;2;24;1;;2;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;1;2;;1;1;2;2;2;2;2;1;14;;8;;1;1;98;49;1;4;4921;860000;11;13;478.82266;
6,022,617;1;2;1;60;13;13;1;2;2;6;2;1;1;2;2;1;16;;1;;2;908,526;2;;;2;;2;;2;;2;;1;96,500;2;1;108,500;2;2;;;2;;;2;;;2;;;1;820,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;7;;1;;1;1;1;7;1;;;;;;;;;1;1;1;2;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;30;3;;1;;59;86;1;1;8610;908526;11;13;478.82266;7810
6,022,618;1;1;1;60;13;13;1;2;1;;1;;1;1;2;1;168;;2;;2;1,620,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,560,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;44;;.;44;;;;9;7;;1;;1;2;1;18;1;;1;;;;;;;1;1;1;0;48;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;35;1;;1;;03;43;1;1;4322;1620000;11;13;474.7684475;
6,022,618;1;2;1;60;13;13;1;1;;;1;;1;2;2;2;36;;1;;2;180,000;2;;;1;60,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;20;1;;20;;;;1;7;;3;;2;;;;;;;;;;;;1;2;2;1;0;68;1;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;15;3;;1;;54;97;1;3;9700;240000;11;13;474.7684475;
6,022,620;1;1;1;60;13;13;2;;;;;;;;;;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;7;;1;2;;2;1,250,000;1;;3;;5;1;12;60;;.;60;;;;2;7;;2;;2;;;;;;1;1;;;;;;2;2;1;0;48;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;5;2;;1;;41;47;1;4;4711;1250000;11;13;325.10840052;
6,022,620;1;2;1;60;13;13;2;;;;;;;;;;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;35;2;;35;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;78;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;5;3;;1;;45;47;1;6;4711;;11;13;325.10840052;
6,022,622;1;1;1;60;13;13;1;2;1;;1;;1;1;2;1;72;;2;;2;;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;20;1;;;;;;;;;1;1;1;0;60;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;40;1;;1;;59;86;1;1;8610;;11;13;467.10356275;
6,022,623;1;1;1;60;13;13;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;400,000;1;;3;;1;2;2;48;;.;48;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;12;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;41;47;1;4;4719;400000;11;13;317.55146305;
6,022,627;1;1;1;60;13;13;1;2;1;;1;;1;1;2;1;120;;2;;2;1,200,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;72,000;2;2;;;2;;;2;;;1;1,130,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;13;1;;;;;;;;;1;1;1;1;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;20;3;;1;;97;23;1;1;2392;1200000;11;13;537.36543016;
6,022,627;1;2;1;60;13;13;1;2;1;;1;;1;1;2;1;96;;2;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;72,000;2;2;;;2;;;2;;;1;893,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;5;7;;1;;1;2;1;8;1;;;;;;;;;1;1;1;0;24;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;60;3;;1;;55;68;1;1;6820;908526;11;13;537.36543016;
