DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
6,015,659;1;1;1;70;73;3;48;908,000;1;;2;3;1;;2;2;1;;2;;;;;;;;;;;1;1;800000;41;95;95;1;1;4111;11;73;405.60489455
6,015,671;1;2;1;70;73;25;24;908,600;1;;2;106;1;;4;2;2;;2;;;;;;;;;;;1;2;;85;45;97;1;2;8530;11;73;355.65800432
6,015,671;1;4;1;70;73;4;48;908,600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;11;73;355.65800432
6,015,673;1;4;1;70;73;16;20;400,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;73;195.62746771
6,015,674;1;1;1;70;73;78;48;908,000;1;;2;76;1;;7;2;1;;3;;;;;;;;;;;1;2;;49;98;98;1;2;4923;11;73;296.9256624
6,015,677;1;2;1;70;73;8;60;950,000;1;;2;10;1;;4;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;1;6820;11;73;397.2518881
6,015,677;1;5;1;70;73;16;20;400,000;1;;2;16;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;73;397.2518881
6,015,680;1;2;1;70;73;80;48;1,000,000;1;;2;80;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;59;1;2;4771;11;73;448.60319257
6,015,683;1;3;1;70;73;52;48;908,526;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;93;11;18;1;2;9319;11;73;645.8107998
6,015,688;1;1;1;70;73;250;48;908,600;1;;2;250;1;;4;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;2;6820;11;73;268.99863806
6,015,688;1;3;1;70;73;24;48;908,600;1;;2;28;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;4711;11;73;268.99863806
6,015,688;1;4;1;70;73;16;48;908,600;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;11;73;268.99863806
6,015,688;1;5;1;70;73;12;48;908,600;1;;2;13;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;38;38;1;1;6190;11;73;268.99863806
6,015,690;1;2;1;70;73;52;48;1,000,000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;01;99;99;1;2;0145;11;73;353.83061508
6,015,694;1;3;1;70;73;8;48;908,600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;11;73;204.76449756
6,015,702;1;4;1;70;73;26;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;73;202.03318731
6,015,704;1;2;1;70;73;12;48;2,500,000;2;;2;12;1;;6;2;2;;2;;;;;;;;;;;1;2;;69;12;12;1;1;6910;11;73;202.93710833
6,015,718;1;1;1;70;73;156;40;600,000;4;;2;86;4;;1;2;2;;2;;;;;;;;;;;1;2;;88;54;54;1;2;8891;11;73;307.80998147
6,015,726;1;1;1;70;73;259;48;908,600;1;;2;28;4;;1;2;3;;2;;;;;;;;;;;1;2;;53;58;59;1;2;5310;11;73;364.79503417
6,015,733;1;1;1;70;73;112;48;908,600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;;11;73;202.93710833
6,015,733;1;2;1;70;73;150;48;908,600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;;11;73;202.93710833
6,015,734;1;1;1;70;73;16;48;1,000,000;1;;2;16;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;73;352.35082597
6,015,734;1;3;1;70;73;52;48;1,000,000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;64;97;33;1;2;6499;11;73;352.35082597
6,015,739;1;2;1;70;73;24;60;1,400,000;1;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;450000;43;85;85;1;2;4321;11;73;307.80998147
6,015,741;1;2;1;70;73;16;48;908,526;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;11;73;426.92391844
6,015,761;1;3;1;70;73;24;48;1,000,000;1;;2;24;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;2;5611;11;73;250.78513118
6,015,761;1;4;1;70;73;16;48;1,000,000;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;73;250.78513118
6,015,762;1;1;1;70;73;16;60;908,526;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;73;354.7345361
6,015,770;1;2;1;70;73;26;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;;11;73;322.00147888
6,015,776;1;1;1;70;73;12;60;908,600;1;;2;13;1;;3;2;1;;2;;;;;;;;;;;1;2;;49;58;98;1;1;4923;11;73;416.369316
6,015,777;1;2;1;70;73;52;48;1,000,000;1;;2;52;1;;6;2;1;;2;;;;;;;;;;;1;2;;20;54;45;1;2;2023;11;73;202.93710833
6,015,782;1;3;1;70;73;36;45;500,000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;2;;11;73;242.55202234
6,015,785;1;2;1;70;73;60;48;908,600;1;;2;68;1;;2;2;2;;2;;;;;;;;;;;1;2;;45;98;84;1;2;4520;11;73;296.9256624
6,015,786;1;2;1;70;73;12;48;908,600;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4761;11;73;592.91284363
6,015,787;1;3;1;70;73;12;48;1,500,000;1;;2;24;1;;6;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4711;11;73;234.76624453
6,015,798;1;3;1;70;73;8;50;908,526;1;;2;8;1;;3;2;4;;2;;;;;;;;;;;1;2;;68;58;58;1;1;6820;11;73;388.06300861
6,015,803;1;2;1;70;73;156;48;908,526;1;;2;156;1;;9;2;2;;2;;;;;;;;;;;1;2;;61;97;45;1;2;6120;11;73;309.16987297
6,015,805;1;2;1;70;73;47;48;908,526;1;;2;47;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;97;97;1;2;4923;11;73;307.80998147
6,015,806;1;2;1;70;73;40;48;908,526;1;;2;40;1;;4;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;73;624.74197983
6,015,806;1;4;1;70;73;40;48;908,526;1;;2;40;1;;3;2;4;;2;;;;;;;;;;;1;2;;47;03;45;1;2;4771;11;73;624.74197983
6,015,807;1;2;1;70;73;104;48;908,526;1;;2;104;1;;2;2;2;;2;;;;;;;;;;;1;2;;43;97;03;1;2;4321;11;73;307.80998147
6,015,816;1;1;1;70;73;96;48;2,000,000;1;;2;96;2;;9;2;2;;2;;;;;;;;;;;1;2;;85;39;19;1;2;8544;11;73;202.93710833
6,015,816;1;2;1;70;73;72;48;2,000,000;4;;2;72;1;;6;2;2;;2;;;;;;;;;;;1;2;;62;08;08;1;2;6201;11;73;202.93710833
6,015,821;1;2;1;70;73;52;48;1,500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;;11;73;386.5636723
6,015,829;1;1;1;70;73;20;50;908,600;1;;2;20;1;;3;2;8;;2;;;;;;;;;;;1;2;;49;58;97;1;2;4923;11;73;460.23284375
6,015,841;1;1;1;70;73;4;48;908,000;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;800000;56;53;53;1;1;5611;11;73;343.85021704
6,015,843;1;2;1;70;73;84;48;908,000;1;;2;84;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;73;202.93710833
6,015,848;1;2;1;70;73;52;45;1,800,000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;88;19;19;1;2;8899;11;73;202.93710833
6,015,862;1;1;1;70;73;52;48;1,500,000;2;;2;104;1;;6;2;1;;2;;;;;;;;;;;1;2;;56;39;53;1;2;5630;11;73;354.7345361
6,015,864;1;1;1;70;73;20;60;1,000,000;5;;2;20;5;;3;2;2;;2;;;;;;;;;;;1;2;;56;50;51;1;2;5630;11;73;161.45269995
6,015,885;1;4;1;70;73;26;48;2,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;12;;1;2;;11;73;161.45269995
6,015,895;1;2;1;70;73;8;20;400,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;11;73;183.81968043
6,015,897;1;4;1;70;73;24;48;908,526;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;97;1;2;4711;11;73;353.71071747
6,015,898;1;2;1;70;73;12;48;910,000;1;;2;12;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4772;11;73;202.65862182
6,015,901;1;3;1;70;73;8;48;1,000,000;1;;2;8;1;;5;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;11;73;247.47795283
6,015,902;1;2;1;70;73;52;48;908,000;1;;2;84;1;;9;2;1;;2;;;;;;;;;;;1;2;;38;99;99;1;2;3811;11;73;294.97837555
6,015,922;1;2;1;70;73;156;30;1,500,000;1;;2;156;4;;1;2;2;;2;;;;;;;;;;;1;2;;85;18;13;1;2;8559;11;73;176.95737083
6,015,922;1;3;1;70;73;156;4;1,500,000;1;;2;156;1;;8;2;8;;2;;;;;;;;;;;1;2;;85;09;39;1;2;8544;11;73;176.95737083
6,015,929;1;1;1;70;73;48;48;908,526;1;;2;48;1;;8;2;2;;2;;;;;;;;;;;1;2;;47;97;97;1;2;4711;11;73;202.93710833
6,015,930;1;3;1;70;73;52;40;2,500,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;;11;73;328.7547986
6,015,939;1;1;1;70;73;26;48;908,000;4;;2;26;3;;2;2;2;;2;;;;;;;;;;;1;2;;97;55;54;1;2;9700;11;73;372.82814537
6,015,939;1;4;1;70;73;52;52;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;;11;73;372.82814537
6,015,943;1;3;1;70;73;104;48;908,600;1;;2;104;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8512;11;73;161.45269995
6,015,947;1;5;1;70;73;12;48;1,500,000;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;73;16;16;1;1;7310;11;73;645.8107998
6,015,987;1;1;1;70;73;3;48;908,000;1;;2;3;1;;6;2;1;;2;;;;;;;;;;;1;1;1100000;68;59;59;1;1;6820;11;73;420.29557261
6,015,987;1;2;1;70;73;84;48;908,000;1;;2;84;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8530;11;73;420.29557261
6,015,988;1;5;1;70;73;26;48;908,000;1;;2;26;1;;5;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;2;6820;11;73;275.12649066
6,015,997;1;4;1;70;73;48;48;908,526;1;;2;48;1;;3;2;2;;2;;;;;;;;;;;1;2;;86;07;07;1;2;8621;11;73;161.45269995
6,015,998;1;2;1;70;73;52;48;910,000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;11;73;307.80998147
6,016,001;1;1;1;70;73;52;48;910,000;1;;2;52;1;;9;2;2;;2;;;;;;;;;;;1;2;;88;54;54;1;2;8891;11;73;183.81968043
6,016,016;1;2;1;70;73;40;48;1,000,000;1;;2;40;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;07;40;1;2;4771;11;73;202.93710833
6,016,024;1;2;1;70;73;52;48;1,200,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;;11;73;161.45269995
6,016,037;1;1;1;70;73;4;48;800,000;8;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;800000;01;62;62;1;1;0123;11;73;343.85021704
6,016,053;1;3;1;70;73;8;48;908,600;1;;2;104;1;;4;2;1;;2;;;;;;;;;;;1;2;;46;45;33;1;1;4620;11;73;320.52168977
6,016,057;1;2;1;70;73;40;48;1,200,000;1;;2;40;1;;3;2;2;;2;;;;;;;;;;;1;2;;10;39;39;1;2;1081;11;73;466.31620623
6,016,060;1;5;1;70;73;48;48;900,000;4;;2;48;4;;1;2;4;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;11;73;317.75058193
6,016,060;1;6;1;70;73;12;48;908,526;1;;2;12;1;;6;2;4;;2;;;;;;;;;;;1;2;;47;97;97;1;1;4711;11;73;317.75058193
6,016,066;1;3;1;70;73;8;50;908,526;1;;2;8;1;;3;2;4;;2;;;;;;;;;;;1;2;;41;93;93;1;1;4111;11;73;213.2651065
6,016,074;1;1;1;70;73;52;48;908,000;3;;2;52;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;73;171.10797212
6,016,076;1;2;1;70;73;8;48;908,000;1;;2;8;1;;9;2;2;;2;;;;;;;;;;;1;2;;92;45;45;1;1;9200;11;73;215.64881663
6,016,077;1;1;1;70;73;4;48;908,000;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;1000000;47;45;32;1;1;4741;11;73;171.10797212
6,016,090;1;2;1;70;73;4;60;908,600;1;;2;4;4;;2;2;1;;2;;;;;;;;;;;1;1;420000;14;45;79;1;1;1410;11;73;161.45269995
6,016,093;1;2;1;70;73;8;48;1,200,000;1;;2;8;4;;5;2;4;;2;;;;;;;;;;;1;2;;88;39;39;1;1;8891;11;73;324.32804877
6,016,095;1;3;1;70;73;12;48;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;11;73;498.14534243
6,016,098;1;1;1;70;73;74;48;908,000;1;;2;84;1;;9;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;2;6820;11;73;354.7345361
6,016,119;1;3;1;70;73;36;48;1,000,000;1;;2;36;1;;4;2;1;;2;;;;;;;;;;;1;2;;14;33;33;1;2;1410;11;73;228.36052493
6,016,137;1;3;1;70;73;26;48;1,200,000;1;;2;26;5;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;73;281.83024397
6,016,139;1;3;1;70;73;12;48;908,526;1;;2;12;1;;7;2;1;;2;;;;;;;;;;;1;2;;01;97;43;1;1;0145;11;73;223.88192546
6,016,146;1;2;1;70;73;24;48;1,000,000;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;39;38;1;2;6190;11;73;161.45269995
6,016,148;1;1;1;70;73;77;48;800,000;3;;2;77;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;73;202.4561623
6,016,148;1;3;1;70;73;12;24;450,000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;1;1410;11;73;202.4561623
6,016,150;1;2;1;70;73;77;48;908,526;1;;2;77;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;73;307.80998147
6,016,151;1;2;1;70;73;52;48;1,500,000;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;43;19;39;1;2;4322;11;73;202.93710833
6,016,152;1;1;1;70;73;24;48;908,526;1;;2;104;1;;6;2;1;;2;;;;;;;;;;;1;2;;14;39;79;1;2;1410;11;73;407.80649054
6,016,153;1;2;1;70;73;3;48;908,000;1;;2;3;1;;3;2;1;;2;;;;;;;;;;;1;1;900000;41;95;95;1;1;4111;11;73;307.80998147
6,016,154;1;3;1;70;73;104;36;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;16;;1;2;;11;73;341.46650691
6,016,170;1;1;1;70;73;48;48;908,526;1;;2;48;1;;2;2;2;;2;;;;;;;;;;;1;1;500000;49;98;98;1;2;4921;11;73;475.96688765
6,016,171;1;3;1;70;73;8;40;908,600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;;11;73;426.01999742
6,016,176;1;6;1;70;73;2;48;1,500,000;1;;2;3;1;;9;2;1;;2;;;;1;;;;;;;;1;1800000;42;19;19;1;1;4210;11;73;161.45269995
6,016,177;1;2;1;70;73;104;50;908,600;1;;2;3;4;;1;2;2;;2;;;;;;;;;;;1;1;400000;90;11;17;1;2;9007;11;73;343.44547667
6,016,190;1;1;1;70;73;14;40;2,500,000;2;;2;14;4;;9;2;2;;2;;;;;;;;;;;1;2;;88;19;19;1;2;8891;11;73;171.10797212
6,016,193;1;2;1;70;73;38;48;2,600,000;1;;2;99;1;;8;2;2;;2;;;;;;;;;;;1;2;;42;02;02;1;2;4210;11;73;414.21221014
6,016,206;1;2;1;70;73;12;20;980,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;34;;1;1;;11;73;288.69255357
6,016,211;1;3;1;70;73;36;48;908,526;1;;2;36;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;77;45;1;2;4771;11;73;248.95774194
6,016,217;1;2;1;70;73;60;48;908,600;1;;2;50;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;39;45;1;2;4775;11;73;435.15702728
6,016,218;1;1;1;70;73;12;48;908,600;1;;2;12;5;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;73;367.4462444
6,016,219;1;2;1;70;73;104;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;73;386.5636723
6,016,224;1;1;1;70;73;4;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;;11;73;335.6171082
6,016,226;1;2;1;70;73;48;48;908,526;1;;2;48;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;55;54;1;2;9700;11;73;324.32804877
6,016,229;1;5;1;70;73;4;48;908,526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;2;;31;45;95;1;1;3110;11;73;568.9120759
6,016,241;1;1;1;70;73;80;48;1,000,000;1;;2;80;1;;9;2;1;;1;1;;;;1;;;;;;;2;;61;39;39;1;2;6120;11;73;522.89144228
6,016,244;1;3;1;70;73;24;48;1,000,000;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;73;161.45269995
6,016,248;1;1;1;70;73;3;48;1,000,000;1;;2;3;1;;9;2;4;;2;;;;;;;;;;;1;1;1200000;42;95;95;1;1;4210;11;73;161.45269995
6,016,253;1;3;1;70;73;52;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;73;309.16987297
6,016,264;1;2;1;70;73;52;48;908,526;1;;2;85;1;;6;2;1;;2;;;;;;;;1;;;;2;;79;54;39;1;2;7911;11;73;367.4462444
6,016,266;1;3;1;70;73;8;48;908,526;1;;2;8;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;1;5611;11;73;255.26373064
6,016,269;1;1;1;70;73;50;48;908,526;1;;2;50;1;;5;2;7;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4752;11;73;381.63774182
6,016,272;1;1;1;70;73;52;48;908,526;1;;2;52;1;;5;2;2;;2;;;;;;;;;;;1;2;;93;98;98;1;2;9329;11;73;342.94629602
6,016,272;1;2;1;70;73;50;48;908,526;4;;2;50;1;;2;2;1;;2;;;;;;;;;;;1;2;;61;41;38;1;2;6190;11;73;342.94629602
6,016,273;1;3;1;70;73;74;48;908,526;1;;2;74;1;;3;2;1;;2;;;;;;;;;;;1;2;;14;45;79;1;2;1410;11;73;161.45269995
6,016,275;1;2;1;70;73;16;48;1,000,000;4;;2;40;1;;2;2;1;;2;;;;;;;;;;;1;2;;95;03;03;1;2;9512;11;73;217.12860574
6,016,285;1;2;1;70;73;32;48;1,500,000;1;;2;36;1;;5;2;1;;2;;;;;;;;;;;1;2;;64;33;33;1;2;6499;11;73;202.93710833
6,016,286;1;3;1;70;73;48;48;908,526;1;;2;48;1;;4;2;2;;2;;;;;;;;;;;1;2;;65;39;39;1;2;6511;11;73;475.96688765
6,016,289;1;3;1;70;76;4;48;908,526;1;;2;52;1;;6;2;3;;2;;;;;;;;;;;1;2;;90;15;15;1;1;9001;11;76;931.57201198
6,016,291;1;1;1;70;76;4;40;2,500,000;5;;2;156;1;;9;2;3;;2;;;;;;;;;;;1;2;;47;21;08;1;1;4791;11;76;1300.1741434
6,016,298;1;1;1;70;76;72;40;908,526;1;;2;76;4;;9;2;4;;2;;;;;;;;;;;1;2;;80;98;39;1;2;8010;11;76;1040.2355902
6,016,301;1;2;1;70;76;3;48;1,500,000;4;;2;4;4;;4;2;1;;2;;;;;;;;;;;1;1;400000;85;18;18;1;1;8552;11;76;952.55330369
6,016,306;1;2;1;70;76;43;30;1,600,000;2;;2;156;1;;7;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8530;11;76;1158.9388323
6,016,309;1;3;1;70;76;52;30;908,526;4;;2;104;1;;6;2;1;;2;;;;;;;;;;;1;1;400000;69;57;32;1;2;6910;11;76;1547.2931283
6,016,310;1;1;1;70;76;52;40;908,526;1;;2;76;1;;9;2;4;;2;;;;;;;;;;;1;2;;27;39;97;1;2;2740;11;76;1302.7808894
6,016,313;1;3;1;70;76;4;48;908,526;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;98;53;37;37;1;1;5310;11;76;941.61167575
6,016,315;1;1;1;70;76;4;72;1,000,000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;2500000;74;16;16;1;1;7410;11;76;940.05414653
6,016,315;1;2;1;70;76;1;20;1,000,000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;1;;11;76;940.05414653
6,016,321;1;1;1;70;76;4;40;600,000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4781;11;76;986.68256572
6,016,333;1;3;1;70;76;8;40;908,526;1;;2;10;1;;9;2;4;;2;;;;;;;;;;;1;2;;41;45;39;1;1;4111;11;76;1220.1753584
6,016,336;1;2;1;70;76;52;48;908,526;1;;2;260;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;45;45;1;2;5619;11;76;1056.4012264
6,016,354;1;2;1;70;76;30;48;908,526;1;;2;256;1;;2;2;1;;2;;;;;;;;;;;1;2;;49;53;36;1;2;4921;11;76;907.48241371
6,016,355;1;2;1;70;76;16;48;908,526;1;;2;48;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;59;45;1;2;4711;11;76;902.65624208
6,016,355;1;3;1;70;76;16;48;1,200,000;1;;2;17;3;;2;2;8;;2;;;;;;;;;;;1;2;;97;98;98;1;2;9700;11;76;902.65624208
6,016,355;1;5;1;70;76;104;48;908,526;3;;2;104;1;;6;2;4;;2;;;;;;;;;;;1;2;;86;59;07;1;2;8692;11;76;902.65624208
6,016,356;1;1;1;70;76;32;48;908,526;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;25;39;79;1;2;2599;11;76;2462.5402833
6,016,356;2;2;2;70;76;12;48;908,526;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;1;100000;82;39;39;1;1;8292;11;76;2462.5402833
6,016,357;1;1;1;70;76;52;48;908,526;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4754;11;76;1122.5640812
6,016,357;1;4;1;70;76;52;48;908,526;1;;2;156;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;55;45;1;2;4771;11;76;1122.5640812
6,016,358;1;3;1;70;76;8;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;1;;11;76;1140.7514568
6,016,358;1;4;1;70;76;32;48;908,526;1;;2;32;1;;2;2;1;;2;;;;;;;;;;;1;2;;46;45;45;1;2;4631;11;76;1140.7514568
6,016,362;1;1;1;70;76;2;48;908,526;4;;2;2;4;;1;2;2;;2;;;;;;;;;;;1;1;130000;81;54;54;1;1;8121;11;76;1085.640903
6,016,362;2;2;2;70;76;16;48;800,000;1;;2;2;1;;2;2;4;;2;;;;;;;;;;;1;1;35000;56;53;53;1;2;5619;11;76;1085.640903
6,016,367;1;2;1;70;76;52;48;800,000;4;;2;22;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;55;1;2;9700;11;76;1360.0707958
6,016,372;1;1;1;70;76;2;48;908,526;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;68;54;55;1;1;6820;11;76;970.46053845
6,016,373;1;1;1;70;76;4;48;1,600,000;1;;2;4;1;;5;2;8;;2;;;;;;;;;;;1;1;1600000;25;83;83;1;1;2599;11;76;1633.8588959
6,016,375;1;1;1;70;76;52;48;1,000,000;1;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;76;1040.2355902
6,016,395;1;3;1;70;76;52;48;1,800,000;1;;2;65;1;;9;2;8;;2;;;;;;;;;;;1;2;;46;21;39;1;2;4643;11;76;1158.9388323
6,016,402;1;1;1;70;76;76;48;500,000;1;;2;76;3;;1;2;1;;2;;;;;;;;;;;1;1;60000;97;55;59;1;2;9700;11;76;1306.9955983
6,016,403;1;3;1;70;76;24;48;908,526;1;;2;52;1;;2;2;6;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;11;76;1007.6638574
6,016,412;1;3;1;70;76;2;40;400,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;11;76;935.2279749
6,016,413;1;3;1;70;76;8;48;1,100,000;1;;2;8;1;;9;2;4;;2;;;;;;;;;;;1;2;;86;39;39;1;1;8621;11;76;1007.6638574
6,016,430;1;2;1;70;76;24;48;1,000,000;1;;2;64;4;;2;2;1;;2;;;;;;;;;;;1;2;;43;87;87;1;2;4322;11;76;1272.6791661
6,016,434;1;1;1;70;76;6;48;980,000;4;;2;50;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;1;8121;11;76;1403.6578156
6,016,434;1;3;1;70;76;40;48;1,000,000;4;;2;40;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;76;1403.6578156
6,016,434;1;5;1;70;76;10;48;980,000;4;;2;20;1;;8;2;1;;2;;;;;;;;;;;1;2;;14;55;79;1;1;1410;11;76;1403.6578156
6,016,439;1;2;1;70;76;4;50;600,000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;1;;11;76;1096.3953608
6,016,441;1;2;1;70;76;8;48;908,526;1;;2;156;1;;4;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;1;1410;11;76;2091.2734496
6,016,445;1;3;1;70;76;28;48;1,000,000;1;;2;30;1;;9;2;2;;2;;;;;;;;;;;1;2;;86;39;39;1;2;8621;11;76;1010.2706035
6,016,449;1;5;1;70;76;24;48;908,526;1;;2;36;1;;5;2;1;;2;;;;;;;;;;;1;2;;33;84;84;1;2;3312;11;76;774.58950718
6,016,452;1;1;1;70;76;4;48;1,800,000;1;;2;4;1;;9;2;1;;1;1;;;1;;;;;;;;1;2250000;64;33;33;1;1;6412;11;76;1300.1741434
6,016,460;1;1;1;70;76;52;48;908,526;3;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;76;996.21391712
6,016,476;1;1;1;70;76;1;48;908,526;4;;2;2;1;;5;2;1;;2;;;;;;;;;;;1;1;1200000;68;98;58;1;1;6820;11;76;1615.6579035
6,016,487;1;1;1;70;76;76;48;908,526;1;;2;76;4;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4754;11;76;1136.4000114
6,016,489;1;4;1;70;76;4;60;908,526;1;;2;6;1;;4;2;1;;2;;;;;;;;;;;1;2;;45;84;84;1;1;4520;11;76;1303.4763719
