DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OCI,P6420S1,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
600788,1,3,68,60,1,2,1,,1,1,,1,1,1,12,1,,1,,461500,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,2,,,250000,250000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,10,13,1,14,19,2,,,4,7,,,,1,1,1,9,1,1,,,,,,,,,1,1,36,1,,2,,,,,2,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5133,45,51,,,68,446.754.195.955.043
600788,1,4,68,60,1,2,1,,1,1,,1,1,1,36,1,,1,,550000,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,2,,,438000,240000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,12,1,14,18,2,,,4,7,,,,1,1,1,8,1,1,,,,,,,,,1,1,36,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5241,45,52,,,68,446.754.195.955.043
600789,1,1,68,60,2,,,,,,,,,,480,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,600000,1,,3,,12,70,,.,70,,,2,,,,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,1,2008,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5211,41,52,,,68,52.727.424.576.074
600789,1,2,68,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,,3,,12,60,,.,60,,,2,,,,,,,,,1,4,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,6031,98,60,,,68,52.727.424.576.074
600789,1,3,68,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,500000,12,,3,,12,48,,.,48,,,2,,,,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,1,,3699,94,36,,,68,52.727.424.576.074
600789,1,4,68,60,1,2,1,,1,1,,1,1,1,60,1,,1,,461500,2,,,2,,2,,2,,2,,,55000,,,,2,,1,2,,2,2,2,,,2,,,466000,238000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,6,10,1,14,18,2,,,8,7,,,,1,1,1,5,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,1581,39,15,,,68,52.727.424.576.074
600790,1,1,68,60,2,,,,,,,,,,360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,450000,1,,3,,12,60,,.,60,,,2,,,,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,48,1,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,9301,56,93,,,68,354.252.648.037.638
600790,1,2,68,60,2,,,,,,,,,,360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,,3,,12,60,,.,60,,,1,7,12,1,13,19,2,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,4552,93,45,,,68,354.252.648.037.638
600791,1,1,68,60,2,,,,,,,,,,504,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,500000,1,,3,,12,63,,.,63,,,1,3,12,2,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,1,244,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,1,,9242,45,92,,,68,29.857.408.713.313
600791,1,2,68,60,2,,,,,,,,,,228,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,170000,1,,3,,10,40,,.,40,,,1,8,16,2,,,,,,9,1,,,,1,2,2,11,1,1,,,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,8532,54,85,,,68,29.857.408.713.313
600791,1,3,68,60,2,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,300000,1,,3,,6,48,,.,48,,,2,,,,,,,,,4,7,,,,1,1,2,1,1,1,,,,,,,,,2,1,8,1,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,1,1,,2,2,2,2,2,2,2,2,3,3,,1,,9309,57,93,,,68,29.857.408.713.313
600792,1,1,68,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,,3,,12,60,,.,60,,,1,7,12,1,13,18,2,,,1,9,,,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,,3,2,2,3,3,2,2,2,3,8,,1,,4521,95,45,,,68,380.342.037.977.094
600793,1,1,68,60,1,2,1,,1,1,,1,1,1,228,1,,2,,700000,2,,,1,84000,2,,2,,2,,,54200,15400,,2,1,,1,1,,2,2,2,,,2,,,420000,420000,2,1,1,2,,,,,,,,,,,12,72,,.,72,,,1,8,20,2,,,,,,8,7,,,,1,2,1,20,1,1,,,,,,,,,1,1,18,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,1,,9303,59,93,,,68,366.868.409.473.125
600793,1,2,68,60,1,2,2,12,1,1,,1,1,1,36,1,,2,,560000,2,,,2,,2,,2,,2,,,54200,15400,,2,2,,1,1,,2,2,2,,,2,,,214000,214000,2,1,1,2,,,,,,,,,,,12,72,,.,72,,,2,,,,,,,,,7,7,,,,1,2,1,16,1,1,,,,,,,,,1,1,84,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,1551,45,15,,,68,366.868.409.473.125
600794,1,1,68,60,2,,,,,,,,,,252,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2000000,1,,3,,12,40,,.,40,,,2,,,,,,,,,5,7,,,,2,,,,1,,,,1,,,,,,1,1,96,1,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,1,,1,2007,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,5,,1,,1921,21,19,,,68,388.072.370.892.688
600794,1,2,68,60,2,,,,,,,,,,84,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,42,,.,42,,,2,,,,,,,,,5,7,,,,2,,,,1,,,,,,,,1,,2,1,48,1,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,1921,32,19,,,68,388.072.370.892.688
600794,1,3,68,60,1,2,1,,1,1,,1,1,1,7,2,,1,,857000,2,,,2,,2,,2,,2,,,,,,,,1,2,2,35000,2,1,2,,,2,,,500000,,2,1,2,2,,,,,,,,,,,7,40,,.,40,,,1,7,12,1,13,17,2,,,9,7,,,,1,1,1,0,1,1,,,,,,,,,1,1,24,1,,2,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,1,,7523,39,75,,,68,388.072.370.892.688
600795,1,1,68,60,1,2,1,,1,1,,1,1,1,180,1,,1,,880000,1,60000,2,2,,2,,2,,2,,,54200,14000,,2,1,,1,1,,2,2,2,,,1,,400000,440000,440000,2,1,1,2,,,,,,,,,,,12,40,,.,40,,,1,8,12,1,14,18,2,,,9,7,,,,1,1,1,31,1,1,,,,,,,,,1,1,84,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,5,,1,,2321,39,23,,,68,357.343.123.497.993
600795,2,1,68,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,,3,,12,72,,.,72,,,2,,,,,,,,,1,4,,,,2,,,,1,,,,,,,,1,,2,1,84,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,1,3,3,5,,1,,6031,98,60,,,68,357.343.123.497.993
600795,2,2,68,60,1,2,1,,1,1,,1,1,1,24,1,,1,,461500,2,,,2,,2,,2,,2,,,54200,,,,2,,1,2,,2,2,2,,,2,,,430000,,2,1,2,2,,,,,,,,,,,12,62,,.,62,,,1,7,12,1,13,19,1,7,14,7,7,,,,1,1,1,1,1,1,,,,,,,,,1,1,12,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,1,2,2,1,2,2,2,,2,1,,3,3,2,3,2,2,2,3,3,3,,1,,1921,33,19,,,68,357.343.123.497.993
600796,1,1,68,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1000000,1,,3,,12,66,,.,66,,,1,8,19,2,,,,,,3,7,,,,2,,,,1,,,,,,,,1,,2,1,18,4,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,5234,41,52,,,68,357.732.980.756.593
600796,1,2,68,60,2,,,,,,,,,,60,1,,1,,600000,2,,,1,72000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,66,,.,66,,,1,8,19,2,,,,,,3,7,,,,1,1,2,0,1,1,,,,,,,,,2,1,60,4,,2,,,,,12,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5234,40,52,,,68,357.732.980.756.593
600796,2,1,68,60,1,2,1,,2,1,,1,1,1,4,1,,1,,500000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,120000,,2,1,2,2,,,,,,,,,,,7,72,,.,72,,,1,8,11,1,13,21,2,,,3,7,,,,1,1,1,0,1,,,,,,,,1,,1,2,,,,2,,,,,,1,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,3,,1,7491,5233,45,52,7491,74,68,357.732.980.756.593
600798,1,3,68,60,1,2,1,,1,1,,1,1,1,80,1,,2,,1000000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,500000,1000000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,14,18,2,,,6,4,,,,1,1,1,8,1,1,,,,,,,,,1,1,24,1,,2,,,,,2,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,1,,2423,43,24,,,68,284.676.375.744.995
600798,1,4,68,60,1,2,1,,1,1,,1,1,1,60,1,,2,,600000,2,,,2,,2,,2,,2,,,54100,150000,,1,1,,1,1,,2,2,2,,,1,,300000,600000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,14,18,2,,,9,7,,,,1,1,1,6,1,1,,,,,,,,,1,1,48,1,,2,,,,,2,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,1,,2109,45,21,,,68,284.676.375.744.995
600798,1,5,68,60,1,2,1,,1,1,,1,1,1,38,1,,2,,600000,2,,,2,,2,,2,,2,,,54100,15000,,1,1,,1,1,,2,2,2,,,1,,300000,600000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,14,18,2,,,6,7,,,,1,1,1,10,1,1,,,,,,,,,1,1,24,1,,2,,,,,6,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,1,,2899,39,28,,,68,284.676.375.744.995
600799,1,1,68,60,2,,,,,,,,,,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,5000000,1,,3,,12,48,,.,48,,,2,,,,,,,,,3,1,,,,2,,,,1,,,,,,,,1,,2,1,24,4,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,1,,1,2007,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,2,,1,,1921,21,19,,,68,322.353.436.761.357
600799,1,2,68,60,2,,,,,,,,,,68,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,40,,.,40,,,2,,,,,,,,,4,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,1,,1921,80,19,,,68,322.353.436.761.357
600800,1,1,68,60,2,,,,,,,,,,80,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,800000,1,,3,,12,40,,.,40,,,2,,,,,,,,,1,7,,,,2,,,,1,,,,,,,,1,,2,1,40,4,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,5020,87,50,,,68,195.567.949.244.037
600800,1,3,68,60,1,2,1,,1,1,,1,1,1,60,1,,2,,600000,2,,,2,,2,,2,,2,,,54100,300000,,1,1,,1,1,,2,2,2,,,1,,300000,600000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,14,18,2,,,6,7,,,,1,1,1,5,1,1,,,,,,,,,1,1,12,1,,2,,,,,1,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,1,,5020,32,50,,,68,195.567.949.244.037
600801,1,2,68,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,,2,,12,30,2,,30,,,2,,,,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,50,2,,2,,,,,7,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,3,3,3,2,2,2,3,3,,1,,5261,45,52,,,68,503.044.647.547.418
600801,1,3,68,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,600000,1,,3,,12,48,,.,48,,,2,,,,,,,,,6,5,,,,2,,,,1,,,,,,,,1,,2,1,70,1,,2,,,,,3,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,1,,5020,41,50,,,68,503.044.647.547.418
600801,1,4,68,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,700000,1,,2,,12,30,2,,30,,,2,,,,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,1,,9214,16,92,,,68,503.044.647.547.418
600801,1,5,68,60,1,1,,,1,1,,1,1,1,80,1,,2,,800000,2,,,2,,2,,2,,2,,,54100,,,,1,,1,2,,2,2,2,,,1,,400000,800000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,14,18,2,,,3,7,,,,1,1,1,6,1,1,,,,,,,,,2,1,60,1,,2,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,1,,9191,32,91,,,68,503.044.647.547.418
600802,1,2,68,60,2,,,,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,800000,1,,3,,12,48,,.,48,,,2,,,,,,,,,1,4,,,,2,,,,1,,,,,,,,1,,2,1,35,4,,2,,,,,5,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,6031,98,60,,,68,328.515.560.085.986
600802,1,3,68,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,,3,,12,40,,.,40,,,1,7,12,1,14,18,2,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,9302,57,93,,,68,328.515.560.085.986
600802,1,4,68,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,,3,,12,48,,.,48,,,1,7,12,1,14,18,2,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,9302,57,93,,,68,328.515.560.085.986
600802,1,5,68,60,1,2,1,,1,1,,1,1,1,70,1,,2,,800000,2,,,2,,2,,2,,2,,,54100,,,,1,,1,2,,2,2,2,,,1,,400000,800000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,14,18,2,,,9,7,,,,1,1,1,8,1,1,,,,,,,,,1,1,36,1,,2,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,1,,1581,45,15,,,68,328.515.560.085.986
600802,1,6,68,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,,3,,12,35,2,,35,,,2,,,,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,50,1,,2,,,,,3,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,9309,57,93,,,68,328.515.560.085.986
600803,1,1,73,60,2,,,,,,,,,,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,1,,3,,12,91,,.,91,,,1,3,17,2,,,,,,2,6,,,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,3,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,1,2,1,1,2,,2,1,,2,2,3,2,3,3,2,3,4,7,,1,,5262,45,52,,,73,20.859.618.678.927
600803,1,2,73,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,120000,1,,3,,12,24,2,,24,,,1,6,18,2,,,,,,2,6,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,2,2,1,1,1,1,2,,2,2,,2,2,3,2,3,2,2,2,3,3,,1,,5262,45,52,,,73,20.859.618.678.927
600803,1,3,73,60,2,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,1,,12,,,1,7,12,2,,,,,,2,6,,,,2,,,,1,,,,,,,,1,,2,1,1,3,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,18,1,1,1,1,1,1,2,1,1,1,1,1,2,,2,1,,3,3,3,3,3,3,2,2,4,3,,1,,5262,45,52,,,73,20.859.618.678.927
600804,1,1,73,60,2,,,,,,,,,,132,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1000000,1,,3,,12,98,,.,98,,,1,3,17,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,6,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,3,2,3,3,9,,1,,5221,41,52,,,73,208.218.147.079.564
600804,1,2,73,60,2,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,,9,,,2,,,,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,1,1,,2,,,,,24,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,12,2,1,2,,,,,,,,,,,,,,,2,3,2,2,3,3,2,3,3,3,,1,,5221,45,52,,,73,208.218.147.079.564
600805,1,1,73,60,2,,,,,,,,,,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,800000,1,,3,,12,40,,.,40,,,1,6,18,2,,,,,,1,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,1,24,1,,0,,,,,,,,,,,,,,,2,,,,,,,,7,,1,2008,2,,,,1,1,2,1,2,2,1,1,1,1,2,,2,2,,2,2,2,3,3,2,2,3,3,5,,1,,5211,41,52,,,73,231.458.752.197.961
600806,1,1,73,60,2,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,350000,1,,3,,12,54,,.,54,,,1,8,16,2,,,,,,1,7,,,,2,,,,1,,,,,,,,1,,2,1,12,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,1,2008,2,,,,2,,,,,,,,,,,,,,,2,3,3,3,3,3,2,2,3,8,,1,,5221,41,52,,,73,231.458.752.197.961
600807,1,1,73,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,800000,1,,3,,12,45,,.,45,,,1,4,11,2,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,2,2,2,2,1,1,2,,2,1,,2,3,3,3,3,3,2,3,3,9,,1,,5125,41,51,,,73,221.809.597.728.907
600807,1,2,73,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,700000,1,,3,,12,40,,.,40,,,1,4,10,2,,,,,,2,1,,,,2,,,,1,,,1,,,,,,,2,1,240,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,,5125,41,51,,,73,221.809.597.728.907
600808,2,1,73,60,1,2,2,4,2,1,,1,1,1,2,1,,2,,461500,2,,,2,,2,,2,,2,,,55000,30000,,2,2,,1,1,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,9,7,,,,1,1,1,6,1,1,,,,,,,,,1,1,8,4,,2,,,,,0,2,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,1,7492,5211,58,52,7492,74,73,137.441.330.480.714
600809,1,1,73,60,2,,,,,,,,,,72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,700000,1,,3,,10,60,,.,60,,,1,10,13,1,14,21,2,,,1,7,,,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,4,,1,2007,1,12,1,1,2,,,,,,,,,,,,,,,2,3,2,2,3,3,2,1,2,9,,1,,9302,57,93,,,73,208.218.147.079.564
600811,1,1,73,60,2,,,,,,,,,,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,,3,,12,84,,.,72,7,PICO Y PLACA,1,4,16,2,,,,,,1,4,,,,2,,,,1,,,,,1,,,,,2,1,3,1,,2,,,,,4,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,1,1,1,1,1,1,2,2,1,1,2,,2,1,,2,2,2,3,3,3,2,3,3,8,,1,,6031,98,60,,,73,216.834.023.402
